index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
94,Paraguay,6375,-1,66,-1,4974,-1,1335,23,893,9,135277,18943,7141091,South America,1120,108198,53
95,Albania,6151,135,189,1,3227,72,2735,20,2138,66,40675,14136,2877470,Europe,468,15225,71
96,Lebanon,5951,279,70,-1,2042,68,3839,42,872,10,352998,51742,6822220,Asia,1146,97460,19
97,Croatia,5466,62,155,-1,4758,70,553,7,1332,38,126410,30812,4102577,Europe,751,26468,32
98,Djibouti,5338,8,59,-1,5083,26,196,-1,5395,60,59909,60552,989387,Africa,185,16769,17
99,Greece,5270,151,210,-1,1374,-1,3686,14,506,20,630983,60569,10417673,Europe,1977,49608,17
100,Libya,4879,-1,107,-1,652,-1,4120,-1,709,16,59699,8677,6880353,Africa,1410,64302,115
101,Equatorial Guinea,4821,-1,83,-1,2182,-1,2556,-1,3426,59,44356,31525,1407001,Africa,292,16952,32
102,Maldives,4769,89,19,-1,2754,29,1996,12,8808,35,85587,158071,541448,Asia,114,28497,6
103,CAR,4641,21,59,-1,1716,75,2866,2,959,12,29816,6163,4837752,Africa,1042,81996,162
104,Hungary,4621,24,602,2,3464,1,555,8,478,62,355467,36806,9657785,Europe,2090,16043,27
105,Malawi,4575,84,137,-1,2184,47,2254,4,239,7,34051,1776,19174839,Africa,4191,139962,563
106,Zimbabwe,4451,112,102,18,1345,81,3004,-1,299,7,147026,9878,14883803,Africa,3344,145920,101
107,Hong Kong,3939,89,46,-1,2620,162,1273,41,525,6,692430,92287,7503041,Asia,1905,163110,11
108,Nicaragua,3902,-1,123,-1,2913,-1,866,-1,588,19,-1,-1,6632263,North America,1700,53921,
109,Congo,3637,91,58,-1,1589,-1,1990,-1,658,10,-1,-1,5530506,Africa,1521,95354,
110,Montenegro,3549,69,61,1,2296,118,1192,-1,5651,97,38891,61921,628074,Europe,177,10296,16
111,Thailand,3345,15,58,-1,3148,-1,139,1,48,0.8,749213,10731,69817894,Asia,20872,1203757,93
112,Somalia,3227,-1,93,-1,1728,-1,1406,2,203,6,-1,-1,15933012,Africa,4937,171323,
113,Mayotte,3068,26,39,-1,2835,97,194,1,11221,143,13000,47546,273419,Africa,89,7011,21
114,Eswatini,3036,68,55,-1,1476,-1,1505,10,2614,47,27428,23617,1161348,Africa,383,21115,42
115,Sri Lanka,2839,-1,11,-1,2564,23,264,1,133,0.5,166737,7783,21422362,Asia,7546,1947487,128
116,Cuba,2829,54,88,-1,2429,20,312,6,250,8,289412,25553,11325899,North America,4003,128703,39
117,Namibia,2802,150,16,1,575,12,2211,22,1101,6,32369,12717,2545264,Africa,908,159079,79
118,Cabo Verde,2780,46,29,2,2042,32,709,-1,4995,52,61633,110735,556581,Africa,200,19192,9
119,Mali,2561,9,125,1,1956,2,480,-1,126,6,25152,1239,20302901,Africa,7928,162423,807
120,Slovakia,2523,43,31,2,1846,22,646,7,462,6,274795,50330,5459915,Europe,2164,176126,20
121,South Sudan,2450,-1,47,-1,1175,-1,1228,-1,219,4,12044,1075,11206572,Africa,4574,238438,930
122,Slovenia,2233,10,125,-1,1927,18,181,4,1074,60,136455,65636,2078968,Europe,931,16632,15
123,Mozambique,2213,93,15,-1,827,32,1371,-1,71,0.5,66542,2124,31333962,Africa,14159,2088931,471
124,Lithuania,2194,23,81,-1,1658,2,455,6,807,30,545362,200639,2718121,Europe,1239,33557,5
125,Estonia,2133,9,63,-1,1956,2,114,-1,1608,47,123839,93349,1326627,Europe,622,21058,11
126,Rwanda,2128,17,5,-1,1297,39,826,-1,164,0.4,289153,22274,12981546,Africa,6100,2596309,45
127,Suriname,2096,-1,29,-1,1446,-1,621,9,3570,49,2927,4985,587154,South America,280,20247,201
128,Guinea-Bissau,2032,-1,27,-1,944,-1,1061,5,1030,14,1500,761,1972277,Africa,971,73047,1
129,Iceland,1952,22,10,-1,1833,8,109,-1,5717,29,152694,447173,341465,Europe,175,34147,2
130,Benin,1936,-1,38,-1,1600,-1,298,1,159,3,93677,7709,12151976,Africa,6277,319789,130
131,Sierra Leone,1887,10,68,1,1435,8,384,-1,236,9,-1,-1,7992169,Africa,4235,117532,
132,Yemen,1796,28,512,4,907,9,377,-1,60,17,120,4,29886897,Asia,16641,58373,249
133,Tunisia,1656,14,51,-1,1251,10,354,9,140,4,100298,8478,11830801,Africa,7144,231976,118
134,New Zealand,1569,-1,22,-1,1524,-1,23,-1,314,4,486943,97348,5002100,Australia/Oceania,3188,227368,10
135,Angola,1538,55,67,3,544,24,927,20,47,2,64747,1965,32956300,Africa,21428,491885,509
136,Uruguay,1325,7,37,-1,1095,16,193,2,381,11,128814,37069,3474956,South America,2623,93918,27
137,Latvia,1281,6,32,-1,1070,-1,179,-1,680,17,210046,111493,1883936,Europe,1471,58873,9
138,Uganda,1254,31,6,1,1113,11,135,-1,27,0.1,290701,6338,45867852,Africa,36577,7644642,158
139,Jordan,1237,5,11,-1,1178,7,48,3,121,1,634721,62148,10213138,Asia,8256,928467,16
140,Liberia,1230,6,78,-1,705,-1,447,-1,243,15,-1,-1,5068618,Africa,4121,64982,
141,Cyprus,1222,14,19,-1,856,-1,347,-1,1011,16,220136,182196,1208238,Asia,989,63591,5
142,Georgia,1213,7,17,-1,994,7,202,-1,304,4,240473,60294,3988368,Asia,3288,234610,17
143,Burkina Faso,1158,-1,54,-1,961,-1,143,-1,55,3,-1,-1,20954852,Africa,18096,388053,
144,Niger,1153,-1,69,-1,1057,-1,27,-1,47,3,9052,373,24281433,Africa,21059,351905,2
145,Gambia,1090,155,19,3,146,10,925,-1,450,8,5183,2139,2422754,Africa,2223,127513,467
146,Syria,1060,61,48,-1,311,-1,701,-1,60,3,-1,-1,17539600,Asia,16547,365408,
147,Togo,1028,16,22,-1,710,13,296,2,124,3,46413,5594,8296582,Africa,8071,377117,179
148,Malta,995,49,9,-1,675,5,311,-1,2253,20,138430,313429,441663,Europe,444,49074,3
149,Jamaica,958,30,12,-1,745,-1,201,-1,323,4,41840,14123,2962478,North America,3092,246873,71
150,Andorra,955,11,52,-1,839,11,64,1,12358,673,3750,48526,77278,Europe,81,1486,21
151,Chad,942,-1,76,-1,838,-1,28,-1,57,5,-1,-1,16467965,Africa,17482,216684,
152,Sao Tome and Principe,878,-1,15,-1,797,-1,66,-1,3999,68,3079,14025,219544,Africa,250,14636,71
153,Bahamas,830,69,14,-1,95,4,721,1,2109,36,6084,15457,393616,North America,474,28115,65
154,Botswana,804,-1,2,-1,63,-1,739,1,341,0.8,68423,29041,2356075,Africa,2930,1178038,34
155,Vietnam,789,42,10,-1,395,3,384,-1,8,0.1,482456,4952,97425470,Asia,123480,9742547,202
156,Lesotho,742,-1,23,-1,175,-1,544,-1,346,11,8771,4091,2143943,Africa,2889,93215,244
157,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
158,San Marino,699,-1,42,-1,657,-1,0,-1,20596,1238,6068,178797,33938,Europe,49,808,6
159,Réunion,675,4,5,-1,631,39,39,1,753,6,35419,39532,895952,Africa,1327,179190,25
160,Channel Islands,597,-1,47,-1,533,-1,17,-1,3431,270,52055,299129,174022,Europe,291,3703,3
161,Guyana,538,-1,22,-1,189,-1,327,2,684,28,5165,6563,786936,South America,1463,35770,152
162,Tanzania,509,-1,21,-1,183,-1,305,7,8,0.4,-1,-1,59886383,Africa,117655,2851733,
163,Taiwan,477,-1,7,-1,443,-1,27,-1,20,0.3,82737,3473,23821199,Asia,49940,3403028,288
164,Burundi,400,-1,1,-1,304,-1,95,-1,34,0.08,15614,1310,11922216,Africa,29806,11922216,764
165,Comoros,396,-1,7,-1,340,-1,49,-1,454,8,-1,-1,871326,Africa,2200,124475,
166,Aruba,396,133,3,-1,114,-1,279,-1,3707,28,14047,131511,106812,North America,270,35604,8
167,Myanmar,359,2,6,-1,309,1,44,-1,7,0.1,123441,2267,54446389,Asia,151661,9074398,441
168,Mauritius,344,-1,10,-1,334,-1,0,-1,270,8,205285,161389,1271985,Africa,3698,127199,6
169,Isle of Man,336,-1,24,-1,312,-1,0,-1,3949,282,8627,101401,85078,Europe,253,3545,10
170,Mongolia,293,-1,-1,-1,260,-1,33,1,89,-1,38595,11755,3283344,Asia,11206,-1,85
171,Faeroe Islands,291,25,-1,-1,192,-1,99,1,5953,-1,44796,916411,48882,Europe,168,-1,1
172,Guadeloupe,290,11,14,-1,186,7,90,1,725,35,19499,48732,400131,North America,1380,28581,21
173,Eritrea,285,3,-1,-1,245,20,40,-1,80,-1,-1,-1,3551175,Africa,12460,-1,
174,Martinique,276,-1,15,-1,98,-1,163,1,736,40,12227,32585,375235,North America,1360,25016,31
175,Cambodia,243,-1,-1,-1,214,4,29,1,15,-1,69645,4160,16741375,Asia,68895,-1,240
176,Trinidad and Tobago,225,15,8,-1,135,-1,82,-1,161,6,10270,7336,1399950,North America,6222,174994,136
177,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3085,15,31108,472780,65798,North America,324,65798,2
178,Gibraltar,190,-1,-1,-1,184,-1,6,-1,5640,-1,23063,684565,33690,Europe,177,-1,1
179,Papua New Guinea,188,25,3,-1,53,-1,132,-1,21,0.3,10808,1206,8963009,Australia/Oceania,47676,2987670,829
180,Sint Maarten,176,16,16,-1,86,22,74,3,4100,373,1215,28306,42924,North America,244,2683,35
181,Bermuda,157,-1,9,-1,144,-1,4,-1,2522,145,26352,423298,62254,North America,397,6917,2
182,Brunei,142,1,3,-1,138,-1,1,-1,324,7,43312,98910,437893,Asia,3084,145964,10
183,Turks and Caicos,141,12,2,-1,39,-1,100,3,3637,52,1271,32785,38768,North America,275,19384,31
184,Barbados,138,5,7,-1,100,-1,31,-1,480,24,12570,43735,287411,North America,2083,41059,23
185,Monaco,128,3,4,-1,105,-1,19,2,3259,102,38209,972982,39270,Europe,307,9818,1
186,Seychelles,126,-1,-1,-1,124,-1,2,-1,1280,-1,-1,-1,98408,Africa,781,-1,
187,Belize,114,28,2,-1,32,1,80,2,286,5,3800,9540,398312,North America,3494,199156,105
188,Bhutan,108,3,-1,-1,96,3,12,-1,140,-1,55128,71368,772443,Asia,7152,-1,14
189,Antigua and Barbuda,92,-1,3,-1,76,-1,13,1,939,31,1500,15305,98010,North America,1065,32670,65
190,Liechtenstein,89,-1,1,-1,85,-1,3,-1,2334,26,900,23598,38139,Europe,429,38139,42
191,French Polynesia,64,-1,-1,-1,62,-1,2,-1,228,-1,5849,20810,281072,Australia/Oceania,4392,-1,48
192,St. Vincent Grenadines,56,-1,-1,-1,46,-1,10,-1,505,-1,2447,22050,110976,North America,1982,-1,45
193,Saint Martin,53,-1,3,-1,41,-1,9,1,1368,77,1183,30546,38729,North America,731,12910,33
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6261,650193,Asia,14135,-1,160
195,Curaçao,31,-1,1,-1,30,2,0,-1,189,6,1080,6579,164161,North America,5296,164161,152
196,Fiji,27,-1,1,-1,18,-1,8,-1,30,1,6693,7461,897095,Australia/Oceania,33226,897095,134
197,Saint Lucia,25,-1,-1,-1,24,-1,1,-1,136,-1,3895,21202,183712,North America,7348,-1,47
198,Timor-Leste,25,-1,-1,-1,24,-1,1,-1,19,-1,4238,3209,1320812,Asia,52832,-1,312
199,Grenada,24,-1,-1,-1,23,-1,1,-1,213,-1,6252,55536,112576,North America,4691,-1,18
200,New Caledonia,22,-1,-1,-1,22,-1,0,-1,77,-1,11099,38839,285769,Australia/Oceania,12990,-1,26
201,Laos,20,-1,-1,-1,19,-1,1,-1,3,-1,29904,4104,7285750,Asia,364288,-1,244
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13958,72004,North America,4000,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,16,-1,1,-1,319,-1,1146,21526,53237,North America,3132,-1,46
204,Greenland,14,-1,-1,-1,14,-1,0,-1,247,-1,6026,106129,56780,North America,4056,-1,9
205,Montserrat,13,-1,1,-1,10,-1,2,-1,2604,200,61,12220,4992,North America,384,4992,82
206,Caribbean Netherlands,13,-1,-1,-1,7,-1,6,-1,495,-1,424,16154,26247,North America,2019,-1,62
207,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3726,-1,2256,646604,3489,South America,268,-1,2
208,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
209,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598682,Africa,59868,598682,
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,British Virgin Islands,9,-1,1,-1,7,-1,1,-1,298,33,1522,50312,30251,North America,3361,30251,20
212,St. Barth,9,-1,-1,-1,6,-1,3,-1,911,-1,1246,126113,9880,North America,1098,-1,8
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5791,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,537,35762,15016,North America,5005,-1,28
215,China,84565,37,4634,-1,79088,31,843,36,59,3,90410000,62814,1439323776,Asia,17020,310601,16
