index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
21,Iraq,131886,2735,4934,66,94111,2225,32841,514,3273,122,1042806,25879,40296137,Asia,306,8167,39
22,Canada,117031,147,8947,2,101597,23,6487,2253,3098,237,4178195,110618,37771409,North America,323,4222,9
23,Indonesia,113134,1679,5302,66,70237,1262,37595,-1,413,19,1552141,5669,273776774,Asia,2420,51637,176
24,Qatar,111322,215,177,-1,108002,223,3143,75,39647,63,502792,179069,2807805,Asia,25,15863,6
25,Philippines,106330,3226,2104,45,65821,274,38405,351,969,19,1585957,14456,109706778,Asia,1032,52142,69
26,Egypt,94640,157,4888,23,44066,1611,45686,41,923,48,135000,1317,102495399,Africa,1083,20969,759
27,Kazakhstan,92662,1069,793,-1,62511,672,29358,221,4930,42,2079540,110636,18796213,Asia,203,23703,9
28,Ecuador,87041,517,5767,17,59344,-1,21930,366,4927,326,247583,14015,17665894,South America,203,3063,71
29,Sweden,81012,43,5744,5,-1,-1,-1,37,8017,568,810356,80194,10104909,Europe,125,1759,12
30,Bolivia,80153,1360,3153,89,24156,188,52844,71,6858,270,171637,14687,11686718,South America,146,3707,68
31,Oman,79159,-1,421,-1,61421,-1,17317,187,15470,82,305651,59732,5117023,Asia,65,12154,17
32,Israel,74430,1615,546,10,47571,1894,26313,331,8092,59,1794889,195148,9197590,Asia,124,16845,5
33,Ukraine,73158,990,1738,13,39876,333,31544,125,1674,40,1067006,24412,43708714,Europe,597,25149,41
34,Dominican Republic,73117,874,1183,5,38824,580,33110,385,6734,109,268529,24732,10857460,North America,148,9178,40
35,Belgium,69849,447,9845,-1,17590,17,42414,57,6024,849,1703059,146889,11594189,Europe,166,1178,7
36,Kuwait,68299,388,461,4,59739,526,8099,126,15973,108,511599,119645,4275968,Asia,63,9275,8
37,Belarus,68166,99,571,4,62943,47,4652,-1,7214,60,1323814,140100,9449035,Europe,139,16548,7
38,Panama,67453,-1,1471,-1,41038,-1,24944,164,15612,340,229831,53195,4320539,North America,64,2937,19
39,UAE,61163,164,351,-1,54863,248,5949,-1,6178,35,5189891,524190,9900773,Asia,162,28207,2
40,Netherlands,55470,372,6149,-1,-1,-1,-1,27,3237,359,962965,56188,17138342,Europe,309,2787,18
41,Romania,54009,823,2432,19,27750,158,23827,419,2809,126,1248318,64931,19225418,Europe,356,7905,15
42,Singapore,53051,226,27,-1,47179,253,5845,1,9062,5,1321094,225657,5854430,Asia,110,216831,4
43,Portugal,51569,106,1738,-1,37111,127,12720,42,5059,170,1622951,159208,10193917,Europe,198,5865,6
44,Guatemala,51542,236,2013,18,39346,930,10183,5,2872,112,161606,9006,17943272,North America,348,8914,111
45,Poland,47469,575,1732,1,34881,172,10856,74,1254,46,2315210,61180,37842753,Europe,797,21849,16
46,Nigeria,43841,-1,888,-1,20308,-1,22645,7,212,4,286091,1385,206550293,Africa,4711,232602,722
47,Honduras,43197,512,1377,9,5794,100,36026,43,4355,139,105820,10670,9917981,North America,230,7203,94
48,Bahrain,41835,299,150,3,39007,341,2678,46,24522,88,842992,494128,1706019,Asia,41,11373,2
49,Armenia,39102,52,762,8,29861,111,8479,10,13193,257,167095,56380,2963751,Asia,76,3889,18
50,Japan,38687,1998,1012,1,26487,581,11188,87,306,8,849115,6716,126440072,Asia,3268,124941,149
51,Ghana,37812,798,191,9,34313,948,3308,8,1215,6,399446,12833,31126380,Africa,823,162965,78
52,Kyrgyzstan,37129,410,1420,11,27927,653,7782,24,5683,217,267718,40977,6533301,Asia,176,4601,24
53,Afghanistan,36747,37,1288,4,25669,159,9790,31,942,33,89377,2292,38999842,Asia,1061,30279,436
54,Switzerland,35616,66,1981,-1,31500,-1,2135,25,4113,229,803725,92806,8660262,Europe,243,4372,11
55,Azerbaijan,32684,241,468,6,27760,647,4456,66,3221,46,744837,73403,10147245,Asia,310,21682,14
56,Algeria,31972,507,1239,8,21901,482,8832,57,728,28,-1,-1,43917413,Africa,1374,35446,
57,Serbia,26451,258,598,8,14047,-1,11806,146,3028,68,686488,78599,8734048,Europe,330,14605,13
58,Ireland,26208,46,1763,-1,23364,-1,1081,4,5302,357,636085,128694,4942598,Europe,189,2804,8
59,Morocco,26196,659,401,19,18968,533,6827,31,709,11,1316861,35640,36948579,Africa,1410,92141,28
60,Uzbekistan,26066,730,157,6,16838,1005,9071,185,778,5,1377915,41119,33510724,Asia,1286,213444,24
61,Moldova,25482,120,800,9,17942,126,6740,362,6318,198,128076,31756,4033085,Europe,158,5041,31
62,Kenya,22597,544,382,13,8740,263,13475,44,419,7,318376,5910,53868186,Africa,2384,141016,169
63,Austria,21385,81,718,-1,19063,79,1604,21,2373,80,910437,101036,9011017,Europe,421,12550,10
64,Nepal,20750,418,57,-1,14961,358,5732,-1,711,2,711309,24376,29180751,Asia,1406,511943,41
65,Venezuela,20206,-1,174,-1,11404,-1,8628,25,711,6,1545895,54379,28428376,South America,1407,163381,18
66,Costa Rica,19402,427,171,9,4689,104,14542,97,3806,34,92680,18179,5098222,North America,263,29814,55
67,Ethiopia,19289,583,336,26,7931,330,11022,153,167,3,444226,3856,115192520,Africa,5972,342835,259
68,Australia,18318,395,221,13,10622,202,7475,43,718,9,4425326,173368,25525632,Australia/Oceania,1393,115501,6
69,El Salvador,17843,395,477,10,8809,175,8557,496,2750,74,246302,37956,6489157,North America,364,13604,26
70,Cameroon,17255,-1,391,-1,15320,-1,1544,30,649,15,149000,5602,26598944,Africa,1542,68028,179
71,Czechia,16880,80,386,2,11706,101,4788,19,1576,36,706461,65958,10710803,Europe,635,27748,15
72,Ivory Coast,16220,38,102,-1,11887,86,4231,-1,614,4,103112,3901,26430789,Africa,1630,259125,256
73,S. Korea,14389,23,301,-1,13280,21,808,13,281,6,1579757,30811,51273252,Asia,3563,170343,32
74,Denmark,13996,207,616,1,12682,104,698,2,2416,106,1587403,273971,5794056,Europe,414,9406,4
75,Palestine,12541,244,84,-1,5390,-1,7067,-1,2454,16,200280,39186,5111041,Asia,408,60846,26
76,Bosnia and Herzegovina,12462,166,362,10,6359,47,5741,-1,3801,110,142404,43431,3278872,Europe,263,9058,23
77,Bulgaria,11955,-1,388,-1,6420,-1,5147,46,1722,56,272491,39244,6943423,Europe,581,17895,25
78,Sudan,11738,-1,752,-1,6137,-1,4849,-1,267,17,401,9,43932317,Africa,3743,58421,109
79,Madagascar,11660,132,118,4,8825,381,2717,84,420,4,44033,1587,27747902,Africa,2380,235152,630
80,North Macedonia,11128,74,500,3,6972,90,3656,5,5341,240,106047,50902,2083366,Europe,187,4167,20
81,Senegal,10386,42,211,2,6901,63,3274,37,619,13,110525,6587,16779038,Africa,1616,79522,152
82,Norway,9312,44,256,1,8752,-1,304,1,1716,47,455059,83882,5425008,Europe,583,21191,12
83,DRC,9133,18,215,-1,7424,105,1494,-1,102,2,-1,-1,89772291,Africa,9829,417546,
84,Malaysia,9001,2,125,-1,8668,4,208,1,278,4,983297,30347,32401840,Asia,3600,259215,33
85,French Guiana,7948,91,44,1,6767,236,1137,25,26555,147,39369,131537,299300,South America,38,6802,8
86,Gabon,7646,115,51,1,5408,185,2187,11,3429,23,79255,35541,2229988,Africa,292,43725,28
87,Tajikistan,7538,43,61,-1,6317,41,1160,-1,789,6,-1,-1,9555121,Asia,1268,156641,
88,Haiti,7476,8,165,-1,4606,-1,2705,-1,655,14,17839,1563,11414585,North America,1527,69179,640
89,Finland,7466,13,329,-1,6950,-1,187,-1,1347,59,367814,66374,5541511,Europe,742,16843,15
90,Guinea,7364,47,46,-1,6505,25,813,24,560,3,14407,1095,13160997,Africa,1787,286109,914
91,Luxembourg,6864,9,118,1,5498,306,1248,7,10950,188,596354,951364,626841,Europe,91,5312,1
92,Zambia,6580,233,171,1,4701,208,1708,-1,357,9,87380,4743,18424480,Africa,2800,107745,211
93,Mauritania,6382,59,157,-1,5174,59,1051,3,1370,34,57387,12316,4659387,Africa,730,29678,81
94,Paraguay,5644,-1,52,-1,3966,-1,1626,14,790,7,129724,18168,7140133,South America,1265,137310,55
95,Albania,5620,101,172,6,3031,13,2417,16,1953,60,37503,13033,2877505,Europe,512,16730,77
96,Croatia,5294,34,153,4,4438,65,703,6,1290,37,122083,29756,4102852,Europe,775,26816,34
97,Djibouti,5240,79,59,-1,5028,9,153,-1,5297,60,58088,58720,989229,Africa,189,16767,17
98,Lebanon,5062,177,65,3,1837,42,3160,40,742,10,322725,47303,6822552,Asia,1348,104962,21
99,Equatorial Guinea,4821,-1,83,-1,2182,-1,2556,-1,3428,59,44356,31537,1406495,Africa,292,16946,32
100,Greece,4737,75,209,1,1374,-1,3154,13,455,20,564856,54218,10418226,Europe,2199,49848,18
101,CAR,4614,-1,59,-1,1635,-1,2920,2,954,12,29533,6106,4836834,Africa,1048,81980,164
102,Hungary,4544,9,597,-1,3413,24,534,7,470,62,346962,35925,9658051,Europe,2125,16178,28
103,Maldives,4293,129,18,-1,2670,27,1605,12,7930,33,82208,151859,541344,Asia,126,30075,7
104,Malawi,4272,41,123,-1,1945,26,2204,4,223,6,31864,1662,19169418,Africa,4487,155849,602
105,Zimbabwe,4075,154,80,10,1057,41,2938,-1,274,5,134209,9019,14881437,Africa,3652,186018,111
106,Libya,3837,-1,83,-1,623,-1,3131,-1,558,12,52711,7662,6879332,Africa,1793,82884,131
107,Nicaragua,3672,-1,116,-1,2492,-1,1064,-1,554,17,-1,-1,6631401,North America,1806,57167,
108,Hong Kong,3592,80,38,4,2037,78,1517,43,479,5,593962,79170,7502377,Asia,2089,197431,13
109,Congo,3546,346,58,4,1589,760,1899,-1,641,10,-1,-1,5529017,Africa,1559,95328,
110,Thailand,3320,3,58,-1,3142,-1,120,1,48,0.8,749213,10731,69815985,Asia,21029,1203724,93
111,Montenegro,3301,43,52,1,1445,-1,1804,-1,5256,83,36752,58515,628073,Europe,190,12078,17
112,Somalia,3220,-1,93,-1,1598,-1,1529,2,202,6,-1,-1,15928148,Africa,4947,171270,
113,Mayotte,3008,46,39,-1,2738,17,231,1,11004,143,13000,47559,273346,Africa,91,7009,21
114,Eswatini,2838,63,45,2,1253,39,1540,5,2444,39,20784,17898,1161217,Africa,409,25805,56
115,Sri Lanka,2828,5,11,-1,2517,3,300,1,132,0.5,162090,7567,21421383,Asia,7575,1947398,132
116,Cuba,2670,24,87,-1,2373,4,210,1,236,8,274474,24234,11325974,North America,4242,130184,41
117,Cabo Verde,2583,36,25,1,1911,51,647,-1,4641,45,41634,74812,556515,Africa,215,22261,13
118,Mali,2543,2,124,-1,1943,-1,476,-1,125,6,23757,1170,20296500,Africa,7981,163681,854
119,South Sudan,2429,-1,46,-1,1175,-1,1208,-1,217,4,12044,1075,11205138,Africa,4613,243590,930
120,Namibia,2406,112,12,1,187,-1,2207,24,945,5,28514,11205,2544761,Africa,1058,212063,89
121,Slovakia,2354,10,29,-1,1746,4,579,2,431,5,265797,48682,5459886,Europe,2319,188272,21
122,Slovenia,2181,1,122,2,1831,5,228,1,1049,59,133067,64006,2078964,Europe,953,17041,16
123,Lithuania,2120,10,80,-1,1645,1,395,6,780,29,527729,194123,2718533,Europe,1282,33982,5
124,Rwanda,2092,30,5,-1,1169,25,918,-1,161,0.4,275385,21219,12978027,Africa,6204,2595605,47
125,Estonia,2080,1,63,-1,1935,1,82,-1,1568,47,120342,90713,1326617,Europe,638,21057,11
126,Guinea-Bissau,1981,-1,27,-1,803,-1,1151,5,1005,14,1500,761,1971768,Africa,995,73028,1
127,Mozambique,1973,27,14,1,676,22,1283,-1,63,0.4,60473,1931,31324355,Africa,15877,2237454,518
128,Iceland,1915,8,10,-1,1825,-1,80,-1,5609,29,142224,416540,341441,Europe,178,34144,2
129,Suriname,1849,-1,27,-1,1194,-1,628,15,3149,46,2015,3432,587096,South America,318,21744,291
130,Sierra Leone,1848,5,67,-1,1375,-1,406,-1,231,8,-1,-1,7990393,Africa,4324,119260,
131,Benin,1805,-1,36,-1,1036,-1,733,1,149,3,85863,7068,12148494,Africa,6730,337458,141
132,Yemen,1734,-1,499,2,863,1,372,-1,58,17,120,4,29879701,Asia,17232,59879,248
133,New Zealand,1567,2,22,-1,1518,-1,27,-1,313,4,472161,94393,5002100,Australia/Oceania,3192,227368,11
134,Tunisia,1565,4,51,-1,1225,4,289,3,132,4,96537,8161,11829450,Africa,7559,231950,123
135,Uruguay,1286,-1,36,-1,1011,-1,239,4,370,10,117053,33686,3474825,South America,2702,96523,30
136,Angola,1280,81,58,3,476,15,746,20,39,2,64747,1965,32945075,Africa,25738,568019,509
137,Latvia,1246,3,32,-1,1052,-1,162,-1,661,17,201997,107208,1884163,Europe,1512,58880,9
138,Jordan,1218,5,11,-1,1131,32,76,3,119,1,611875,59917,10212032,Asia,8384,928367,17
139,Liberia,1214,7,78,1,696,23,440,-1,240,15,-1,-1,5067315,Africa,4174,64966,
140,Uganda,1195,13,5,1,1070,25,120,-1,26,0.1,280747,6123,45851988,Africa,38370,9170398,163
141,Georgia,1179,2,17,-1,959,4,203,5,296,4,225145,56449,3988451,Asia,3383,234615,18
142,Cyprus,1155,5,19,-1,856,-1,280,-1,956,16,210028,173844,1208142,Asia,1046,63586,6
143,Niger,1152,5,69,-1,1032,-1,51,-1,47,3,9052,373,24271798,Africa,21069,351765,2
144,Burkina Faso,1150,7,53,-1,947,2,150,-1,55,3,-1,-1,20948564,Africa,18216,395256,
145,Togo,976,15,19,-1,663,3,294,2,118,2,43708,5270,8294456,Africa,8498,436550,190
146,Andorra,937,12,52,-1,821,14,64,-1,12125,673,3750,48527,77276,Europe,82,1486,21
147,Chad,936,-1,75,-1,814,1,47,-1,57,5,-1,-1,16462793,Africa,17588,219504,
148,Jamaica,894,11,12,2,743,-1,139,-1,302,4,39769,13425,2962337,North America,3314,246861,74
149,Sao Tome and Principe,874,-1,15,-1,787,-1,72,-1,3982,68,2958,13476,219499,Africa,251,14633,74
150,Malta,874,14,9,-1,666,-1,199,-1,1979,20,131603,297980,441650,Europe,505,49072,3
151,Syria,847,38,46,2,268,12,533,-1,48,3,-1,-1,17534941,Asia,20702,381194,
152,Botswana,804,-1,2,-1,63,-1,739,1,341,0.8,68423,29047,2355556,Africa,2930,1177778,34
153,Lesotho,718,-1,19,-1,173,-1,526,-1,335,9,8630,4026,2143757,Africa,2986,112829,248
154,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
155,San Marino,699,-1,42,-1,657,-1,0,-1,20596,1238,6068,178797,33938,Europe,49,808,6
156,Réunion,667,-1,4,-1,592,-1,71,3,745,4,35419,39535,895882,Africa,1343,223971,25
157,Bahamas,648,-1,14,-1,91,-1,543,1,1646,36,4410,11205,393575,North America,607,28113,89
158,Vietnam,642,22,6,-1,374,1,262,-1,7,0.06,482456,4953,97415908,Asia,151738,16235985,202
159,Channel Islands,591,4,47,-1,533,-1,11,-1,3396,270,30721,176553,174004,Europe,294,3702,6
160,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59867714,Africa,117618,2850844,
161,Gambia,498,-1,9,-1,68,-1,421,-1,206,4,4859,2006,2422009,Africa,4863,269112,498
162,Taiwan,475,-1,7,-1,441,-1,27,-1,20,0.3,81932,3440,23820729,Asia,50149,3402961,291
163,Guyana,474,-1,21,-1,185,-1,268,3,602,27,4893,6218,786895,South America,1660,37471,161
164,Burundi,395,-1,1,-1,304,-1,90,-1,33,0.08,15614,1310,11918328,Africa,30173,11918328,763
165,Comoros,386,-1,7,-1,330,-1,49,-1,443,8,-1,-1,871123,Africa,2257,124446,
166,Myanmar,355,2,6,-1,302,4,47,-1,7,0.1,118127,2170,54442409,Asia,153359,9073735,461
167,Mauritius,344,-1,10,-1,334,2,0,-1,270,8,205285,161392,1271962,Africa,3698,127196,6
168,Isle of Man,336,-1,24,-1,312,-1,0,-1,3950,282,8239,96845,85074,Europe,253,3545,10
169,Mongolia,293,-1,-1,-1,230,-1,63,3,89,-1,36667,11170,3282767,Asia,11204,-1,90
170,Eritrea,282,3,-1,-1,225,-1,57,-1,79,-1,-1,-1,3550638,Africa,12591,-1,
171,Guadeloupe,272,7,14,-1,179,-1,79,-1,680,35,17682,44191,400130,North America,1471,28581,23
172,Martinique,269,-1,15,-1,98,-1,156,4,717,40,12227,32585,375238,North America,1395,25016,31
173,Cambodia,240,-1,-1,-1,197,1,43,1,14,-1,65974,3941,16738846,Asia,69745,-1,254
174,Faeroe Islands,225,-1,-1,-1,192,-1,33,1,4603,-1,39520,808511,48880,Europe,217,-1,1
175,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3086,15,30122,457858,65789,North America,324,65789,2
176,Gibraltar,188,-1,-1,-1,183,-1,5,-1,5580,-1,21783,646572,33690,Europe,179,-1,2
177,Trinidad and Tobago,182,-1,8,-1,135,3,39,-1,130,6,8570,6122,1399901,North America,7692,174988,163
178,Bermuda,157,-1,9,-1,143,-1,5,-1,2522,145,22755,365507,62256,North America,397,6917,3
179,Sint Maarten,146,-1,16,-1,64,-1,66,-1,3402,373,910,21203,42918,North America,294,2682,47
180,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,41148,93978,437848,Asia,3105,145949,11
181,Barbados,132,-1,7,-1,98,-1,27,-1,459,24,11558,40215,287407,North America,2177,41058,25
182,Aruba,124,2,3,-1,112,1,9,-1,1161,28,13173,123335,106807,North America,861,35602,8
183,Monaco,121,1,4,-1,105,-1,12,1,3081,102,38209,973056,39267,Europe,325,9817,1
184,Turks and Caicos,116,2,2,-1,38,-1,76,3,2993,52,1220,31474,38762,North America,334,19381,32
185,Seychelles,114,-1,-1,-1,39,-1,75,-1,1159,-1,-1,-1,98402,Africa,863,-1,
186,Papua New Guinea,111,1,2,-1,34,-1,75,-1,12,0.2,10471,1168,8961154,Australia/Oceania,80731,4480577,856
187,Bhutan,103,1,-1,-1,89,-1,14,-1,133,-1,51141,66215,772350,Asia,7499,-1,15
188,Antigua and Barbuda,91,-1,3,-1,67,-1,21,1,929,31,1387,14153,98001,North America,1077,32667,71
189,Liechtenstein,89,-1,1,-1,85,-1,3,-1,2334,26,900,23599,38138,Europe,429,38138,42
190,French Polynesia,62,-1,-1,-1,62,-1,0,-1,221,-1,5390,19178,281054,Australia/Oceania,4533,-1,52
191,Belize,57,-1,2,-1,30,-1,25,2,143,5,3484,8749,398233,North America,6987,199117,114
192,St. Vincent Grenadines,55,-1,-1,-1,45,-1,10,-1,496,-1,2191,19744,110972,North America,2018,-1,51
193,Saint Martin,53,-1,3,-1,41,-1,9,1,1369,77,1183,30551,38722,North America,731,12907,33
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6262,650096,Asia,14133,-1,160
195,Curaçao,29,-1,1,-1,24,-1,4,-1,177,6,1080,6579,164154,North America,5660,164154,152
196,Fiji,27,-1,1,-1,18,-1,8,-1,30,1,6693,7461,897024,Australia/Oceania,33223,897024,134
197,Saint Lucia,25,-1,-1,-1,22,-1,3,-1,136,-1,3548,19314,183703,North America,7348,-1,52
198,Grenada,24,-1,-1,-1,23,-1,1,-1,213,-1,6252,55539,112570,North America,4690,-1,18
199,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1187,1320537,Asia,55022,-1,842
200,New Caledonia,22,-1,-1,-1,22,-1,0,-1,77,-1,10186,35648,285740,Australia/Oceania,12988,-1,28
201,Laos,20,-1,-1,-1,19,-1,1,-1,3,-1,28100,3857,7284596,Asia,364230,-1,259
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13958,72002,North America,4000,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,16,-1,1,-1,319,-1,1026,19274,53233,North America,3131,-1,52
204,Greenland,14,-1,-1,-1,13,-1,1,-1,247,-1,5876,103489,56779,North America,4056,-1,10
205,Montserrat,13,-1,1,-1,10,-1,2,-1,2604,200,61,12220,4992,North America,384,4992,82
206,Caribbean Netherlands,13,-1,-1,-1,7,-1,6,-1,495,-1,424,16156,26244,North America,2019,-1,62
207,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3727,-1,1816,520642,3488,South America,268,-1,2
208,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
209,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598521,Africa,59852,598521,
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,St. Barth,9,-1,-1,-1,6,-1,3,-1,911,-1,1246,126113,9880,North America,1098,-1,8
212,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,264,33,1253,41423,30249,North America,3781,30249,24
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5791,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,537,35764,15015,North America,5005,-1,28
215,China,84428,43,4634,-1,79013,10,781,35,59,3,90410000,62814,1439323776,Asia,17048,310601,16
