index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
28,Indonesia,56385,1293,2876,71,24806,1006,28703,-1,206,11,803898,2939,273508250,Asia,4851,95100,340
29,Netherlands,50273,50,6113,6,-1,-1,-1,30,2934,357,616376,35972,17134831,Europe,341,2803,28
30,Iraq,49109,1958,1943,104,24760,1786,22406,293,1221,48,544545,13542,40212087,Asia,819,20696,74
31,UAE,48667,421,315,1,37566,490,10786,1,4921,32,3136000,317098,9889675,Asia,203,31396,3
32,Kuwait,46195,671,354,4,37030,717,8811,139,10818,83,386887,90604,4270098,Asia,92,12062,11
33,Ukraine,44334,706,1159,12,19115,88,24060,92,1014,27,656122,15003,43732994,Europe,986,37733,67
34,Singapore,43907,246,26,-1,38500,515,5381,1,7505,4,684359,116981,5850161,Asia,133,225006,9
35,Portugal,42141,229,1576,8,27505,300,13060,73,4133,155,1178053,115533,10196667,Europe,242,6470,9
36,Oman,40070,1010,176,7,23425,1003,16469,117,7849,34,191412,37496,5104919,Asia,127,29005,27
37,Philippines,37514,1076,1266,11,10233,277,26015,148,342,12,708534,6466,109571275,Asia,2921,86549,155
38,Poland,34393,239,1463,19,21281,384,11649,85,909,39,1521406,40199,37846589,Europe,1100,25869,25
39,Panama,32785,-1,620,-1,15595,-1,16570,140,7599,144,128795,29854,4314225,North America,132,6958,33
40,Dominican Republic,32568,752,747,14,17580,300,14241,207,3002,69,150919,13913,10847363,North America,333,14521,72
41,Bolivia,32125,601,1071,57,8928,411,22126,71,2752,92,73272,6278,11671924,South America,363,10898,159
42,Switzerland,31714,62,1963,1,29200,100,551,11,3664,227,572664,66170,8654391,Europe,273,4409,15
43,Afghanistan,31517,279,746,13,14131,197,16640,19,810,19,72318,1858,38918200,Asia,1235,52169,538
44,Romania,26970,388,1651,17,19050,138,6269,205,1402,86,710112,36913,19237275,Europe,713,11652,27
45,Bahrain,26758,519,87,3,21331,403,5340,50,15735,51,554239,325928,1700493,Asia,64,19546,3
46,Armenia,25542,415,443,10,14048,751,11051,10,8620,149,111844,37744,2963238,Asia,116,6689,26
47,Ireland,25473,11,1736,1,23364,-1,373,12,5159,352,429698,87028,4937476,Europe,194,2844,11
48,Israel,25244,803,320,1,17341,123,7583,52,2745,35,978281,106363,9197590,Asia,364,28742,9
49,Nigeria,25133,-1,573,-1,9402,-1,15158,7,122,3,132304,642,206074234,Africa,8199,359641,1
50,Kazakhstan,21819,492,188,-1,13008,-1,8623,121,1162,10,1517098,80803,18775354,Asia,861,99869,12
51,Honduras,18818,736,485,6,1961,86,16372,58,1900,49,49308,4979,9903336,North America,526,20419,201
52,Japan,18476,-1,972,-1,16557,-1,947,43,146,8,454609,3594,126475881,Asia,6845,130119,278
53,Austria,17766,43,705,2,16478,58,583,6,1973,78,612756,68037,9006252,Europe,507,12775,15
54,Ghana,17741,390,112,-1,13268,274,4361,6,571,4,297591,9579,31066005,Africa,1751,277375,104
55,Azerbaijan,17524,556,213,7,9715,346,7596,66,1728,21,482170,47557,10138764,Asia,579,47600,21
56,Guatemala,17409,479,746,19,3170,18,13493,5,972,42,31427,1754,17912442,North America,1029,24011,570
57,Moldova,16613,256,545,9,9382,153,6686,469,4118,135,63328,15699,4033952,Europe,243,7402,64
58,Serbia,14564,276,277,3,12662,81,1625,42,1667,32,401240,45923,8737302,Europe,600,31543,22
59,Algeria,13907,336,912,7,9897,223,3098,42,317,21,-1,-1,43843759,Africa,3153,48074,
60,Nepal,13564,316,29,-1,3194,60,10341,-1,466,1,526212,18063,29132006,Asia,2148,1004552,55
61,S. Korea,12800,43,282,-1,11537,108,981,15,250,6,1273766,24845,51269166,Asia,4005,181806,40
62,Denmark,12768,17,605,-1,11649,37,514,10,2204,104,1053453,181875,5792166,Europe,454,9574,5
63,Cameroon,12592,-1,313,-1,10100,-1,2179,52,475,12,-1,-1,26537372,Africa,2107,84784,
64,Morocco,12533,243,228,3,8920,87,3385,7,340,6,681191,18456,36907949,Africa,2945,161877,54
65,Czechia,11895,90,349,1,7770,24,3776,12,1111,33,551001,51452,10708963,Europe,900,30685,19
66,Ivory Coast,9499,285,68,2,4273,277,5158,-1,360,3,55950,2122,26369926,Africa,2776,387793,471
67,Sudan,9257,-1,572,-1,4014,-1,4671,-1,211,13,401,9,43836957,Africa,4736,76638,109
68,Norway,8879,17,250,1,8138,-1,491,2,1638,46,334553,61713,5421075,Europe,611,21684,16
69,Malaysia,8639,2,121,-1,8354,20,164,4,267,4,764999,23638,32363319,Asia,3746,267465,42
70,Uzbekistan,8503,281,26,3,5682,186,2795,25,254,0.8,1121236,33504,33465645,Asia,3936,1287140,30
71,Australia,7836,69,104,-1,7008,-1,724,1,307,4,2433468,95437,25498156,Australia/Oceania,3254,245175,10
72,Finland,7214,5,328,-1,6600,-1,286,-1,1302,59,243100,43875,5540713,Europe,768,16892,23
73,DRC,7039,100,170,3,1426,376,5443,-1,79,2,-1,-1,89518210,Africa,12717,526578,
74,Senegal,6793,95,112,4,4431,90,2250,30,406,7,79712,4762,16737908,Africa,2464,149446,210
75,El Salvador,6438,265,174,10,3770,122,2494,165,993,27,162711,25086,6486123,North America,1007,37277,40
76,Kenya,6366,176,148,4,2039,26,4179,18,118,3,169836,3159,53757902,Africa,8445,363229,317
77,North Macedonia,6334,125,302,4,2475,48,3557,55,3040,145,60773,29170,2083374,Europe,329,6899,34
78,Haiti,5933,86,105,1,839,52,4989,-1,520,9,11886,1042,11401674,North America,1922,108587,959
79,Tajikistan,5900,-1,52,-1,4506,-1,1342,-1,619,5,-1,-1,9535173,Asia,1616,183369,
80,Ethiopia,5846,-1,103,-1,2430,-1,3313,35,51,0.9,250604,2181,114927185,Africa,19659,1115798,459
81,Venezuela,5530,-1,48,-1,1649,-1,3833,9,194,2,1240181,43613,28435828,South America,5142,592413,23
82,Gabon,5394,-1,42,-1,2420,-1,2932,10,2424,19,37297,16762,2225096,Africa,413,52978,60
83,Guinea,5391,40,33,2,4326,30,1032,24,411,3,14407,1097,13127786,Africa,2435,397812,911
84,Kyrgyzstan,5296,279,57,7,2370,76,2869,30,812,9,212112,32516,6523293,Asia,1232,114444,31
85,Bulgaria,4989,158,230,7,2676,94,2083,32,718,33,141473,20361,6948254,Europe,1393,30210,49
86,Djibouti,4682,26,54,1,4524,91,104,-1,4739,55,46500,47070,987894,Africa,211,18294,21
87,Bosnia and Herzegovina,4453,128,186,2,2402,36,1865,4,1357,57,92969,28338,3280757,Europe,737,17638,35
88,Mauritania,4363,126,129,1,1622,125,2612,21,939,28,13842,2978,4647995,Africa,1065,36031,336
89,Luxembourg,4299,43,110,-1,3998,1,191,2,6869,176,185322,296092,625894,Europe,146,5690,3
90,Hungary,4155,10,585,-1,2692,7,878,9,430,61,274945,28461,9660320,Europe,2325,16513,35
91,French Guiana,4004,230,15,-1,1508,156,2481,20,13410,50,8707,29162,298578,South America,75,19905,34
92,CAR,3745,132,47,-1,787,14,2911,2,776,10,23208,4806,4829024,Africa,1289,102745,208
93,Costa Rica,3459,190,16,1,1436,42,2007,5,679,3,38500,7558,5093905,North America,1473,318369,132
94,Greece,3409,19,192,1,1374,-1,1843,9,327,18,312775,30008,10422933,Europe,3057,54286,33
95,Thailand,3171,2,58,-1,3056,3,57,1,45,0.8,603657,8648,69799761,Asia,22012,1203444,116
96,Somalia,2924,20,90,-1,910,-1,1924,2,184,6,-1,-1,15886799,Africa,5433,176520,
97,Croatia,2777,52,107,-1,2155,-1,515,-1,676,26,79104,19269,4105191,Europe,1478,38366,52
98,Mayotte,2603,43,35,3,2325,-1,243,4,9544,128,8800,32266,272733,Africa,105,7792,31
99,Albania,2535,69,62,4,1459,21,1014,11,881,22,23654,8219,2877795,Europe,1135,46416,122
100,Palestine,2428,243,8,3,451,4,1969,-1,476,2,84621,16592,5099995,Asia,2100,637499,60
101,Maldives,2361,24,9,1,1944,17,408,12,4369,17,50336,93136,540459,Asia,229,60051,11
102,Cuba,2341,1,86,-1,2214,3,41,1,207,8,170791,15079,11326614,North America,4838,131705,66
103,Paraguay,2221,30,17,1,1089,9,1115,3,311,2,69343,9723,7131996,South America,3211,419529,103
104,Madagascar,2214,76,20,-1,994,28,1200,42,80,0.7,21696,784,27681556,Africa,12503,1384078,1
105,Mali,2181,8,116,1,1474,27,591,-1,108,6,12807,633,20242094,Africa,9281,174501,1
106,Nicaragua,2170,-1,74,-1,1238,-1,858,-1,328,11,-1,-1,6624082,North America,3053,89515,
107,Sri Lanka,2047,8,11,-1,1711,33,325,1,96,0.5,105105,4908,21413062,Asia,10461,1946642,204
108,South Sudan,2007,18,38,2,279,33,1690,1,179,3,10660,952,11192950,Africa,5577,294551,1
109,Equatorial Guinea,2001,-1,32,-1,515,-1,1454,-1,1427,23,16000,11411,1402191,Africa,701,43818,88
110,Estonia,1989,2,69,-1,1829,11,91,1,1499,52,106785,80499,1326535,Europe,667,19225,12
111,Iceland,1842,2,10,-1,1819,1,13,-1,5398,29,74424,218101,341236,Europe,185,34124,5
112,Lithuania,1817,1,78,-1,1515,3,224,16,668,29,422840,155340,2722035,Europe,1498,34898,6
113,Lebanon,1778,33,34,-1,1183,13,561,6,260,5,132639,19433,6825378,Asia,3839,200746,51
114,Slovakia,1667,2,28,-1,1464,-1,175,-1,305,5,209750,38418,5459641,Europe,3275,194987,26
115,Guinea-Bissau,1654,-1,24,-1,317,-1,1313,5,841,12,1500,762,1967435,Africa,1190,81976,1
116,Slovenia,1600,15,111,-1,1384,-1,105,-1,770,53,101698,48918,2078938,Europe,1299,18729,20
117,Zambia,1594,26,24,2,1329,18,241,1,87,1,54663,2975,18376467,Africa,11529,765686,336
118,New Zealand,1528,-1,22,-1,1484,-1,22,-1,305,4,397470,79461,5002100,Australia/Oceania,3274,227368,13
119,Sierra Leone,1462,12,60,-1,974,13,428,-1,183,8,-1,-1,7975295,Africa,5455,132922,
120,Cabo Verde,1227,62,15,3,629,21,583,-1,2207,27,39000,70150,555954,Africa,453,37064,14
121,Malawi,1224,72,14,1,260,-1,950,4,64,0.7,13369,699,19123346,Africa,15624,1365953,1
122,Hong Kong,1206,2,7,-1,1107,2,92,1,161,0.9,321498,42885,7496734,Asia,6216,1070962,23
123,Benin,1199,12,21,2,333,10,845,1,99,2,56613,4671,12118896,Africa,10108,577090,214
124,Tunisia,1174,2,50,-1,1031,2,93,-1,99,4,69527,5883,11817969,Africa,10066,236359,170
125,Yemen,1158,30,312,8,488,56,358,-1,39,10,120,4,29818537,Asia,25750,95572,248
126,Jordan,1132,4,9,-1,882,15,241,3,111,0.9,385638,37798,10202629,Asia,9013,1133625,26
127,Latvia,1118,1,30,-1,974,42,114,1,593,16,150837,79974,1886087,Europe,1687,62870,13
128,Congo,1087,-1,37,-1,456,-1,594,-1,197,7,-1,-1,5516362,Africa,5075,149091,
129,Niger,1075,-1,67,-1,939,-1,69,-1,44,3,6495,269,24189901,Africa,22502,361043,3
130,Rwanda,1025,24,2,-1,447,4,576,-1,79,0.2,143943,11117,12948110,Africa,12632,6474055,90
131,Cyprus,998,2,19,-1,833,-1,146,-1,827,16,155429,128738,1207327,Asia,1210,63544,8
132,Burkina Faso,962,3,53,-1,838,8,71,-1,46,3,-1,-1,20895120,Africa,21720,394248,
133,Uruguay,932,-1,27,-1,822,-1,83,2,268,8,65626,18892,3473709,South America,3727,128656,53
134,Georgia,928,2,15,-1,794,3,119,5,233,4,106509,26700,3989160,Asia,4299,265944,37
135,Mozambique,889,6,6,-1,232,3,651,-1,28,0.2,29516,945,31242694,Africa,35144,5207116,1
136,Uganda,889,19,-1,-1,819,11,70,-1,19,-1,170789,3736,45717147,Africa,51425,-1,268
137,Chad,866,-1,74,-1,781,-1,11,-1,53,5,-1,-1,16418830,Africa,18959,221876,
138,Andorra,855,-1,52,-1,799,-1,4,-1,11066,673,3750,48534,77265,Europe,90,1486,21
139,Eswatini,812,17,11,-1,408,28,393,5,700,9,11872,10234,1160102,Africa,1429,105464,98
140,Libya,802,-1,23,-1,206,-1,573,-1,117,3,26339,3834,6870650,Africa,8567,298724,261
141,Liberia,780,10,36,-1,324,12,420,-1,154,7,-1,-1,5056243,Africa,6482,140451,
142,Sao Tome and Principe,714,1,13,-1,236,1,465,-1,3258,59,1793,8183,219120,Africa,307,16855,122
143,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
144,San Marino,698,-1,42,-1,656,-1,0,-1,20571,1238,5713,168371,33931,Europe,49,808,6
145,Jamaica,698,2,10,-1,553,1,135,-1,236,3,24174,8164,2961139,North America,4242,296114,122
146,Malta,670,-1,9,-1,640,1,21,-1,1517,20,95131,215452,441541,Europe,659,49060,5
147,Togo,650,7,14,-1,402,1,234,2,79,2,30764,3717,8276383,Africa,12733,591170,269
148,Zimbabwe,591,17,7,-1,162,10,422,-1,40,0.5,67755,4559,14861330,Africa,25146,2123047,219
149,Channel Islands,571,-1,47,-1,512,-1,12,-1,3284,270,21388,123021,173856,Europe,304,3699,8
150,Montenegro,548,47,12,1,315,-1,221,-1,873,19,13186,20995,628066,Europe,1146,52339,48
151,Réunion,526,4,2,-1,472,-1,52,4,588,2,35419,39562,895289,Africa,1702,447645,25
152,Suriname,515,14,13,-1,227,10,275,7,878,22,1244,2121,586608,South America,1139,45124,472
153,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59709026,Africa,117307,2843287,
154,Taiwan,447,-1,7,-1,437,2,3,-1,19,0.3,76676,3219,23816736,Asia,53281,3402391,311
155,Vietnam,355,-1,-1,-1,335,-1,20,1,4,-1,275000,2825,97334632,Asia,274182,-1,354
156,Mauritius,341,-1,10,-1,326,-1,5,-1,268,8,171792,135081,1271766,Africa,3730,127177,7
157,Isle of Man,336,-1,24,-1,312,-1,0,-1,3951,282,6273,73772,85032,Europe,253,3543,14
158,Comoros,303,31,7,-1,200,39,96,-1,349,8,-1,-1,869399,Africa,2869,124200,
159,Myanmar,299,-1,6,-1,222,1,71,-1,5,0.1,76315,1403,54408580,Asia,181968,9068097,713
160,Angola,284,8,13,2,93,-1,178,6,9,0.4,10000,304,32849655,Africa,115668,2526897,3
161,Syria,279,10,9,-1,105,3,165,-1,16,0.5,-1,-1,17495333,Asia,62707,1943926,
162,Martinique,242,-1,14,-1,98,-1,130,-1,645,37,-1,-1,375265,North America,1551,26805,
163,Guyana,235,-1,12,-1,114,-1,109,1,299,15,2552,3245,786543,South America,3347,65545,308
164,Botswana,227,52,1,-1,28,3,198,1,97,0.4,42290,17987,2351137,Africa,10357,2351137,56
165,Mongolia,220,-1,-1,-1,175,-1,45,9,67,-1,22532,6874,3277858,Asia,14899,-1,145
166,Namibia,205,9,-1,-1,24,-1,181,1,81,-1,9118,3589,2540480,Africa,12393,-1,279
167,Eritrea,203,12,-1,-1,53,-1,150,-1,57,-1,-1,-1,3546078,Africa,17468,-1,
168,Cayman Islands,200,1,1,-1,191,2,8,-1,3043,15,23750,361398,65717,North America,329,65717,3
169,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3827,-1,13177,269672,48863,Europe,261,-1,4
170,Guadeloupe,182,-1,14,-1,157,-1,11,2,455,35,8239,20591,400124,North America,2198,28580,49
171,Gibraltar,177,-1,-1,-1,176,-1,1,-1,5254,-1,12743,378232,33691,Europe,190,-1,3
172,Burundi,170,-1,1,-1,115,-1,54,-1,14,0.08,493,41,11885287,Africa,69913,11885287,24
173,Bermuda,146,-1,9,-1,135,-1,2,1,2344,145,11298,181412,62278,North America,427,6920,6
174,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,29111,66546,437459,Asia,3103,145820,15
175,Cambodia,141,-1,-1,-1,130,-1,11,1,8,-1,36104,2160,16717346,Asia,118563,-1,463
176,Trinidad and Tobago,130,4,8,-1,113,4,9,-1,93,6,5061,3616,1399481,North America,10765,174935,277
177,Bahamas,104,-1,11,-1,87,-1,6,1,264,28,2388,6073,393226,North America,3781,35748,165
178,Monaco,103,-1,4,-1,95,-1,4,-1,2625,102,16200,412834,39241,Europe,381,9810,2
179,Aruba,103,-1,3,-1,98,-1,2,-1,965,28,2412,22592,106765,North America,1037,35588,44
180,Barbados,97,-1,7,-1,90,-1,0,1,338,24,7821,27215,287375,North America,2963,41054,37
181,Liechtenstein,82,-1,1,-1,81,-1,0,-1,2151,26,900,23605,38128,Europe,465,38128,42
182,Sint Maarten,77,-1,15,-1,62,-1,0,-1,1796,350,500,11662,42873,North America,557,2858,86
183,Bhutan,77,1,-1,-1,44,-1,33,-1,100,-1,24509,31765,771561,Asia,10020,-1,31
184,Seychelles,77,-1,-1,-1,11,-1,66,-1,783,-1,-1,-1,98345,Africa,1277,-1,
185,Antigua and Barbuda,69,-1,3,-1,22,-1,44,1,705,31,680,6944,97926,North America,1419,32642,144
186,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16550,280903,Australia/Oceania,4531,-1,60
187,Gambia,47,-1,2,-1,26,-1,19,-1,19,0.8,3005,1244,2415677,Africa,51397,1207839,804
188,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,-1,-1,649274,Asia,14115,-1,
189,Saint Martin,43,-1,3,-1,37,-1,3,1,1112,78,685,17719,38660,North America,899,12887,56
190,Turks and Caicos,41,-1,2,1,11,-1,28,-1,1059,52,652,16842,38713,North America,944,19357,59
191,St. Vincent Grenadines,29,-1,-1,-1,29,-1,0,-1,261,-1,844,7608,110939,North America,3825,-1,131
192,Lesotho,27,-1,-1,-1,4,-1,23,-1,13,-1,3000,1400,2142182,Africa,79340,-1,714
193,Belize,24,-1,2,-1,18,-1,4,-1,60,5,2188,5504,397561,North America,16565,198781,182
194,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1318201,Asia,54925,-1,841
195,Curaçao,23,-1,1,-1,19,-1,3,-1,140,6,1080,6582,164092,North America,7134,164092,152
196,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48568,112522,North America,4892,-1,21
197,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,8406,29445,285485,Australia/Oceania,13595,-1,34
198,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,15364,2112,7274785,Asia,382883,-1,473
199,Saint Lucia,19,-1,-1,-1,19,-1,0,-1,103,-1,1667,9078,183625,North America,9664,-1,110
200,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8654,71986,North America,3999,-1,116
201,Fiji,18,-1,-1,-1,18,-1,0,-1,20,-1,4000,4462,896422,Australia/Oceania,49801,-1,224
202,Saint Kitts and Nevis,15,-1,-1,-1,15,-1,0,-1,282,-1,454,8534,53198,North America,3547,-1,117
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3738,-1,1027,295285,3478,South America,268,-1,3
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,3681,64841,56770,North America,4367,-1,15
205,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
206,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,799,8945385,Australia/Oceania,813217,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597153,Africa,59715,597153,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,212,7013,30230,North America,3779,30230,143
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16170,26222,North America,3746,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,152,15389,9877,North America,1646,-1,65
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,272,18131,15002,North America,5001,-1,55
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5794,North America,5794,-1,
215,China,83531,19,4634,-1,78469,9,428,7,58,3,90410000,62814,1439323776,Asia,17231,310601,16
