index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
128,Mali,2757,21,126,-1,2121,66,510,-1,136,6,36970,1818,20338105,Africa,7377,161414,550
129,Syria,2628,65,106,3,599,15,1923,-1,150,6,-1,-1,17565229,Asia,6684,165710,
130,Angola,2551,80,107,1,1041,13,1403,24,77,3,64747,1961,33018043,Africa,12943,308580,510
131,South Sudan,2519,1,47,-1,1290,-1,1182,-1,225,4,12044,1074,11214458,Africa,4452,238605,931
132,Estonia,2363,20,64,-1,2086,10,213,-1,1781,48,147237,110982,1326680,Europe,561,20729,9
133,Guinea-Bissau,2205,-1,34,-1,1127,-1,1044,5,1116,17,1500,759,1975081,Africa,896,58091,1
134,Benin,2145,-1,40,-1,1738,-1,367,-1,176,3,118206,9712,12171128,Africa,5674,304278,103
135,Iceland,2100,8,10,-1,1979,15,111,-1,6148,29,212169,621107,341598,Europe,163,34160,2
136,Bahamas,2057,-1,50,-1,755,-1,1252,83,5223,127,10917,27719,393841,North America,191,7877,36
137,Sierra Leone,2019,6,70,-1,1591,10,358,-1,252,9,-1,-1,8001938,Africa,3963,114313,
138,Jamaica,2011,141,19,-1,888,42,1104,4,679,6,56494,19065,2963253,North America,1474,155961,52
139,Aruba,1975,69,10,1,765,22,1200,7,18486,94,20869,195331,106839,North America,54,10684,5
140,Yemen,1946,3,563,-1,1113,6,270,-1,65,19,120,4,29926473,Asia,15378,53155,249
141,Jordan,1893,24,15,-1,1447,80,431,3,185,1,810061,79268,10219222,Asia,5398,681281,13
142,Malta,1847,27,10,-1,1244,58,593,-1,4181,23,186644,422526,441734,Europe,239,44173,2
143,New Zealand,1727,13,22,-1,1568,7,137,11,345,4,740321,148002,5002100,Australia/Oceania,2896,227368,7
144,Trinidad and Tobago,1645,91,19,-1,894,266,732,5,1175,14,23429,16732,1400222,North America,851,73696,60
145,Botswana,1633,-1,6,-1,224,-1,1403,1,692,3,109547,46439,2358935,Africa,1445,393156,22
146,Réunion,1557,70,6,-1,880,188,671,2,1737,7,35419,39515,896335,Africa,576,149389,25
147,Uruguay,1556,-1,43,-1,1352,-1,161,3,448,12,167716,48254,3475678,South America,2234,80830,21
148,Cyprus,1483,2,20,-1,935,-1,528,5,1227,17,286736,237214,1208766,Asia,815,60438,4
149,Georgia,1462,7,19,-1,1196,-1,247,-1,367,5,355486,89141,3987910,Asia,2728,209890,11
150,Togo,1390,25,27,-1,990,9,373,-1,167,3,64092,7714,8308276,Africa,5977,307714,130
151,Latvia,1381,6,34,-1,1163,-1,184,1,734,18,248932,132221,1882691,Europe,1363,55373,8
152,Burkina Faso,1352,-1,55,-1,1058,-1,239,-1,64,3,-1,-1,20989433,Africa,15525,381626,
153,Liberia,1304,6,82,-1,872,40,350,-1,257,16,-1,-1,5075783,Africa,3892,61900,
154,Guyana,1180,-1,35,-1,633,-1,512,9,1499,44,7811,9923,787164,South America,667,22490,101
155,Niger,1175,-1,69,-1,1085,-1,21,-1,48,3,9052,372,24334425,Africa,20710,352673,2
156,Guadeloupe,1145,-1,16,-1,336,-1,793,9,2862,40,29595,73963,400135,North America,349,25008,14
157,Andorra,1124,-1,53,-1,902,-1,169,3,14544,686,137457,1778573,77285,Europe,69,1458,1
158,Lesotho,1051,-1,31,-1,526,-1,494,-1,490,14,15023,7004,2144962,Africa,2041,69192,143
159,Vietnam,1040,2,32,2,677,14,331,-1,11,0.3,1009145,10353,97478061,Asia,93729,3046189,97
160,Chad,1008,-1,77,-1,878,-1,53,-1,61,5,-1,-1,16496412,Africa,16365,214239,
161,Sao Tome and Principe,895,-1,15,-1,848,-1,32,-1,4072,68,3693,16802,219789,Africa,246,14653,60
162,Belize,870,-1,12,-1,93,-1,765,8,2182,30,7622,19115,398746,North America,458,33229,52
163,Myanmar,733,90,6,-1,351,2,376,-1,13,0.1,156042,2865,54468278,Asia,74309,9078046,349
164,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
165,San Marino,710,-1,42,-1,658,-1,10,-1,20917,1237,6678,196742,33943,Europe,48,808,5
166,Channel Islands,625,-1,48,-1,545,-1,32,-1,3590,276,68985,396197,174118,Europe,279,3627,3
167,Martinique,596,-1,16,-1,98,-1,482,3,1588,43,12227,32586,375217,North America,630,23451,31
168,Tanzania,509,-1,21,-1,183,-1,305,7,8,0.4,-1,-1,59989064,Africa,117857,2856622,
169,Turks and Caicos,490,8,3,-1,148,46,339,3,12629,77,2367,61007,38799,North America,79,12933,16
170,Taiwan,488,1,7,-1,462,-1,19,-1,20,0.3,86983,3651,23823782,Asia,48819,3403397,274
171,French Polynesia,482,-1,-1,-1,202,-1,280,3,1714,-1,14029,49895,281169,Australia/Oceania,583,-1,20
172,Papua New Guinea,453,-1,5,-1,232,-1,216,-1,50,0.6,15592,1738,8973212,Australia/Oceania,19808,1794642,576
173,Burundi,445,12,1,-1,357,12,87,-1,37,0.08,24659,2065,11943595,Africa,26840,11943595,484
174,Sint Maarten,444,-1,17,-1,179,-1,248,8,10337,396,2281,53105,42953,North America,97,2527,19
175,Comoros,423,1,7,-1,399,-1,17,-1,485,8,-1,-1,872442,Africa,2063,124635,
176,Faeroe Islands,411,-1,-1,-1,362,1,49,2,8406,-1,92895,1899965,48893,Europe,119,-1,1
177,Mauritius,355,-1,10,-1,335,-1,10,-1,279,8,227409,178765,1272111,Africa,3583,127211,6
178,Isle of Man,336,-1,24,-1,312,-1,0,-1,3948,282,9840,115622,85105,Europe,253,3546,9
179,Eritrea,318,1,-1,-1,284,-1,34,-1,89,-1,-1,-1,3554126,Africa,11176,-1,
180,Mongolia,301,-1,-1,-1,291,-1,10,1,92,-1,52858,16083,3286520,Asia,10919,-1,62
181,Gibraltar,275,1,-1,-1,226,5,49,-1,8163,-1,33695,1000178,33689,Europe,123,-1,1
182,Cambodia,273,-1,-1,-1,265,-1,8,1,16,-1,94937,5666,16755287,Asia,61375,-1,176
183,Saint Martin,213,-1,5,-1,79,-1,129,11,5494,129,2756,71090,38768,North America,182,7754,14
184,Cayman Islands,205,-1,1,-1,202,-1,2,-1,3113,15,35195,534521,65844,North America,321,65844,2
185,Bhutan,195,11,-1,-1,135,16,60,-1,252,-1,97402,126013,772953,Asia,3964,-1,8
186,Barbados,170,4,7,-1,141,-1,22,-1,591,24,16780,58379,287432,North America,1691,41062,17
187,Bermuda,168,-1,9,-1,151,-1,8,-1,2699,145,42710,686215,62240,North America,370,6916,1
188,Brunei,144,-1,3,-1,139,-1,2,-1,329,7,51103,116635,438145,Asia,3043,146048,9
189,Seychelles,136,-1,-1,-1,127,-1,9,-1,1381,-1,-1,-1,98445,Africa,724,-1,
190,Monaco,125,-1,1,-1,86,-1,38,1,3182,25,51953,1322397,39287,Europe,314,39287,1
191,Liechtenstein,106,-1,1,-1,96,-1,9,-1,2779,26,900,23594,38146,Europe,360,38146,42
192,Antigua and Barbuda,94,-1,3,-1,89,-1,2,1,959,31,1875,19121,98058,North America,1043,32686,52
193,Curaçao,62,5,1,-1,35,-1,26,-1,378,6,1080,6577,164201,North America,2648,164201,152
194,St. Vincent Grenadines,60,-1,-1,-1,57,-1,3,-1,541,-1,3315,29866,110997,North America,1850,-1,33
195,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6256,650725,Asia,14146,-1,160
196,British Virgin Islands,35,-1,1,-1,8,-1,26,-1,1157,33,2853,94274,30263,North America,865,30263,11
197,Fiji,28,-1,2,-1,23,-1,3,-1,31,2,6693,7458,897485,Australia/Oceania,32053,448743,134
198,Timor-Leste,27,-1,-1,-1,25,-1,2,-1,20,-1,5146,3892,1322324,Asia,48975,-1,257
199,Saint Lucia,26,-1,-1,-1,25,-1,1,-1,141,-1,5323,28967,183762,North America,7068,-1,35
200,Grenada,24,-1,-1,-1,24,-1,0,-1,213,-1,6252,55521,112607,North America,4692,-1,18
201,New Caledonia,23,-1,-1,-1,23,-1,0,-1,80,-1,12370,43262,285934,Australia/Oceania,12432,-1,23
202,Laos,22,-1,-1,-1,21,-1,1,-1,3,-1,37956,5205,7292099,Asia,331459,-1,192
203,Dominica,20,-1,-1,-1,18,-1,2,-1,278,-1,2022,28077,72015,North America,3601,-1,36
204,St. Barth,18,-1,-1,-1,13,-1,5,-1,1821,-1,2075,209978,9882,North America,549,-1,5
205,Saint Kitts and Nevis,17,-1,-1,-1,17,-1,0,-1,319,-1,1430,26850,53259,North America,3133,-1,37
206,Caribbean Netherlands,15,1,-1,-1,7,-1,8,-1,571,-1,424,16145,26262,North America,1751,-1,62
207,Greenland,14,-1,-1,-1,14,-1,0,-1,247,-1,6727,118462,56786,North America,4056,-1,8
208,Montserrat,13,-1,1,-1,12,-1,0,-1,2604,200,61,12220,4992,North America,384,4992,82
209,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3720,-1,2256,645494,3495,South America,269,-1,2
210,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
211,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,599567,Africa,59957,599567,
212,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
213,Saint Pierre Miquelon,5,-1,-1,-1,1,-1,4,-1,864,-1,-1,-1,5789,North America,1158,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,662,44063,15024,North America,5008,-1,23
215,China,85022,9,4634,-1,80126,35,262,5,59,3,90410000,62814,1439323776,Asia,16929,310601,16
