index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
25,Indonesia,78572,1591,3710,54,37636,947,37226,-1,287,14,1097468,4011,273618818,Asia,3482,73752,249
26,Sweden,76001,34,5545,11,-1,-1,-1,81,7524,549,681820,67497,10101474,Europe,133,1822,15
27,Ecuador,68459,-1,5063,-1,30369,-1,33027,308,3878,287,183392,10390,17651246,South America,258,3486,96
28,Belarus,65269,155,474,6,55799,307,8996,89,6907,50,1144696,121142,9449204,Europe,145,19935,8
29,Belgium,62781,74,9787,5,17223,27,35771,23,5416,844,1390593,119967,11591439,Europe,185,1184,8
30,Kazakhstan,61755,1856,375,-1,35911,1721,25469,221,3288,20,1719295,91530,18783943,Asia,304,50091,11
31,Oman,59568,1389,273,14,37987,730,21308,149,11657,53,244831,47913,5109903,Asia,86,18718,21
32,Philippines,57545,634,1603,6,20459,88,35483,333,525,15,1017723,9284,109627070,Asia,1905,68389,108
33,Kuwait,56174,666,396,3,46161,805,9617,156,13148,93,441143,103251,4272515,Asia,76,10789,10
34,UAE,55573,375,335,1,46025,512,9213,1,5617,34,4000000,404275,9894245,Asia,178,29535,2
35,Ukraine,54771,638,1412,14,27154,651,26205,104,1253,32,813396,18603,43722996,Europe,798,30965,54
36,Netherlands,51146,53,6135,-1,-1,-1,-1,20,2985,358,764079,44588,17136277,Europe,335,2793,22
37,Bolivia,49250,1063,1866,59,15294,451,32090,71,4217,160,108897,9325,11678015,South America,237,6258,107
38,Panama,47173,-1,932,-1,23919,-1,22322,160,10928,216,168517,39037,4316825,North America,92,4632,26
39,Portugal,47051,233,1668,6,31550,485,13833,69,4615,164,1366864,134065,10195534,Europe,217,6112,7
40,Singapore,46630,347,27,1,42737,196,3866,-1,7968,5,866414,148056,5851919,Asia,125,216738,7
41,Dominican Republic,46305,799,910,7,23134,693,22261,226,4267,84,189391,17453,10851521,North America,234,11925,57
42,Israel,42360,1728,371,6,19665,270,22324,177,4606,40,1317362,143229,9197590,Asia,217,24791,7
43,Poland,38457,267,1588,12,27756,241,9113,74,1016,42,1813365,47916,37845009,Europe,984,23832,21
44,Afghanistan,34740,285,1048,36,21454,200,12238,31,892,27,81252,2086,38951817,Asia,1121,37168,479
45,Romania,33585,637,1931,30,21803,111,9851,234,1746,100,868478,45157,19232393,Europe,573,9960,22
46,Bahrain,33476,-1,109,-1,29099,-1,4268,50,19660,64,675451,396678,1702768,Asia,51,15622,3
47,Nigeria,33153,-1,744,-1,13671,-1,18738,7,161,4,183294,889,206270258,Africa,6222,277245,1
48,Switzerland,33016,70,1968,-1,29800,200,1248,19,3814,227,690701,79787,8656808,Europe,262,4399,13
49,Armenia,32490,339,581,8,20729,864,11180,10,10964,196,136802,46163,2963449,Asia,91,5101,22
50,Guatemala,29742,-1,1244,-1,4321,-1,24177,5,1659,69,64590,3603,17925137,North America,603,14409,278
51,Honduras,28579,489,789,15,3123,166,24667,58,2884,80,49308,4976,9909366,North America,347,12559,201
52,Ireland,25670,32,1746,-1,23364,-1,560,9,5197,353,523277,105935,4939585,Europe,192,2829,9
53,Azerbaijan,25113,543,319,6,16150,510,8644,66,2476,31,576249,56817,10142257,Asia,404,31794,18
54,Ghana,24988,-1,139,-1,21067,-1,3782,8,804,4,331366,10658,31090865,Africa,1244,223675,94
55,Japan,21868,-1,982,-1,18103,-1,2783,34,173,8,562105,4445,126461136,Asia,5783,128779,225
56,Algeria,20216,527,1028,10,14295,276,4893,61,461,23,-1,-1,43874087,Africa,2170,42679,
57,Moldova,19708,269,655,6,13033,240,6020,358,4886,162,101180,25084,4033595,Europe,205,6158,40
58,Austria,19021,73,709,1,17073,73,1239,9,2112,79,708128,78609,9008214,Europe,474,12706,13
59,Serbia,18983,344,418,13,13991,51,4574,170,2173,48,507002,58036,8735962,Europe,460,20899,17
60,Nepal,17061,116,38,-1,10328,34,6695,-1,585,1,606141,20792,29152078,Asia,1709,767160,48
61,Morocco,16097,161,257,2,13442,508,2398,31,436,7,915140,24784,36924679,Africa,2294,143676,40
62,Cameroon,15173,-1,359,-1,11928,-1,2886,52,571,14,120837,4549,26562725,Africa,1751,73991,220
63,Uzbekistan,14085,494,67,3,8327,297,5691,43,421,2,1377915,41151,33484207,Asia,2377,499764,24
64,S. Korea,13512,33,289,-1,12282,78,941,15,264,6,1420616,27708,51270849,Asia,3794,177408,36
65,Czechia,13301,63,355,2,8441,68,4505,12,1242,33,602670,56273,10709720,Europe,805,30168,18
66,Denmark,13061,24,610,-1,12160,30,291,3,2255,105,1257157,217015,5792945,Europe,444,9497,5
67,Ivory Coast,13037,165,87,3,6908,98,6042,-1,494,3,78066,2958,26394988,Africa,2025,303391,338
68,Kyrgyzstan,11444,327,149,2,3538,78,7757,24,1753,23,256698,39326,6527414,Asia,570,43808,25
69,Kenya,10791,497,202,5,3017,71,7572,44,201,4,221234,4112,53803313,Africa,4986,266353,243
70,Sudan,10417,101,659,2,5579,176,4179,-1,237,15,401,9,43876223,Africa,4212,66580,109
71,El Salvador,10303,325,278,11,5919,187,4106,357,1588,43,197151,30390,6487372,North America,630,23336,33
72,Australia,10250,270,108,-1,7835,67,2307,28,402,4,3156624,123743,25509470,Australia/Oceania,2489,236199,8
73,Venezuela,9707,-1,93,-1,2671,-1,6943,25,341,3,1386563,48766,28432760,South America,2929,305729,21
74,Norway,8988,4,253,-1,8138,-1,597,1,1657,47,380082,70091,5422695,Europe,603,21434,14
75,Malaysia,8729,4,122,-1,8524,4,83,6,270,4,850423,26265,32379180,Asia,3709,265403,38
76,Costa Rica,8482,446,36,5,2441,137,6005,30,1665,7,59749,11725,5095683,North America,601,141547,85
77,North Macedonia,8332,135,389,4,4468,142,3475,55,3999,187,79392,38107,2083371,Europe,250,5356,26
78,Senegal,8243,45,150,-1,5580,66,2513,36,492,9,92101,5497,16754844,Africa,2033,111699,182
79,DRC,8135,60,190,-1,3948,328,3997,-1,91,2,-1,-1,89622832,Africa,11017,471699,
80,Ethiopia,7969,203,139,11,2430,-1,5400,35,69,1,250604,2178,115036441,Africa,14435,827600,459
81,Bulgaria,7411,-1,276,-1,3517,-1,3618,29,1067,40,179675,25866,6946265,Europe,937,25168,39
82,Finland,7301,6,329,-1,6800,-1,172,1,1318,59,278800,50315,5541042,Europe,759,16842,20
83,Bosnia and Herzegovina,6981,-1,226,-1,3179,-1,3576,4,2128,69,111536,34005,3279981,Europe,470,14513,29
84,Palestine,6764,198,44,5,1084,-1,5636,-1,1325,9,141444,27709,5104544,Asia,755,116012,36
85,Haiti,6727,-1,141,2,3022,98,3564,-1,590,12,14544,1275,11406990,North America,1696,80901,784
86,Tajikistan,6643,47,56,1,5332,54,1255,-1,696,6,-1,-1,9543387,Asia,1437,170418,
87,French Guiana,6229,59,31,2,3472,262,2726,25,20841,104,10919,36534,298875,South America,48,9641,27
88,Guinea,6200,59,38,1,4951,89,1211,24,472,3,14407,1096,13141461,Africa,2120,345828,912
89,Gabon,6026,-1,46,-1,3475,-1,2505,11,2706,21,49853,22385,2227110,Africa,370,48415,45
90,Mauritania,5518,72,147,-1,2664,163,2707,5,1186,32,13842,2975,4652686,Africa,843,31651,336
91,Madagascar,5343,263,39,2,2646,152,2658,45,193,1,30100,1086,27708875,Africa,5186,710484,921
92,Luxembourg,5056,100,111,-1,4195,12,750,3,8073,177,292711,467377,626284,Europe,124,5642,2
93,Djibouti,4979,2,56,-1,4743,14,180,-1,5037,57,51843,52449,988444,Africa,199,17651,19
94,CAR,4321,-1,53,-1,1208,-1,3060,2,894,11,27385,5667,4832240,Africa,1118,91174,176
95,Hungary,4258,11,595,-1,3106,33,557,5,441,62,296358,30681,9659386,Europe,2269,16234,33
96,Greece,3883,57,193,-1,1374,-1,2316,13,373,19,386307,37070,10420995,Europe,2684,53995,27
97,Croatia,3827,52,120,1,2558,44,1149,5,932,29,95920,23371,4104228,Europe,1072,34202,43
98,Albania,3667,96,97,2,2062,48,1508,10,1274,34,29334,10194,2877676,Europe,785,29667,98
99,Thailand,3227,7,58,-1,3091,1,78,1,46,0.8,603657,8648,69806441,Asia,21632,1203559,116
100,Somalia,3076,4,93,-1,1380,37,1603,2,193,6,-1,-1,15903825,Africa,5170,171009,
101,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2187,36,16000,11396,1403963,Africa,457,27529,88
102,Paraguay,2980,-1,25,-1,1293,-1,1662,10,418,4,92442,12956,7135346,South America,2394,285414,77
103,Nicaragua,2846,-1,91,-1,1993,-1,762,-1,429,14,-1,-1,6627096,North America,2329,72825,
104,Maldives,2801,39,14,1,2302,12,485,12,5179,26,63559,117523,540823,Asia,193,38630,9
105,Mayotte,2724,-1,37,-1,2480,-1,207,3,9979,136,13000,47621,272986,Africa,100,7378,21
106,Sri Lanka,2665,19,11,-1,1988,7,666,1,124,0.5,125632,5866,21416488,Asia,8036,1946953,170
107,Malawi,2497,67,40,1,795,48,1662,4,130,2,21532,1125,19142317,Africa,7666,478558,889
108,Lebanon,2451,32,37,1,1452,29,962,20,359,5,184425,27025,6824215,Asia,2784,184438,37
109,Cuba,2432,4,87,-1,2275,7,70,2,215,8,208098,18373,11326350,North America,4657,130188,54
110,Mali,2423,11,121,-1,1748,18,554,-1,120,6,16317,805,20264497,Africa,8363,167475,1
111,South Sudan,2148,-1,41,-1,333,-1,1774,-1,192,4,10824,967,11197969,Africa,5213,273121,1
112,Congo,2028,-1,47,-1,589,-1,1392,-1,367,9,-1,-1,5521573,Africa,2723,117480,
113,Estonia,2015,1,69,-1,1897,2,49,1,1519,52,112594,84876,1326569,Europe,658,19226,12
114,Slovakia,1908,6,28,-1,1493,-1,387,3,349,5,231231,42352,5459742,Europe,2862,194991,24
115,Iceland,1905,5,10,-1,1882,11,13,-1,5581,29,104713,306788,341320,Europe,179,34132,3
116,Zambia,1895,-1,42,-1,1412,-1,441,1,103,2,56825,3089,18396237,Africa,9708,438006,324
117,Lithuania,1875,1,79,-1,1571,-1,225,15,689,29,465396,171064,2720593,Europe,1451,34438,6
118,Slovenia,1859,10,111,-1,1488,15,260,1,894,53,117241,56394,2078949,Europe,1118,18729,18
119,Guinea-Bissau,1842,-1,26,-1,773,-1,1043,5,935,13,1500,762,1969219,Africa,1069,75739,1
120,Cabo Verde,1722,24,19,-1,772,24,931,-1,3096,34,40475,72773,556185,Africa,323,29273,14
121,Sierra Leone,1651,9,64,1,1190,15,397,-1,207,8,-1,-1,7981512,Africa,4834,124711,
122,Hong Kong,1570,48,8,-1,1229,12,333,6,209,1,376645,50226,7499058,Asia,4776,937382,20
123,New Zealand,1545,1,22,-1,1498,1,25,-1,309,4,431263,86216,5002100,Australia/Oceania,3238,227368,12
124,Yemen,1516,18,429,5,685,10,402,-1,51,14,120,4,29843722,Asia,19686,69566,248
125,Libya,1512,-1,40,-1,367,-1,1105,-1,220,6,35695,5193,6874225,Africa,4546,171856,193
126,Eswatini,1434,45,20,-1,695,7,719,5,1236,17,17559,15130,1160561,Africa,809,58028,66
127,Rwanda,1416,38,4,-1,737,27,675,-1,109,0.3,192379,14844,12960429,Africa,9153,3240107,67
128,Benin,1378,-1,26,-1,557,-1,795,1,114,2,67622,5574,12131083,Africa,8803,466580,179
129,Tunisia,1306,4,50,-1,1087,5,169,-1,110,4,79144,6694,11822696,Africa,9053,236454,149
130,Montenegro,1287,-1,24,-1,330,-1,933,7,2049,38,24972,39760,628069,Europe,488,26170,25
131,Mozambique,1268,49,9,-1,373,4,886,-1,41,0.3,40861,1306,31276319,Africa,24666,3475147,765
132,Jordan,1198,15,10,-1,1013,5,175,3,117,1,477448,46779,10206501,Asia,8520,1020650,21
133,Latvia,1174,-1,31,-1,1022,3,121,1,623,16,172078,91274,1885295,Europe,1606,60816,11
134,Niger,1099,-1,68,-1,992,-1,39,-1,45,3,6658,275,24223623,Africa,22042,356230,3
135,Uganda,1040,11,-1,-1,984,7,56,-1,23,-1,230680,5040,45772670,Africa,44012,-1,198
136,Burkina Faso,1037,1,53,-1,873,4,111,-1,50,3,-1,-1,20917126,Africa,20171,394663,
137,Zimbabwe,1034,-1,19,-1,343,-1,672,-1,70,1,91103,6127,14869609,Africa,14381,782611,163
138,Liberia,1024,-1,51,-1,439,-1,534,-1,202,10,-1,-1,5060802,Africa,4942,99231,
139,Cyprus,1023,1,19,-1,839,-1,165,-1,847,16,167394,138610,1207663,Asia,1181,63561,7
140,Georgia,999,4,15,-1,870,13,114,5,250,4,148188,37150,3988868,Asia,3993,265925,27
141,Uruguay,989,-1,31,-1,903,-1,55,-1,285,9,79963,23016,3474169,South America,3513,112070,43
142,Chad,884,4,75,-1,798,6,11,-1,54,5,-1,-1,16436933,Africa,18594,219159,
143,Namibia,864,3,2,1,29,1,833,1,340,0.8,15439,6073,2542243,Africa,2942,1271122,165
144,Andorra,861,3,52,-1,803,-1,6,-1,11143,673,3750,48531,77270,Europe,90,1486,21
145,Suriname,801,21,18,-1,543,17,240,6,1365,31,1244,2120,586809,South America,733,32601,472
146,Jamaica,759,1,10,-1,628,8,121,-1,256,3,28453,9607,2961632,North America,3902,296163,104
147,Sao Tome and Principe,732,-1,14,-1,286,-1,432,-1,3338,64,1973,8998,219276,Africa,300,15663,111
148,Togo,731,10,15,-1,528,11,188,2,88,2,36277,4379,8283825,Africa,11332,552255,228
149,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
150,San Marino,699,-1,42,-1,656,-1,1,-1,20599,1238,5729,168828,33934,Europe,49,808,6
151,Malta,674,-1,9,-1,660,-1,5,-1,1526,20,108553,245825,441586,Europe,655,49065,4
152,Réunion,599,3,3,-1,472,-1,124,3,669,3,35419,39551,895533,Africa,1495,298511,25
153,Channel Islands,581,-1,47,-1,512,-1,22,-1,3341,270,21410,123105,173917,Europe,299,3700,8
154,Angola,541,16,26,-1,118,-1,397,6,16,0.8,10000,304,32888945,Africa,60793,1264959,3
155,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59774368,Africa,117435,2846398,
156,Taiwan,451,-1,7,-1,440,-1,4,-1,19,0.3,78747,3306,23818380,Asia,52812,3402626,302
157,Syria,439,22,21,2,138,2,280,-1,25,1,-1,-1,17511642,Asia,39890,833888,
158,Botswana,399,-1,1,-1,38,-1,360,1,170,0.4,51379,21836,2352956,Africa,5897,2352956,46
159,Vietnam,373,1,-1,-1,352,2,21,1,4,-1,275000,2824,97368099,Asia,261040,-1,354
160,Mauritius,342,-1,10,-1,330,-1,2,-1,269,8,193561,152189,1271847,Africa,3719,127185,7
161,Myanmar,337,1,6,-1,261,-1,70,-1,6,0.1,94168,1730,54422510,Asia,161491,9070418,578
162,Isle of Man,336,-1,24,-1,312,-1,0,-1,3951,282,7207,84739,85049,Europe,253,3544,12
163,Comoros,317,-1,7,-1,296,-1,14,-1,364,8,-1,-1,870109,Africa,2745,124301,
164,Guyana,300,-1,17,-1,155,-1,128,5,381,22,3330,4233,786688,South America,2622,46276,236
165,Burundi,269,-1,1,-1,207,-1,61,-1,23,0.08,6697,563,11898892,Africa,44234,11898892,1
166,Lesotho,256,11,3,-1,48,15,205,-1,119,1,6033,2815,2142830,Africa,8370,714277,355
167,Martinique,255,-1,15,-1,98,-1,142,5,680,40,-1,-1,375254,North America,1472,25017,
168,Mongolia,243,13,-1,-1,204,1,39,3,74,-1,27905,8508,3279879,Asia,13497,-1,118
169,Eritrea,232,-1,-1,-1,107,-1,125,-1,65,-1,-1,-1,3547956,Africa,15293,-1,
170,Cayman Islands,203,-1,1,-1,200,-1,2,-1,3088,15,26729,406543,65747,North America,324,65747,2
171,Guadeloupe,190,-1,14,-1,157,-1,19,4,475,35,11538,28836,400127,North America,2106,28581,35
172,Faeroe Islands,188,-1,-1,-1,188,-1,0,-1,3847,-1,24704,505504,48870,Europe,260,-1,2
173,Gibraltar,180,-1,-1,-1,179,-1,1,-1,5343,-1,16532,490695,33691,Europe,187,-1,2
174,Cambodia,165,9,-1,-1,133,-1,32,1,10,-1,46861,2802,16726199,Asia,101371,-1,357
175,Bermuda,150,-1,9,-1,137,-1,4,1,2409,145,14208,228171,62269,North America,415,6919,4
176,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,29841,68189,437619,Asia,3104,145873,15
177,Trinidad and Tobago,133,-1,8,-1,124,-1,1,-1,95,6,5842,4174,1399654,North America,10524,174957,240
178,Bahamas,113,2,11,-1,91,2,11,1,287,28,2540,6457,393370,North America,3481,35761,155
179,Monaco,109,-1,4,-1,97,-1,8,-1,2777,102,16200,412718,39252,Europe,360,9813,2
180,Aruba,106,1,3,-1,99,-1,4,-1,993,28,4012,37572,106782,North America,1007,35594,27
181,Barbados,103,-1,7,-1,90,-1,6,-1,358,24,9026,31407,287388,North America,2790,41055,32
182,Seychelles,100,-1,-1,-1,11,-1,89,-1,1017,-1,-1,-1,98368,Africa,984,-1,
183,Liechtenstein,84,-1,1,-1,81,-1,2,-1,2203,26,900,23602,38132,Europe,454,38132,42
184,Bhutan,84,-1,-1,-1,78,2,6,-1,109,-1,36867,47762,771886,Asia,9189,-1,21
185,Sint Maarten,78,-1,15,-1,63,-1,0,-1,1819,350,523,12193,42892,North America,550,2859,82
186,Antigua and Barbuda,74,-1,3,-1,57,-1,14,1,755,31,866,8841,97957,North America,1324,32652,113
187,Turks and Caicos,72,-1,2,-1,11,-1,59,4,1859,52,946,24424,38733,North America,538,19367,41
188,Gambia,64,-1,3,-1,34,-1,27,-1,26,1,3573,1477,2418284,Africa,37786,806095,677
189,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16547,280965,Australia/Oceania,4532,-1,60
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6267,649613,Asia,14122,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1112,78,851,21998,38686,North America,900,12895,45
192,Belize,37,-1,2,-1,20,-1,15,-1,93,5,2577,6478,397838,North America,10752,198919,154
193,St. Vincent Grenadines,35,-1,-1,-1,29,-1,6,-1,315,-1,1199,10806,110953,North America,3170,-1,93
194,Fiji,26,-1,-1,-1,18,-1,8,-1,29,-1,4000,4461,896670,Australia/Oceania,34487,-1,224
195,Curaçao,25,-1,1,-1,24,-1,0,-1,152,6,1080,6581,164117,North America,6565,164117,152
196,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1319163,Asia,54965,-1,841
197,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48560,112542,North America,4893,-1,21
198,Saint Lucia,22,-1,-1,-1,19,-1,3,-1,120,-1,2048,11151,183657,North America,8348,-1,90
199,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,9218,32277,285590,Australia/Oceania,13600,-1,31
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,20769,2853,7278825,Asia,383096,-1,350
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8654,71993,North America,4000,-1,116
202,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,671,12610,53212,North America,3130,-1,79
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3733,-1,1393,400057,3482,South America,268,-1,2
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,4789,84352,56774,North America,4367,-1,12
205,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
206,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,798,8951878,Australia/Oceania,813807,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597716,Africa,59772,597716,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14518,30238,North America,3780,30238,69
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16164,26231,North America,3747,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,507,51326,9878,North America,1646,-1,19
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25320,15008,North America,5003,-1,39
214,Saint Pierre Miquelon,2,-1,-1,-1,1,-1,1,-1,345,-1,-1,-1,5793,North America,2897,-1,
215,China,83605,3,4634,-1,78674,26,297,3,58,3,90410000,62814,1439323776,Asia,17216,310601,16
