index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
58,Uzbekistan,40720,273,302,4,37873,673,2545,133,1214,9,1377915,41078,33543869,Asia,824,111072,24
59,Costa Rica,38485,1193,407,10,14664,193,23414,140,7544,80,136154,26690,5101396,North America,133,12534,37
60,Afghanistan,38140,11,1402,1,29059,13,7679,31,976,36,102321,2620,39059872,Asia,1024,27860,382
61,Nepal,36456,927,195,12,20242,169,16019,-1,1248,7,658110,22525,29216594,Asia,801,149829,44
62,Azerbaijan,35986,142,527,3,33461,97,1998,-1,3544,52,904506,89083,10153481,Asia,282,19267,11
63,Moldova,35904,358,981,4,24156,-1,10767,575,8904,243,207925,51563,4032447,Europe,112,4111,19
64,Kenya,33630,241,567,-1,19434,66,13629,44,623,11,442713,8206,53949277,Africa,1604,95149,122
65,Serbia,31207,108,709,2,29802,269,696,36,3574,81,913856,104660,8731655,Europe,280,12315,10
66,Ireland,28578,125,1777,-1,23364,-1,3437,5,5778,359,814875,164742,4946363,Europe,173,2784,6
67,Austria,26590,229,733,-1,22594,277,3263,27,2950,81,1147944,127344,9014520,Europe,339,12298,8
68,Australia,25448,126,583,11,20633,267,4232,35,996,23,6052236,236917,25545834,Australia/Oceania,1004,43818,4
69,El Salvador,25415,131,702,8,13570,279,11143,281,3915,108,307977,47444,6491388,North America,255,9247,21
70,Czechia,23582,413,419,1,17447,257,5716,32,2201,39,880717,82217,10712156,Europe,454,25566,12
71,Palestine,21251,574,145,4,14291,97,6815,-1,4151,28,263288,51432,5119162,Asia,241,35305,19
72,Bosnia and Herzegovina,19214,294,591,9,12733,253,5890,-1,5862,180,182490,55680,3277485,Europe,171,5546,18
73,Cameroon,19142,-1,411,-1,17651,-1,1080,30,718,15,149000,5592,26644217,Africa,1392,64828,179
74,S. Korea,19077,371,316,3,14551,90,4210,58,372,6,1887717,36815,51276256,Asia,2688,162267,27
75,Ivory Coast,17797,95,115,-1,16315,176,1367,-1,672,4,125085,4725,26475542,Africa,1488,230222,212
76,Denmark,16700,73,624,-1,14877,114,1199,2,2882,108,2360333,407274,5795446,Europe,347,9288,2
77,Bulgaria,16065,157,603,9,11231,187,4231,59,2315,87,398426,57411,6939870,Europe,432,11509,17
78,Lebanon,15613,676,148,2,4260,127,11205,90,2289,22,502126,73620,6820475,Asia,437,46084,14
79,Paraguay,15290,-1,265,-1,8348,-1,6677,71,2140,37,182791,25579,7146117,South America,467,26966,39
80,Madagascar,14696,104,187,3,13709,23,800,48,529,7,56617,2037,27796687,Africa,1891,148645,491
81,North Macedonia,14163,159,590,5,10933,211,2640,3,6798,283,145705,69938,2083360,Europe,147,3531,14
82,Senegal,13384,90,279,2,9091,117,4014,44,796,17,142524,8479,16809281,Africa,1256,60248,118
83,Sudan,13082,37,823,-1,6603,9,5656,-1,297,19,401,9,44002435,Africa,3364,53466,109
84,Libya,12629,355,226,7,1310,101,11093,-1,1834,33,101310,14713,6885715,Africa,545,30468,68
85,Zambia,11779,178,283,1,10945,105,551,-1,638,15,112184,6077,18459784,Africa,1567,65229,165
86,Norway,10582,40,264,-1,9348,-1,970,1,1950,49,686202,126421,5427900,Europe,513,20560,8
87,DRC,9994,79,255,-1,9035,15,704,-1,111,3,-1,-1,89959116,Africa,9001,352781,
88,Greece,9800,269,259,5,3804,-1,5737,35,941,25,917265,88074,10414766,Europe,1063,40211,11
89,Croatia,9549,357,180,3,6809,214,2560,11,2328,44,162301,39575,4101132,Europe,429,22784,25
90,Malaysia,9306,10,125,-1,9030,36,151,8,287,4,1222854,37707,32430165,Asia,3485,259441,27
91,Guinea,9251,38,59,1,8282,102,910,24,702,4,23588,1789,13185418,Africa,1425,223482,559
92,Albania,9195,112,271,5,4923,132,4001,19,3196,94,56019,19469,2877291,Europe,313,10617,51
93,French Guiana,9022,40,58,-1,8586,78,378,13,30090,193,52093,173742,299830,South America,33,5169,6
94,Gabon,8505,37,53,-1,7187,121,1265,2,3808,24,116252,52047,2233585,Africa,263,42143,19
95,Tajikistan,8481,32,68,-1,7276,30,1137,-1,886,7,-1,-1,9569790,Asia,1128,140732,
96,Haiti,8161,10,201,1,5743,-1,2217,-1,714,18,23322,2041,11424077,North America,1400,56836,490
97,Finland,8042,23,335,-1,7200,-1,507,1,1451,60,615789,111111,5542097,Europe,689,16544,9
98,Luxembourg,7928,-1,124,-1,7140,-1,664,2,12634,198,741807,1182093,627537,Europe,79,5061,1
99,Maldives,7469,140,28,-1,4873,182,2568,12,13781,52,109120,201330,541995,Asia,73,19357,5
100,Mauritania,7012,19,158,-1,6407,26,447,3,1502,34,69937,14983,4667764,Africa,666,29543,67
101,Namibia,6906,194,65,5,2789,13,4052,19,2710,26,57150,22430,2547908,Africa,369,39199,45
102,Zimbabwe,6388,96,195,6,5043,33,1150,-1,429,13,149748,10053,14896222,Africa,2332,76391,99
103,Malawi,5523,27,174,1,3143,22,2206,4,288,9,44219,2303,19203295,Africa,3477,110364,434
104,Hungary,5511,132,614,-1,3759,2,1138,7,571,64,416645,43147,9656383,Europe,1752,15727,23
105,Djibouti,5383,-1,60,-1,5307,-1,16,-1,5436,61,66447,67104,990211,Africa,184,16504,15
106,Equatorial Guinea,4941,13,83,-1,3884,86,974,1,3505,59,51944,36849,1409660,Africa,285,16984,27
107,Hong Kong,4769,13,84,3,4249,49,436,25,635,11,780415,103965,7506527,Asia,1574,89363,10
108,CAR,4700,2,61,-1,1784,2,2855,2,971,13,31042,6410,4842576,Africa,1030,79386,156
109,Montenegro,4558,-1,89,-1,3606,-1,863,-1,7257,142,46942,74739,628079,Europe,138,7057,13
110,Nicaragua,4494,-1,137,-1,2913,-1,1444,-1,677,21,-1,-1,6636784,North America,1477,48444,
111,Eswatini,4461,28,91,2,3210,95,1160,11,3839,78,29679,25540,1162037,Africa,260,12770,39
112,Congo,3979,-1,78,-1,1742,-1,2159,-1,718,14,-1,-1,5538322,Africa,1392,71004,
113,Cuba,3866,60,92,-1,3222,27,552,6,341,8,377494,33331,11325504,North America,2930,123103,30
114,Suriname,3793,-1,66,-1,2893,-1,834,23,6457,112,7613,12959,587455,South America,155,8901,77
115,Cabo Verde,3745,46,38,-1,2807,58,900,-1,6724,68,76576,137497,556927,Africa,149,14656,7
116,Rwanda,3742,70,16,1,1866,3,1860,-1,288,1,393237,30249,13000024,Africa,3474,812502,33
117,Slovakia,3728,102,33,-1,2225,19,1470,11,683,6,327940,60062,5460066,Europe,1465,165457,17
118,Mozambique,3697,46,21,-1,2055,87,1621,-1,118,0.7,92046,2933,31384400,Africa,8489,1494495,341
119,Tunisia,3461,138,74,1,1522,18,1865,8,292,6,136941,11568,11837892,Africa,3420,159972,86
120,Thailand,3410,6,58,-1,3237,-1,115,1,49,0.8,749213,10729,69827915,Asia,20477,1203930,93
121,Mayotte,3301,-1,40,-1,2964,-1,297,1,12056,146,13000,47480,273797,Africa,83,6845,21
122,Somalia,3275,-1,95,-1,2443,-1,737,-1,205,6,-1,-1,15958551,Africa,4873,167985,
123,Sri Lanka,2989,3,12,-1,2842,12,135,-1,139,0.6,219162,10228,21427502,Asia,7169,1785625,98
124,Lithuania,2810,48,86,1,1816,14,908,5,1035,32,629443,231757,2715958,Europe,967,31581,4
125,Slovenia,2797,42,133,-1,2236,37,428,1,1345,64,156139,75104,2078984,Europe,743,15631,13
126,Gambia,2797,54,96,3,743,105,1958,-1,1153,40,12103,4988,2426664,Africa,868,25278,201
127,Uganda,2756,77,28,-1,1288,20,1440,-1,60,0.6,367423,7996,45951136,Africa,16673,1641112,125
128,Mali,2736,6,126,-1,2055,1,555,-1,135,6,36280,1784,20336505,Africa,7433,161401,561
129,Syria,2563,59,103,3,584,15,1876,-1,146,6,-1,-1,17564064,Asia,6853,170525,
130,South Sudan,2518,4,47,-1,1290,-1,1181,-1,225,4,12044,1074,11214099,Africa,4454,238598,931
131,Angola,2471,56,106,1,1028,-1,1337,24,75,3,64747,1961,33015236,Africa,13361,311464,510
132,Estonia,2343,18,64,-1,2076,9,203,-1,1766,48,146128,110146,1326678,Europe,566,20729,9
133,Guinea-Bissau,2205,-1,34,-1,1127,-1,1044,5,1116,17,1500,760,1974953,Africa,896,58087,1
134,Benin,2145,-1,40,-1,1738,-1,367,-1,176,3,118206,9713,12170257,Africa,5674,304256,103
135,Iceland,2092,5,10,-1,1964,-1,118,-1,6124,29,210223,615421,341592,Europe,163,34159,2
136,Bahamas,2020,97,50,2,742,9,1228,83,5129,127,10625,26979,393831,North America,195,7877,37
137,Sierra Leone,2013,-1,70,-1,1581,-1,362,-1,252,9,-1,-1,8001494,Africa,3975,114307,
138,Yemen,1943,10,563,1,1107,9,273,-1,65,19,120,4,29924674,Asia,15401,53152,249
139,Aruba,1906,58,9,1,743,135,1154,7,17840,84,20472,191617,106838,North America,56,11871,5
140,Jamaica,1870,66,19,-1,846,-1,1005,4,631,6,55605,18765,2963218,North America,1585,155959,53
141,Jordan,1869,68,15,-1,1367,3,487,3,183,1,800446,78330,10218945,Asia,5468,681263,13
142,Malta,1820,32,10,-1,1186,65,624,3,4120,23,184354,417345,441730,Europe,243,44173,2
143,New Zealand,1714,12,22,-1,1561,7,131,11,343,4,730330,146005,5002100,Australia/Oceania,2918,227368,7
144,Botswana,1633,-1,6,-1,224,-1,1403,1,692,3,109547,46442,2358805,Africa,1444,393134,22
145,Uruguay,1556,5,43,-1,1352,19,161,3,448,12,167716,48255,3475645,South America,2234,80829,21
146,Trinidad and Tobago,1554,78,19,4,628,34,907,6,1110,14,22937,16381,1400209,North America,901,73695,61
147,Réunion,1487,77,6,-1,692,-1,789,2,1659,7,35419,39516,896318,Africa,603,149386,25
148,Cyprus,1481,14,20,-1,935,-1,526,5,1225,17,286736,237219,1208742,Asia,816,60437,4
149,Georgia,1455,8,19,-1,1196,6,240,-1,365,5,355486,89140,3987930,Asia,2741,209891,11
150,Latvia,1375,9,34,-1,1163,-1,178,1,730,18,246867,131121,1882748,Europe,1369,55375,8
151,Togo,1365,39,27,-1,981,35,357,-1,164,3,63113,7597,8307745,Africa,6086,307694,132
152,Burkina Faso,1352,-1,55,-1,1058,-1,239,-1,64,3,-1,-1,20987862,Africa,15524,381597,
153,Liberia,1298,-1,82,-1,832,-1,384,-1,256,16,-1,-1,5075457,Africa,3910,61896,
154,Guyana,1180,40,35,3,633,17,512,9,1499,44,7811,9923,787153,South America,667,22490,101
155,Niger,1175,2,69,-1,1085,1,21,-1,48,3,9052,372,24332016,Africa,20708,352638,2
156,Guadeloupe,1145,210,16,1,336,47,793,9,2862,40,29595,73963,400135,North America,349,25008,14
157,Andorra,1124,26,53,-1,902,9,169,3,14544,686,137457,1778573,77285,Europe,69,1458,1
158,Lesotho,1051,-1,31,-1,526,-1,494,-1,490,14,15023,7004,2144916,Africa,2041,69191,143
159,Vietnam,1038,2,30,-1,663,26,345,-1,11,0.3,1009145,10353,97475670,Asia,93907,3249189,97
160,Chad,1008,4,77,-1,878,3,53,-1,61,5,-1,-1,16495119,Africa,16364,214222,
161,Sao Tome and Principe,895,1,15,-1,848,2,32,-1,4072,68,3693,16803,219777,Africa,246,14652,60
162,Belize,870,52,12,-1,93,39,765,8,2182,30,7622,19116,398726,North America,458,33227,52
163,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
164,San Marino,710,-1,42,-1,658,-1,10,-1,20918,1237,6678,196747,33942,Europe,48,808,5
165,Myanmar,643,41,6,-1,349,-1,288,-1,12,0.1,149861,2751,54467283,Asia,84708,9077881,363
166,Channel Islands,625,2,48,-1,545,-1,32,-1,3590,276,68985,396206,174114,Europe,279,3627,3
167,Martinique,596,-1,16,-1,98,-1,482,3,1588,43,12227,32586,375218,North America,630,23451,31
168,Tanzania,509,-1,21,-1,183,-1,305,7,8,0.4,-1,-1,59984396,Africa,117848,2856400,
169,Taiwan,487,-1,7,-1,462,-1,18,-1,20,0.3,86983,3651,23823665,Asia,48919,3403381,274
170,Turks and Caicos,482,18,3,-1,102,-1,377,3,12423,77,2278,58714,38798,North America,80,12933,17
171,French Polynesia,482,67,-1,-1,202,-1,280,3,1714,-1,14029,49896,281165,Australia/Oceania,583,-1,20
172,Papua New Guinea,453,29,5,1,232,-1,216,-1,50,0.6,15592,1738,8972748,Australia/Oceania,19807,1794550,575
173,Sint Maarten,444,2,17,-1,179,-1,248,8,10337,396,2281,53106,42952,North America,97,2527,19
174,Burundi,431,-1,1,-1,345,-1,85,-1,36,0.08,22093,1850,11942623,Africa,27709,11942623,541
175,Comoros,422,-1,7,-1,399,-1,16,-1,484,8,-1,-1,872391,Africa,2067,124627,
176,Faeroe Islands,411,-1,-1,-1,361,3,50,2,8406,-1,91793,1877465,48892,Europe,119,-1,1
177,Mauritius,355,-1,10,-1,335,-1,10,-1,279,8,227409,178766,1272105,Africa,3583,127211,6
178,Isle of Man,336,-1,24,-1,312,-1,0,-1,3948,282,9840,115623,85104,Europe,253,3546,9
179,Eritrea,317,-1,-1,-1,284,-1,33,-1,89,-1,-1,-1,3553992,Africa,11211,-1,
180,Mongolia,301,-1,-1,-1,291,-1,10,1,92,-1,52127,15862,3286376,Asia,10918,-1,63
181,Gibraltar,274,2,-1,-1,221,5,53,-1,8133,-1,32938,977708,33689,Europe,123,-1,1
182,Cambodia,273,-1,-1,-1,265,1,8,1,16,-1,93462,5578,16754654,Asia,61372,-1,179
183,Saint Martin,213,15,5,-1,79,27,129,11,5494,129,2756,71091,38767,North America,182,7753,14
184,Cayman Islands,205,-1,1,-1,202,-1,2,-1,3114,15,34815,528766,65842,North America,321,65842,2
185,Bhutan,184,1,-1,-1,119,1,65,-1,238,-1,97115,125645,772930,Asia,4201,-1,8
186,Bermuda,168,-1,9,-1,151,-1,8,-1,2699,145,41829,672049,62241,North America,370,6916,1
187,Barbados,166,1,7,-1,141,1,18,-1,578,24,16538,57537,287431,North America,1732,41062,17
188,Brunei,144,-1,3,-1,139,-1,2,-1,329,7,51103,116638,438134,Asia,3043,146045,9
189,Seychelles,136,-1,-1,-1,127,-1,9,-1,1382,-1,-1,-1,98443,Africa,724,-1,
190,Monaco,125,-1,1,-1,86,-1,38,1,3182,25,51953,1322430,39286,Europe,314,39286,1
191,Liechtenstein,106,1,1,-1,96,-1,9,-1,2779,26,900,23594,38145,Europe,360,38145,42
192,Antigua and Barbuda,94,-1,3,-1,89,-1,2,1,959,31,1875,19122,98056,North America,1043,32685,52
193,St. Vincent Grenadines,60,-1,-1,-1,57,-1,3,-1,541,-1,3315,29866,110996,North America,1850,-1,33
194,Curaçao,57,4,1,-1,35,1,21,-1,347,6,1080,6577,164200,North America,2881,164200,152
195,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6256,650701,Asia,14146,-1,160
196,British Virgin Islands,35,9,1,-1,8,-1,26,-1,1157,33,2853,94274,30263,North America,865,30263,11
197,Fiji,28,-1,2,-1,23,-1,3,-1,31,2,6693,7458,897467,Australia/Oceania,32052,448734,134
198,Timor-Leste,27,-1,-1,-1,25,-1,2,-1,20,-1,5146,3892,1322255,Asia,48972,-1,257
199,Saint Lucia,26,-1,-1,-1,25,-1,1,-1,141,-1,5323,28967,183760,North America,7068,-1,35
200,Grenada,24,-1,-1,-1,24,-1,0,-1,213,-1,6252,55521,112606,North America,4692,-1,18
201,New Caledonia,23,-1,-1,-1,23,-1,0,-1,80,-1,12370,43263,285927,Australia/Oceania,12432,-1,23
202,Laos,22,-1,-1,-1,21,-1,1,-1,3,-1,37956,5205,7291811,Asia,331446,-1,192
203,Dominica,20,-1,-1,-1,18,-1,2,-1,278,-1,2022,28077,72015,North America,3601,-1,36
204,St. Barth,18,1,-1,-1,13,4,5,-1,1821,-1,2075,209978,9882,North America,549,-1,5
205,Saint Kitts and Nevis,17,-1,-1,-1,17,-1,0,-1,319,-1,1430,26850,53258,North America,3133,-1,37
206,Caribbean Netherlands,14,1,-1,-1,7,-1,7,-1,533,-1,424,16146,26261,North America,1876,-1,62
207,Greenland,14,-1,-1,-1,14,-1,0,-1,247,-1,6662,117318,56786,North America,4056,-1,9
208,Montserrat,13,-1,1,-1,12,-1,0,-1,2604,200,61,12220,4992,North America,384,4992,82
209,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3720,-1,2256,645494,3495,South America,269,-1,2
210,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
211,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,599527,Africa,59953,599527,
212,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
213,Saint Pierre Miquelon,5,-1,-1,-1,1,-1,4,-1,864,-1,-1,-1,5789,North America,1158,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,662,44063,15024,North America,5008,-1,23
215,China,85013,9,4634,-1,80091,45,288,5,59,3,90410000,62814,1439323776,Asia,16931,310601,16
