index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
20,Canada,107807,217,8787,4,71648,181,27372,2158,2856,233,3212879,85104,37752442,North America,350,4296,12
21,Qatar,104016,418,149,2,100627,884,3240,139,37045,53,416327,148275,2807805,Asia,27,18844,7
22,Argentina,100166,-1,1859,14,44173,1479,54134,735,2216,41,474422,10494,45208584,South America,451,24319,95
23,Egypt,83001,931,3935,77,24975,556,54091,41,811,38,135000,1319,102384487,Africa,1234,26019,758
24,Iraq,79735,2229,3250,100,46998,2274,29487,412,1981,81,698012,17344,40244224,Asia,505,12383,58
25,Indonesia,76981,1282,3656,50,36689,1051,36636,-1,281,13,1074467,3927,273610921,Asia,3554,74839,255
26,Sweden,75826,31,5536,11,-1,-1,-1,86,7507,548,600019,59400,10101302,Europe,133,1825,17
27,Ecuador,68459,589,5063,16,30369,86,33027,308,3879,287,183392,10390,17650514,South America,258,3486,96
28,Belarus,65114,182,468,4,55492,112,9154,89,6891,50,1141580,120812,9449212,Europe,145,20191,8
29,Belgium,62707,101,9782,-1,17196,-1,35729,32,5410,844,1361830,117487,11591301,Europe,185,1185,9
30,Kazakhstan,59899,1646,375,-1,34190,376,25334,221,3189,20,1707337,90896,18783329,Asia,314,50089,11
31,Oman,58179,2164,259,2,37257,1159,20663,146,11386,51,244787,47908,5109547,Asia,88,19728,21
32,Philippines,57006,747,1599,65,20371,4325,35036,333,520,15,998920,9112,109623085,Asia,1923,68557,110
33,Kuwait,55508,614,393,3,45356,746,9759,148,12992,92,437422,102385,4272342,Asia,77,10871,10
34,UAE,55198,344,334,1,45513,373,9351,1,5579,34,4000000,404289,9893918,Asia,179,29623,2
35,Ukraine,54133,612,1398,15,26503,385,26232,81,1238,32,803657,18380,43723710,Europe,808,31276,54
36,Netherlands,51093,71,6137,-1,-1,-1,-1,20,2982,358,681931,39795,17136173,Europe,335,2792,25
37,Bolivia,48187,987,1807,53,14843,510,31537,71,4126,155,107190,9179,11677580,South America,242,6462,109
38,Portugal,46818,306,1662,2,31065,158,14091,63,4592,163,1360164,133407,10195615,Europe,218,6135,7
39,Singapore,46283,322,26,-1,42285,-1,3972,1,7909,4,866414,148060,5851793,Asia,126,225069,7
40,Panama,45633,-1,909,-1,23039,-1,21685,160,10571,211,164927,38207,4316639,North America,95,4749,26
41,Dominican Republic,45506,974,903,6,22441,982,22162,226,4194,83,189391,17453,10851224,North America,238,12017,57
42,Israel,40632,1962,365,3,19395,387,20872,183,4418,40,1266385,137687,9197590,Asia,226,25199,7
43,Poland,38190,299,1576,5,27515,367,9099,69,1009,42,1813365,47915,37845122,Europe,991,24013,21
44,Afghanistan,34455,4,1012,2,21254,38,12189,31,885,26,79804,2049,38949416,Asia,1130,38488,488
45,Bahrain,33476,535,109,1,29099,674,4268,50,19662,64,675451,396716,1702606,Asia,51,15620,3
46,Nigeria,33153,595,744,4,13671,224,18738,7,161,4,183294,889,206256256,Africa,6221,277226,1
47,Romania,32948,413,1901,17,21692,147,9355,235,1713,99,854241,44416,19232741,Europe,584,10117,23
48,Switzerland,32946,63,1968,-1,29600,-1,1378,18,3806,227,686349,79286,8656636,Europe,263,4399,13
49,Armenia,32151,182,573,8,19865,232,11713,10,10849,193,135687,45787,2963434,Asia,92,5172,22
50,Guatemala,29742,387,1244,25,4321,107,24177,5,1659,69,64590,3604,17924230,North America,603,14409,278
51,Honduras,28090,507,774,3,2957,56,24359,58,2835,78,49308,4976,9908935,North America,353,12802,201
52,Ireland,25638,10,1746,-1,23364,-1,528,9,5190,353,516958,104659,4939434,Europe,193,2829,10
53,Ghana,24988,470,139,-1,21067,880,3782,8,804,4,331366,10659,31089089,Africa,1244,223663,94
54,Azerbaijan,24570,529,313,7,15640,547,8617,66,2423,31,576249,56818,10142007,Asia,413,32403,18
55,Japan,21868,366,982,-1,18103,100,2783,34,173,8,562105,4445,126462189,Asia,5783,128780,225
56,Algeria,19689,494,1018,7,14019,276,4652,61,449,23,-1,-1,43871921,Africa,2228,43096,
57,Moldova,19439,57,649,7,12793,126,5997,373,4819,161,101180,25084,4033621,Europe,208,6215,40
58,Austria,18948,51,708,-1,17000,48,1240,8,2103,79,700616,77776,9008074,Europe,475,12723,13
59,Serbia,18639,279,405,12,13940,64,4294,154,2134,46,498343,57044,8736058,Europe,469,21571,18
60,Nepal,16945,144,38,-1,10294,1705,6613,-1,581,1,601773,20644,29150644,Asia,1720,767122,48
61,Morocco,15936,191,255,5,12934,651,2747,31,432,7,896638,24284,36923484,Africa,2317,144798,41
62,Cameroon,15173,-1,359,-1,11928,-1,2886,52,571,14,120837,4549,26560914,Africa,1751,73986,220
63,Uzbekistan,13591,594,64,4,8030,178,5497,43,406,2,1377915,41153,33482881,Asia,2464,523170,24
64,S. Korea,13479,62,289,-1,12204,26,986,15,263,6,1408312,27468,51270728,Asia,3804,177407,36
65,Czechia,13238,64,353,1,8373,126,4512,15,1236,33,598642,55897,10709666,Europe,809,30339,18
66,Denmark,13037,91,610,1,12130,53,297,3,2251,105,1244789,214882,5792889,Europe,444,9497,5
67,Ivory Coast,12872,106,84,-1,6810,156,5978,-1,488,3,77384,2932,26393197,Africa,2050,314205,341
68,Kyrgyzstan,11117,488,147,15,3460,73,7510,24,1703,23,255242,39105,6527120,Asia,587,44402,26
69,Sudan,10316,66,657,7,5403,62,4256,-1,235,15,401,9,43873418,Africa,4253,66778,109
70,Kenya,10294,189,197,12,2946,65,7151,44,191,4,216242,4019,53800069,Africa,5226,273097,249
71,Australia,9980,184,108,-1,7768,41,2104,18,391,4,3111390,121974,25508661,Australia/Oceania,2556,236191,8
72,El Salvador,9978,304,267,7,5732,98,3979,334,1538,41,194655,30006,6487283,North America,650,24297,33
73,Venezuela,9465,-1,89,-1,2671,-1,6705,25,333,3,1386563,48766,28432979,South America,3004,319472,21
74,Norway,8984,3,253,1,8138,-1,593,1,1657,47,380082,70092,5422579,Europe,604,21433,14
75,Malaysia,8725,7,122,-1,8520,1,83,4,269,4,850423,26265,32378047,Asia,3711,265394,38
76,Senegal,8198,63,150,2,5514,68,2534,34,489,9,91337,5452,16753634,Africa,2044,111691,183
77,North Macedonia,8197,86,385,3,4326,123,3486,55,3934,185,78133,37503,2083371,Europe,254,5411,27
78,DRC,8075,42,190,1,3620,5,4265,-1,90,2,-1,-1,89615359,Africa,11098,471660,
79,Costa Rica,8036,440,31,1,2304,65,5701,30,1577,6,57745,11332,5095556,North America,634,164373,88
80,Ethiopia,7766,206,128,1,2430,-1,5208,35,68,1,250604,2179,115028637,Africa,14812,898661,459
81,Bulgaria,7411,159,276,8,3517,198,3618,29,1067,40,179675,25866,6946407,Europe,937,25168,39
82,Finland,7295,1,329,-1,6800,-1,166,1,1317,59,278800,50316,5541018,Europe,760,16842,20
83,Bosnia and Herzegovina,6981,104,226,5,3179,64,3576,4,2128,69,111536,34005,3280036,Europe,470,14513,29
84,Haiti,6727,37,139,-1,2924,334,3664,-1,590,12,14544,1275,11406610,North America,1696,82062,784
85,Tajikistan,6596,44,55,-1,5278,50,1263,-1,691,6,-1,-1,9542800,Asia,1447,173505,
86,Palestine,6566,336,39,3,1084,142,5443,-1,1286,8,122555,24011,5104219,Asia,777,130877,42
87,French Guiana,6170,221,29,3,3210,229,2931,30,20646,97,9895,33110,298854,South America,48,10305,30
88,Guinea,6141,-1,37,-1,4862,-1,1242,24,467,3,14407,1096,13140484,Africa,2140,355148,912
89,Gabon,6026,84,46,-1,3475,471,2505,11,2706,21,49853,22386,2226966,Africa,370,48412,45
90,Mauritania,5446,91,147,-1,2501,138,2798,5,1171,32,13842,2975,4652351,Africa,854,31649,336
91,Madagascar,5080,213,37,2,2494,116,2549,59,183,1,29539,1066,27706924,Africa,5454,748836,938
92,Djibouti,4977,5,56,-1,4729,17,192,-1,5035,57,51543,52148,988405,Africa,199,17650,19
93,Luxembourg,4956,31,111,-1,4183,97,662,3,7914,177,281431,449387,626256,Europe,126,5642,2
94,CAR,4321,33,53,-1,1208,63,3060,2,894,11,27385,5667,4832010,Africa,1118,91170,176
95,Hungary,4247,13,595,-1,3073,37,579,5,440,62,295561,30598,9659453,Europe,2274,16234,33
96,Greece,3826,23,193,-1,1374,-1,2259,12,367,19,382452,36700,10421133,Europe,2724,53996,27
97,Croatia,3775,53,119,-1,2514,28,1142,4,920,29,94175,22945,4104297,Europe,1087,34490,44
98,Albania,3571,117,95,2,2014,68,1462,10,1241,33,28883,10037,2877684,Europe,806,30291,100
99,Thailand,3220,3,58,-1,3090,2,72,1,46,0.8,603657,8648,69805964,Asia,21679,1203551,116
100,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2188,36,16000,11397,1403837,Africa,457,27526,88
101,Somalia,3059,-1,93,-1,1264,-1,1702,2,192,6,-1,-1,15902609,Africa,5199,170996,
102,Paraguay,2980,32,25,3,1293,18,1662,10,418,4,92442,12956,7135107,South America,2394,285404,77
103,Nicaragua,2846,-1,91,-1,1993,-1,762,-1,429,14,-1,-1,6626880,North America,2328,72823,
104,Maldives,2762,31,13,-1,2290,6,459,12,5107,24,62767,116064,540797,Asia,196,41600,9
105,Mayotte,2724,13,37,-1,2480,-1,207,3,9979,136,8800,32238,272968,Africa,100,7378,31
106,Sri Lanka,2646,29,11,-1,1981,-1,654,1,124,0.5,122071,5700,21416244,Asia,8094,1946931,175
107,Malawi,2430,66,39,1,747,190,1644,4,127,2,20974,1096,19140962,Africa,7877,490794,913
108,Cuba,2428,2,87,-1,2268,10,73,2,214,8,202014,17836,11326369,North America,4665,130188,56
109,Lebanon,2419,85,36,-1,1423,3,960,9,354,5,178945,26222,6824298,Asia,2821,189564,38
110,Mali,2412,1,121,-1,1730,36,561,-1,119,6,16317,805,20262897,Africa,8401,167462,1
111,South Sudan,2148,127,41,3,333,-1,1774,-1,192,4,10824,967,11197610,Africa,5213,273112,1
112,Congo,2028,-1,47,-1,589,-1,1392,-1,367,9,-1,-1,5521201,Africa,2722,117472,
113,Estonia,2014,-1,69,-1,1895,-1,50,1,1518,52,112174,84560,1326566,Europe,659,19226,12
114,Slovakia,1902,1,28,-1,1493,-1,381,3,348,5,230068,42139,5459735,Europe,2871,194991,24
115,Iceland,1900,4,10,-1,1871,6,19,-1,5567,29,94731,277548,341314,Europe,180,34131,4
116,Zambia,1895,-1,42,-1,1412,-1,441,1,103,2,56825,3089,18394825,Africa,9707,437972,324
117,Lithuania,1874,5,79,-1,1571,-1,224,15,689,29,461666,169687,2720696,Europe,1452,34439,6
118,Slovenia,1849,8,111,-1,1473,4,265,1,889,53,116023,55809,2078948,Europe,1124,18729,18
119,Guinea-Bissau,1842,-1,26,-1,773,-1,1043,5,935,13,1500,762,1969092,Africa,1069,75734,1
120,Cabo Verde,1698,75,19,-1,748,-1,931,-1,3053,34,40120,72136,556168,Africa,328,29272,14
121,Sierra Leone,1642,7,63,-1,1175,21,404,-1,206,8,-1,-1,7981068,Africa,4861,126684,
122,New Zealand,1544,-1,22,-1,1497,-1,25,-1,309,4,429643,85893,5002100,Australia/Oceania,3240,227368,12
123,Hong Kong,1522,52,8,1,1217,3,297,5,203,1,376645,50227,7498892,Asia,4927,937362,20
124,Libya,1512,79,40,1,367,26,1105,-1,220,6,35695,5193,6873969,Africa,4546,171849,193
125,Yemen,1498,33,424,7,675,16,399,-1,50,14,120,4,29841923,Asia,19921,70382,248
126,Eswatini,1389,38,20,-1,688,20,681,5,1197,17,17559,15130,1160528,Africa,836,58026,66
127,Benin,1378,-1,26,-1,557,-1,795,1,114,2,67622,5575,12130213,Africa,8803,466547,179
128,Rwanda,1378,41,4,-1,710,26,664,-1,106,0.3,186674,14404,12959549,Africa,9405,3239887,69
129,Tunisia,1302,39,50,-1,1082,6,170,-1,110,4,79144,6694,11822359,Africa,9080,236447,149
130,Montenegro,1221,-1,23,-1,325,-1,873,-1,1944,37,16183,25766,628069,Europe,514,27307,39
131,Mozambique,1219,62,9,-1,369,5,841,-1,39,0.3,40861,1307,31273917,Africa,25655,3474880,765
132,Jordan,1183,4,10,-1,1008,11,165,3,116,1,471801,46227,10206224,Asia,8627,1020622,22
133,Latvia,1174,1,31,1,1019,-1,124,1,623,16,169943,90139,1885351,Europe,1606,60818,11
134,Niger,1099,-1,68,-1,992,-1,39,-1,45,3,6658,275,24221215,Africa,22039,356194,3
135,Burkina Faso,1036,-1,53,-1,869,-1,114,-1,50,3,-1,-1,20915554,Africa,20189,394633,
136,Zimbabwe,1034,49,19,1,343,15,672,-1,70,1,91103,6127,14869018,Africa,14380,782580,163
137,Uganda,1029,4,-1,-1,977,5,52,-1,22,-1,228105,4984,45768704,Africa,44479,-1,201
138,Liberia,1024,14,51,-1,439,16,534,-1,202,10,-1,-1,5060476,Africa,4942,99225,
139,Cyprus,1022,1,19,-1,839,-1,164,-1,846,16,167394,138613,1207639,Asia,1182,63560,7
140,Georgia,995,9,15,-1,857,-1,123,5,249,4,148188,37150,3988889,Asia,4009,265926,27
141,Uruguay,987,-1,31,-1,896,-1,60,-1,284,9,78586,22620,3474136,South America,3520,112069,44
142,Chad,880,-1,75,-1,792,2,13,-1,54,5,-1,-1,16435640,Africa,18677,219142,
143,Namibia,861,76,1,-1,28,2,832,1,339,0.4,14698,5782,2542117,Africa,2953,2542117,173
144,Andorra,855,-1,52,-1,803,-1,0,-1,11065,673,3750,48532,77269,Europe,90,1486,21
145,Suriname,780,39,18,-1,526,31,236,6,1329,31,1244,2120,586795,South America,752,32600,472
146,Jamaica,758,-1,10,-1,620,-1,128,-1,256,3,28219,9528,2961597,North America,3907,296160,105
147,Sao Tome and Principe,729,-1,14,-1,286,-1,429,-1,3325,64,1955,8916,219265,Africa,301,15662,112
148,Togo,720,-1,15,-1,513,-1,192,2,87,2,35457,4281,8283293,Africa,11505,552220,234
149,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
150,San Marino,699,-1,42,-1,656,-1,1,-1,20599,1238,5729,168833,33933,Europe,49,808,6
151,Malta,674,-1,9,-1,660,-1,5,-1,1526,20,107622,243719,441583,Europe,655,49065,4
152,Réunion,596,3,3,-1,472,-1,121,3,666,3,35419,39551,895516,Africa,1503,298505,25
153,Channel Islands,577,-1,47,-1,512,-1,18,-1,3318,270,21388,122982,173912,Europe,301,3700,8
154,Angola,525,42,26,1,118,-1,381,6,16,0.8,10000,304,32886139,Africa,62640,1264852,3
155,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59769701,Africa,117426,2846176,
156,Taiwan,451,-1,7,-1,440,2,4,-1,19,0.3,78747,3306,23818263,Asia,52812,3402609,302
157,Syria,417,23,19,3,136,10,262,-1,24,1,-1,-1,17510477,Asia,41992,921604,
158,Botswana,399,-1,1,-1,38,-1,360,1,170,0.4,51379,21837,2352826,Africa,5897,2352826,46
159,Vietnam,372,-1,-1,-1,350,-1,22,1,4,-1,275000,2824,97365708,Asia,261736,-1,354
160,Mauritius,342,-1,10,-1,330,-1,2,-1,269,8,193561,152190,1271841,Africa,3719,127184,7
161,Isle of Man,336,-1,24,-1,312,-1,0,-1,3951,282,7031,82671,85048,Europe,253,3544,12
162,Myanmar,336,5,6,-1,261,-1,69,-1,6,0.1,94168,1730,54421515,Asia,161969,9070253,578
163,Comoros,317,-1,7,-1,296,-1,14,-1,364,8,-1,-1,870058,Africa,2745,124294,
164,Guyana,297,-1,17,-1,154,-1,126,5,378,22,3252,4134,786677,South America,2649,46275,242
165,Burundi,269,78,1,-1,207,89,61,-1,23,0.08,6697,563,11897921,Africa,44230,11897921,1
166,Martinique,255,-1,15,-1,98,-1,142,5,680,40,-1,-1,375255,North America,1472,25017,
167,Lesotho,245,12,3,1,33,1,209,-1,114,1,5849,2730,2142784,Africa,8746,714261,366
168,Eritrea,232,-1,-1,-1,107,-1,125,-1,65,-1,-1,-1,3547821,Africa,15292,-1,
169,Mongolia,230,-1,-1,-1,203,1,27,3,70,-1,27737,8457,3279735,Asia,14260,-1,118
170,Cayman Islands,201,-1,1,-1,197,-1,3,-1,3057,15,26177,398160,65745,North America,327,65745,3
171,Guadeloupe,190,-1,14,-1,157,-1,19,4,475,35,11538,28836,400126,North America,2106,28580,35
172,Faeroe Islands,188,-1,-1,-1,188,-1,0,-1,3847,-1,24704,505515,48869,Europe,260,-1,2
173,Gibraltar,180,-1,-1,-1,176,-1,4,-1,5343,-1,16239,481998,33691,Europe,187,-1,2
174,Cambodia,156,-1,-1,-1,133,-1,23,1,9,-1,46168,2760,16725567,Asia,107215,-1,362
175,Bermuda,150,-1,9,-1,137,-1,4,1,2409,145,13710,220174,62269,North America,415,6919,5
176,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,29841,68191,437608,Asia,3104,145869,15
177,Trinidad and Tobago,133,-1,8,-1,120,-1,5,-1,95,6,5804,4147,1399641,North America,10524,174955,241
178,Bahamas,111,-1,11,-1,89,-1,11,1,282,28,2526,6422,393359,North America,3544,35760,156
179,Monaco,109,-1,4,-1,97,-1,8,-1,2777,102,16200,412728,39251,Europe,360,9813,2
180,Aruba,105,-1,3,-1,99,-1,3,-1,983,28,3107,29097,106781,North America,1017,35594,34
181,Barbados,103,-1,7,-1,90,-1,6,-1,358,24,8927,31063,287387,North America,2790,41055,32
182,Seychelles,100,-1,-1,-1,11,-1,89,-1,1017,-1,-1,-1,98367,Africa,984,-1,
183,Liechtenstein,84,-1,1,-1,81,-1,2,-1,2203,26,900,23602,38132,Europe,454,38132,42
184,Bhutan,84,2,-1,-1,76,-1,8,-1,109,-1,36717,47569,771863,Asia,9189,-1,21
185,Sint Maarten,78,-1,15,-1,63,-1,0,-1,1819,350,523,12194,42891,North America,550,2859,82
186,Antigua and Barbuda,74,-1,3,-1,57,-1,14,1,755,31,860,8780,97954,North America,1324,32651,114
187,Turks and Caicos,72,1,2,-1,11,-1,59,4,1859,52,946,24424,38732,North America,538,19366,41
188,Gambia,64,-1,3,-1,34,-1,27,-1,26,1,3573,1478,2418098,Africa,37783,806033,677
189,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16547,280961,Australia/Oceania,4532,-1,60
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6267,649588,Asia,14121,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1112,78,851,21999,38684,North America,900,12895,45
192,Belize,37,-1,2,-1,20,-1,15,-1,93,5,2577,6478,397818,North America,10752,198909,154
193,St. Vincent Grenadines,35,-1,-1,-1,29,-1,6,-1,315,-1,1199,10806,110952,North America,3170,-1,93
194,Fiji,26,-1,-1,-1,18,-1,8,-1,29,-1,4000,4461,896652,Australia/Oceania,34487,-1,224
195,Curaçao,25,-1,1,-1,24,-1,0,-1,152,6,1080,6581,164115,North America,6565,164115,152
196,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1319094,Asia,54962,-1,841
197,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48561,112540,North America,4893,-1,21
198,Saint Lucia,22,-1,-1,-1,19,-1,3,-1,120,-1,2002,10901,183655,North America,8348,-1,92
199,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,9124,31949,285582,Australia/Oceania,13599,-1,31
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,20454,2810,7278536,Asia,383081,-1,356
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8654,71992,North America,4000,-1,116
202,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,651,12234,53211,North America,3130,-1,82
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3733,-1,1393,400057,3482,South America,268,-1,2
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,4789,84353,56773,North America,4367,-1,12
205,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
206,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,798,8951415,Australia/Oceania,813765,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597676,Africa,59768,597676,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14519,30237,North America,3780,30237,69
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16164,26231,North America,3747,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,507,51326,9878,North America,1646,-1,19
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25322,15007,North America,5002,-1,39
214,Saint Pierre Miquelon,2,-1,-1,-1,1,-1,1,-1,345,-1,-1,-1,5793,North America,2897,-1,
215,China,83602,8,4634,-1,78648,14,320,3,58,3,90410000,62814,1439323776,Asia,17216,310601,16
