index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
100,Iceland,1808,1,10,-1,1794,-1,4,-1,5300,29,63124,185042,341133,Europe,189,34113,5
101,Mali,1776,24,104,3,1058,35,614,-1,88,5,3483,172,20214891,Africa,11382,194374,5
102,Lithuania,1763,7,75,1,1416,16,272,17,647,28,360670,132415,2723786,Europe,1545,36317,8
103,South Sudan,1693,23,27,3,49,1,1617,-1,151,2,3356,300,11186857,Africa,6608,414328,3
104,Mauritania,1682,110,83,2,311,33,1288,25,362,18,7654,1649,4642299,Africa,2760,55931,607
105,Costa Rica,1662,50,12,-1,743,12,907,3,326,2,31763,6238,5091747,North America,3064,424312,160
106,Slovakia,1545,3,28,-1,1410,1,107,-1,283,5,196244,35945,5459519,Europe,3534,194983,28
107,New Zealand,1504,-1,22,-1,1482,-1,0,-1,301,4,307810,61536,5002100,Australia/Oceania,3326,227368,16
108,Slovenia,1492,2,109,-1,1359,-1,24,-1,718,52,88463,42552,2078925,Europe,1393,19073,24
109,Nicaragua,1464,-1,55,-1,953,-1,456,-1,221,8,-1,-1,6620422,North America,4522,120371,
110,Albania,1464,48,36,-1,1039,5,389,7,509,13,17888,6216,2877941,Europe,1966,79943,161
111,Guinea-Bissau,1460,-1,15,-1,153,-1,1292,5,743,8,1500,763,1965269,Africa,1346,131018,1
112,Lebanon,1442,20,32,1,868,15,542,9,211,5,105264,15419,6826791,Asia,4734,213337,65
113,Zambia,1357,36,10,-1,1104,-1,243,1,74,0.5,28236,1539,18352460,Africa,13524,1835246,650
114,Equatorial Guinea,1306,-1,12,-1,200,-1,1094,-1,933,9,8268,5906,1400039,Africa,1072,116670,169
115,Paraguay,1261,7,11,-1,647,14,603,2,177,2,46608,6539,7127927,South America,5653,647993,153
116,Madagascar,1252,22,10,-1,362,18,880,9,45,0.4,15495,560,27648383,Africa,22083,2764838,1
117,French Guiana,1161,118,2,-1,520,31,639,6,3893,7,277,929,298217,South America,257,149109,1
118,Sierra Leone,1132,29,51,-1,670,22,411,-1,142,6,-1,-1,7967746,Africa,7039,156230,
119,Hong Kong,1110,1,4,-1,1061,1,45,3,148,0.5,241992,32292,7493913,Asia,6751,1873478,31
120,Latvia,1097,1,28,1,845,27,224,1,581,15,126054,66800,1887049,Europe,1720,67395,15
121,Tunisia,1094,1,49,-1,995,-1,50,-1,93,4,57273,4849,11812229,Africa,10797,241066,206
122,Cyprus,980,-1,18,-1,807,-1,155,4,812,15,134706,111611,1206919,Asia,1232,67051,9
123,Niger,978,-1,65,-1,881,-1,32,-1,40,3,6252,259,24148953,Africa,24692,371522,3
124,Jordan,953,38,9,-1,678,7,266,5,93,0.9,266873,26169,10197928,Asia,10701,1133103,38
125,Burkina Faso,892,-1,53,-1,799,8,40,-1,43,3,-1,-1,20868398,Africa,23395,393743,
126,Andorra,853,-1,51,-1,781,-1,21,8,11041,660,3750,48538,77259,Europe,91,1515,21
127,Georgia,851,8,14,1,702,5,135,6,213,4,73893,18522,3989514,Asia,4688,284965,54
128,Chad,848,-1,72,-1,718,7,58,-1,52,4,-1,-1,16396849,Africa,19336,227734,
129,Uruguay,847,-1,23,-1,780,-1,44,3,244,7,52078,14994,3473152,South America,4101,151007,67
130,Congo,728,-1,24,-1,221,-1,483,-1,132,4,-1,-1,5510035,Africa,7569,229585,
131,Cabo Verde,726,29,6,-1,294,-1,426,-1,1307,11,1307,2352,555674,Africa,765,92612,425
132,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
133,Yemen,705,73,160,21,39,11,506,-1,24,5,120,4,29787955,Asia,42252,186175,248
134,San Marino,694,-1,42,-1,520,-1,132,1,20455,1238,5238,154386,33928,Europe,49,808,6
135,Uganda,694,8,-1,-1,219,58,475,-1,15,-1,142819,3129,45649727,Africa,65778,-1,320
136,Sao Tome and Principe,659,20,12,-1,176,20,471,-1,3010,55,1453,6637,218931,Africa,332,18244,151
137,Malta,646,1,9,-1,601,1,36,1,1463,20,80953,183364,441487,Europe,683,49054,5
138,Jamaica,614,3,10,-1,417,9,187,2,207,3,15850,5354,2960540,North America,4822,296054,187
139,Channel Islands,565,-1,48,-1,512,-1,5,-1,3251,276,10255,59011,173781,Europe,308,3620,17
140,Mozambique,553,44,2,-1,151,6,400,-1,18,0.06,18061,579,31201863,Africa,56423,15600932,1
141,Rwanda,541,31,2,-1,332,11,207,-1,42,0.2,87656,6778,12933152,Africa,23906,6466576,148
142,Togo,530,5,13,-1,291,12,226,1,64,2,25401,3072,8267347,Africa,15599,635950,325
143,Malawi,529,48,5,1,66,1,458,4,28,0.3,6690,350,19100310,Africa,36106,3820062,2
144,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59629682,Africa,117151,2839509,
145,Palestine,489,-1,3,-1,414,-1,72,-1,96,0.6,44876,8809,5094473,Asia,10418,1698158,114
146,Réunion,489,1,1,-1,460,-1,28,2,546,1,17200,19218,894993,Africa,1830,894993,52
147,Eswatini,486,14,3,-1,247,1,236,5,419,3,6551,5650,1159544,Africa,2386,386515,177
148,Liberia,446,25,32,-1,214,4,200,-1,88,6,-1,-1,5050706,Africa,11324,157835,
149,Taiwan,443,-1,7,-1,431,-1,5,-1,19,0.3,73751,3097,23814740,Asia,53758,3402106,323
150,Benin,412,24,6,1,222,5,184,2,34,0.5,45758,3780,12104097,Africa,29379,2017350,265
151,Libya,409,-1,6,-1,59,-1,344,-1,60,0.9,11765,1713,6866309,Africa,16788,1144385,584
152,Zimbabwe,356,13,4,-1,54,3,298,-1,24,0.3,52905,3562,14851276,Africa,41717,3712819,281
153,Mauritius,337,-1,10,-1,325,-1,2,-1,265,8,137789,108353,1271669,Africa,3773,127167,9
154,Isle of Man,336,-1,24,-1,312,-1,0,-1,3952,282,5484,64509,85011,Europe,253,3542,16
155,Vietnam,334,1,-1,-1,323,-1,11,1,3,-1,275000,2826,97293994,Asia,291299,-1,354
156,Montenegro,324,-1,9,-1,315,-1,0,-1,516,14,13186,20995,628062,Europe,1938,69785,48
157,Myanmar,261,-1,6,-1,167,2,88,-1,5,0.1,45926,844,54391666,Asia,208397,9065278,1
158,Martinique,202,-1,14,-1,98,-1,90,-1,538,37,-1,-1,375278,North America,1858,26806,
159,Mongolia,197,-1,-1,-1,95,-1,102,11,60,-1,17605,5375,3275404,Asia,16626,-1,186
160,Suriname,187,-1,3,-1,9,-1,175,2,319,5,1165,1987,586365,South America,3136,195455,503
161,Cayman Islands,187,-1,1,-1,115,-1,71,-1,2847,15,17227,262279,65682,North America,351,65682,4
162,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3828,-1,10863,222356,48854,Europe,261,-1,4
163,Comoros,176,13,2,-1,114,17,60,-1,203,2,-1,-1,868536,Africa,4935,434268,
164,Gibraltar,176,-1,-1,-1,173,1,3,-1,5224,-1,10091,299516,33691,Europe,191,-1,3
165,Guadeloupe,171,-1,14,-1,157,-1,0,-1,427,35,5691,14223,400121,North America,2340,28580,70
166,Syria,170,6,6,-1,71,3,93,-1,10,0.3,-1,-1,17475529,Asia,102797,2912588,
167,Guyana,159,-1,12,-1,95,-1,52,1,202,15,1927,2451,786367,South America,4946,65531,408
168,Bermuda,142,1,9,-1,127,-1,6,2,2280,144,8430,135339,62288,North America,439,6921,7
169,Brunei,141,-1,2,-1,138,-1,1,1,322,5,24131,55186,437264,Asia,3101,218632,18
170,Angola,138,8,6,1,61,19,71,1,4,0.2,10000,305,32801945,Africa,237695,5466991,3
171,Cambodia,126,-1,-1,-1,125,-1,1,1,8,-1,26530,1588,16706597,Asia,132592,-1,630
172,Trinidad and Tobago,117,-1,8,-1,109,-1,0,-1,84,6,3538,2528,1399271,North America,11960,174909,395
173,Bahamas,103,-1,11,-1,68,-1,24,1,262,28,2252,5730,393052,North America,3816,35732,175
174,Aruba,101,-1,3,-1,98,-1,0,-1,946,28,2208,20685,106744,North America,1057,35581,48
175,Monaco,99,-1,4,-1,93,-1,2,-1,2524,102,16200,412970,39228,Europe,396,9807,2
176,Barbados,96,-1,7,-1,83,-1,6,1,334,24,6449,22442,287358,North America,2993,41051,45
177,Burundi,85,-1,1,-1,45,-1,39,-1,7,0.08,382,32,11868767,Africa,139633,11868767,31
178,Liechtenstein,82,-1,1,-1,55,-1,26,-1,2151,26,900,23608,38123,Europe,465,38123,42
179,Sint Maarten,77,-1,15,-1,61,-1,1,1,1797,350,471,10992,42851,North America,557,2857,91
180,Bhutan,62,-1,-1,-1,20,1,42,-1,80,-1,20612,26728,771167,Asia,12438,-1,37
181,Botswana,60,12,1,-1,24,-1,35,1,26,0.4,26800,11409,2348927,Africa,39149,2348927,88
182,French Polynesia,60,-1,-1,-1,60,-1,0,-1,214,-1,4262,15177,280828,Australia/Oceania,4680,-1,66
183,Macao,45,-1,-1,-1,45,-1,0,-1,69,-1,-1,-1,648863,Asia,14419,-1,
184,Saint Martin,42,-1,3,-1,36,-1,3,1,1087,78,685,17732,38630,North America,920,12877,56
185,Eritrea,41,-1,-1,-1,39,-1,2,-1,12,-1,-1,-1,3543797,Africa,86434,-1,
186,Namibia,32,1,-1,-1,17,-1,15,1,13,-1,5682,2238,2538340,Africa,79323,-1,447
187,Gambia,28,-1,1,-1,22,-1,5,-1,12,0.4,1970,817,2412511,Africa,86161,2412511,1
188,St. Vincent Grenadines,27,-1,-1,-1,25,-1,2,-1,243,-1,643,5797,110923,North America,4108,-1,173
189,Antigua and Barbuda,26,-1,3,-1,20,-1,3,1,266,31,489,4996,97888,North America,3765,32629,200
190,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1191,1317033,Asia,54876,-1,840
191,Grenada,23,-1,-1,-1,22,-1,1,1,204,-1,4130,36712,112498,North America,4891,-1,27
192,Curaçao,22,-1,1,-1,15,-1,6,-1,134,6,1080,6583,164061,North America,7457,164061,152
193,New Caledonia,21,-1,-1,-1,20,-1,1,-1,74,-1,7582,26570,285357,Australia/Oceania,13588,-1,38
194,Belize,20,-1,2,-1,16,-1,2,-1,50,5,1776,4471,397225,North America,19861,198613,224
195,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,9703,1335,7269879,Asia,382625,-1,749
196,Saint Lucia,19,-1,-1,-1,18,-1,1,-1,103,-1,1264,6885,183586,North America,9662,-1,145
197,Dominica,18,-1,-1,-1,16,-1,2,-1,250,-1,534,7419,71978,North America,3999,-1,135
198,Fiji,18,-1,-1,-1,18,-1,0,-1,20,-1,2431,2713,896120,Australia/Oceania,49784,-1,369
199,Saint Kitts and Nevis,15,-1,-1,-1,15,-1,0,-1,282,-1,417,7841,53180,North America,3545,-1,128
200,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3742,-1,671,193149,3474,South America,267,-1,5
201,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,2511,44235,56765,North America,4367,-1,23
202,Turks and Caicos,12,-1,1,-1,11,-1,0,-1,310,26,192,4963,38689,North America,3224,38689,202
203,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
204,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
205,Seychelles,11,-1,-1,-1,11,-1,0,-1,112,-1,-1,-1,98317,Africa,8938,-1,
206,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
207,Western Sahara,9,-1,1,-1,6,-1,2,-1,15,2,-1,-1,596469,Africa,66274,596469,
208,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,212,7015,30221,North America,3778,30221,143
209,Papua New Guinea,8,-1,-1,-1,8,-1,0,-1,0.9,-1,5281,591,8937501,Australia/Oceania,1117188,-1,1
210,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16176,26211,North America,3744,-1,62
211,St. Barth,6,-1,-1,-1,6,-1,0,-1,608,-1,152,15391,9876,North America,1646,-1,65
212,Lesotho,4,-1,-1,-1,2,-1,2,-1,2,-1,1515,707,2141394,Africa,535349,-1,1
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,41,2734,14996,North America,4999,-1,366
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5795,North America,5795,-1,
215,China,83075,11,4634,-1,78367,2,74,-1,58,3,-1,-1,1439323776,Asia,17326,310601,
