index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
95,CAR,4590,16,58,1,1452,15,3080,2,949,12,29162,6032,4834537,Africa,1053,83354,166
96,Albania,4466,108,123,3,2523,60,1820,17,1552,43,33105,11504,2877590,Europe,644,23395,87
97,Hungary,4380,14,596,-1,3300,17,484,4,453,62,316120,32729,9658719,Europe,2205,16206,31
98,Paraguay,4113,113,36,-1,2487,96,1590,12,576,5,112039,15697,7137740,South America,1735,198271,64
99,Greece,4110,33,201,1,1374,-1,2535,8,394,19,430864,41351,10419611,Europe,2535,51839,24
100,Zambia,3789,206,134,6,1677,-1,1978,18,206,7,72820,3955,18410358,Africa,4859,137391,253
101,Nicaragua,3439,-1,108,-1,2492,-1,839,-1,519,16,-1,-1,6629249,North America,1928,61382,
102,Malawi,3302,153,76,5,1282,26,1944,4,172,4,24822,1296,19155868,Africa,5801,252051,772
103,Thailand,3269,8,58,-1,3105,-1,106,1,47,0.8,685316,9817,69811213,Asia,21356,1203642,102
104,Lebanon,3260,156,43,-1,1619,12,1598,22,478,6,235729,34547,6823384,Asia,2093,158683,29
105,Somalia,3171,10,93,-1,1499,4,1579,2,199,6,-1,-1,15915986,Africa,5019,171140,
106,Maldives,3120,17,15,-1,2428,31,677,12,5766,28,70050,129462,541084,Asia,173,36072,8
107,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2185,36,16000,11386,1405229,Africa,458,27554,88
108,Mayotte,2862,23,38,-1,2650,36,174,3,10477,139,13000,47590,273166,Africa,95,7189,21
109,Congo,2851,-1,50,-1,666,-1,2135,-1,516,9,-1,-1,5525295,Africa,1938,110506,
110,Sri Lanka,2753,1,11,-1,2077,13,665,1,129,0.5,143673,6708,21418936,Asia,7780,1947176,149
111,Montenegro,2569,97,40,1,538,42,1991,7,4090,64,31479,50120,628071,Europe,244,15702,20
112,Mali,2494,-1,123,-1,1889,20,482,-1,123,6,20762,1024,20280498,Africa,8132,164882,977
113,Cuba,2466,4,87,-1,2339,13,40,1,218,8,237819,20997,11326162,North America,4593,130186,48
114,Libya,2314,138,56,3,501,12,1757,-1,336,8,44202,6428,6876778,Africa,2972,122800,156
115,Hong Kong,2250,118,15,1,1379,35,856,33,300,2,442256,58962,7500718,Asia,3334,500048,17
116,South Sudan,2239,28,45,-1,1175,-1,1019,-1,200,4,12044,1075,11201553,Africa,5003,248923,930
117,Cabo Verde,2190,36,21,-1,1150,18,1019,-1,3936,38,41634,74834,556350,Africa,254,26493,13
118,Zimbabwe,2124,90,28,2,510,-1,1586,-1,143,2,110560,7432,14875523,Africa,7004,531269,135
119,Slovakia,2089,31,28,-1,1556,-1,505,2,383,5,248384,45493,5459814,Europe,2614,194993,22
120,Slovenia,2033,27,115,-1,1661,13,257,2,978,55,125274,60258,2078957,Europe,1023,18078,17
121,Estonia,2027,2,69,-1,1912,-1,46,1,1528,52,115955,87408,1326593,Europe,654,19226,11
122,Eswatini,2021,83,28,3,882,6,1111,5,1741,24,20784,17904,1160889,Africa,574,41460,56
123,Lithuania,1960,9,80,-1,1611,4,269,6,721,29,493865,181597,2719563,Europe,1388,33995,6
124,Guinea-Bissau,1954,-1,26,-1,803,-1,1125,5,992,13,1500,761,1970493,Africa,1008,75788,1
125,Iceland,1841,1,10,-1,1823,1,8,-1,5393,29,119103,348886,341381,Europe,185,34138,3
126,Sierra Leone,1752,21,66,-1,1292,4,394,-1,219,8,-1,-1,7985952,Africa,4558,120999,
127,Rwanda,1710,21,5,-1,889,22,816,-1,132,0.4,231186,17826,12969228,Africa,7584,2593846,56
128,Benin,1694,4,34,-1,918,136,742,1,140,3,80527,6633,12139789,Africa,7166,357053,151
129,Yemen,1654,14,461,3,762,11,431,-1,55,15,120,4,29861711,Asia,18054,64776,248
130,Mozambique,1582,25,11,-1,528,5,1043,-1,51,0.4,50121,1601,31300337,Africa,19785,2845485,624
131,New Zealand,1555,-1,22,-1,1511,-1,22,-1,311,4,448786,89720,5002100,Australia/Oceania,3217,227368,11
132,Namibia,1522,120,7,-1,69,5,1446,13,598,3,19782,7777,2543502,Africa,1671,363357,129
133,Tunisia,1406,12,50,-1,1118,10,238,3,119,4,86862,7345,11826073,Africa,8411,236521,136
134,Suriname,1234,58,23,2,774,35,437,6,2102,39,1244,2119,586953,South America,476,25520,472
135,Latvia,1203,6,31,-1,1045,-1,127,2,638,16,186975,99205,1884729,Europe,1567,60798,10
136,Uruguay,1141,24,34,-1,940,6,167,3,328,10,97472,28054,3474497,South America,3045,102191,36
137,Jordan,1131,11,11,-1,1035,-1,85,3,111,1,542868,53174,10209266,Asia,9027,928115,19
138,Niger,1124,2,69,-1,1022,4,33,-1,46,3,9052,373,24247711,Africa,21573,351416,2
139,Liberia,1117,3,71,1,613,21,433,-1,221,14,-1,-1,5064059,Africa,4534,71325,
140,Georgia,1085,12,16,-1,911,4,158,5,272,4,187139,46918,3988660,Asia,3676,249291,21
141,Uganda,1079,4,-1,-1,971,13,108,-1,24,-1,250029,5458,45812329,Africa,42458,-1,183
142,Burkina Faso,1070,4,53,-1,919,2,98,-1,51,3,-1,-1,20932845,Africa,19563,394959,
143,Cyprus,1045,5,19,-1,847,-1,179,-1,865,16,190921,158060,1207903,Asia,1156,63574,6
144,Chad,915,26,75,-1,805,-1,35,-1,56,5,-1,-1,16449863,Africa,17978,219332,
145,Andorra,889,-1,52,-1,803,-1,34,-1,11505,673,3750,48529,77273,Europe,87,1486,21
146,Angola,851,39,33,-1,236,15,582,6,26,1,10000,304,32917010,Africa,38680,997485,3
147,Togo,828,22,16,-1,584,6,228,2,100,2,39356,4748,8289140,Africa,10011,518071,211
148,Jamaica,816,6,10,-1,710,1,96,-1,275,3,33170,11199,2961985,North America,3630,296199,89
149,Sao Tome and Principe,747,-1,14,-1,601,-1,132,-1,3405,64,2192,9991,219388,Africa,294,15671,100
150,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
151,San Marino,699,-1,42,-1,656,-1,1,-1,20598,1238,5729,168818,33936,Europe,49,808,6
152,Malta,680,1,9,-1,665,-1,6,-1,1540,20,116909,264729,441618,Europe,649,49069,4
153,Réunion,646,1,3,-1,558,-1,85,4,721,3,35419,39543,895708,Africa,1387,298569,25
154,Syria,584,23,35,3,174,9,375,-1,33,2,-1,-1,17523291,Asia,30006,500665,
155,Channel Islands,583,-1,47,-1,529,-1,7,-1,3351,270,30721,176597,173961,Europe,298,3701,6
156,Botswana,522,-1,1,-1,48,-1,473,1,222,0.4,56541,24017,2354256,Africa,4510,2354256,42
157,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59821041,Africa,117527,2848621,
158,Taiwan,455,-1,7,-1,440,-1,8,-1,19,0.3,80270,3370,23819555,Asia,52351,3402794,297
159,Vietnam,412,4,-1,-1,365,-1,47,-1,4,-1,275000,2824,97392003,Asia,236388,-1,354
160,Lesotho,359,-1,6,-1,69,-1,284,-1,167,3,7432,3468,2143294,Africa,5970,357216,288
161,Guyana,351,1,19,-1,176,11,156,2,446,24,3975,5052,786791,South America,2242,41410,198
162,Burundi,345,17,1,-1,270,63,74,-1,29,0.08,6697,562,11908610,Africa,34518,11908610,1
163,Mauritius,343,-1,10,-1,332,-1,1,-1,270,8,205285,161400,1271904,Africa,3708,127190,6
164,Myanmar,343,-1,6,-1,280,-1,57,-1,6,0.1,106673,1960,54432460,Asia,158695,9072077,510
165,Comoros,340,3,7,-1,324,5,9,-1,391,8,-1,-1,870616,Africa,2561,124374,
166,Isle of Man,336,-1,24,-1,312,-1,0,-1,3950,282,7817,91899,85061,Europe,253,3544,11
167,Mongolia,287,-1,-1,-1,214,1,73,10,87,-1,31340,9551,3281323,Asia,11433,-1,105
168,Bahamas,274,55,11,-1,91,-1,172,1,696,28,3845,9772,393472,North America,1436,35770,102
169,Martinique,262,-1,15,-1,98,-1,149,5,698,40,12227,32584,375246,North America,1432,25016,31
170,Eritrea,261,10,-1,-1,189,34,72,-1,74,-1,-1,-1,3549297,Africa,13599,-1,
171,Cayman Islands,203,-1,1,-1,202,1,0,-1,3087,15,28839,438496,65768,North America,324,65768,2
172,Cambodia,198,1,-1,-1,142,2,56,1,12,-1,55034,3289,16732523,Asia,84508,-1,304
173,Guadeloupe,195,-1,14,-1,172,-1,9,4,487,35,13571,33917,400128,North America,2052,28581,29
174,Faeroe Islands,191,-1,-1,-1,188,-1,3,-1,3908,-1,30659,627294,48875,Europe,256,-1,2
175,Gibraltar,182,-1,-1,-1,180,-1,2,-1,5402,-1,18534,550134,33690,Europe,185,-1,2
176,Gambia,170,24,5,-1,58,1,107,-1,70,2,4515,1866,2420147,Africa,14236,484029,536
177,Bermuda,153,-1,9,-1,139,-1,5,1,2457,145,17958,288422,62263,North America,407,6918,3
178,Trinidad and Tobago,141,-1,8,-1,128,1,5,-1,101,6,6305,4504,1399777,North America,9927,174972,222
179,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,37058,84659,437733,Asia,3104,145911,12
180,Aruba,117,-1,3,-1,100,-1,14,-1,1096,28,9415,88160,106795,North America,913,35598,11
181,Monaco,114,2,4,-1,100,-1,10,-1,2904,102,38209,973255,39259,Europe,344,9815,1
182,Seychelles,108,-1,-1,-1,27,-1,81,-1,1098,-1,-1,-1,98385,Africa,911,-1,
183,Barbados,106,-1,7,-1,94,-1,5,-1,369,24,9884,34391,287398,North America,2711,41057,29
184,Bhutan,92,-1,-1,-1,83,-1,9,-1,119,-1,40740,52764,772118,Asia,8393,-1,19
185,Liechtenstein,86,-1,1,-1,81,-1,4,-1,2255,26,900,23600,38135,Europe,443,38135,42
186,Turks and Caicos,82,-1,2,-1,22,-1,58,1,2116,52,1047,27021,38748,North America,473,19374,37
187,Sint Maarten,81,2,15,-1,63,-1,3,-1,1888,350,523,12190,42905,North America,530,2860,82
188,Antigua and Barbuda,76,-1,3,-1,58,1,15,1,776,31,1142,11656,97979,North America,1289,32660,86
189,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16544,281010,Australia/Oceania,4532,-1,60
190,St. Vincent Grenadines,52,-1,-1,-1,37,-1,15,-1,469,-1,1601,14428,110962,North America,2134,-1,69
191,Saint Martin,46,-1,3,-1,39,-1,4,1,1189,78,1056,27284,38704,North America,841,12901,37
192,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6264,649855,Asia,14127,-1,160
193,Belize,43,-1,2,-1,23,-1,18,-1,108,5,3025,7600,398035,North America,9257,199018,132
194,Papua New Guinea,30,-1,-1,-1,8,-1,22,-1,3,-1,7147,798,8956516,Australia/Oceania,298551,-1,1
195,Curaçao,28,-1,1,-1,24,-1,3,-1,171,6,1080,6580,164136,North America,5862,164136,152
196,Fiji,27,-1,-1,-1,18,-1,9,-1,30,-1,4000,4460,896847,Australia/Oceania,33217,-1,224
197,Saint Lucia,24,1,-1,-1,22,3,2,-1,131,-1,2472,13458,183680,North America,7653,-1,74
198,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1188,1319850,Asia,54994,-1,842
199,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48554,112556,North America,4894,-1,21
200,New Caledonia,22,-1,-1,-1,21,-1,1,-1,77,-1,9911,34694,285665,Australia/Oceania,12985,-1,29
201,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,24054,3303,7281710,Asia,383248,-1,303
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,851,11820,71997,North America,4000,-1,85
203,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,931,17493,53222,North America,3131,-1,57
204,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3730,-1,1816,521090,3485,South America,268,-1,2
205,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,5645,99426,56776,North America,4367,-1,10
206,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
207,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598119,Africa,59812,598119,
209,Caribbean Netherlands,10,-1,-1,-1,7,-1,3,-1,381,-1,424,16160,26238,North America,2624,-1,62
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14515,30244,North America,3781,30244,69
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,897,90799,9879,North America,1647,-1,11
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5792,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25315,15011,North America,5004,-1,40
215,China,83729,22,4634,-1,78855,15,240,6,58,3,90410000,62814,1439323776,Asia,17190,310601,16
