index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
30,Oman,68400,1739,326,8,45150,1146,22924,170,13380,64,274745,53745,5112039,Asia,75,15681,19
31,Belarus,66213,118,503,4,58290,86,7420,89,7007,53,1999317,211587,9449153,Europe,143,18786,5
32,Belgium,63893,187,9800,-1,17289,-1,36804,28,5512,845,1444885,124642,11592264,Europe,181,1183,8
33,Kuwait,59763,559,408,-1,50339,652,9016,138,13984,95,462704,108272,4273551,Asia,72,10474,9
34,Bolivia,59582,1444,2151,45,18553,353,38878,71,5101,184,128410,10993,11680626,South America,196,5430,91
35,Ukraine,59493,651,1498,13,31439,560,26556,89,1361,34,881997,20174,43718712,Europe,735,29185,50
36,UAE,57193,271,340,1,49621,352,7232,1,5779,34,4536152,458373,9896203,Asia,173,29106,2
37,Dominican Republic,53956,1101,993,12,25561,467,27402,244,4971,91,216481,19946,10853302,North America,201,10930,50
38,Panama,53468,-1,1096,-1,28482,-1,23890,175,12383,254,187041,43317,4317939,North America,81,3940,23
39,Israel,52003,1714,415,6,22154,479,29434,264,5654,45,1477455,160635,9197590,Asia,177,22163,6
40,Netherlands,51910,185,6136,-1,-1,-1,-1,17,3029,358,764079,44587,17136896,Europe,330,2793,22
41,Portugal,48771,135,1691,2,33547,178,13533,61,4784,166,1466662,143860,10195049,Europe,209,6029,7
42,Singapore,48035,123,27,-1,44371,285,3637,-1,8207,5,1009532,172491,5852672,Asia,122,216766,6
43,Poland,40383,279,1627,3,30539,247,8217,72,1067,43,1971736,52101,37844332,Europe,937,23260,19
44,Guatemala,38677,-1,1485,-1,23365,-1,13827,5,2157,83,120658,6729,17930577,North America,464,12074,149
45,Romania,38139,681,2038,12,22747,130,13354,293,1983,106,967192,50295,19230300,Europe,504,9436,20
46,Bahrain,36936,514,128,2,32965,593,3843,46,21679,75,735492,431692,1703743,Asia,46,13310,2
47,Nigeria,36663,-1,789,-1,15105,-1,20769,7,178,4,212201,1028,206354269,Africa,5628,261539,972
48,Afghanistan,35526,51,1185,4,23741,107,10600,31,912,30,83937,2154,38966225,Asia,1097,32883,464
49,Armenia,34981,104,650,9,23502,208,10829,10,11804,219,147108,49639,2963540,Asia,85,4559,20
50,Honduras,33835,1042,900,9,3801,140,29134,51,3414,91,78825,7953,9911950,North America,293,11013,126
51,Switzerland,33634,43,1971,2,30300,-1,1363,22,3885,228,728292,84119,8657844,Europe,257,4393,12
52,Azerbaijan,27890,369,363,9,19490,523,8037,66,2749,36,634698,62570,10143753,Asia,364,27944,16
53,Ghana,27667,-1,148,-1,23249,-1,4270,8,890,5,346990,11157,31101520,Africa,1124,210145,90
54,Kyrgyzstan,27143,611,1037,34,13109,781,12997,24,4157,159,262894,40264,6529180,Asia,241,6296,25
55,Ireland,25766,6,1753,-1,23364,-1,649,9,5215,355,567819,114932,4940489,Europe,192,2818,9
56,Japan,24642,-1,985,-1,19576,-1,4081,43,195,8,634997,5022,126454817,Asia,5132,128381,199
57,Algeria,23691,607,1087,9,16400,349,6204,64,540,25,-1,-1,43887085,Africa,1852,40375,
58,Serbia,21253,359,482,10,14047,-1,6724,190,2433,55,558440,63928,8735388,Europe,411,18123,16
59,Moldova,21115,135,695,11,14467,91,5953,362,5235,172,128076,31754,4033442,Europe,191,5804,31
60,Austria,19743,88,711,-1,17659,60,1373,16,2191,79,798436,88626,9009055,Europe,456,12671,11
61,Nepal,17844,186,40,-1,11868,173,5936,-1,612,1,632274,21682,29160680,Asia,1634,729017,46
62,Morocco,17562,326,276,3,15132,211,2154,31,476,7,1027773,27829,36931849,Africa,2103,133811,36
63,Uzbekistan,17149,542,90,5,9387,209,7672,70,512,3,1377915,41141,33492162,Asia,1953,372135,24
64,Cameroon,16157,-1,373,-1,13728,-1,2056,52,608,14,135000,5080,26573591,Africa,1645,71243,197
65,Ivory Coast,14312,193,92,-1,8659,293,5561,-1,542,3,83753,3172,26405728,Africa,1845,287019,315
66,Czechia,13975,30,359,-1,8813,52,4803,18,1305,34,626610,58507,10710045,Europe,766,29833,17
67,S. Korea,13771,26,296,1,12572,16,903,19,269,6,1470193,28675,51271569,Asia,3723,173215,35
68,Kenya,13771,418,238,4,5616,494,7917,44,256,4,246361,4577,53822775,Africa,3908,226146,218
69,Denmark,13262,89,611,-1,12251,42,400,3,2289,105,1333797,230232,5793278,Europe,437,9482,4
70,El Salvador,12207,361,344,9,6831,126,5032,419,1882,53,211896,32660,6487908,North America,531,18860,31
71,Australia,12069,267,123,1,8444,171,3502,32,473,5,3527011,138237,25514318,Australia/Oceania,2114,207433,7
72,Venezuela,11891,-1,112,-1,3972,-1,7807,17,418,4,1426989,50191,28431445,South America,2391,253852,20
73,Costa Rica,11534,420,66,4,3019,53,8449,47,2263,13,68755,13491,5096445,North America,442,77219,74
74,Sudan,10992,-1,693,-1,5707,-1,4592,-1,250,16,401,9,43893051,Africa,3993,63338,109
75,Ethiopia,9503,-1,167,-1,2430,-1,6906,35,83,1,250604,2178,115083264,Africa,12110,689121,459
76,North Macedonia,9249,96,432,10,4871,61,3946,55,4439,207,86543,41540,2083369,Europe,225,4823,24
77,Norway,9034,6,255,-1,8138,-1,641,1,1666,47,404498,74584,5423389,Europe,600,21268,13
78,Senegal,8948,138,170,3,6002,54,2776,34,534,10,97293,5804,16762102,Africa,1873,98601,172
79,Palestine,8916,367,63,1,1921,-1,6932,-1,1746,12,155355,30423,5106493,Asia,573,81055,33
80,Malaysia,8800,21,123,-1,8555,2,122,3,272,4,889744,27473,32385978,Asia,3680,263301,36
81,Bulgaria,8733,-1,300,-1,4106,-1,4327,34,1257,43,206521,29735,6945412,Europe,795,23151,34
82,Bosnia and Herzegovina,8479,139,255,6,3755,86,4469,-1,2585,78,121529,37056,3279648,Europe,387,12861,27
83,DRC,8443,40,194,-1,4335,-1,3914,-1,94,2,-1,-1,89667669,Africa,10620,462204,
84,Finland,7340,5,328,-1,6880,-1,132,1,1325,59,311200,56161,5541182,Europe,755,16894,18
85,Madagascar,7153,104,62,3,3788,290,3303,72,258,2,33138,1195,27720583,Africa,3875,447106,837
86,Haiti,7053,-1,146,-1,3877,-1,3030,-1,618,13,15645,1371,11409268,North America,1618,78146,729
87,Tajikistan,6921,43,57,-1,5629,51,1235,-1,725,6,-1,-1,9546907,Asia,1379,167490,
88,French Guiana,6655,-1,37,-1,4272,-1,2346,23,22257,124,13337,44605,299003,South America,45,8081,22
89,Guinea,6544,-1,39,-1,5511,-1,994,24,498,3,14407,1096,13147322,Africa,2009,337111,913
90,Gabon,6315,-1,46,-1,3865,-1,2404,11,2834,21,57095,25626,2227974,Africa,353,48434,39
91,Mauritania,5873,-1,155,-1,3436,-1,2282,8,1262,33,13842,2974,4654697,Africa,793,30030,336
92,Luxembourg,5639,34,111,-1,4464,131,1064,7,9002,177,348610,556484,626451,Europe,111,5644,2
93,Djibouti,5020,9,56,-1,4868,30,96,-1,5077,57,54235,54856,988680,Africa,197,17655,18
94,CAR,4485,-1,55,-1,1348,-1,3082,2,928,11,28211,5836,4833618,Africa,1078,87884,171
95,Croatia,4370,25,122,2,3101,83,1147,9,1065,30,104132,25374,4103815,Europe,939,33638,39
96,Hungary,4339,6,596,-1,3232,9,511,5,449,62,310070,32102,9658986,Europe,2226,16206,31
97,Albania,4171,81,113,1,2352,41,1706,17,1449,39,31383,10906,2877624,Europe,690,25466,92
98,Greece,4012,5,195,1,1374,-1,2443,12,385,19,410766,39420,10420164,Europe,2597,53437,25
99,Paraguay,3721,-1,31,-1,1918,-1,1772,10,521,4,105122,14730,7136782,South America,1918,230219,68
100,Zambia,3326,178,128,8,1620,123,1578,19,181,7,69296,3765,18404710,Africa,5534,143787,266
101,Thailand,3250,1,58,-1,3096,-1,96,1,47,0.8,603657,8647,69809305,Asia,21480,1203609,116
102,Nicaragua,3147,-1,99,-1,2282,-1,766,-1,475,15,-1,-1,6628387,North America,2106,66953,
103,Somalia,3119,-1,93,-1,1457,-1,1569,2,196,6,-1,-1,15911122,Africa,5101,171087,
104,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2186,36,16000,11390,1404723,Africa,457,27544,88
105,Maldives,2999,33,15,-1,2369,7,615,12,5544,28,67985,125670,540979,Asia,180,36065,8
106,Malawi,2992,85,62,3,1153,18,1777,4,156,3,24192,1263,19150447,Africa,6401,308878,792
107,Lebanon,2905,46,41,1,1562,47,1302,14,426,6,216702,31757,6823716,Asia,2349,166432,31
108,Mayotte,2808,26,38,1,2591,-1,179,3,10282,139,13000,47603,273094,Africa,97,7187,21
109,Sri Lanka,2730,6,11,-1,2041,6,678,1,127,0.5,139591,6517,21417957,Asia,7845,1947087,153
110,Congo,2633,-1,49,-1,626,-1,1958,-1,477,9,-1,-1,5523806,Africa,2098,112731,
111,Mali,2475,-1,121,-1,1851,23,503,-1,122,6,19995,986,20274098,Africa,8192,167555,1
112,Cuba,2446,-1,87,-1,2308,-1,51,-1,216,8,226443,19993,11326238,North America,4631,130187,50
113,South Sudan,2211,11,45,2,1175,-1,991,-1,197,4,12044,1075,11200120,Africa,5066,248892,930
114,Montenegro,2188,-1,32,-1,385,-1,1771,7,3484,51,29632,47179,628070,Europe,287,19627,21
115,Cabo Verde,2071,26,21,-1,1063,90,987,-1,3723,38,41634,74843,556284,Africa,269,26490,13
116,Estonia,2021,-1,69,-1,1912,-1,40,1,1523,52,114437,86264,1326583,Europe,656,19226,12
117,Libya,1980,114,49,1,441,23,1490,-1,288,7,40135,5837,6875757,Africa,3473,140322,171
118,Slovakia,1980,1,28,-1,1538,8,414,2,363,5,240205,43995,5459785,Europe,2757,194992,23
119,Hong Kong,1959,73,12,-1,1302,8,645,23,261,2,442256,58967,7500054,Asia,3829,625005,17
120,Slovenia,1953,7,113,1,1603,35,237,3,939,54,122275,58816,2078954,Europe,1064,18398,17
121,Guinea-Bissau,1949,-1,26,-1,803,-1,1120,5,989,13,1500,761,1969984,Africa,1011,75769,1
122,Lithuania,1947,15,80,-1,1601,1,266,6,716,29,482607,177431,2719975,Europe,1397,34000,6
123,Iceland,1930,-1,10,-1,1907,-1,13,-1,5654,29,113204,331629,341357,Europe,177,34136,3
124,Eswatini,1826,33,23,2,850,28,953,5,1573,20,17559,15127,1160758,Africa,636,50468,66
125,Zimbabwe,1713,102,26,1,472,-1,1215,-1,115,2,103291,6945,14873158,Africa,8683,572045,144
126,Sierra Leone,1711,-1,66,1,1261,24,384,-1,214,8,-1,-1,7984176,Africa,4666,120972,
127,Rwanda,1629,47,5,-1,838,4,786,-1,126,0.4,214000,16505,12965708,Africa,7959,2593142,61
128,Yemen,1619,13,447,2,714,2,458,-1,54,15,120,4,29854516,Asia,18440,66789,248
129,Benin,1602,-1,31,-1,782,-1,789,1,132,3,72832,6001,12136306,Africa,7576,391494,167
130,New Zealand,1554,1,22,-1,1506,-1,26,1,311,4,443169,88597,5002100,Australia/Oceania,3219,227368,11
131,Mozambique,1507,16,11,1,505,33,991,-1,48,0.4,47887,1530,31290730,Africa,20764,2844612,653
132,Tunisia,1381,7,50,-1,1099,2,232,3,117,4,84245,7124,11824722,Africa,8562,236494,140
133,Namibia,1344,97,4,1,42,7,1298,13,529,2,17994,7076,2542998,Africa,1892,635750,141
134,Jordan,1223,5,11,-1,1028,4,184,3,120,1,519998,50939,10208160,Asia,8347,928015,20
135,Latvia,1192,-1,31,-1,1022,-1,139,-1,632,16,182225,96673,1884955,Europe,1581,60805,10
136,Liberia,1107,16,70,-1,547,13,490,-1,219,14,-1,-1,5062756,Africa,4573,72325,
137,Niger,1104,-1,69,-1,1014,-1,21,-1,46,3,9052,373,24238076,Africa,21955,351276,2
138,Uganda,1069,4,-1,-1,1071,48,-2,-1,23,-1,247646,5408,45796465,Africa,42840,-1,185
139,Burkina Faso,1065,13,53,-1,901,-1,111,-1,51,3,-1,-1,20926558,Africa,19649,394841,
140,Uruguay,1054,-1,33,-1,922,-1,99,3,303,9,88616,25506,3474366,South America,3296,105284,39
141,Georgia,1039,11,16,1,900,1,123,5,260,4,174558,43763,3988743,Asia,3839,249296,23
142,Cyprus,1038,-1,19,-1,845,-1,174,-1,859,16,179676,148762,1207807,Asia,1164,63569,7
143,Suriname,1029,-1,21,-1,627,-1,381,5,1753,36,1244,2120,586895,South America,570,27947,472
144,Chad,889,-1,75,-1,801,-1,13,-1,54,5,-1,-1,16444691,Africa,18498,219263,
145,Andorra,884,4,52,-1,803,-1,29,-1,11440,673,3750,48530,77272,Europe,87,1486,21
146,Jamaica,790,16,10,-1,693,14,87,-1,267,3,30962,10454,2961844,North America,3749,296184,96
147,Togo,783,5,15,-1,554,3,214,2,94,2,38149,4603,8287014,Africa,10584,552468,217
148,Angola,749,44,29,-1,221,-1,499,6,23,0.9,10000,304,32905784,Africa,43933,1134682,3
149,Sao Tome and Principe,746,-1,14,-1,451,-1,281,-1,3401,64,2123,9679,219343,Africa,294,15667,103
150,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
151,San Marino,699,-1,42,-1,656,-1,1,-1,20598,1238,5729,168823,33935,Europe,49,808,6
152,Malta,677,-1,9,-1,664,2,4,-1,1533,20,113820,257741,441606,Europe,652,49067,4
153,Réunion,631,3,3,-1,472,-1,156,4,705,3,35419,39546,895638,Africa,1419,298546,25
154,Channel Islands,583,-1,47,-1,529,-1,7,-1,3352,270,30721,176615,173943,Europe,298,3701,6
155,Syria,522,26,29,4,154,10,339,-1,30,2,-1,-1,17518632,Asia,33561,604091,
156,Botswana,522,-1,1,-1,48,-1,473,1,222,0.4,51379,21829,2353736,Africa,4509,2353736,46
157,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59802372,Africa,117490,2847732,
158,Taiwan,455,-1,7,-1,440,-1,8,-1,19,0.3,79506,3338,23819085,Asia,52350,3402726,300
159,Vietnam,384,1,-1,-1,360,3,24,1,4,-1,275000,2824,97382442,Asia,253600,-1,354
160,Lesotho,359,-1,6,-1,69,-1,284,-1,168,3,7432,3468,2143108,Africa,5970,357185,288
161,Mauritius,343,-1,10,-1,331,-1,2,-1,270,8,205285,161403,1271881,Africa,3708,127188,6
162,Myanmar,341,-1,6,-1,278,2,57,-1,6,0.1,102499,1883,54428480,Asia,159614,9071413,531
163,Isle of Man,336,-1,24,-1,312,-1,0,-1,3950,282,7473,87860,85056,Europe,253,3544,11
164,Guyana,336,-1,19,-1,163,-1,154,5,427,24,3685,4684,786750,South America,2342,41408,214
165,Comoros,334,-1,7,-1,313,-1,14,-1,384,8,-1,-1,870413,Africa,2606,124345,
166,Burundi,310,-1,1,-1,207,-1,102,-1,26,0.08,6697,563,11904723,Africa,38402,11904723,1
167,Mongolia,287,-1,-1,-1,213,-1,74,10,87,-1,29933,9124,3280746,Asia,11431,-1,110
168,Martinique,262,-1,15,-1,98,-1,149,5,698,40,12227,32584,375249,North America,1432,25017,31
169,Eritrea,251,-1,-1,-1,155,-1,96,-1,71,-1,-1,-1,3548760,Africa,14138,-1,
170,Cayman Islands,203,-1,1,-1,200,-1,2,-1,3087,15,27597,419662,65760,North America,324,65760,2
171,Guadeloupe,195,-1,14,-1,172,-1,9,4,487,35,13571,33917,400128,North America,2052,28581,29
172,Faeroe Islands,191,-1,-1,-1,188,-1,3,-1,3908,-1,28927,591881,48873,Europe,256,-1,2
173,Gibraltar,180,-1,-1,-1,180,-1,0,-1,5343,-1,17870,530424,33690,Europe,187,-1,2
174,Cambodia,171,-1,-1,-1,136,-1,35,1,10,-1,52502,3138,16729993,Asia,97836,-1,319
175,Bahamas,153,-1,11,-1,91,-1,51,1,389,28,2645,6723,393431,North America,2571,35766,149
176,Bermuda,153,-1,9,-1,137,-1,7,1,2457,145,16279,261447,62265,North America,407,6918,4
177,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,35469,81037,437688,Asia,3104,145896,12
178,Trinidad and Tobago,137,-1,8,-1,124,-1,5,-1,98,6,6074,4339,1399728,North America,10217,174966,230
179,Aruba,115,2,3,-1,100,-1,12,-1,1077,28,5209,48778,106790,North America,929,35597,21
180,Monaco,109,-1,4,-1,98,-1,7,-1,2777,102,38209,973329,39256,Europe,360,9814,1
181,Seychelles,108,-1,-1,-1,27,-1,81,-1,1098,-1,-1,-1,98378,Africa,911,-1,
182,Barbados,106,1,7,-1,91,-1,8,-1,369,24,9602,33411,287394,North America,2711,41056,30
183,Gambia,93,-1,4,-1,49,-1,40,-1,38,2,3681,1521,2419402,Africa,26015,604851,657
184,Bhutan,89,2,-1,-1,82,2,7,-1,115,-1,40380,52304,772025,Asia,8674,-1,19
185,Liechtenstein,86,-1,1,-1,81,-1,4,-1,2255,26,900,23601,38134,Europe,443,38134,42
186,Turks and Caicos,81,6,2,-1,22,-1,57,1,2091,52,1016,26225,38742,North America,478,19371,38
187,Sint Maarten,79,-1,15,-1,63,-1,1,-1,1841,350,523,12191,42900,North America,543,2860,82
188,Antigua and Barbuda,76,-1,3,-1,57,-1,16,1,776,31,930,9493,97970,North America,1289,32657,105
189,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16545,280992,Australia/Oceania,4532,-1,60
190,St. Vincent Grenadines,50,6,-1,-1,29,-1,21,-1,451,-1,1443,13005,110959,North America,2219,-1,77
191,Saint Martin,46,-1,3,-1,39,-1,4,1,1189,78,1056,27290,38696,North America,841,12899,37
192,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6265,649758,Asia,14125,-1,160
193,Belize,40,-1,2,-1,22,-1,16,-1,101,5,2786,7001,397956,North America,9949,198978,143
194,Curaçao,28,-1,1,-1,24,-1,3,-1,171,6,1080,6580,164128,North America,5862,164128,152
195,Fiji,27,1,-1,-1,18,-1,9,-1,30,-1,4000,4460,896776,Australia/Oceania,33214,-1,224
196,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1188,1319575,Asia,54982,-1,842
197,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48556,112550,North America,4893,-1,21
198,Saint Lucia,23,-1,-1,-1,19,-1,4,-1,125,-1,2155,11733,183671,North America,7986,-1,85
199,New Caledonia,22,-1,-1,-1,21,-1,1,-1,77,-1,9841,34453,285635,Australia/Oceania,12983,-1,29
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,23171,3183,7280556,Asia,383187,-1,314
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,851,11820,71996,North America,4000,-1,85
202,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,725,13623,53218,North America,3130,-1,73
203,Papua New Guinea,16,-1,-1,-1,8,-1,8,-1,2,-1,7147,798,8954661,Australia/Oceania,559666,-1,1
204,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3731,-1,1660,476464,3484,South America,268,-1,2
205,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,5372,94619,56775,North America,4367,-1,11
206,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
207,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597958,Africa,59796,597958,
209,Caribbean Netherlands,10,-1,-1,-1,7,-1,3,-1,381,-1,424,16162,26235,North America,2624,-1,62
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14517,30241,North America,3780,30241,69
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,897,90799,9879,North America,1647,-1,11
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5792,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25316,15010,North America,5003,-1,40
215,China,83682,22,4634,-1,78799,24,249,5,58,3,90410000,62814,1439323776,Asia,17200,310601,16
