index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
81,Tajikistan,6159,-1,52,-1,4809,-1,1298,-1,646,5,-1,-1,9538106,Asia,1549,183425,
82,Ethiopia,5846,-1,103,-1,2430,-1,3313,35,51,0.9,250604,2180,114966205,Africa,19666,1116177,459
83,Bulgaria,5740,63,246,5,2915,17,2579,28,826,35,153576,22105,6947543,Europe,1210,28242,45
84,Gabon,5620,-1,44,-1,2555,-1,3021,10,2525,20,39668,17822,2225815,Africa,396,50587,56
85,Guinea,5570,-1,34,-1,4496,-1,1040,24,424,3,14407,1097,13132670,Africa,2358,386255,912
86,Costa Rica,4996,375,19,1,1745,24,3232,10,981,4,44917,8817,5094540,North America,1020,268134,113
87,Bosnia and Herzegovina,4962,-1,191,-1,2550,-1,2221,4,1513,58,97736,29793,3280480,Europe,661,17175,34
88,French Guiana,4913,-1,16,-1,1866,-1,3031,23,16449,54,8707,29151,298684,South America,61,18668,34
89,Mauritania,4827,-1,129,-1,1805,-1,2893,14,1038,28,13842,2977,4649671,Africa,963,36044,336
90,Djibouti,4792,56,55,-1,4593,13,144,-1,4850,56,47922,48500,988091,Africa,206,17965,21
91,Luxembourg,4522,46,110,-1,4016,-1,396,3,7223,176,224953,359331,626033,Europe,138,5691,3
92,Palestine,4277,442,16,3,491,28,3770,-1,838,3,84621,16587,5101620,Asia,1193,318851,60
93,Hungary,4183,9,589,-1,2811,27,783,8,433,61,281628,29154,9659987,Europe,2309,16401,34
94,CAR,3969,-1,48,-1,914,-1,3007,2,822,10,25185,5214,4830173,Africa,1217,100629,192
95,Greece,3519,8,192,-1,1374,-1,1953,11,338,18,337154,32349,10422241,Europe,2962,54283,31
96,Thailand,3190,5,58,-1,3071,5,61,1,46,0.8,603657,8648,69802147,Asia,21882,1203485,116
97,Croatia,3151,57,113,-1,2196,13,842,4,768,28,84166,20504,4104847,Europe,1303,36326,49
98,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2189,36,16000,11406,1402824,Africa,457,27506,88
99,Somalia,2961,-1,92,-1,973,-1,1896,2,186,6,-1,-1,15892879,Africa,5367,172749,
100,Madagascar,2941,213,32,3,1108,30,1801,33,106,1,23244,839,27691313,Africa,9416,865354,1
101,Albania,2893,74,76,2,1657,20,1160,8,1005,26,24601,8549,2877753,Europe,995,37865,117
102,Mayotte,2661,-1,35,-1,2375,-1,251,3,9754,128,8800,32255,272823,Africa,103,7795,31
103,Nicaragua,2519,-1,83,-1,1238,-1,1198,-1,380,13,-1,-1,6625158,North America,2630,79821,
104,Maldives,2468,33,11,1,2049,73,408,12,4565,20,56138,103846,540589,Asia,219,49144,10
105,Paraguay,2427,42,20,-1,1166,32,1241,5,340,3,77879,10918,7133192,South America,2939,356660,92
106,Cuba,2372,3,86,-1,2229,2,57,2,209,8,183143,16169,11326520,North America,4775,131704,62
107,Mali,2330,27,119,1,1527,11,684,-1,115,6,12807,632,20250095,Africa,8691,170169,1
108,Sri Lanka,2074,-1,11,-1,1903,18,160,1,97,0.5,110505,5160,21414286,Asia,10325,1946753,194
109,South Sudan,2021,-1,38,-1,333,-1,1650,-1,181,3,10824,967,11194743,Africa,5539,294599,1
110,Estonia,1993,-1,69,-1,1874,4,50,2,1502,52,109089,82235,1326547,Europe,666,19225,12
111,Lebanon,1873,18,36,1,1311,7,526,8,274,5,146718,21497,6824963,Asia,3644,189582,47
112,Iceland,1860,-1,10,-1,1833,-1,17,-1,5450,29,85914,251751,341266,Europe,183,34127,4
113,Lithuania,1836,5,79,-1,1545,-1,212,15,675,29,440453,161841,2721520,Europe,1482,34450,6
114,Guinea-Bissau,1765,-1,25,-1,676,-1,1064,5,897,13,1500,762,1968072,Africa,1115,78723,1
115,Slovakia,1764,15,28,-1,1466,-1,270,3,323,5,218346,39992,5459677,Europe,3095,194988,25
116,Slovenia,1700,21,111,-1,1384,-1,205,-1,818,53,105652,50820,2078942,Europe,1223,18729,20
117,Zambia,1632,-1,30,-1,1348,-1,254,1,89,2,56825,3091,18383527,Africa,11264,612784,324
118,Malawi,1613,-1,17,-1,317,-1,1279,4,84,0.9,16281,851,19130121,Africa,11860,1125301,1
119,Congo,1557,-1,44,-1,501,-1,1012,-1,282,8,-1,-1,5518223,Africa,3544,125414,
120,Sierra Leone,1542,9,62,-1,1062,11,418,-1,193,8,-1,-1,7977515,Africa,5173,128670,
121,New Zealand,1533,3,22,-1,1490,-1,21,1,306,4,411932,82352,5002100,Australia/Oceania,3263,227368,12
122,Cabo Verde,1421,-1,16,-1,654,-1,751,-1,2556,29,39257,70602,556036,Africa,391,34752,14
123,Hong Kong,1269,10,7,-1,1156,11,106,1,169,0.9,347400,46335,7497564,Asia,5908,1071081,22
124,Yemen,1265,17,338,1,552,15,375,-1,42,11,120,4,29827531,Asia,23579,88247,248
125,Benin,1199,-1,21,-1,333,-1,845,1,99,2,56613,4670,12123248,Africa,10111,577298,214
126,Tunisia,1188,2,50,-1,1048,2,90,-1,101,4,72902,6168,11819657,Africa,9949,236393,162
127,Jordan,1164,14,10,-1,942,40,212,3,114,1,420893,41248,10204012,Asia,8766,1020401,24
128,Latvia,1124,1,30,-1,1000,-1,94,1,596,16,157826,83692,1885804,Europe,1678,62860,12
129,Rwanda,1105,13,3,-1,567,44,535,-1,85,0.2,160550,12395,12952510,Africa,11722,4317503,81
130,Niger,1088,6,68,-1,965,2,55,-1,45,3,6568,271,24201945,Africa,22244,355911,3
131,Cyprus,1002,-1,19,-1,839,-1,144,-1,830,16,163499,135409,1207447,Asia,1205,63550,7
132,Libya,989,-1,27,-1,258,-1,704,-1,144,4,29175,4246,6871927,Africa,6948,254516,236
133,Eswatini,988,34,13,-1,547,12,428,5,852,11,11872,10232,1160266,Africa,1174,89251,98
134,Burkina Faso,987,-1,53,-1,854,-1,80,-1,47,3,-1,-1,20902979,Africa,21178,394396,
135,Mozambique,987,18,8,1,256,-1,723,-1,32,0.3,32498,1040,31254703,Africa,31666,3906838,962
136,Uruguay,955,-1,28,-1,840,-1,87,1,275,8,70482,20289,3473873,South America,3638,124067,49
137,Georgia,951,3,15,-1,828,3,108,5,238,4,120336,30167,3989056,Asia,4195,265937,33
138,Uganda,939,12,-1,-1,891,23,48,-1,21,-1,205312,4489,45736977,Africa,48708,-1,223
139,Liberia,874,5,37,-1,377,8,460,-1,173,7,-1,-1,5057871,Africa,5787,136699,
140,Chad,872,1,74,-1,787,-1,11,-1,53,5,-1,-1,16425296,Africa,18836,221963,
141,Andorra,855,-1,52,-1,800,-1,3,-1,11066,673,3750,48533,77267,Europe,90,1486,21
142,Montenegro,781,61,14,1,315,-1,452,-1,1243,22,13820,22004,628067,Europe,804,44862,45
143,Jamaica,728,7,10,-1,569,4,149,-1,246,3,26002,8781,2961315,North America,4068,296132,114
144,Sao Tome and Principe,719,-1,13,-1,267,-1,439,-1,3280,59,1833,8363,219176,Africa,305,16860,120
145,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
146,San Marino,698,-1,42,-1,656,-1,0,-1,20571,1238,5729,168838,33932,Europe,49,808,6
147,Zimbabwe,698,-1,8,-1,181,-1,509,-1,47,0.5,78465,5279,14864287,Africa,21296,1858036,189
148,Togo,676,-1,15,-1,432,-1,229,2,82,2,32758,3957,8279041,Africa,12247,551936,253
149,Malta,672,-1,9,-1,652,1,11,-1,1522,20,99126,224492,441557,Europe,657,49062,4
150,Suriname,594,29,14,-1,292,16,288,6,1012,24,1244,2120,586680,South America,988,41906,472
151,Channel Islands,571,-1,47,-1,512,-1,12,-1,3284,270,21388,123006,173877,Europe,305,3700,8
152,Réunion,536,-1,2,-1,472,-1,62,3,599,2,35419,39558,895376,Africa,1670,447688,25
153,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59732362,Africa,117352,2844398,
154,Taiwan,449,-1,7,-1,438,-1,4,-1,19,0.3,77157,3240,23817324,Asia,53045,3402475,309
155,Namibia,412,37,-1,-1,25,-1,387,1,162,-1,11207,4410,2541110,Africa,6168,-1,227
156,Syria,358,20,13,3,126,3,219,-1,20,0.7,-1,-1,17501158,Asia,48886,1346243,
157,Vietnam,355,-1,-1,-1,340,-1,15,1,4,-1,275000,2825,97346584,Asia,274216,-1,354
158,Angola,346,-1,19,-1,108,-1,219,6,11,0.6,10000,304,32863687,Africa,94982,1729668,3
159,Mauritius,341,-1,10,-1,330,-1,1,-1,268,8,186845,146914,1271795,Africa,3730,127180,7
160,Isle of Man,336,-1,24,-1,312,-1,0,-1,3951,282,6600,77612,85038,Europe,253,3543,13
161,Myanmar,313,-1,6,-1,241,1,66,-1,6,0.1,83539,1535,54413555,Asia,173845,9068926,651
162,Comoros,311,2,7,-1,266,25,38,-1,358,8,-1,-1,869652,Africa,2796,124236,
163,Botswana,277,-1,1,-1,29,-1,247,1,118,0.4,45440,19321,2351786,Africa,8490,2351786,52
164,Guyana,272,-1,14,-1,120,-1,138,3,346,18,2779,3533,786595,South America,2892,56185,283
165,Martinique,249,-1,14,-1,98,-1,137,5,664,37,-1,-1,375261,North America,1507,26804,
166,Mongolia,220,-1,-1,-1,185,2,35,2,67,-1,24046,7334,3278580,Asia,14903,-1,136
167,Eritrea,215,-1,-1,-1,56,-1,159,-1,61,-1,-1,-1,3546748,Africa,16497,-1,
168,Cayman Islands,201,-1,1,-1,194,-1,6,-1,3058,15,24637,374833,65728,North America,327,65728,3
169,Burundi,191,-1,1,-1,118,-1,72,-1,16,0.08,749,63,11890146,Africa,62252,11890146,15
170,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3827,-1,15899,325366,48865,Europe,261,-1,3
171,Guadeloupe,184,-1,14,-1,157,-1,13,4,460,35,9649,24115,400125,North America,2175,28580,41
172,Gibraltar,179,1,-1,-1,176,-1,3,-1,5313,-1,14637,434448,33691,Europe,188,-1,2
173,Bermuda,146,-1,9,-1,137,-1,0,1,2344,145,12046,193435,62274,North America,427,6919,5
174,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,29841,68206,437516,Asia,3103,145839,15
175,Cambodia,141,-1,-1,-1,131,-1,10,1,8,-1,38335,2293,16720508,Asia,118585,-1,436
176,Trinidad and Tobago,131,1,8,-1,115,-1,8,-1,94,6,5540,3958,1399542,North America,10684,174943,253
177,Monaco,108,2,4,-1,95,-1,9,-1,2752,102,16200,412791,39245,Europe,363,9811,2
178,Aruba,105,-1,3,-1,98,-1,4,-1,983,28,2575,24117,106771,North America,1017,35590,41
179,Bahamas,104,-1,11,-1,89,-1,4,1,264,28,2441,6207,393277,North America,3782,35752,161
180,Barbados,98,1,7,-1,90,-1,1,-1,341,24,8251,28711,287380,North America,2932,41054,35
181,Liechtenstein,83,-1,1,-1,81,-1,1,-1,2177,26,900,23604,38129,Europe,459,38129,42
182,Seychelles,81,-1,-1,-1,11,-1,70,-1,824,-1,-1,-1,98353,Africa,1214,-1,
183,Lesotho,79,44,-1,-1,11,-1,68,-1,37,-1,4331,2022,2142413,Africa,27119,-1,495
184,Sint Maarten,78,-1,15,-1,63,-1,0,-1,1819,350,500,11660,42880,North America,550,2859,86
185,Bhutan,78,-1,-1,-1,51,-1,27,-1,101,-1,25579,33147,771677,Asia,9893,-1,30
186,Antigua and Barbuda,68,-1,3,-1,23,-1,42,1,694,31,796,8128,97937,North America,1440,32646,123
187,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16549,280925,Australia/Oceania,4531,-1,60
188,Gambia,57,-1,2,-1,27,-1,28,-1,24,0.8,3162,1308,2416608,Africa,42397,1208304,764
189,Turks and Caicos,47,2,2,-1,11,-1,34,-1,1214,52,775,20015,38721,North America,824,19361,50
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6269,649395,Asia,14117,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1112,78,851,22007,38669,North America,899,12890,45
192,Belize,30,-1,2,-1,19,-1,9,-1,75,5,2358,5930,397660,North America,13255,198830,169
193,St. Vincent Grenadines,29,-1,-1,-1,29,-1,0,-1,261,-1,844,7607,110944,North America,3826,-1,131
194,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1318544,Asia,54939,-1,841
195,Curaçao,23,-1,1,-1,19,-1,3,-1,140,6,1080,6581,164101,North America,7135,164101,152
196,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48565,112529,North America,4893,-1,21
197,Saint Lucia,22,-1,-1,-1,19,-1,3,-1,120,-1,1897,10330,183637,North America,8347,-1,97
198,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,8610,30155,285522,Australia/Oceania,13596,-1,33
199,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,17089,2349,7276227,Asia,382959,-1,426
200,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8654,71988,North America,3999,-1,116
201,Fiji,18,-1,-1,-1,18,-1,0,-1,20,-1,4000,4462,896510,Australia/Oceania,49806,-1,224
202,Saint Kitts and Nevis,16,-1,-1,-1,15,-1,1,-1,301,-1,483,9078,53203,North America,3325,-1,110
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3736,-1,1197,343966,3480,South America,268,-1,3
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,3954,69648,56771,North America,4367,-1,14
205,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
206,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,799,8947704,Australia/Oceania,813428,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597354,Africa,59735,597354,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14521,30233,North America,3779,30233,69
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16168,26225,North America,3746,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,152,15389,9877,North America,1646,-1,65
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,272,18128,15004,North America,5001,-1,55
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5794,North America,5794,-1,
215,China,83553,8,4634,-1,78516,7,403,5,58,3,90410000,62814,1439323776,Asia,17226,310601,16
