index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
18,Germany,211462,385,9226,-1,193600,-1,8636,261,2523,110,8006135,95530,83807610,Europe,396,9084,10
19,Argentina,196543,-1,3612,16,89026,2527,103905,1128,4345,80,736007,16272,45231224,South America,230,12522,61
20,France,187919,-1,30265,-1,81500,-1,76154,371,2878,464,2982302,45680,65286338,Europe,347,2157,22
21,Iraq,129151,2447,4868,63,91886,2611,32397,498,3205,121,1029159,25541,40293665,Asia,312,8277,39
22,Canada,116884,285,8945,4,101574,138,6365,2249,3095,237,4143459,109701,37770506,North America,323,4223,9
23,Indonesia,111455,1519,5236,43,68975,1056,37244,-1,407,19,1537413,5616,273768876,Asia,2456,52286,178
24,Qatar,111107,196,177,3,107779,201,3151,76,39571,63,500536,178266,2807805,Asia,25,15863,6
25,Philippines,103185,5032,2059,20,65557,300,35569,351,941,19,1536626,14007,109702792,Asia,1063,53280,71
26,Egypt,94483,167,4865,31,42455,1318,47163,41,922,47,135000,1317,102490117,Africa,1085,21067,759
27,Kazakhstan,91593,1226,793,-1,61839,1014,28961,221,4873,42,2079540,110640,18795599,Asia,205,23702,9
28,Ecuador,86232,-1,5736,-1,36213,-1,44283,369,4881,325,246028,13927,17665162,South America,205,3080,72
29,Sweden,80422,-1,5743,-1,-1,-1,-1,40,7959,568,810356,80196,10104737,Europe,126,1759,12
30,Oman,79159,-1,421,-1,61421,-1,17317,187,15471,82,305651,59736,5116667,Asia,65,12154,17
31,Bolivia,78793,2004,3064,87,23968,386,51761,71,6742,262,168175,14391,11686283,South America,148,3814,69
32,Israel,72815,597,536,10,45677,575,26602,342,7917,58,1781967,193743,9197590,Asia,126,17160,5
33,Dominican Republic,72243,828,1178,8,38244,735,32821,385,6654,108,260171,23963,10857163,North America,150,9217,42
34,Ukraine,72168,1112,1725,16,39543,235,30900,128,1651,39,1058383,24214,43709428,Europe,606,25339,41
35,Belgium,69402,651,9845,4,17573,27,41984,56,5986,849,1694349,146140,11594051,Europe,167,1178,7
36,Belarus,68067,121,567,4,62896,210,4604,-1,7204,60,1319976,139694,9449043,Europe,139,16665,7
37,Kuwait,67911,463,457,4,59213,688,8241,129,15883,107,509561,119173,4275795,Asia,63,9356,8
38,Panama,67453,1070,1471,22,41038,957,24944,164,15613,340,229831,53197,4320353,North America,64,2937,19
39,UAE,60999,239,351,-1,54615,360,6033,-1,6161,35,5162080,521399,9900447,Asia,162,28206,2
40,Netherlands,55098,366,6149,1,-1,-1,-1,21,3215,359,962965,56188,17138239,Europe,311,2787,18
41,Romania,53186,1075,2413,34,27592,246,23181,412,2766,126,1240273,64511,19225767,Europe,361,7968,16
42,Singapore,52825,313,27,-1,46926,186,5872,-1,9023,5,1321094,225662,5854304,Asia,111,216826,4
43,Portugal,51463,153,1738,1,36984,201,12741,41,5048,170,1622951,159207,10193998,Europe,198,5865,6
44,Guatemala,51306,327,1995,36,38416,543,10895,5,2859,111,161606,9007,17942365,North America,350,8994,111
45,Poland,46894,548,1731,10,34709,335,10454,76,1239,46,2297427,60710,37842866,Europe,807,21862,16
46,Nigeria,43841,304,888,5,20308,221,22645,7,212,4,286091,1385,206536291,Africa,4711,232586,722
47,Honduras,42685,671,1368,31,5694,140,35623,43,4304,138,105820,10670,9917550,North America,232,7250,94
48,Bahrain,41536,346,147,-1,38666,455,2723,47,24349,86,842992,494175,1705856,Asia,41,11604,2
49,Armenia,39050,209,754,5,29750,193,8546,10,13176,254,166701,56247,2963736,Asia,76,3931,18
50,Ghana,37014,-1,182,-1,33365,-1,3467,8,1189,6,396731,12747,31124604,Africa,841,171014,78
51,Kyrgyzstan,36719,420,1409,12,27274,855,8036,24,5621,216,267718,40979,6533007,Asia,178,4637,24
52,Afghanistan,36710,-1,1284,1,25510,1,9916,31,941,33,89255,2289,38997440,Asia,1062,30372,437
53,Japan,36689,853,1011,-1,25906,400,9772,83,290,8,836404,6615,126441125,Asia,3446,125065,151
54,Switzerland,35550,138,1981,-1,31500,200,2069,25,4105,229,801742,92579,8660089,Europe,244,4372,11
55,Azerbaijan,32443,286,462,8,27113,639,4868,66,3197,46,738963,72826,10146996,Asia,313,21963,14
56,Algeria,31465,515,1231,8,21419,431,8815,64,716,28,-1,-1,43915247,Africa,1396,35674,
57,Serbia,26193,311,590,8,14047,-1,11556,146,2999,68,686488,78598,8734143,Europe,333,14804,13
58,Ireland,26162,53,1763,-1,23364,-1,1035,4,5293,357,636085,128698,4942447,Europe,189,2803,8
59,Morocco,25537,522,382,15,18435,475,6720,31,691,10,1295194,35055,36947384,Africa,1447,96721,29
60,Moldova,25362,249,791,3,17816,245,6755,362,6288,196,128076,31756,4033111,Europe,159,5099,31
61,Uzbekistan,25336,553,151,4,15833,534,9352,185,756,5,1377915,41120,33509398,Asia,1323,221917,24
62,Kenya,22053,690,369,5,8477,58,13207,44,409,7,315723,5861,53864942,Africa,2443,145975,171
63,Austria,21304,92,718,-1,18984,73,1602,20,2364,80,905314,100469,9010877,Europe,423,12550,10
64,Nepal,20332,246,57,1,14603,111,5672,-1,697,2,703672,24115,29179318,Asia,1435,511918,41
65,Venezuela,20206,763,174,5,11404,275,8628,25,711,6,1545895,54378,28428595,South America,1407,163383,18
66,Costa Rica,18975,788,162,8,4585,54,14228,98,3722,32,88861,17430,5098095,North America,269,31470,57
67,Ethiopia,18706,707,310,26,7601,406,10795,153,162,3,437319,3797,115184716,Africa,6158,371564,263
68,Australia,17923,641,208,7,10420,218,7295,46,702,8,4359636,170800,25524823,Australia/Oceania,1424,122715,6
69,El Salvador,17448,398,467,8,8634,139,8347,493,2689,72,243842,37577,6489068,North America,372,13895,27
70,Cameroon,17255,-1,391,-1,15320,-1,1544,30,649,15,149000,5602,26597133,Africa,1541,68023,179
71,Czechia,16800,101,384,1,11605,18,4811,21,1569,36,703504,65682,10710749,Europe,638,27893,15
72,Ivory Coast,16182,73,102,-1,11801,51,4279,-1,612,4,102685,3885,26428999,Africa,1633,259108,257
73,S. Korea,14366,30,301,-1,13259,26,806,13,280,6,1576246,30742,51273132,Asia,3569,170343,33
74,Denmark,13789,-1,615,-1,12578,-1,596,3,2380,106,1532427,264485,5794001,Europe,420,9421,4
75,Palestine,12297,137,84,1,5390,66,6823,-1,2406,16,155355,30398,5110716,Asia,416,60842,33
76,Bosnia and Herzegovina,12296,420,352,13,6312,353,5632,-1,3750,107,139343,42497,3278927,Europe,267,9315,24
77,Bulgaria,11955,119,388,3,6420,24,5147,46,1722,56,272491,39244,6943565,Europe,581,17896,25
78,Sudan,11738,-1,752,-1,6137,-1,4849,-1,267,17,401,9,43929512,Africa,3743,58417,109
79,Madagascar,11528,255,114,7,8444,335,2970,90,415,4,40769,1469,27745951,Africa,2407,243386,681
80,North Macedonia,11054,163,497,4,6882,184,3675,5,5306,239,105357,50571,2083366,Europe,188,4192,20
81,Senegal,10344,60,209,-1,6838,16,3297,39,617,12,109579,6531,16777828,Africa,1622,80277,153
82,Norway,9268,15,255,-1,8752,-1,261,1,1708,47,445946,82204,5424892,Europe,585,21274,12
83,DRC,9115,31,215,-1,7319,289,1581,-1,102,2,-1,-1,89764818,Africa,9848,417511,
84,Malaysia,8999,14,125,-1,8664,17,210,2,278,4,979178,30221,32400707,Asia,3600,259206,33
85,French Guiana,7857,-1,43,-1,6531,-1,1283,25,26253,144,39369,131546,299279,South America,38,6960,8
86,Gabon,7531,-1,50,-1,5223,-1,2258,11,3377,22,79255,35543,2229844,Africa,296,44597,28
87,Tajikistan,7495,44,61,1,6276,43,1158,-1,784,6,-1,-1,9554535,Asia,1275,156632,
88,Haiti,7468,44,165,4,4606,-1,2697,-1,654,14,17839,1563,11414205,North America,1528,69177,640
89,Finland,7453,10,329,-1,6950,-1,174,-1,1345,59,366171,66078,5541487,Europe,744,16843,15
90,Guinea,7317,9,46,-1,6480,22,791,24,556,3,14407,1095,13160021,Africa,1799,286087,913
91,Luxembourg,6855,62,117,1,5192,-1,1546,7,10936,187,596354,951407,626813,Europe,91,5357,1
92,Zambia,6347,119,170,5,4493,363,1684,-1,345,9,85560,4644,18423068,Africa,2903,108371,215
93,Mauritania,6323,4,157,-1,5115,72,1051,3,1357,34,57387,12317,4659052,Africa,737,29675,81
94,Albania,5519,123,166,5,3018,57,2335,16,1918,58,37503,13033,2877513,Europe,521,17334,77
95,Paraguay,5485,-1,52,-1,3786,-1,1647,12,768,7,128709,18027,7139894,South America,1302,137306,55
96,Croatia,5260,36,149,4,4373,32,738,6,1282,36,121320,29569,4102921,Europe,780,27536,34
97,Djibouti,5161,77,59,1,5019,20,83,-1,5217,60,57575,58204,989190,Africa,192,16766,17
98,Lebanon,4885,155,62,1,1795,34,3028,34,716,9,316716,46421,6822636,Asia,1397,110043,22
99,Equatorial Guinea,4821,-1,83,-1,2182,-1,2556,-1,3428,59,44356,31539,1406368,Africa,292,16944,32
100,Greece,4662,75,208,2,1374,-1,3080,12,447,20,545439,52354,10418365,Europe,2235,50088,19
101,CAR,4614,-1,59,-1,1635,-1,2920,2,954,12,29533,6106,4836604,Africa,1048,81976,164
102,Hungary,4535,9,597,-1,3389,25,549,7,470,62,344997,35721,9658118,Europe,2130,16178,28
103,Malawi,4231,45,123,3,1919,5,2189,4,221,6,29599,1544,19168063,Africa,4530,155838,648
104,Maldives,4164,215,18,1,2643,30,1503,12,7692,33,79817,147449,541318,Asia,130,30073,7
105,Zimbabwe,3921,262,70,1,1016,5,2835,-1,263,5,134209,9019,14880846,Africa,3795,212584,111
106,Libya,3837,146,83,3,623,4,3131,-1,558,12,52711,7663,6879076,Africa,1793,82880,131
107,Nicaragua,3672,-1,116,-1,2492,-1,1064,-1,554,17,-1,-1,6631186,North America,1806,57165,
108,Hong Kong,3512,115,34,1,1959,101,1519,34,468,5,593962,79172,7502211,Asia,2136,220653,13
109,Thailand,3317,5,58,-1,3142,7,117,1,48,0.8,717814,10282,69815508,Asia,21048,1203716,97
110,Montenegro,3258,60,51,1,1445,152,1762,-1,5187,81,36752,58515,628073,Europe,193,12315,17
111,Somalia,3220,8,93,-1,1598,36,1529,2,202,6,-1,-1,15926932,Africa,4946,171257,
112,Congo,3200,-1,54,-1,829,-1,2317,-1,579,10,-1,-1,5528645,Africa,1728,102382,
113,Mayotte,2962,-1,39,-1,2721,-1,202,1,10837,143,13000,47562,273328,Africa,92,7008,21
114,Sri Lanka,2823,8,11,-1,2514,75,298,1,132,0.5,162090,7567,21421138,Asia,7588,1947376,132
115,Eswatini,2775,69,43,-1,1214,-1,1518,5,2390,37,20784,17899,1161184,Africa,418,27004,56
116,Cuba,2646,13,87,-1,2369,2,190,1,234,8,270989,23926,11325993,North America,4280,130184,42
117,Cabo Verde,2547,67,24,-1,1860,23,663,-1,4577,43,41634,74814,556498,Africa,218,23187,13
118,Mali,2541,6,124,-1,1943,6,474,-1,125,6,23094,1138,20294900,Africa,7987,163669,879
119,South Sudan,2429,77,46,-1,1175,-1,1208,-1,217,4,12044,1075,11204779,Africa,4613,243582,930
120,Slovakia,2344,7,29,-1,1742,-1,573,1,429,5,265031,48542,5459879,Europe,2329,188272,21
121,Namibia,2294,70,11,-1,187,16,2096,24,902,4,27718,10893,2544635,Africa,1109,231330,92
122,Slovenia,2180,9,120,1,1826,5,234,2,1049,58,132795,63876,2078964,Europe,954,17325,16
123,Lithuania,2110,17,80,-1,1644,-1,386,6,776,29,526339,193604,2718636,Europe,1288,33983,5
124,Estonia,2079,7,63,-1,1934,-1,82,-1,1567,47,120085,90520,1326615,Europe,638,21057,11
125,Rwanda,2062,20,5,-1,1144,25,913,-1,159,0.4,271894,20952,12977147,Africa,6293,2595429,48
126,Guinea-Bissau,1981,-1,27,-1,803,-1,1151,5,1005,14,1500,761,1971640,Africa,995,73024,1
127,Mozambique,1946,39,13,1,654,9,1279,-1,62,0.4,58991,1883,31321953,Africa,16096,2409381,531
128,Iceland,1907,14,10,-1,1825,-1,72,-1,5585,29,138984,407058,341435,Europe,179,34144,2
129,Suriname,1849,89,27,1,1194,33,628,15,3149,46,1818,3097,587082,South America,318,21744,323
130,Sierra Leone,1843,20,67,-1,1375,13,401,-1,231,8,-1,-1,7989949,Africa,4335,119253,
131,Benin,1805,-1,36,-1,1036,-1,733,1,149,3,85863,7068,12147623,Africa,6730,337434,141
132,Yemen,1734,4,497,3,862,-1,375,-1,58,17,120,4,29877902,Asia,17231,60117,248
133,New Zealand,1565,3,22,-1,1518,-1,25,-1,313,4,470469,94054,5002100,Australia/Oceania,3196,227368,11
134,Tunisia,1561,9,51,-1,1221,4,289,3,132,4,96288,8140,11829112,Africa,7578,231943,123
135,Uruguay,1286,8,36,1,1011,7,239,4,370,10,117053,33686,3474792,South America,2702,96522,30
136,Latvia,1243,5,32,-1,1052,-1,159,-1,660,17,201310,106840,1884219,Europe,1516,58882,9
137,Jordan,1213,5,11,-1,1099,5,103,3,119,1,607543,59494,10211755,Asia,8419,928341,17
138,Liberia,1207,18,77,2,673,-1,457,-1,238,15,-1,-1,5066990,Africa,4198,65805,
139,Angola,1199,35,55,1,461,1,683,5,36,2,64109,1946,32942268,Africa,27475,598950,514
140,Uganda,1182,6,4,-1,1045,-1,133,-1,26,0.09,275355,6006,45848022,Africa,38789,11462006,167
141,Georgia,1177,6,17,-1,955,8,205,5,295,4,225145,56449,3988472,Asia,3389,234616,18
142,Cyprus,1150,26,19,-1,856,4,275,-1,952,16,208031,172194,1208118,Asia,1051,63585,6
143,Niger,1147,11,69,-1,1032,4,46,-1,47,3,9052,373,24269389,Africa,21159,351730,2
144,Burkina Faso,1143,-1,53,-1,945,10,145,-1,55,3,-1,-1,20946992,Africa,18326,395226,
145,Togo,961,3,19,-1,660,13,282,2,116,2,43344,5226,8293924,Africa,8631,436522,191
146,Chad,936,-1,75,-1,813,-1,48,-1,57,5,-1,-1,16461500,Africa,17587,219487,
147,Andorra,925,-1,52,-1,807,-1,66,-1,11970,673,3750,48527,77276,Europe,84,1486,21
148,Jamaica,883,5,10,-1,743,17,130,-1,298,3,39053,13183,2962302,North America,3355,296230,76
149,Sao Tome and Principe,874,-1,15,-1,787,5,72,-1,3982,68,2958,13477,219488,Africa,251,14633,74
150,Malta,860,15,9,-1,666,1,185,-1,1947,20,130165,294726,441647,Europe,514,49072,3
151,Syria,809,29,44,1,256,19,509,-1,46,3,-1,-1,17533776,Asia,21673,398495,
152,Botswana,804,-1,2,-1,63,-1,739,1,341,0.8,68423,29049,2355426,Africa,2930,1177713,34
153,Lesotho,718,16,19,5,173,2,526,-1,335,9,8630,4026,2143711,Africa,2986,112827,248
154,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
155,San Marino,699,-1,42,-1,657,-1,0,-1,20597,1238,6068,178802,33937,Europe,49,808,6
156,Réunion,667,3,4,-1,592,-1,71,4,745,4,35419,39536,895864,Africa,1343,223966,25
157,Vietnam,620,30,6,3,373,-1,241,-1,6,0.06,430000,4414,97413518,Asia,157119,16235586,227
158,Bahamas,599,-1,14,-1,91,-1,494,1,1522,36,4361,11081,393564,North America,657,28112,90
159,Channel Islands,587,-1,47,-1,533,-1,7,-1,3374,270,30721,176557,174000,Europe,296,3702,6
160,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59863047,Africa,117609,2850621,
161,Gambia,498,-1,9,-1,68,-1,421,-1,206,4,4859,2006,2421823,Africa,4863,269091,498
162,Taiwan,475,1,7,-1,441,-1,27,-1,20,0.3,81932,3440,23820612,Asia,50149,3402945,291
163,Guyana,430,-1,20,-1,185,-1,225,3,546,25,4801,6101,786884,South America,1830,39344,164
164,Burundi,395,-1,1,-1,304,-1,90,-1,33,0.08,15614,1310,11917357,Africa,30171,11917357,763
165,Comoros,386,-1,7,-1,330,-1,49,-1,443,8,-1,-1,871072,Africa,2257,124439,
166,Myanmar,353,-1,6,-1,298,1,49,-1,6,0.1,118127,2170,54441414,Asia,154225,9073569,461
167,Mauritius,344,-1,10,-1,332,-1,2,-1,270,8,205285,161393,1271956,Africa,3698,127196,6
168,Isle of Man,336,-1,24,-1,312,-1,0,-1,3950,282,8239,96847,85072,Europe,253,3545,10
169,Mongolia,293,2,-1,-1,230,-1,63,3,89,-1,36238,11039,3282622,Asia,11203,-1,91
170,Eritrea,279,-1,-1,-1,225,-1,54,-1,79,-1,-1,-1,3550504,Africa,12726,-1,
171,Martinique,269,-1,15,-1,98,-1,156,4,717,40,12227,32585,375239,North America,1395,25016,31
172,Guadeloupe,265,-1,14,-1,179,-1,72,-1,662,35,17003,42494,400130,North America,1510,28581,24
173,Cambodia,240,1,-1,-1,196,32,44,1,14,-1,65371,3905,16738214,Asia,69743,-1,256
174,Faeroe Islands,225,-1,-1,-1,192,3,33,1,4603,-1,39009,798073,48879,Europe,217,-1,1
175,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3086,15,30122,457872,65787,North America,324,65787,2
176,Gibraltar,188,-1,-1,-1,183,1,5,-1,5580,-1,21702,644167,33690,Europe,179,-1,2
177,Trinidad and Tobago,182,9,8,-1,132,-1,42,-1,130,6,8514,6082,1399888,North America,7692,174986,164
178,Bermuda,156,-1,9,-1,141,-1,6,-1,2506,145,20962,336701,62257,North America,399,6917,3
179,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,40202,91820,437836,Asia,3105,145945,11
180,Sint Maarten,128,-1,15,-1,64,-1,49,-1,2983,350,857,19969,42917,North America,335,2861,50
181,Barbados,122,-1,7,-1,98,-1,17,-1,424,24,11288,39275,287406,North America,2356,41058,25
182,Aruba,122,1,3,-1,111,6,8,-1,1142,28,11795,110434,106806,North America,875,35602,9
183,Monaco,120,-1,4,-1,105,-1,11,-1,3056,102,38209,973081,39266,Europe,327,9817,1
184,Turks and Caicos,114,-1,2,-1,38,-1,74,3,2941,52,1216,31372,38761,North America,340,19381,32
185,Seychelles,114,-1,-1,-1,39,-1,75,-1,1159,-1,-1,-1,98400,Africa,863,-1,
186,Papua New Guinea,110,19,2,-1,34,-1,74,-1,12,0.2,10471,1169,8960690,Australia/Oceania,81461,4480345,856
187,Bhutan,102,1,-1,-1,89,-1,13,-1,132,-1,49431,64003,772327,Asia,7572,-1,16
188,Antigua and Barbuda,91,-1,3,-1,67,-1,21,1,929,31,1387,14153,97999,North America,1077,32666,71
189,Liechtenstein,88,-1,1,-1,85,-1,2,-1,2307,26,900,23599,38138,Europe,433,38138,42
190,French Polynesia,62,-1,-1,-1,62,-1,0,-1,221,-1,5390,19178,281049,Australia/Oceania,4533,-1,52
191,Belize,57,9,2,-1,30,-1,25,2,143,5,3484,8749,398213,North America,6986,199107,114
192,St. Vincent Grenadines,55,1,-1,-1,45,1,10,-1,496,-1,2190,19735,110971,North America,2018,-1,51
193,Saint Martin,53,-1,3,-1,41,-1,9,1,1369,77,1183,30553,38720,North America,731,12907,33
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6262,650072,Asia,14132,-1,160
195,Curaçao,29,-1,1,-1,24,-1,4,-1,177,6,1080,6579,164152,North America,5660,164152,152
196,Fiji,27,-1,1,-1,18,-1,8,-1,30,1,6693,7461,897006,Australia/Oceania,33222,897006,134
197,Saint Lucia,25,-1,-1,-1,22,-1,3,-1,136,-1,3348,18225,183701,North America,7348,-1,55
198,Grenada,24,-1,-1,-1,23,-1,1,-1,213,-1,6252,55539,112569,North America,4690,-1,18
199,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1187,1320469,Asia,55020,-1,842
200,New Caledonia,22,-1,-1,-1,22,-1,0,-1,77,-1,10186,35649,285732,Australia/Oceania,12988,-1,28
201,Laos,20,-1,-1,-1,19,-1,1,-1,3,-1,27675,3799,7284308,Asia,364215,-1,263
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13958,72002,North America,4000,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,16,-1,1,-1,319,-1,1026,19274,53232,North America,3131,-1,52
204,Greenland,14,-1,-1,-1,13,-1,1,-1,247,-1,5856,103137,56779,North America,4056,-1,10
205,Caribbean Netherlands,13,2,-1,-1,7,-1,6,-1,495,-1,424,16156,26244,North America,2019,-1,62
206,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3727,-1,1816,520642,3488,South America,268,-1,2
207,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
208,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
209,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598481,Africa,59848,598481,
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,St. Barth,9,1,-1,-1,6,-1,3,-1,911,-1,1246,126113,9880,North America,1098,-1,8
212,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,264,33,1253,41424,30248,North America,3781,30248,24
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5791,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25310,15014,North America,5005,-1,40
215,China,84385,49,4634,-1,79003,14,748,36,59,3,90410000,62814,1439323776,Asia,17057,310601,16
