index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
161,Myanmar,319,2,6,-1,254,4,59,-1,6,0.1,88234,1621,54417535,Asia,170588,9069589,617
162,Botswana,314,-1,1,-1,31,-1,282,1,133,0.4,47860,20346,2352306,Africa,7491,2352306,49
163,Comoros,313,-1,7,-1,272,-1,34,-1,360,8,-1,-1,869855,Africa,2779,124265,
164,Guyana,284,-1,16,-1,125,-1,143,6,361,20,3019,3838,786636,South America,2770,49165,261
165,Martinique,249,-1,14,-1,98,-1,137,5,664,37,-1,-1,375258,North America,1507,26804,
166,Mongolia,227,-1,-1,-1,197,2,30,1,69,-1,26208,7992,3279158,Asia,14446,-1,125
167,Eritrea,215,-1,-1,-1,56,-1,159,-1,61,-1,-1,-1,3547285,Africa,16499,-1,
168,Cayman Islands,201,-1,1,-1,197,-1,3,-1,3058,15,25530,388372,65736,North America,327,65736,3
169,Burundi,191,-1,1,-1,118,-1,72,-1,16,0.08,749,63,11894033,Africa,62272,11894033,15
170,Faeroe Islands,188,-1,-1,-1,188,-1,0,-1,3847,-1,21865,447439,48867,Europe,260,-1,2
171,Guadeloupe,184,-1,14,-1,157,-1,13,4,460,35,9649,24115,400126,North America,2175,28580,41
172,Gibraltar,180,1,-1,-1,176,-1,4,-1,5343,-1,15495,459915,33691,Europe,187,-1,2
173,Bermuda,149,-1,9,-1,137,-1,3,1,2393,145,12764,204972,62272,North America,418,6919,5
174,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,29841,68198,437562,Asia,3103,145854,15
175,Cambodia,141,-1,-1,-1,131,-1,10,1,8,-1,42314,2530,16723037,Asia,118603,-1,395
176,Trinidad and Tobago,133,-1,8,-1,117,-1,8,-1,95,6,5648,4035,1399592,North America,10523,174949,248
177,Monaco,108,-1,4,-1,95,-1,9,-1,2752,102,16200,412760,39248,Europe,363,9812,2
178,Bahamas,106,2,11,-1,89,-1,6,1,270,28,2489,6328,393318,North America,3711,35756,158
179,Aruba,105,-1,3,-1,98,-1,4,-1,983,28,2842,26616,106776,North America,1017,35592,38
180,Barbados,98,-1,7,-1,90,-1,1,-1,341,24,8617,29984,287383,North America,2932,41055,33
181,Lesotho,91,-1,-1,-1,11,-1,80,-1,42,-1,4331,2021,2142599,Africa,23545,-1,495
182,Seychelles,91,-1,-1,-1,11,-1,80,-1,925,-1,-1,-1,98360,Africa,1081,-1,
183,Liechtenstein,84,-1,1,-1,81,-1,2,-1,2203,26,900,23603,38131,Europe,454,38131,42
184,Bhutan,80,-1,-1,-1,55,-1,25,-1,104,-1,26418,34230,771770,Asia,9647,-1,29
185,Sint Maarten,78,-1,15,-1,63,-1,0,-1,1819,350,523,12195,42885,North America,550,2859,82
186,Antigua and Barbuda,73,3,3,-1,57,34,13,1,745,31,854,8719,97946,North America,1342,32649,115
187,Gambia,63,2,3,-1,32,5,28,-1,26,1,3422,1416,2417353,Africa,38371,805784,706
188,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16548,280943,Australia/Oceania,4531,-1,60
189,Turks and Caicos,55,-1,2,-1,11,-1,42,-1,1420,52,823,21252,38726,North America,704,19363,47
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6268,649492,Asia,14119,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1112,78,851,22003,38677,North America,899,12892,45
192,Belize,30,-1,2,-1,19,-1,9,-1,75,5,2459,6182,397739,North America,13258,198870,162
193,St. Vincent Grenadines,29,-1,-1,-1,29,-1,0,-1,261,-1,926,8346,110948,North America,3826,-1,120
194,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1318819,Asia,54951,-1,841
195,Curaçao,23,-1,1,-1,19,-1,3,-1,140,6,1080,6581,164108,North America,7135,164108,152
196,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48563,112535,North America,4893,-1,21
197,Saint Lucia,22,-1,-1,-1,19,-1,3,-1,120,-1,1919,10449,183646,North America,8348,-1,96
198,Fiji,21,-1,-1,-1,18,-1,3,-1,23,-1,4000,4461,896581,Australia/Oceania,42694,-1,224
199,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,8663,30338,285552,Australia/Oceania,13598,-1,33
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,19322,2655,7277382,Asia,383020,-1,377
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8654,71990,North America,3999,-1,116
202,Saint Kitts and Nevis,16,-1,-1,-1,15,-1,1,-1,301,-1,493,9266,53207,North America,3325,-1,108
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3735,-1,1393,400172,3481,South America,268,-1,2
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,4361,76816,56772,North America,4367,-1,13
205,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
206,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,799,8949559,Australia/Oceania,813596,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597515,Africa,59752,597515,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14520,30235,North America,3779,30235,69
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16166,26228,North America,3747,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,507,51326,9878,North America,1646,-1,19
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,305,20325,15006,North America,5002,-1,49
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5793,North America,5793,-1,
215,China,83581,9,4634,-1,78590,42,357,4,58,3,90410000,62814,1439323776,Asia,17221,310601,16
