index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
50,Bolivia,11638,647,400,24,1507,209,9731,3,998,34,28239,2422,11660610,South America,1002,29152,413
51,S. Korea,11629,39,273,-1,10499,32,857,15,227,5,973858,18996,51266042,Asia,4408,187788,53
52,Serbia,11571,48,246,1,6910,58,4415,15,1324,28,261266,29894,8739790,Europe,755,35528,33
53,Armenia,11221,697,176,6,3468,14,7577,10,3787,59,63459,21418,2962846,Asia,264,16834,47
54,Nigeria,11166,-1,315,-1,3329,-1,7522,7,54,2,69801,339,205710189,Africa,18423,653048,2
55,Algeria,9831,98,681,8,6297,79,2853,32,225,16,-1,-1,43787434,Africa,4454,64299,
56,Czechia,9478,40,325,1,6808,59,2345,12,885,30,459448,42909,10707556,Europe,1130,32946,23
57,Moldova,9018,223,315,5,5009,146,3694,265,2235,78,57003,14128,4034616,Europe,447,12808,71
58,Ghana,8885,337,38,-1,3189,57,5658,3,286,1,218425,7041,31019835,Africa,3491,816311,142
59,Iraq,8840,672,271,15,4338,243,4231,50,220,7,272259,6781,40147813,Asia,4542,148147,147
60,Norway,8488,11,238,1,8138,411,112,6,1567,44,252232,46554,5418068,Europe,638,22765,21
61,Malaysia,8247,277,115,-1,6559,28,1573,6,255,4,560738,17342,32333861,Asia,3921,281164,58
62,Morocco,8003,81,208,2,7195,329,600,13,217,6,261010,7078,36876878,Africa,4608,177293,141
63,Australia,7240,11,102,-1,6648,8,490,4,284,4,1533852,60205,25477145,Australia/Oceania,3519,249776,17
64,Finland,6911,-1,322,1,5800,300,789,7,1247,58,195400,35270,5540104,Europe,802,17205,28
65,Cameroon,6789,204,203,3,3705,29,2881,28,256,8,-1,-1,26490288,Africa,3902,130494,
66,Azerbaijan,6522,262,78,2,3737,72,2707,42,644,8,322574,31836,10132279,Asia,1554,129901,31
67,Guatemala,5760,174,143,20,929,105,4688,5,322,8,31427,1757,17888866,North America,3106,125097,569
68,Honduras,5690,163,234,9,617,54,4839,13,575,24,14790,1495,9892136,North America,1739,42274,669
69,Sudan,5499,-1,314,-1,1711,-1,3474,-1,126,7,401,9,43764035,Africa,7959,139376,109
70,Tajikistan,4289,98,48,-1,2401,54,1840,-1,451,5,-1,-1,9519918,Asia,2220,198332,
71,Djibouti,4054,119,26,-1,1685,49,2343,-1,4108,26,33492,33937,986873,Africa,243,37957,29
72,Luxembourg,4027,3,110,-1,3874,13,43,3,6441,176,82377,131767,625170,Europe,155,5683,8
73,Senegal,4021,89,45,-1,2162,99,1814,16,241,3,46288,2771,16706455,Africa,4155,371255,361
74,Hungary,3954,23,539,5,2205,15,1210,24,409,56,195894,20275,9662056,Europe,2444,17926,49
75,Uzbekistan,3939,96,16,-1,3087,73,836,11,118,0.5,460000,13760,33431174,Asia,8487,2089448,73
76,Guinea,3933,-1,23,-1,2332,-1,1578,24,300,2,14407,1100,13102388,Africa,3331,569669,909
77,DRC,3644,149,78,3,495,3,3071,-1,41,0.9,-1,-1,89323912,Africa,24513,1145178,
78,Ivory Coast,3110,-1,35,-1,1530,-1,1545,-1,118,1,28522,1084,26323384,Africa,8464,752097,923
79,Thailand,3101,17,58,-1,2968,-1,75,1,44,0.8,420529,6026,69787353,Asia,22505,1203230,166
80,Greece,2952,15,180,1,1374,-1,1398,9,283,17,193929,18600,10426532,Europe,3532,57925,54
81,Gabon,2902,-1,20,-1,801,-1,2081,15,1306,9,14122,6357,2221355,Africa,765,111068,157
82,El Salvador,2781,76,51,2,1208,29,1522,59,429,8,99178,15296,6483803,North America,2331,127133,65
83,Haiti,2640,133,50,2,24,-1,2566,-1,232,4,5717,502,11391801,North America,4315,227836,1
84,Nepal,2634,334,10,1,290,12,2334,-1,91,0.3,209698,7207,29094730,Asia,11046,2909473,139
85,North Macedonia,2611,119,147,2,1621,16,843,34,1253,71,33114,15894,2083380,Europe,798,14173,63
86,Bosnia and Herzegovina,2594,43,159,2,1951,12,484,4,790,48,68706,20933,3282199,Europe,1265,20643,48
87,Bulgaria,2585,25,147,1,1322,116,1116,8,372,21,193732,27867,6951948,Europe,2689,47292,36
88,Kenya,2340,124,78,4,592,39,1670,7,44,1,85058,1585,53673567,Africa,22937,688123,631
89,Croatia,2247,1,103,-1,2105,10,39,3,547,25,67997,16556,4106980,Europe,1828,39874,60
90,Somalia,2204,58,79,-1,418,12,1707,2,139,5,-1,-1,15855179,Africa,7194,200698,
91,Cuba,2119,12,83,-1,1839,9,197,4,187,7,112449,9927,11327103,North America,5345,136471,101
92,Mayotte,2058,65,25,1,1523,-1,510,9,7559,92,7600,27914,272264,Africa,132,10891,36
93,Venezuela,1952,-1,20,-1,334,-1,1598,-1,69,0.7,995522,35002,28441527,South America,14570,1422076,29
94,Kyrgyzstan,1899,28,20,-1,1292,27,587,5,291,3,119124,18283,6515639,Asia,3431,325782,55
95,Estonia,1890,10,69,-1,1663,13,158,-1,1425,52,87456,65931,1326472,Europe,702,19224,15
96,Maldives,1872,22,7,-1,648,4,1217,9,3468,13,11775,21814,539782,Asia,288,77112,46
97,Iceland,1806,-1,10,-1,1794,-1,2,-1,5295,29,61355,179885,341079,Europe,189,34108,6
98,Sri Lanka,1797,62,11,-1,839,3,947,1,84,0.5,70290,3284,21406699,Asia,11912,1946064,305
99,Lithuania,1687,3,71,-1,1273,13,343,17,619,26,321040,117825,2724713,Europe,1615,38376,8
100,Ethiopia,1636,150,18,1,250,4,1368,16,14,0.2,125570,1095,114724281,Africa,70125,6373571,914
101,Slovakia,1526,1,28,-1,1376,1,122,-1,280,5,183764,33660,5459454,Europe,3578,194981,30
102,New Zealand,1504,-1,22,-1,1481,-1,1,-1,301,4,286174,57211,5002100,Australia/Oceania,3326,227368,17
103,Slovenia,1477,-1,109,-1,1359,1,9,-1,710,52,82701,39781,2078918,Europe,1408,19073,25
104,Mali,1461,75,85,6,806,18,570,-1,72,4,3483,172,20200490,Africa,13826,237653,5
105,Guinea-Bissau,1339,-1,8,-1,53,-1,1278,-1,682,4,1500,764,1964122,Africa,1467,245515,1
106,Lebanon,1306,50,28,1,731,7,547,4,191,4,90509,13256,6827539,Asia,5228,243841,75
107,Equatorial Guinea,1306,-1,12,-1,200,-1,1094,-1,934,9,8268,5910,1398900,Africa,1071,116575,169
108,CAR,1288,115,4,-1,23,-1,1261,-1,267,0.8,15881,3293,4823052,Africa,3745,1205763,304
109,Albania,1197,13,33,-1,898,-1,266,5,416,11,15647,5437,2878018,Europe,2404,87213,184
110,Costa Rica,1157,-1,10,-1,685,-1,462,5,227,2,27318,5366,5090604,North America,4400,509060,186
111,Nicaragua,1118,-1,46,-1,370,-1,702,-1,169,7,-1,-1,6618484,North America,5920,143880,
112,Hong Kong,1099,5,4,-1,1041,2,54,2,147,0.5,202930,27085,7492419,Asia,6817,1873105,37
113,Zambia,1089,-1,7,-1,912,-1,170,1,59,0.4,28236,1540,18339751,Africa,16841,2619964,650
114,Tunisia,1087,-1,49,-1,968,3,70,1,92,4,53539,4534,11809190,Africa,10864,241004,221
115,Paraguay,1086,16,11,-1,511,-1,564,2,152,2,33081,4642,7125773,South America,6561,647798,215
116,Latvia,1082,3,25,1,760,-1,297,2,573,13,114451,60634,1887558,Europe,1745,75502,16
117,South Sudan,994,-1,10,-1,6,-1,978,-1,89,0.9,3356,300,11183630,Africa,11251,1118363,3
118,Niger,961,-1,65,-1,857,-1,39,-1,40,3,6087,252,24127274,Africa,25106,371189,3
119,Cyprus,958,-1,17,-1,790,-1,151,4,794,14,123316,102192,1206704,Asia,1260,70983,10
120,Madagascar,957,49,7,1,200,5,750,9,35,0.3,12608,456,27630820,Africa,28872,3947260,2
121,Sierra Leone,914,5,47,-1,491,-1,376,-1,115,6,-1,-1,7963749,Africa,8713,169441,
122,Burkina Faso,885,1,53,-1,760,7,72,-1,42,3,-1,-1,20854250,Africa,23564,393476,
123,Andorra,852,1,51,-1,738,3,63,7,11028,660,3750,48540,77256,Europe,91,1515,21
124,Chad,828,8,66,-1,633,43,129,-1,51,4,-1,-1,16385212,Africa,19789,248261,
125,Uruguay,828,-1,23,-1,698,-1,107,4,238,7,45777,13181,3472856,South America,4194,150994,76
126,Georgia,801,1,13,-1,644,4,144,6,201,3,61395,15388,3989702,Asia,4981,306900,65
127,Jordan,765,8,9,-1,566,5,190,5,75,0.9,210401,20637,10195440,Asia,13327,1132827,48
128,Mauritania,745,-1,36,2,57,-1,652,-1,161,8,7654,1650,4639283,Africa,6227,128869,606
129,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
130,San Marino,678,4,42,-1,408,17,228,1,19985,1238,4749,139981,33926,Europe,50,808,7
131,Malta,622,-1,9,-1,576,14,37,-1,1409,20,72615,164489,441458,Europe,710,49051,6
132,Congo,611,-1,20,-1,179,-1,412,-1,111,4,-1,-1,5506685,Africa,9013,275334,
133,Jamaica,591,1,10,1,361,5,220,1,200,3,13616,4600,2960223,North America,5009,296022,217
134,Channel Islands,561,-1,46,-1,512,-1,3,-1,3229,265,10255,59024,173742,Europe,310,3777,17
135,French Guiana,556,23,1,-1,296,42,259,3,1866,3,-1,-1,298026,South America,536,298026,
136,Uganda,522,15,-1,-1,82,-1,440,-1,11,-1,96825,2123,45614034,Africa,87383,-1,471
137,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59587676,Africa,117068,2837508,
138,Cabo Verde,502,25,5,-1,239,1,258,-1,904,9,1307,2353,555525,Africa,1107,111105,425
139,Sao Tome and Principe,485,1,12,-1,68,-1,405,-1,2216,55,175,800,218831,Africa,451,18236,1
140,Réunion,479,1,1,-1,411,-1,67,1,535,1,17200,19221,894836,Africa,1868,894836,52
141,Togo,465,13,13,-1,239,3,213,-1,56,2,21812,2640,8262563,Africa,17769,635582,379
142,Palestine,464,7,3,-1,377,5,84,-1,91,0.6,44876,8814,5091549,Asia,10973,1697183,113
143,Taiwan,443,-1,7,-1,428,-1,8,-1,19,0.3,72683,3052,23813683,Asia,53755,3401955,328
144,Yemen,419,-1,95,-1,17,-1,307,-1,14,3,120,4,29771764,Asia,71054,313387,248
145,Rwanda,410,13,2,-1,280,9,128,-1,32,0.2,72510,5610,12925233,Africa,31525,6462617,178
146,Malawi,393,24,4,-1,51,-1,338,1,21,0.2,5049,265,19088114,Africa,48570,4772029,3
147,Mozambique,352,36,2,-1,114,5,236,-1,11,0.06,12096,388,31180247,Africa,88580,15590124,2
148,Isle of Man,336,-1,24,-1,312,-1,0,-1,3953,282,5094,59929,85000,Europe,253,3542,17
149,Mauritius,335,-1,10,-1,322,-1,3,-1,263,8,124227,97692,1271617,Africa,3796,127162,10
150,Vietnam,328,-1,-1,-1,302,-1,26,1,3,-1,275000,2827,97272479,Asia,296562,-1,354
151,Montenegro,324,-1,9,-1,315,-1,0,-1,516,14,10167,16188,628060,Europe,1938,69784,62
152,Liberia,321,5,28,-1,175,6,118,-1,64,6,-1,-1,5047775,Africa,15725,180278,
153,Eswatini,300,5,3,-1,201,-1,96,5,259,3,6551,5651,1159249,Africa,3864,386416,177
154,Benin,261,17,3,-1,151,3,107,-1,22,0.2,35794,2959,12096262,Africa,46346,4032087,338
155,Myanmar,236,3,6,-1,148,3,82,-1,4,0.1,31701,583,54382712,Asia,230435,9063785,1
156,Zimbabwe,222,-1,4,-1,29,-1,189,-1,15,0.3,46613,3140,14845953,Africa,66874,3711488,318
157,Martinique,200,-1,14,-1,98,-1,88,-1,533,37,-1,-1,375285,North America,1876,26806,
158,Libya,196,-1,5,-1,52,-1,139,-1,29,0.7,7501,1093,6864011,Africa,35020,1372802,915
159,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3828,-1,9857,201785,48849,Europe,261,-1,5
160,Mongolia,186,1,-1,-1,65,21,121,19,57,-1,15092,4610,3274105,Asia,17603,-1,217
161,Gibraltar,173,-1,-1,-1,153,-1,20,-1,5135,-1,8434,250326,33692,Europe,195,-1,4
162,Guadeloupe,162,-1,14,-1,138,-1,10,1,405,35,4137,10339,400119,North America,2470,28580,97
163,Cayman Islands,160,4,1,-1,85,7,74,-1,2437,15,13253,201834,65663,North America,410,65663,5
164,Guyana,153,-1,12,-1,70,-1,71,2,195,15,1699,2161,786274,South America,5139,65523,463
165,Bermuda,141,-1,9,-1,113,-1,19,2,2263,144,7679,123270,62294,North America,442,6922,8
166,Brunei,141,-1,2,-1,138,-1,1,1,323,5,20205,46219,437162,Asia,3100,218581,22
167,Comoros,132,-1,2,-1,27,-1,103,-1,152,2,-1,-1,868080,Africa,6576,434040,
168,Cambodia,125,-1,-1,-1,123,-1,2,1,7,-1,21843,1308,16700905,Asia,133607,-1,765
169,Syria,124,1,6,-1,53,-1,65,-1,7,0.3,-1,-1,17465045,Asia,140847,2910841,
170,Trinidad and Tobago,117,-1,8,-1,108,-1,1,-1,84,6,3228,2307,1399160,North America,11959,174895,433
171,Bahamas,102,-1,11,-1,55,-1,36,2,260,28,2121,5398,392959,North America,3853,35724,185
172,Aruba,101,-1,3,-1,98,-1,0,-1,946,28,2138,20031,106733,North America,1057,35578,50
173,Monaco,99,-1,4,-1,90,-1,5,1,2524,102,16200,413044,39221,Europe,396,9805,2
174,Barbados,92,-1,7,-1,81,-1,4,1,320,24,5580,19419,287350,North America,3123,41050,51
175,Angola,86,-1,4,-1,18,-1,64,1,3,0.1,10000,305,32776687,Africa,381124,8194172,3
176,Liechtenstein,82,-1,1,-1,55,-1,26,-1,2151,26,900,23610,38120,Europe,465,38120,42
177,Sint Maarten,77,-1,15,-1,60,-1,2,1,1797,350,450,10504,42839,North America,556,2856,95
178,Suriname,74,-1,1,-1,9,-1,64,-1,126,2,782,1334,586235,South America,7922,586235,750
179,Burundi,63,-1,1,-1,33,-1,29,-1,5,0.08,284,24,11860020,Africa,188254,11860020,41
180,French Polynesia,60,-1,-1,-1,60,-1,0,-1,214,-1,4040,14388,280788,Australia/Oceania,4680,-1,70
181,Bhutan,47,-1,-1,-1,9,-1,38,-1,61,-1,18238,23656,770958,Asia,16403,-1,42
182,Macao,45,-1,-1,-1,45,-1,0,-1,69,-1,-1,-1,648645,Asia,14414,-1,
183,Saint Martin,41,-1,3,-1,33,-1,5,1,1062,78,614,15901,38613,North America,942,12871,63
184,Botswana,40,-1,1,-1,23,-1,16,-1,17,0.4,24006,10225,2347757,Africa,58694,2347757,98
185,Eritrea,39,-1,-1,-1,39,-1,0,-1,11,-1,-1,-1,3542590,Africa,90836,-1,
186,Antigua and Barbuda,26,-1,3,-1,20,-1,3,1,266,31,246,2514,97868,North America,3764,32623,398
187,Gambia,26,-1,1,-1,20,-1,5,-1,11,0.4,1873,777,2410835,Africa,92724,2410835,1
188,St. Vincent Grenadines,26,-1,-1,-1,15,-1,11,-1,234,-1,595,5365,110914,North America,4266,-1,186
189,Namibia,25,-1,-1,-1,16,-1,9,-1,10,-1,4005,1579,2537207,Africa,101488,-1,634
190,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1191,1316414,Asia,54851,-1,840
191,Grenada,23,-1,-1,-1,18,-1,5,2,204,-1,3516,31258,112485,North America,4891,-1,32
192,Curaçao,21,-1,1,-1,15,-1,5,-1,128,6,900,5486,164044,North America,7812,164044,182
193,New Caledonia,20,-1,-1,-1,18,-1,2,-1,70,-1,6867,24070,285290,Australia/Oceania,14265,-1,42
194,Laos,19,-1,-1,-1,18,-1,1,-1,3,-1,7563,1041,7267282,Asia,382489,-1,961
195,Belize,18,-1,2,-1,16,-1,0,-1,45,5,1671,4209,397048,North America,22058,198524,238
196,Dominica,18,-1,-1,-1,16,-1,2,-1,250,-1,534,7419,71973,North America,3999,-1,135
197,Fiji,18,-1,-1,-1,15,-1,3,-1,20,-1,2431,2713,895961,Australia/Oceania,49776,-1,369
198,Saint Lucia,18,-1,-1,-1,18,-1,0,-1,98,-1,1113,6063,183566,North America,10198,-1,165
199,Saint Kitts and Nevis,15,-1,-1,-1,15,-1,0,-1,282,-1,403,7579,53171,North America,3545,-1,132
200,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3745,-1,535,154134,3471,South America,267,-1,6
201,Greenland,13,-1,-1,-1,13,2,0,-1,229,-1,2241,39480,56763,North America,4366,-1,25
202,Turks and Caicos,12,-1,1,-1,11,-1,0,-1,310,26,153,3956,38676,North America,3223,38676,253
203,Vatican City,12,-1,-1,-1,2,-1,10,-1,14981,-1,-1,-1,801,Europe,67,-1,
204,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
205,Seychelles,11,-1,-1,-1,11,-1,0,-1,112,-1,-1,-1,98302,Africa,8937,-1,
206,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
207,Western Sahara,9,-1,1,-1,6,-1,2,-1,15,2,-1,-1,596106,Africa,66234,596106,
208,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,167,5527,30216,North America,3777,30216,181
209,Papua New Guinea,8,-1,-1,-1,8,-1,0,-1,0.9,-1,4646,520,8933327,Australia/Oceania,1116666,-1,1
210,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16180,26205,North America,3744,-1,62
211,St. Barth,6,-1,-1,-1,6,-1,0,-1,608,-1,137,13873,9875,North America,1646,-1,72
212,Lesotho,4,-1,-1,-1,2,-1,2,-1,2,-1,1515,708,2140977,Africa,535244,-1,1
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,41,2735,14993,North America,4998,-1,366
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5796,North America,5796,-1,
215,China,83022,1,4634,-1,78319,5,69,3,58,3,-1,-1,1439323776,Asia,17337,310601,
