index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
106,Cuba,2395,15,86,-1,2240,6,69,4,211,8,189599,16739,11326482,North America,4729,131703,60
107,Mali,2348,17,119,-1,1556,9,673,-1,116,6,16317,806,20253296,Africa,8626,170196,1
108,Sri Lanka,2081,4,11,-1,1955,38,115,1,97,0.5,114765,5359,21414775,Asia,10291,1946798,187
109,South Sudan,2021,-1,38,-1,333,-1,1650,-1,181,3,10824,967,11195460,Africa,5540,294617,1
110,Estonia,1995,1,69,-1,1880,5,46,2,1504,52,109979,82906,1326552,Europe,665,19225,12
111,Lebanon,1907,22,36,-1,1348,37,523,8,279,5,152335,22321,6824796,Asia,3579,189578,45
112,Zambia,1895,263,42,12,1348,-1,505,1,103,2,56825,3091,18386352,Africa,9703,437770,324
113,Iceland,1873,7,10,-1,1847,7,16,-1,5488,29,91350,267670,341278,Europe,182,34128,4
114,Lithuania,1844,3,79,-1,1547,-1,218,15,678,29,444407,163306,2721314,Europe,1476,34447,6
115,Malawi,1818,76,19,-1,317,-1,1482,4,95,1,17406,910,19132832,Africa,10524,1006991,1
116,Guinea-Bissau,1790,-1,25,-1,760,-1,1005,5,909,13,1500,762,1968327,Africa,1100,78733,1
117,Slovakia,1767,2,28,-1,1473,7,266,3,324,5,219269,40161,5459692,Europe,3090,194989,25
118,Slovenia,1739,23,111,-1,1423,39,205,-1,836,53,109596,52717,2078943,Europe,1195,18729,19
119,Congo,1557,-1,44,-1,501,-1,1012,-1,282,8,-1,-1,5518968,Africa,3545,125431,
120,Sierra Leone,1547,-1,62,-1,1086,-1,399,-1,194,8,-1,-1,7978403,Africa,5157,128684,
121,New Zealand,1536,2,22,-1,1492,2,22,-1,307,4,416924,83350,5002100,Australia/Oceania,3257,227368,12
122,Cabo Verde,1499,36,18,1,724,2,757,-1,2696,32,39485,71007,556069,Africa,371,30893,14
123,Hong Kong,1300,14,7,-1,1161,4,132,1,173,0.9,347400,46333,7497896,Asia,5768,1071128,22
124,Yemen,1297,13,348,3,591,16,358,-1,43,12,120,4,29831129,Asia,23000,85722,248
125,Tunisia,1205,6,50,-1,1049,-1,106,-1,102,4,73610,6227,11820333,Africa,9809,236407,161
126,Benin,1199,-1,21,-1,333,-1,845,1,99,2,56613,4669,12124990,Africa,10113,577380,214
127,Rwanda,1172,59,3,-1,595,20,574,-1,90,0.2,166255,12834,12954270,Africa,11053,4318090,78
128,Jordan,1169,2,10,-1,969,12,190,3,115,1,434295,42559,10204565,Asia,8729,1020457,23
129,Latvia,1134,7,30,-1,1008,8,96,1,601,16,160281,84999,1885691,Europe,1663,62856,12
130,Libya,1117,-1,34,-1,269,-1,814,-1,163,5,29175,4245,6872437,Africa,6153,202131,236
131,Niger,1094,1,68,-1,974,6,52,-1,45,3,6603,273,24206762,Africa,22127,355982,3
132,Eswatini,1056,45,14,1,570,6,472,5,910,12,14247,12278,1160331,Africa,1099,82881,81
133,Mozambique,1040,28,8,-1,280,3,752,-1,33,0.3,35140,1124,31259506,Africa,30057,3907438,890
134,Cyprus,1004,-1,19,-1,839,-1,146,-1,831,16,164944,136600,1207495,Asia,1203,63552,7
135,Burkina Faso,1003,3,53,-1,860,2,90,-1,48,3,-1,-1,20906123,Africa,20844,394455,
136,Uganda,971,18,-1,-1,896,4,75,-1,21,-1,212860,4653,45744909,Africa,47111,-1,215
137,Uruguay,960,-1,29,-1,858,-1,73,-1,276,8,72553,20885,3473939,South America,3619,119791,48
138,Georgia,958,5,15,-1,838,8,105,5,240,4,125314,31415,3989014,Asia,4164,265934,32
139,Liberia,917,26,41,2,394,17,482,-1,181,8,-1,-1,5058522,Africa,5516,123379,
140,Montenegro,907,66,17,3,320,5,570,-1,1444,27,14781,23534,628068,Europe,692,36945,42
141,Chad,872,-1,74,-1,787,-1,11,-1,53,5,-1,-1,16427882,Africa,18839,221998,
142,Andorra,855,-1,52,-1,800,-1,3,-1,11066,673,3750,48533,77267,Europe,90,1486,21
143,Jamaica,737,5,10,-1,591,7,136,-1,249,3,26798,9049,2961386,North America,4018,296139,111
144,Zimbabwe,734,-1,9,-1,197,-1,528,-1,49,0.6,80654,5426,14865470,Africa,20253,1651719,184
145,Sao Tome and Principe,724,3,13,-1,279,10,432,-1,3303,59,1873,8545,219198,Africa,303,16861,117
146,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
147,San Marino,698,-1,42,-1,656,-1,0,-1,20571,1238,5729,168838,33932,Europe,49,808,6
148,Togo,689,9,15,-1,467,17,207,2,83,2,33332,4026,8280104,Africa,12018,552007,248
149,Malta,673,1,9,-1,653,1,11,-1,1524,20,103324,233996,441564,Europe,656,49063,4
150,Suriname,614,-1,15,1,315,-1,284,5,1047,26,1244,2120,586709,South America,956,39114,472
151,Channel Islands,577,-1,47,-1,512,-1,18,-1,3318,270,21388,123000,173886,Europe,301,3700,8
152,Réunion,551,1,3,1,472,-1,76,3,615,3,35419,39556,895411,Africa,1625,298470,25
153,Namibia,539,54,-1,-1,25,-1,514,1,212,-1,11834,4657,2541362,Africa,4715,-1,215
154,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59741697,Africa,117371,2844843,
155,Taiwan,449,-1,7,-1,438,-1,4,-1,19,0.3,77745,3264,23817558,Asia,53046,3402508,306
156,Angola,386,40,21,2,117,9,248,6,12,0.6,10000,304,32869300,Africa,85154,1565205,3
157,Syria,372,-1,14,-1,126,-1,232,-1,21,0.8,-1,-1,17503488,Asia,47052,1250249,
158,Vietnam,369,-1,-1,-1,341,-1,28,1,4,-1,275000,2825,97351365,Asia,263825,-1,354
159,Mauritius,342,-1,10,-1,330,-1,2,-1,269,8,193561,152194,1271807,Africa,3719,127181,7
160,Isle of Man,336,-1,24,-1,312,-1,0,-1,3951,282,6600,77611,85040,Europe,253,3543,13
161,Myanmar,316,-1,6,-1,245,-1,65,-1,6,0.1,85689,1575,54415545,Asia,172201,9069258,635
162,Botswana,314,-1,1,-1,31,-1,282,1,134,0.4,47860,20348,2352046,Africa,7491,2352046,49
163,Comoros,311,-1,7,-1,266,-1,38,-1,358,8,-1,-1,869754,Africa,2797,124251,
164,Guyana,278,5,15,-1,121,1,142,10,353,19,2889,3673,786615,South America,2830,52441,272
165,Martinique,249,-1,14,-1,98,-1,137,5,664,37,-1,-1,375259,North America,1507,26804,
166,Mongolia,225,5,-1,-1,194,6,31,2,69,-1,25137,7666,3278869,Asia,14573,-1,130
167,Eritrea,215,-1,-1,-1,56,-1,159,-1,61,-1,-1,-1,3547017,Africa,16498,-1,
168,Cayman Islands,201,-1,1,-1,194,-1,6,-1,3058,15,24637,374810,65732,North America,327,65732,3
169,Burundi,191,-1,1,-1,118,-1,72,-1,16,0.08,749,63,11892090,Africa,62262,11892090,15
170,Faeroe Islands,188,-1,-1,-1,188,1,0,-1,3847,-1,16887,345578,48866,Europe,260,-1,3
171,Guadeloupe,184,-1,14,-1,157,-1,13,4,460,35,9649,24115,400125,North America,2175,28580,41
172,Gibraltar,179,-1,-1,-1,176,-1,3,-1,5313,-1,14934,443264,33691,Europe,188,-1,2
173,Bermuda,146,-1,9,-1,137,-1,0,1,2345,145,12363,198529,62273,North America,427,6919,5
174,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,29841,68202,437539,Asia,3103,145846,15
175,Cambodia,141,-1,-1,-1,131,-1,10,1,8,-1,40521,2423,16721773,Asia,118594,-1,413
176,Trinidad and Tobago,133,-1,8,-1,117,-1,8,-1,95,6,5558,3971,1399567,North America,10523,174946,252
177,Monaco,108,-1,4,-1,95,-1,9,-1,2752,102,16200,412781,39246,Europe,363,9812,2
178,Aruba,105,-1,3,-1,98,-1,4,-1,983,28,2762,25868,106774,North America,1017,35591,39
179,Bahamas,104,-1,11,-1,89,-1,4,1,264,28,2461,6257,393298,North America,3782,35754,160
180,Barbados,98,-1,7,-1,90,-1,1,-1,341,24,8268,28770,287381,North America,2932,41054,35
181,Lesotho,91,-1,-1,-1,11,-1,80,-1,42,-1,4331,2021,2142506,Africa,23544,-1,495
182,Liechtenstein,84,-1,1,-1,81,-1,2,-1,2203,26,900,23603,38130,Europe,454,38130,42
183,Seychelles,81,-1,-1,-1,11,-1,70,-1,824,-1,-1,-1,98357,Africa,1214,-1,
184,Bhutan,80,-1,-1,-1,54,1,26,-1,104,-1,26060,33769,771723,Asia,9647,-1,30
185,Sint Maarten,78,-1,15,-1,63,-1,0,-1,1819,350,523,12196,42883,North America,550,2859,82
186,Antigua and Barbuda,70,-1,3,-1,23,-1,44,1,715,31,796,8127,97941,North America,1399,32647,123
187,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16548,280934,Australia/Oceania,4531,-1,60
188,Gambia,61,-1,3,-1,27,-1,31,-1,25,1,3162,1308,2416981,Africa,39623,805660,764
189,Turks and Caicos,49,1,2,-1,11,-1,36,-1,1265,52,790,20401,38723,North America,790,19362,49
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6268,649443,Asia,14118,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1112,78,851,22005,38673,North America,899,12891,45
192,Belize,30,-1,2,-1,19,-1,9,-1,75,5,2396,6025,397699,North America,13257,198850,166
193,St. Vincent Grenadines,29,-1,-1,-1,29,-1,0,-1,261,-1,926,8346,110946,North America,3826,-1,120
194,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1318682,Asia,54945,-1,841
195,Curaçao,23,-1,1,-1,19,-1,3,-1,140,6,1080,6581,164104,North America,7135,164104,152
196,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48564,112532,North America,4893,-1,21
197,Saint Lucia,22,-1,-1,-1,19,-1,3,-1,120,-1,1919,10450,183641,North America,8347,-1,96
198,Fiji,21,2,-1,-1,18,-1,3,-1,23,-1,4000,4462,896546,Australia/Oceania,42693,-1,224
199,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,8645,30276,285537,Australia/Oceania,13597,-1,33
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,18091,2486,7276805,Asia,382990,-1,402
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8654,71989,North America,3999,-1,116
202,Saint Kitts and Nevis,16,-1,-1,-1,15,-1,1,-1,301,-1,483,9078,53205,North America,3325,-1,110
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3736,-1,1197,343966,3480,South America,268,-1,3
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,4192,73839,56772,North America,4367,-1,14
205,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
206,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,799,8948632,Australia/Oceania,813512,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597434,Africa,59743,597434,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14520,30234,North America,3779,30234,69
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16167,26227,North America,3747,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,507,51326,9878,North America,1646,-1,19
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,305,20327,15005,North America,5002,-1,49
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5793,North America,5793,-1,
215,China,83565,8,4634,-1,78528,10,403,6,58,3,90410000,62814,1439323776,Asia,17224,310601,16
