index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
25,Egypt,93356,409,4728,37,37025,1066,51603,41,911,46,135000,1317,102468991,Africa,1098,21673,759
26,Kazakhstan,86192,1544,793,-1,56638,2234,28761,221,4586,42,2064778,109869,18793145,Asia,218,23699,9
27,Philippines,85486,1874,1962,16,26996,388,56528,351,779,18,1422384,12968,109686851,Asia,1283,55906,77
28,Ecuador,83193,914,5623,39,35572,289,41998,350,4710,318,233877,13242,17662232,South America,212,3141,76
29,Sweden,79782,27,5730,9,-1,-1,-1,43,7896,567,810356,80201,10104050,Europe,127,1763,12
30,Oman,78569,665,412,10,60240,1653,17917,184,15360,81,303711,59374,5115243,Asia,65,12416,17
31,Bolivia,72327,1146,2720,73,21971,493,47636,71,6190,233,155994,13350,11684542,South America,162,4296,75
32,Israel,68299,2006,491,5,32746,564,35062,328,7426,53,1651766,179587,9197590,Asia,135,18732,6
33,Ukraine,67597,1022,1650,21,37394,650,28553,99,1546,38,998299,22838,43712285,Europe,647,26492,44
34,Belarus,67518,152,548,5,61442,773,5528,-1,7145,58,1278583,135313,9449077,Europe,140,17243,7
35,Belgium,66662,234,9833,11,17476,24,39353,49,5750,848,1588423,137010,11593501,Europe,174,1179,7
36,Dominican Republic,66182,1492,1123,22,33947,1933,31112,286,6096,103,250424,23068,10855975,North America,164,9667,43
37,Kuwait,65903,754,444,2,56467,786,8992,125,15416,104,498357,116572,4275105,Asia,65,9629,9
38,Panama,63269,1046,1374,25,37316,1135,24579,158,14647,318,216730,50174,4319610,North America,68,3144,20
39,UAE,59921,375,347,-1,53202,297,6372,-1,6053,35,4965917,501651,9899141,Asia,165,28528,2
40,Netherlands,53621,247,6147,2,-1,-1,-1,21,3129,359,962965,56189,17137826,Europe,320,2788,18
41,Singapore,51531,334,27,-1,46098,205,5406,-1,8803,5,1321094,225681,5853802,Asia,114,216807,4
42,Portugal,50613,203,1725,3,35875,249,13013,41,4965,169,1561919,153215,10194321,Europe,201,5910,7
43,Romania,48235,1182,2269,30,26446,318,19520,377,2509,118,1154228,60031,19227162,Europe,399,8474,17
44,Guatemala,47605,1154,1835,53,34488,994,11282,5,2654,102,148164,8259,17938738,North America,377,9776,121
45,Poland,44416,512,1694,12,33190,147,9532,66,1174,45,2186977,57790,37843317,Europe,852,22340,17
46,Nigeria,42208,404,873,5,19004,240,22331,7,204,4,272748,1321,206480284,Africa,4892,236518,757
47,Honduras,40460,719,1214,48,5103,64,34143,59,4080,122,98904,9974,9915827,North America,245,8168,100
48,Bahrain,40311,390,144,3,36920,389,3247,41,23640,84,817608,479478,1705206,Asia,42,11842,2
49,Armenia,37937,308,723,4,27824,467,9390,10,12801,244,160380,54115,2963675,Asia,78,4099,18
50,Afghanistan,36471,103,1271,1,25389,31,9811,31,935,33,88199,2262,38987836,Asia,1069,30675,442
51,Switzerland,34802,193,1979,1,31100,100,1723,20,4019,229,777631,89802,8659398,Europe,249,4376,11
52,Kyrgyzstan,34592,748,1347,18,22296,-1,10949,24,5296,206,267718,40987,6531829,Asia,189,4849,24
53,Ghana,34406,-1,168,-1,30621,-1,3617,8,1106,5,382752,12300,31117501,Africa,904,185223,81
54,Japan,31901,940,1001,3,23507,696,7393,81,252,8,765346,6053,126445338,Asia,3964,126319,165
55,Azerbaijan,31221,363,438,8,24495,622,6288,66,3077,43,708632,69843,10145998,Asia,325,23164,14
56,Algeria,29229,614,1186,12,19592,359,8451,70,666,27,-1,-1,43906582,Africa,1502,37021,
57,Ireland,25942,13,1764,-1,23364,-1,814,4,5249,357,624615,126393,4941844,Europe,190,2801,8
58,Serbia,24892,372,558,7,14047,-1,10287,143,2850,64,650744,74502,8734526,Europe,351,15653,13
59,Moldova,23947,426,759,6,16785,323,6403,362,5937,188,128076,31755,4033213,Europe,168,5314,31
60,Uzbekistan,22585,692,131,5,12937,672,9517,138,674,4,1377915,41127,33504094,Asia,1483,255756,24
61,Morocco,22213,826,334,7,17125,59,4754,31,601,9,1210035,32754,36942604,Africa,1663,110607,31
62,Austria,20850,173,716,3,18528,149,1606,20,2314,79,870602,96623,9010316,Europe,432,12584,10
63,Nepal,19273,210,49,-1,14021,146,5203,-1,661,2,670746,22992,29173583,Asia,1514,595379,43
64,Kenya,19125,544,311,12,8021,113,10793,44,355,6,289759,5381,53851968,Africa,2816,173157,186
65,Cameroon,17255,76,391,-1,15320,781,1544,30,649,15,149000,5604,26589889,Africa,1541,68005,178
66,Costa Rica,16800,456,133,8,4050,130,12617,75,3296,26,81266,15942,5097587,North America,303,38328,63
67,Venezuela,16571,-1,151,-1,10195,-1,6225,26,583,5,1511433,53164,28429472,South America,1716,188275,19
68,Czechia,16093,541,374,-1,11429,1,4290,16,1503,35,675755,63093,10710532,Europe,666,28638,16
69,El Salvador,15841,395,430,13,8071,168,7340,487,2441,66,234086,36076,6488711,North America,410,15090,28
70,Ivory Coast,15813,100,99,1,10793,256,4921,-1,598,4,98014,3710,26421839,Africa,1671,266887,270
71,Ethiopia,15810,610,253,14,6685,159,8872,66,137,2,403611,3505,115153500,Africa,7284,455152,285
72,Australia,15580,276,176,9,9431,-1,5973,46,610,7,4069613,159458,25521591,Australia/Oceania,1638,145009,6
73,S. Korea,14251,48,300,-1,13069,62,882,12,278,6,1547307,30178,51272651,Asia,3598,170909,33
74,Denmark,13634,57,614,1,12485,34,535,3,2353,106,1491115,257365,5793779,Europe,425,9436,4
75,Sudan,11496,-1,725,-1,6001,-1,4770,-1,262,17,401,9,43918294,Africa,3820,60577,109
76,Palestine,11284,346,80,1,4833,1081,6371,-1,2208,16,155355,30406,5109416,Asia,453,63868,33
77,Bulgaria,11155,284,368,13,5971,205,4816,40,1606,53,254824,36696,6944133,Europe,623,18870,27
78,Bosnia and Herzegovina,11127,361,316,19,5441,221,5370,-1,3393,96,135760,41401,3279149,Europe,295,10377,24
79,North Macedonia,10503,188,476,5,5931,268,4096,55,5041,228,97550,46823,2083367,Europe,198,4377,21
80,Madagascar,10317,213,99,6,7117,504,3101,102,372,4,39864,1437,27738146,Africa,2689,280183,696
81,Senegal,9961,156,200,2,6655,64,3106,50,594,12,106267,6336,16772989,Africa,1684,83865,158
82,Norway,9158,8,255,-1,8752,-1,151,2,1688,47,430546,79372,5424430,Europe,592,21272,13
83,Malaysia,8956,13,124,-1,8612,5,220,2,276,4,955133,29483,32396175,Asia,3617,261259,34
84,DRC,8931,58,210,2,6095,165,2626,-1,100,2,-1,-1,89734926,Africa,10048,427309,
85,French Guiana,7647,85,43,-1,6176,70,1428,30,25559,144,38199,127673,299194,South America,39,6958,8
86,Finland,7414,10,329,-1,6950,30,135,-1,1338,59,349097,62998,5541393,Europe,747,16843,16
87,Haiti,7371,31,158,-1,4467,102,2746,-1,646,14,17292,1515,11412686,North America,1548,72232,660
88,Gabon,7352,163,49,-1,4943,261,2360,11,3298,22,75222,33743,2229268,Africa,303,45495,30
89,Tajikistan,7320,44,60,-1,6103,38,1157,-1,766,6,-1,-1,9552188,Asia,1305,159203,
90,Guinea,7183,57,46,-1,6404,92,733,24,546,3,14407,1095,13156113,Africa,1832,286002,913
91,Luxembourg,6533,158,114,1,4959,104,1460,5,10424,182,410443,654926,626701,Europe,96,5497,2
92,Mauritania,6273,24,156,-1,4776,93,1341,3,1347,33,57253,12292,4657712,Africa,743,29857,81
93,Zambia,5249,247,146,4,3285,90,1818,18,285,8,79269,4304,18417419,Africa,3509,126147,232
94,Albania,5105,108,150,2,2830,41,2125,17,1774,52,34477,11981,2877547,Europe,564,19184,83
95,Djibouti,5081,13,58,-1,4999,7,24,-1,5137,59,56721,57350,989033,Africa,195,17052,17
96,Croatia,4993,71,141,1,4099,65,753,8,1217,34,115722,28203,4103196,Europe,822,29101,35
97,Paraguay,4674,-1,45,-1,3039,-1,1590,8,655,6,120943,16941,7138936,South America,1527,158643,59
98,CAR,4605,6,59,-1,1574,28,2972,2,952,12,29431,6086,4835685,Africa,1050,81961,164
99,Hungary,4465,9,596,-1,3339,8,530,6,462,62,333446,34524,9658385,Europe,2163,16205,29
100,Greece,4336,57,203,-1,1374,-1,2759,8,416,19,511429,49087,10418919,Europe,2403,51325,20
101,Lebanon,4205,182,55,1,1753,43,2397,29,616,8,286340,41967,6822968,Asia,1623,124054,24
102,Malawi,3738,29,103,-1,1728,61,1907,4,195,5,27804,1451,19162643,Africa,5126,186045,689
103,Nicaragua,3672,-1,116,-1,2492,-1,1064,-1,554,17,-1,-1,6630325,North America,1806,57158,
104,Maldives,3567,61,15,-1,2554,7,998,12,6591,28,76937,142156,541214,Asia,152,36081,7
105,Thailand,3298,1,58,-1,3111,-1,129,1,47,0.8,717814,10282,69813599,Asia,21168,1203683,97
106,Libya,3222,205,76,9,596,17,2550,-1,468,11,50034,7274,6878055,Africa,2135,90501,137
107,Somalia,3212,-1,93,-1,1562,-1,1557,2,202,6,-1,-1,15922067,Africa,4957,171205,
108,Congo,3200,-1,54,-1,829,-1,2317,-1,579,10,-1,-1,5527156,Africa,1727,102355,
109,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2184,36,16000,11381,1405862,Africa,458,27566,88
110,Hong Kong,3003,118,24,1,1591,64,1388,39,400,3,524969,69981,7501547,Asia,2498,312564,14
111,Montenegro,2949,-1,45,-1,839,-1,2065,7,4695,72,34210,54468,628072,Europe,213,13957,18
112,Mayotte,2905,5,39,1,2672,-1,194,1,10631,143,13000,47574,273256,Africa,94,7007,21
113,Zimbabwe,2879,62,41,1,887,283,1951,-1,194,3,126708,8516,14878480,Africa,5168,362890,117
114,Sri Lanka,2810,-1,11,-1,2317,21,482,1,131,0.5,155540,7261,21420160,Asia,7623,1947287,138
115,Cuba,2588,33,87,-1,2353,1,148,1,228,8,256996,22691,11326068,North America,4376,130185,44
116,Eswatini,2551,147,40,1,1070,45,1441,5,2197,34,20784,17901,1161053,Africa,455,29026,56
117,Mali,2521,1,124,-1,1927,8,470,-1,124,6,22011,1085,20288499,Africa,8048,163617,922
118,Cabo Verde,2373,19,23,1,1694,78,656,-1,4265,41,41634,74823,556432,Africa,234,24193,13
119,South Sudan,2322,17,46,-1,1175,-1,1101,-1,207,4,12044,1075,11203346,Africa,4825,243551,930
120,Slovakia,2245,41,28,-1,1660,16,557,2,411,5,257535,47169,5459850,Europe,2432,194995,21
121,Slovenia,2115,14,117,-1,1761,19,237,3,1017,56,129733,62403,2078961,Europe,983,17769,16
122,Lithuania,2043,16,80,-1,1643,20,320,6,751,29,511462,188103,2719048,Europe,1331,33988,5
123,Estonia,2042,4,69,-1,1926,2,47,1,1539,52,117892,88867,1326605,Europe,650,19226,11
124,Namibia,1986,69,9,1,104,-1,1873,24,781,4,24852,9768,2544131,Africa,1281,282681,102
125,Rwanda,1963,37,5,-1,1036,31,922,-1,151,0.4,255959,19729,12973627,Africa,6609,2594725,51
126,Guinea-Bissau,1954,-1,26,-1,803,-1,1125,5,991,13,1500,761,1971130,Africa,1009,75813,1
127,Iceland,1861,4,10,-1,1823,-1,28,-1,5451,29,128907,377571,341411,Europe,183,34141,3
128,Sierra Leone,1803,17,67,1,1355,19,381,-1,226,8,-1,-1,7988172,Africa,4430,119226,
129,Benin,1770,-1,35,-1,1036,-1,699,1,146,3,85863,7070,12144141,Africa,6861,346975,141
130,Mozambique,1748,28,11,-1,616,14,1121,-1,56,0.4,55211,1763,31312346,Africa,17913,2846577,567
131,Yemen,1711,8,485,1,849,9,377,-1,57,16,120,4,29870706,Asia,17458,61589,248
132,New Zealand,1559,2,22,-1,1514,-1,23,-1,312,4,460067,91975,5002100,Australia/Oceania,3209,227368,11
133,Suriname,1510,-1,24,-1,965,-1,521,11,2572,41,1331,2267,587024,South America,389,24459,441
134,Tunisia,1488,20,50,-1,1178,10,260,3,126,4,91256,7715,11827762,Africa,7949,236555,130
135,Uruguay,1237,19,35,-1,967,9,235,6,356,10,109311,31459,3474661,South America,2809,99276,32
136,Latvia,1224,4,31,-1,1052,-1,141,-1,650,16,195331,103654,1884446,Europe,1540,60789,10
137,Jordan,1187,5,11,-1,1049,7,127,3,116,1,585469,57339,10210649,Asia,8602,928241,17
138,Liberia,1179,2,72,-1,664,18,443,-1,233,14,-1,-1,5065687,Africa,4297,70357,
139,Georgia,1155,10,17,1,929,2,209,5,290,4,214043,53664,3988556,Asia,3453,234621,19
140,Uganda,1140,5,2,-1,1028,39,110,-1,25,0.04,266856,5822,45832159,Africa,40204,22916080,172
141,Niger,1132,-1,69,-1,1027,-1,36,-1,47,3,9052,373,24259754,Africa,21431,351591,2
142,Burkina Faso,1105,-1,53,-1,931,5,121,-1,53,3,-1,-1,20940705,Africa,18951,395108,
143,Cyprus,1080,13,19,-1,852,-1,209,-1,894,16,196479,162645,1208022,Asia,1119,63580,6
144,Angola,1078,78,48,1,301,35,729,15,33,1,59052,1793,32931042,Africa,30548,686063,558
145,Chad,926,-1,75,-1,813,3,38,-1,56,5,-1,-1,16456328,Africa,17771,219418,
146,Andorra,918,11,52,-1,804,1,62,-1,11880,673,3750,48528,77275,Europe,84,1486,21
147,Togo,896,-1,18,-1,612,-1,266,2,108,2,41245,4974,8291798,Africa,9254,460655,201
148,Sao Tome and Principe,867,-1,14,-1,759,-1,94,-1,3951,64,2823,12864,219443,Africa,253,15675,78
149,Jamaica,855,2,10,-1,724,10,121,-1,289,3,37210,12562,2962161,North America,3465,296216,80
150,Botswana,804,65,2,-1,63,-1,739,1,341,0.8,68423,29056,2354906,Africa,2929,1177453,34
151,Malta,720,12,9,-1,665,-1,46,-1,1630,20,123963,280692,441634,Europe,613,49070,4
152,Syria,717,23,40,-1,229,9,448,-1,41,2,-1,-1,17529116,Asia,24448,438228,
153,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
154,San Marino,699,-1,42,-1,657,-1,0,-1,20597,1238,5729,168813,33937,Europe,49,808,6
155,Réunion,657,-1,4,-1,592,-1,61,4,733,4,35419,39539,895795,Africa,1363,223949,25
156,Channel Islands,587,-1,47,-1,533,-1,7,-1,3374,270,30721,176576,173982,Europe,296,3702,6
157,Lesotho,576,71,13,1,141,13,422,-1,269,6,7463,3482,2143526,Africa,3721,164887,287
158,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59844377,Africa,117572,2849732,
159,Taiwan,467,-1,7,-1,441,1,19,-1,20,0.3,81167,3407,23820142,Asia,51007,3402877,293
160,Vietnam,450,4,-1,-1,369,-1,81,-1,5,-1,275000,2823,97403956,Asia,216453,-1,354
161,Bahamas,447,-1,11,-1,91,-1,345,1,1136,28,4106,10434,393523,North America,880,35775,96
162,Guyana,396,-1,20,-1,181,-1,195,4,503,25,4478,5691,786843,South America,1987,39342,176
163,Burundi,378,-1,1,-1,301,-1,76,-1,32,0.08,13573,1139,11913469,Africa,31517,11913469,878
164,Comoros,354,-1,7,-1,328,-1,19,-1,406,8,-1,-1,870870,Africa,2460,124410,
165,Myanmar,351,1,6,-1,294,1,51,-1,6,0.1,112381,2064,54437434,Asia,155092,9072906,484
166,Mauritius,344,-1,10,-1,332,-1,2,-1,270,8,205285,161396,1271933,Africa,3697,127193,6
167,Isle of Man,336,-1,24,-1,312,-1,0,-1,3950,282,8081,94996,85067,Europe,253,3544,11
168,Gambia,326,-1,8,-1,66,-1,252,-1,135,3,4515,1865,2421078,Africa,7427,302635,536
169,Mongolia,291,2,-1,-1,225,3,66,4,89,-1,34708,10575,3282045,Asia,11279,-1,95
170,Martinique,269,-1,15,-1,98,-1,156,4,717,40,12227,32584,375242,North America,1395,25016,31
171,Eritrea,265,-1,-1,-1,191,-1,74,-1,75,-1,-1,-1,3549968,Africa,13396,-1,
172,Guadeloupe,244,41,14,-1,176,-1,54,3,610,35,15235,38075,400129,North America,1640,28581,26
173,Cambodia,226,-1,-1,-1,147,-1,79,1,14,-1,60029,3587,16735684,Asia,74052,-1,279
174,Faeroe Islands,220,-1,-1,-1,188,-1,32,2,4501,-1,36125,739100,48877,Europe,222,-1,1
175,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3086,15,29466,447955,65779,North America,324,65779,2
176,Gibraltar,186,-1,-1,-1,180,-1,6,-1,5521,-1,20424,606233,33690,Europe,181,-1,2
177,Bermuda,156,-1,9,-1,141,-1,6,-1,2506,145,20962,336690,62259,North America,399,6918,3
178,Trinidad and Tobago,156,3,8,-1,128,-1,20,-1,111,6,6955,4968,1399839,North America,8973,174980,201
179,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,37058,84648,437791,Asia,3105,145930,12
180,Aruba,119,-1,3,-1,102,-1,14,-1,1114,28,10768,100823,106801,North America,897,35600,10
181,Monaco,117,-1,4,-1,104,-1,9,-1,2980,102,38209,973155,39263,Europe,336,9816,1
182,Sint Maarten,115,1,15,-1,63,-1,37,-1,2680,350,634,14774,42912,North America,373,2861,68
183,Seychelles,114,-1,-1,-1,39,-1,75,-1,1159,-1,-1,-1,98393,Africa,863,-1,
184,Barbados,110,-1,7,-1,94,-1,9,-1,383,24,10641,37025,287403,North America,2613,41058,27
185,Turks and Caicos,99,-1,2,-1,37,-1,60,1,2555,52,1125,29029,38755,North America,391,19378,34
186,Bhutan,99,-1,-1,-1,86,-1,13,-1,128,-1,42090,54504,772234,Asia,7800,-1,18
187,Liechtenstein,88,1,1,-1,85,4,2,-1,2308,26,900,23600,38136,Europe,433,38136,42
188,Antigua and Barbuda,86,-1,3,-1,65,-1,18,1,878,31,1330,13573,97990,North America,1139,32663,74
189,Papua New Guinea,63,-1,1,1,11,-1,51,-1,7,0.1,10000,1116,8958835,Australia/Oceania,142204,8958835,896
190,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16543,281032,Australia/Oceania,4533,-1,60
191,St. Vincent Grenadines,52,-1,-1,-1,39,-1,13,-1,469,-1,1866,16816,110967,North America,2134,-1,59
192,Saint Martin,49,-1,3,-1,41,-1,5,1,1266,77,1080,27898,38713,North America,790,12904,36
193,Belize,48,-1,2,-1,27,-1,19,-1,121,5,3251,8166,398134,North America,8294,199067,122
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6263,649976,Asia,14130,-1,160
195,Curaçao,29,-1,1,-1,24,-1,4,-1,177,6,1080,6580,164145,North America,5660,164145,152
196,Fiji,27,-1,-1,-1,18,-1,9,-1,30,-1,4000,4460,896935,Australia/Oceania,33220,-1,224
197,Saint Lucia,24,-1,-1,-1,22,-1,2,-1,131,-1,2968,16158,183691,North America,7654,-1,62
198,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1188,1320194,Asia,55008,-1,842
199,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48551,112563,North America,4894,-1,21
200,New Caledonia,22,-1,-1,-1,22,-1,0,-1,77,-1,10186,35653,285702,Australia/Oceania,12986,-1,28
201,Laos,20,-1,-1,-1,19,-1,1,-1,3,-1,26737,3671,7283153,Asia,364158,-1,272
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13958,72000,North America,4000,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,1006,18900,53227,North America,3131,-1,53
204,Greenland,14,-1,-1,-1,13,-1,1,-1,247,-1,5784,101870,56778,North America,4056,-1,10
205,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3728,-1,1816,520792,3487,South America,268,-1,2
206,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
207,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
208,Caribbean Netherlands,11,-1,-1,-1,7,-1,4,-1,419,-1,424,16158,26241,North America,2386,-1,62
209,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598320,Africa,59832,598320,
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,264,33,439,14514,30246,North America,3781,30246,69
212,St. Barth,7,-1,-1,-1,6,-1,1,-1,709,-1,1246,126126,9879,North America,1411,-1,8
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5792,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25311,15013,North America,5004,-1,40
215,China,84060,101,4634,-1,78944,10,482,6,58,3,90410000,62814,1439323776,Asia,17123,310601,16
