index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
35,Iraq,36702,2200,1330,79,16814,1061,18558,222,913,33,455316,11327,40197254,Asia,1095,30223,88
36,Oman,33536,1142,142,2,17972,693,15422,100,6572,28,169105,33140,5102783,Asia,152,35935,30
37,Poland,32821,294,1396,21,18134,561,13291,65,867,37,1399647,36981,37847266,Europe,1153,27111,27
38,Philippines,32295,470,1204,18,8656,214,22435,82,295,11,631063,5761,109547363,Asia,3392,90986,174
39,Switzerland,31376,44,1958,2,29000,-1,418,12,3626,226,523909,60544,8653355,Europe,276,4419,17
40,Afghanistan,29640,159,639,21,9869,609,19132,19,762,16,67282,1729,38903793,Asia,1313,60882,578
41,Dominican Republic,28631,695,691,16,16006,455,11934,182,2640,64,133718,12329,10845581,North America,379,15695,81
42,Panama,27314,-1,536,-1,14694,-1,12084,132,6333,124,111735,25906,4313110,North America,158,8047,39
43,Bolivia,26389,896,846,26,6300,443,19243,71,2261,72,63211,5417,11669313,South America,442,13794,185
44,Ireland,25396,5,1726,6,23364,666,306,9,5144,350,408344,82718,4936572,Europe,194,2860,12
45,Romania,24826,321,1555,16,17391,204,5880,186,1290,81,651003,33837,19239367,Europe,775,12373,30
46,Bahrain,23062,-1,68,1,17450,-1,5544,36,13570,40,494028,290687,1699518,Asia,74,24993,3
47,Israel,21732,220,308,-1,15904,35,5520,46,2363,33,886058,96336,9197590,Asia,423,29862,10
48,Armenia,21717,711,386,14,10797,653,10534,10,7329,130,100400,33883,2963147,Asia,136,7677,30
49,Nigeria,21371,-1,533,-1,7338,-1,13500,7,104,3,117569,571,205990223,Africa,9639,386473,1
50,Kazakhstan,18765,534,136,2,11882,368,6747,121,1000,7,1401692,74671,18771673,Asia,1000,138027,13
51,Japan,17968,-1,955,-1,16212,-1,801,62,142,8,424767,3358,126482200,Asia,7039,132442,298
52,Austria,17449,41,693,-1,16282,21,474,11,1938,77,578584,64248,9005411,Europe,516,12995,16
53,Moldova,15078,364,495,5,8400,188,6183,476,3738,123,63328,15698,4034105,Europe,268,8150,64
54,Ghana,15013,445,95,-1,11078,171,3840,6,483,3,277550,8937,31055350,Africa,2069,326898,112
55,Guatemala,14540,771,582,35,2897,79,11061,5,812,33,31427,1755,17907001,North America,1232,30768,570
56,Azerbaijan,14305,590,174,7,7768,265,6363,66,1411,17,441961,43598,10137268,Asia,709,58260,23
57,Honduras,13943,587,405,10,1461,99,12077,13,1408,41,21540,2176,9900751,North America,710,24446,460
58,Serbia,13235,143,263,-1,12111,57,861,21,1515,30,359069,41093,8737876,Europe,660,33224,24
59,Denmark,12615,54,603,-1,11422,29,590,8,2178,104,960076,165764,5791833,Europe,459,9605,6
60,S. Korea,12535,51,281,-1,10930,22,1324,15,244,5,1208597,23574,51268445,Asia,4090,182450,42
61,Cameroon,12270,-1,313,-1,7774,-1,4183,28,463,12,-1,-1,26526506,Africa,2162,84749,
62,Algeria,12248,172,869,8,8792,118,2587,45,279,20,-1,-1,43830761,Africa,3579,50438,
63,Morocco,10907,563,216,2,8468,61,2223,7,296,6,591757,16036,36900779,Africa,3383,170837,62
64,Czechia,10728,78,343,4,7588,33,2797,9,1002,32,528611,49363,10708638,Europe,998,31221,20
65,Nepal,10728,629,24,-1,2338,114,8366,-1,368,0.8,476890,16375,29123404,Asia,2715,1213475,61
66,Sudan,8889,-1,548,-1,3699,-1,4642,-1,203,13,401,9,43820129,Africa,4930,79964,109
67,Norway,8788,16,249,1,8138,-1,401,6,1621,46,313162,57775,5420381,Europe,617,21769,17
68,Malaysia,8596,6,121,-1,8231,45,244,2,266,4,704336,21768,32356521,Asia,3764,267409,46
69,Ivory Coast,7904,-1,58,-1,3182,-1,4664,-1,300,2,47299,1794,26359186,Africa,3335,454469,557
70,Australia,7521,29,103,1,6915,11,503,3,295,4,2153127,84459,25493307,Australia/Oceania,3390,247508,12
71,Finland,7167,12,327,-1,6600,200,240,2,1294,59,235500,42505,5540573,Europe,773,16944,24
72,Uzbekistan,6901,239,19,-1,4685,125,2197,19,206,0.6,1038575,31041,33457690,Asia,4848,1760931,32
73,DRC,6213,186,142,7,870,9,5201,-1,69,2,-1,-1,89473372,Africa,14401,630094,
74,Senegal,6129,95,93,4,4072,26,1964,24,366,6,72112,4310,16730649,Africa,2730,179899,232
75,Tajikistan,5630,63,52,-1,4194,85,1384,-1,591,5,-1,-1,9531652,Asia,1693,183301,
76,North Macedonia,5445,134,259,8,2091,43,3095,55,2614,124,54456,26138,2083375,Europe,383,8044,38
77,Haiti,5324,113,89,1,436,98,4799,-1,467,8,10825,950,11399396,North America,2141,128083,1
78,Kenya,5206,254,130,2,1823,41,3253,7,97,2,151396,2817,53738440,Africa,10322,413373,355
79,El Salvador,5150,177,119,6,2924,110,2107,141,794,18,147771,22785,6485588,North America,1259,54501,44
80,Guinea,5104,64,29,1,3744,59,1331,24,389,2,14407,1098,13121925,Africa,2571,452480,911
81,Ethiopia,5034,186,78,3,1486,74,3470,38,44,0.7,227375,1979,114880361,Africa,22821,1472825,505
82,Gabon,4849,-1,39,-1,2107,-1,2703,9,2180,18,30095,13531,2224233,Africa,459,57032,74
83,Djibouti,4630,13,52,3,4182,193,396,-1,4688,53,45560,46129,987659,Africa,213,18993,22
84,Venezuela,4187,-1,35,-1,1327,-1,2825,6,147,1,1143648,40217,28437143,South America,6792,812490,25
85,Luxembourg,4140,7,110,-1,3965,6,65,1,6616,176,156089,249452,625727,Europe,151,5688,4
86,Hungary,4114,7,576,3,2618,18,920,13,426,60,261420,27060,9660721,Europe,2348,16772,37
87,Bulgaria,4114,-1,208,-1,2217,-1,1689,13,592,30,122502,17628,6949106,Europe,1689,33409,57
88,Kyrgyzstan,3726,207,42,1,2082,28,1602,30,571,6,191137,29309,6521527,Asia,1750,155274,34
89,Bosnia and Herzegovina,3676,88,173,1,2297,12,1206,4,1120,53,84958,25893,3281090,Europe,893,18966,39
90,Mauritania,3519,227,116,2,1074,111,2329,20,757,25,13842,2979,4645985,Africa,1320,40052,336
91,Greece,3310,8,190,-1,1374,-1,1746,8,318,18,295639,28362,10423763,Europe,3149,54862,35
92,Thailand,3157,1,58,-1,3026,3,73,1,45,0.8,468175,6708,69796897,Asia,22109,1203395,149
93,CAR,3051,-1,37,-1,522,-1,2492,2,632,8,22267,4612,4827646,Africa,1582,130477,217
94,Somalia,2835,23,90,-1,829,11,1916,2,179,6,-1,-1,15879502,Africa,5601,176439,
95,French Guiana,2593,-1,8,-1,1016,-1,1569,14,8688,27,8061,27009,298451,South America,115,37306,37
96,Costa Rica,2515,147,12,-1,1210,81,1293,5,494,2,36765,7219,5093143,North America,2025,424429,139
97,Mayotte,2467,33,32,1,2218,30,217,8,9049,117,8800,32279,272625,Africa,111,8520,31
98,Croatia,2388,22,107,-1,2145,3,136,-1,582,26,73738,17960,4105604,Europe,1719,38370,56
99,Cuba,2319,1,85,-1,2130,7,104,1,205,8,157387,13895,11326727,North America,4884,133256,72
100,Maldives,2261,23,8,-1,1839,26,414,9,4185,15,42830,79270,540302,Asia,239,67538,13
101,Nicaragua,2170,-1,74,-1,1238,-1,858,-1,328,11,-1,-1,6622790,North America,3052,89497,
102,Albania,2114,67,47,2,1217,22,850,11,735,16,21437,7449,2877847,Europe,1361,61231,134
103,Mali,2005,27,112,1,1354,52,539,-1,99,6,10932,540,20232493,Africa,10091,180647,1
104,Sri Lanka,2001,10,11,-1,1562,14,428,1,93,0.5,97402,4549,21411594,Asia,10700,1946509,220
105,Estonia,1983,1,69,-1,1783,12,131,1,1495,52,103950,78363,1326520,Europe,669,19225,13
106,South Sudan,1930,-1,36,-1,217,-1,1677,1,172,3,10165,908,11190800,Africa,5798,310856,1
107,Iceland,1824,-1,10,-1,1806,-1,8,-1,5346,29,69190,202784,341200,Europe,187,34120,5
108,Lithuania,1804,1,78,1,1484,1,242,16,663,29,403841,148326,2722653,Europe,1509,34906,7
109,Madagascar,1787,63,16,1,779,47,992,8,65,0.6,19392,701,27669848,Africa,15484,1729366,1
110,Equatorial Guinea,1664,-1,32,-1,515,-1,1117,-1,1187,23,16000,11417,1401431,Africa,842,43795,88
111,Lebanon,1644,22,33,1,1103,5,508,9,241,5,120315,17626,6825877,Asia,4152,206845,57
112,Slovakia,1607,18,28,-1,1448,-1,131,-1,294,5,203911,37349,5459598,Europe,3397,194986,27
113,Guinea-Bissau,1556,-1,19,-1,191,-1,1346,5,791,10,1500,763,1966670,Africa,1264,103509,1
114,Slovenia,1541,7,109,-1,1376,-1,56,2,741,52,96755,46541,2078933,Europe,1349,19073,21
115,Paraguay,1528,106,13,-1,944,18,571,1,214,2,60811,8528,7130560,South America,4667,548505,117
116,New Zealand,1516,1,22,-1,1483,-1,11,-1,303,4,357996,71569,5002100,Australia/Oceania,3300,227368,14
117,Zambia,1489,12,18,-1,1223,10,248,1,81,1,51626,2811,18367994,Africa,12336,1020444,356
118,Sierra Leone,1354,7,55,-1,869,16,430,-1,170,7,-1,-1,7972631,Africa,5888,144957,
119,Palestine,1328,159,3,-1,442,-1,883,-1,260,0.6,77631,15228,5098046,Asia,3839,1699349,66
120,Hong Kong,1180,2,6,-1,1086,3,88,1,157,0.8,301108,40171,7495738,Asia,6352,1249290,25
121,Tunisia,1160,1,50,-1,1023,-1,87,-1,98,4,68104,5764,11815943,Africa,10186,236319,173
122,Latvia,1111,-1,30,-1,903,-1,178,1,589,16,141713,75122,1886426,Europe,1698,62881,13
123,Congo,1087,-1,37,-1,456,-1,594,-1,197,7,-1,-1,5514129,Africa,5073,149031,
124,Jordan,1071,24,9,-1,782,10,280,3,105,0.9,348679,34181,10200970,Asia,9525,1133441,29
125,Niger,1051,-1,67,-1,913,-1,71,-1,43,3,6436,266,24175449,Africa,23002,360828,3
126,Yemen,1015,23,274,13,379,23,362,-1,34,9,120,4,29807743,Asia,29367,108787,248
127,Cabo Verde,999,17,8,-1,479,53,512,-1,1797,14,1560,2806,555855,Africa,556,69482,356
128,Cyprus,990,-1,19,-1,824,-1,147,-1,820,16,148399,122930,1207183,Asia,1219,63536,8
129,Malawi,941,138,11,-1,259,1,671,4,49,0.6,11536,603,19115216,Africa,20314,1737747,1
130,Burkina Faso,919,12,53,-1,825,2,41,-1,44,3,-1,-1,20885688,Africa,22727,394070,
131,Georgia,914,3,14,-1,771,3,129,5,229,4,90434,22669,3989285,Asia,4365,284949,44
132,Benin,902,52,13,-1,277,5,612,2,74,1,54653,4512,12113673,Africa,13430,931821,222
133,Uruguay,885,-1,25,-1,815,-1,45,4,255,7,58845,16941,3473512,South America,3925,138940,59
134,Chad,860,-1,74,-1,770,13,16,-1,52,5,-1,-1,16411072,Africa,19083,221771,
135,Andorra,855,-1,52,-1,797,-1,6,1,11066,673,3750,48536,77263,Europe,90,1486,21
136,Rwanda,830,32,2,-1,376,5,452,-1,64,0.2,121527,9390,12942831,Africa,15594,6471416,107
137,Uganda,805,8,-1,-1,717,18,88,-1,18,-1,170789,3738,45693352,Africa,56762,-1,268
138,Mozambique,762,5,5,-1,220,14,537,-1,24,0.2,25446,815,31228283,Africa,40982,6245657,1
139,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
140,Sao Tome and Principe,707,-1,12,-1,208,-1,487,-1,3228,55,1733,7911,219054,Africa,310,18255,126
141,San Marino,698,-1,42,-1,647,15,9,-1,20572,1238,5631,165959,33930,Europe,49,808,6
142,Eswatini,690,16,7,-1,331,12,352,5,595,6,6551,5648,1159905,Africa,1681,165701,177
143,Jamaica,670,5,10,-1,518,2,142,-1,226,3,21658,7315,2960928,North America,4419,296093,137
144,Malta,665,-1,9,-1,624,6,32,-1,1506,20,90544,205072,441522,Europe,664,49058,5
145,Liberia,662,10,34,-1,270,-1,358,-1,131,7,-1,-1,5054289,Africa,7635,148656,
146,Libya,639,-1,17,-1,132,-1,490,-1,93,2,23075,3359,6869118,Africa,10750,404066,298
147,Togo,576,-1,13,-1,384,-1,179,2,70,2,28509,3446,8273194,Africa,14363,636400,290
148,Channel Islands,570,-1,47,-1,512,-1,11,-1,3279,270,10255,58995,173829,Europe,305,3698,17
149,Zimbabwe,525,-1,6,-1,64,-1,455,-1,35,0.4,53283,3586,14857781,Africa,28301,2476297,279
150,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59681022,Africa,117252,2841953,
151,Réunion,508,1,1,-1,460,-1,47,2,567,1,17200,19214,895185,Africa,1762,895185,52
152,Taiwan,446,-1,7,-1,435,-1,4,-1,19,0.3,75359,3164,23816032,Asia,53399,3402290,316
153,Montenegro,389,11,9,-1,315,-1,65,-1,619,14,13186,20995,628065,Europe,1615,69785,48
154,Vietnam,352,3,-1,-1,329,-1,23,1,4,-1,275000,2826,97320289,Asia,276478,-1,354
155,Mauritius,341,1,10,-1,326,-1,5,-1,268,8,171792,135085,1271732,Africa,3729,127173,7
156,Isle of Man,336,-1,24,-1,312,-1,0,-1,3952,282,6022,70827,85024,Europe,253,3543,14
157,Suriname,319,-1,9,-1,142,10,168,2,544,15,1165,1986,586522,South America,1839,65169,503
158,Myanmar,293,1,6,-1,208,4,79,-1,5,0.1,66353,1220,54402611,Asia,185674,9067102,820
159,Comoros,265,-1,7,-1,159,-1,99,-1,305,8,-1,-1,869094,Africa,3280,124156,
160,Martinique,236,-1,14,-1,98,-1,124,-1,629,37,-1,-1,375270,North America,1590,26805,
161,Syria,231,-1,7,-1,94,-1,130,-1,13,0.4,-1,-1,17488343,Asia,75707,2498335,
162,Mongolia,215,-1,-1,-1,168,10,47,6,66,-1,20975,6401,3276992,Asia,15242,-1,156
163,Guyana,206,-1,12,-1,107,-1,87,1,262,15,2168,2757,786481,South America,3818,65540,363
164,Cayman Islands,195,-1,1,-1,154,-1,40,-1,2968,15,21282,323902,65705,North America,337,65705,3
165,Angola,189,-1,10,-1,77,-1,102,1,6,0.3,10000,305,32832816,Africa,173719,3283282,3
166,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3827,-1,12219,250082,48860,Europe,261,-1,4
167,Gibraltar,176,-1,-1,-1,176,-1,0,-1,5224,-1,11358,337123,33691,Europe,191,-1,3
168,Guadeloupe,174,-1,14,-1,157,-1,3,-1,435,35,6900,17245,400123,North America,2300,28580,58
169,Bermuda,146,-1,9,-1,132,-1,5,2,2344,145,10373,166552,62281,North America,427,6920,6
170,Burundi,144,-1,1,-1,93,-1,50,-1,12,0.08,382,32,11879456,Africa,82496,11879456,31
171,Eritrea,143,-1,-1,-1,39,-1,104,-1,40,-1,-1,-1,3545273,Africa,24792,-1,
172,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,26848,61382,437390,Asia,3102,145797,16
173,Cambodia,130,-1,-1,-1,127,-1,3,1,8,-1,32281,1931,16713552,Asia,128566,-1,518
174,Trinidad and Tobago,123,-1,8,-1,109,-1,6,-1,88,6,4331,3095,1399407,North America,11377,174926,323
175,Bahamas,104,-1,11,-1,83,-1,10,1,265,28,2360,6003,393164,North America,3780,35742,167
176,Monaco,102,1,4,-1,95,-1,3,-1,2600,102,16200,412886,39236,Europe,385,9809,2
177,Aruba,101,-1,3,-1,98,-1,0,-1,946,28,2270,21263,106758,North America,1057,35586,47
178,Barbados,97,-1,7,-1,85,-1,5,1,338,24,7530,26203,287369,North America,2963,41053,38
179,Botswana,89,-1,1,-1,25,-1,63,1,38,0.4,33919,14431,2350357,Africa,26409,2350357,69
180,Liechtenstein,82,-1,1,-1,55,-1,26,-1,2151,26,900,23606,38126,Europe,465,38126,42
181,Sint Maarten,77,-1,15,-1,62,-1,0,-1,1796,350,477,11128,42865,North America,557,2858,90
182,Namibia,76,4,-1,-1,21,-1,55,1,30,-1,7740,3048,2539725,Africa,33417,-1,328
183,Bhutan,70,1,-1,-1,34,2,36,-1,91,-1,23749,30786,771422,Asia,11020,-1,32
184,Antigua and Barbuda,65,39,3,-1,22,-1,40,1,664,31,680,6945,97912,North America,1506,32637,144
185,French Polynesia,60,-1,-1,-1,60,-1,0,-1,214,-1,4578,16299,280877,Australia/Oceania,4681,-1,61
186,Macao,45,-1,-1,-1,45,-1,0,-1,69,-1,-1,-1,649129,Asia,14425,-1,
187,Saint Martin,42,-1,3,-1,36,-1,3,1,1087,78,685,17724,38649,North America,920,12883,56
188,Gambia,42,1,2,-1,26,-1,14,-1,17,0.8,2035,843,2414560,Africa,57490,1207280,1
189,St. Vincent Grenadines,29,-1,-1,-1,27,-1,2,-1,261,-1,763,6878,110934,North America,3825,-1,145
190,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1190,1317789,Asia,54908,-1,840
191,Belize,23,-1,2,-1,17,-1,4,-1,58,5,2043,5140,397443,North America,17280,198722,195
192,Curaçao,23,-1,1,-1,19,-1,3,-1,140,6,1080,6582,164081,North America,7134,164081,152
193,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,4130,36707,112513,North America,4892,-1,27
194,New Caledonia,21,-1,-1,-1,21,-1,0,-1,74,-1,8049,28199,285440,Australia/Oceania,13592,-1,35
195,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,13507,1857,7273053,Asia,382792,-1,538
196,Saint Lucia,19,-1,-1,-1,18,-1,1,-1,103,-1,1584,8627,183611,North America,9664,-1,116
197,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,623,8655,71983,North America,3999,-1,116
198,Fiji,18,-1,-1,-1,18,-1,0,-1,20,-1,4000,4463,896315,Australia/Oceania,49795,-1,224
199,Lesotho,17,-1,-1,-1,2,-1,15,-1,8,-1,3000,1401,2141904,Africa,125994,-1,714
200,Saint Kitts and Nevis,15,-1,-1,-1,15,-1,0,-1,282,-1,435,8178,53192,North America,3546,-1,122
201,Turks and Caicos,14,-1,1,-1,11,-1,2,-1,362,26,416,10748,38705,North America,2765,38705,93
202,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3739,-1,981,282140,3477,South America,267,-1,4
203,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,2830,49852,56768,North America,4367,-1,20
204,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
205,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
206,Seychelles,11,-1,-1,-1,11,-1,0,-1,112,-1,-1,-1,98335,Africa,8940,-1,
207,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,596911,Africa,59691,596911,
208,Papua New Guinea,10,1,-1,-1,8,-1,2,-1,1,-1,5281,591,8942603,Australia/Oceania,894260,-1,1
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,212,7014,30227,North America,3778,30227,143
211,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16172,26218,North America,3745,-1,62
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,608,-1,152,15391,9876,North America,1646,-1,65
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,93,6200,15000,North America,5000,-1,161
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5794,North America,5794,-1,
215,China,83430,12,4634,-1,78428,3,368,10,58,3,-1,-1,1439323776,Asia,17252,310601,
