index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
30,Sweden,81967,63,5766,5,-1,-1,-1,38,8111,571,863315,85431,10105424,Europe,123,1753,12
31,Oman,80713,427,492,4,70910,1107,9311,177,15770,96,309212,60416,5118090,Asia,63,10403,17
32,Israel,79559,1640,576,11,53427,2032,25556,358,8650,63,1872453,203581,9197590,Asia,116,15968,5
33,Ukraine,76808,1318,1819,31,42524,997,32465,158,1757,42,1116641,25549,43706572,Europe,569,24028,39
34,Dominican Republic,76536,876,1246,24,40539,417,34751,317,7049,115,281926,25964,10858351,North America,142,8715,39
35,Belgium,71158,510,9859,7,17661,22,43638,61,6137,850,1767120,152409,11594601,Europe,163,1176,7
36,Panama,70231,-1,1553,-1,44792,-1,23886,161,16253,359,237489,54960,4321096,North America,62,2782,18
37,Kuwait,70045,620,469,1,61610,704,7966,127,16379,110,522200,122110,4276486,Asia,61,9118,8
38,Belarus,68503,127,580,3,63756,331,4167,-1,7250,61,1344303,142269,9449009,Europe,138,16291,7
39,UAE,61845,239,354,1,55739,354,5752,-1,6246,36,5262658,531488,9901752,Asia,160,27971,2
40,Romania,57895,1345,2566,45,28992,408,26337,458,3012,133,1319369,68630,19224372,Europe,332,7492,15
41,Netherlands,56982,601,6153,-1,-1,-1,-1,37,3325,359,1079860,63007,17138652,Europe,301,2785,16
42,Singapore,54555,301,27,-1,48031,263,6497,-1,9318,5,1474372,251823,5854806,Asia,107,216845,4
43,Guatemala,54339,830,2119,47,42070,871,10150,5,3028,118,172712,9624,17945992,North America,330,8469,104
44,Portugal,52061,213,1743,3,37840,275,12478,42,5107,171,1705474,167307,10193674,Europe,196,5848,6
45,Poland,49515,726,1774,18,35642,321,12099,72,1308,47,2374686,62752,37842414,Europe,764,21332,16
46,Nigeria,45244,354,930,3,32430,265,11884,7,219,5,306894,1486,206592298,Africa,4566,222142,673
47,Honduras,45098,799,1423,23,6116,195,37559,52,4547,143,109292,11018,9919273,North America,220,6971,91
48,Bahrain,42889,375,156,2,39945,369,2788,41,25133,91,876700,513740,1706506,Asia,40,10939,2
49,Japan,42263,1134,1026,4,28877,849,12360,115,334,8,938739,7425,126436912,Asia,2992,123233,135
50,Armenia,39819,233,772,2,31556,706,7491,-1,13435,260,171600,57899,2963796,Asia,74,3839,17
51,Ghana,39642,567,199,-1,36384,821,3059,7,1273,6,405817,13035,31131707,Africa,785,156441,77
52,Kyrgyzstan,38659,549,1447,9,30099,586,7113,24,5916,221,267718,40972,6534184,Asia,169,4516,24
53,Afghanistan,36896,67,1298,4,25840,98,9758,31,946,33,90396,2317,39007045,Asia,1057,30052,432
54,Switzerland,36108,181,1985,1,31600,-1,2523,23,4169,229,822764,94999,8660780,Europe,240,4363,11
55,Algeria,33626,571,1273,12,23238,436,9115,57,766,29,-1,-1,43923912,Africa,1306,34504,
56,Azerbaijan,33247,144,479,3,29275,435,3493,66,3276,47,766179,75501,10147994,Asia,305,21186,13
57,Morocco,29644,1144,449,14,20553,559,8642,31,802,12,1383816,37449,36952164,Africa,1247,82299,27
58,Uzbekistan,28315,522,175,4,19291,508,8849,228,845,5,1377915,41114,33514701,Asia,1184,191513,24
59,Serbia,27332,299,621,7,14047,-1,12664,120,3129,71,723137,82798,8733761,Europe,320,14064,12
60,Moldova,26628,406,828,5,18676,509,7124,362,6603,205,128076,31757,4033008,Europe,151,4871,31
61,Ireland,26372,69,1768,5,23364,-1,1240,5,5335,358,652917,132088,4943050,Europe,187,2796,8
62,Kenya,24411,538,399,8,10444,514,13568,44,453,7,335318,6224,53877917,Africa,2207,135032,161
63,Venezuela,22299,-1,195,-1,12146,-1,9958,42,784,7,1567431,55137,28427719,South America,1275,145783,18
64,Nepal,21750,360,65,5,15389,233,6296,-1,745,2,731977,25081,29185053,Asia,1342,449001,40
65,Austria,21696,130,719,-1,19596,132,1381,25,2408,80,937275,104009,9011437,Europe,415,12533,10
66,Costa Rica,21070,653,200,9,7038,187,13832,103,4133,39,96110,18850,5098603,North America,242,25493,53
67,Ethiopia,20900,564,365,9,9027,429,11508,185,181,3,468814,4069,115215932,Africa,5513,315660,246
68,Australia,19890,446,255,8,10941,142,8694,52,779,10,4631419,181425,25528056,Australia/Oceania,1283,100110,6
69,El Salvador,19126,425,513,15,9236,125,9377,509,2947,79,251271,38720,6489425,North America,339,12650,26
70,Czechia,17731,202,390,2,12320,411,5021,17,1655,36,728670,68030,10710965,Europe,604,27464,15
71,Cameroon,17718,-1,391,-1,15320,-1,2007,30,666,15,149000,5601,26604377,Africa,1502,68042,179
72,Ivory Coast,16447,98,103,-1,12484,293,3860,-1,622,4,104584,3956,26436160,Africa,1607,256662,253
73,S. Korea,14499,43,302,-1,13501,95,696,18,283,6,1606487,31332,51273612,Asia,3536,169780,32
74,Denmark,14306,121,617,1,12787,34,902,2,2469,106,1654512,285545,5794223,Europe,405,9391,4
75,Palestine,13398,333,92,3,6907,289,6399,-1,2621,18,200280,39178,5112015,Asia,382,55565,26
76,Bosnia and Herzegovina,13396,258,384,5,7042,203,5970,-1,4086,117,147021,44841,3278705,Europe,245,8538,22
77,Bulgaria,13014,297,435,11,7374,220,5205,47,1874,63,294087,42357,6942996,Europe,534,15961,24
78,Madagascar,12526,304,134,7,10148,350,2244,88,451,5,46301,1668,27753757,Africa,2216,207118,599
79,Sudan,11780,-1,763,-1,6194,-1,4823,-1,268,17,401,9,43940731,Africa,3730,57589,109
80,North Macedonia,11399,110,517,6,7480,259,3402,3,5471,248,109946,52773,2083365,Europe,183,4030,19
81,Senegal,10715,177,223,5,7101,113,3391,33,638,13,114761,6838,16782667,Africa,1566,75259,146
82,Norway,9468,59,256,-1,8857,105,355,3,1745,47,472841,87154,5425355,Europe,573,21193,11
83,DRC,9309,56,215,-1,8048,227,1046,-1,104,2,-1,-1,89794710,Africa,9646,417650,
84,Malaysia,9038,15,125,-1,8713,11,200,2,279,4,991333,30592,32405239,Asia,3585,259242,33
85,French Guiana,8127,58,47,-1,7240,165,840,23,27148,157,41412,138334,299363,South America,37,6369,7
86,Gabon,7787,-1,51,-1,5609,-1,2127,11,3491,23,85369,38275,2230420,Africa,286,43734,26
87,Tajikistan,7665,40,62,1,6443,44,1160,-1,802,6,-1,-1,9556882,Asia,1247,154143,
88,Guinea,7664,89,49,-1,6757,125,858,24,582,4,14407,1094,13163928,Africa,1718,268652,914
89,Haiti,7544,12,171,-1,4832,-1,2541,-1,661,15,18443,1616,11415724,North America,1513,66759,619
90,Finland,7532,20,331,-1,6980,-1,221,-1,1359,60,389500,70287,5541581,Europe,736,16742,14
91,Zambia,7164,142,199,23,5786,119,1179,-1,389,11,90307,4900,18428716,Africa,2572,92607,204
92,Luxembourg,7073,66,119,1,5750,127,1204,9,11282,190,623994,995326,626924,Europe,89,5268,1
93,Mauritania,6444,-1,157,-1,5291,-1,996,3,1383,34,57387,12314,4660393,Africa,723,29684,81
94,Paraguay,6060,-1,61,-1,4839,-1,1160,18,849,9,133822,18740,7140851,South America,1178,117063,53
95,Albania,6016,127,188,6,3155,32,2673,23,2091,65,38997,13552,2877479,Europe,478,15306,74
96,Lebanon,5672,255,70,2,1974,94,3628,46,831,10,345268,50609,6822303,Asia,1203,97461,20
97,Croatia,5404,28,155,1,4688,99,561,7,1317,38,125317,30545,4102645,Europe,759,26469,33
98,Djibouti,5330,-1,59,-1,5057,-1,214,-1,5387,60,59909,60554,989347,Africa,186,16769,17
99,Greece,5123,149,210,-1,1374,-1,3539,14,492,20,619393,59455,10417811,Europe,2034,49609,17
100,Equatorial Guinea,4821,-1,83,-1,2182,-1,2556,-1,3427,59,44356,31528,1406875,Africa,292,16950,32
101,Maldives,4680,86,19,-1,2725,22,1936,12,8644,35,85587,158078,541422,Asia,116,28496,6
102,CAR,4620,2,59,-1,1641,1,2920,2,955,12,29589,6117,4837523,Africa,1047,81992,163
103,Hungary,4597,33,600,1,3463,32,534,8,476,62,352546,36504,9657851,Europe,2101,16096,27
104,Malawi,4491,65,137,1,2137,59,2217,4,234,7,33466,1745,19173484,Africa,4269,139952,573
105,Libya,4475,-1,99,-1,640,-1,3736,-1,650,14,57555,8365,6880098,Africa,1537,69496,120
106,Zimbabwe,4339,118,84,3,1264,26,2991,-1,292,6,140421,9435,14883212,Africa,3430,177181,106
107,Nicaragua,3902,-1,123,-1,2913,-1,866,-1,588,19,-1,-1,6632047,North America,1700,53919,
108,Hong Kong,3850,95,46,3,2458,144,1346,39,513,6,692430,92289,7502875,Asia,1949,163106,11
109,Congo,3546,-1,58,-1,1589,-1,1899,-1,641,10,-1,-1,5530134,Africa,1560,95347,
110,Montenegro,3411,-1,57,-1,2032,-1,1322,-1,5431,91,37995,60494,628074,Europe,184,11019,17
111,Thailand,3330,2,58,-1,3148,4,124,1,48,0.8,749213,10731,69817417,Asia,20966,1203749,93
112,Somalia,3227,-1,93,-1,1728,-1,1406,2,203,6,-1,-1,15931796,Africa,4937,171310,
113,Mayotte,3042,11,39,-1,2738,-1,265,2,11127,143,13000,47549,273400,Africa,90,7010,21
114,Eswatini,2968,59,55,2,1476,91,1437,5,2556,47,20784,17897,1161315,Africa,391,21115,56
115,Sri Lanka,2839,-1,11,-1,2541,4,287,1,133,0.5,166737,7783,21422117,Asia,7546,1947465,128
116,Cuba,2775,49,88,-1,2409,13,278,4,245,8,285471,25205,11325918,North America,4081,128704,40
117,Cabo Verde,2734,45,27,-1,2010,55,697,-1,4912,49,61633,110738,556564,Africa,204,20613,9
118,Namibia,2652,112,15,3,563,7,2074,24,1042,6,29233,11486,2545138,Africa,960,169676,87
119,Mali,2552,6,124,-1,1954,4,474,-1,126,6,25152,1239,20301301,Africa,7955,163720,807
120,Slovakia,2480,63,29,-1,1824,47,627,2,454,5,272322,49877,5459908,Europe,2202,188273,20
121,South Sudan,2450,13,47,-1,1175,-1,1228,-1,219,4,12044,1075,11206213,Africa,4574,238430,930
122,Slovenia,2223,15,125,1,1909,25,189,2,1069,60,135702,65274,2078967,Europe,935,16632,15
123,Lithuania,2171,24,81,-1,1656,6,434,6,799,30,540784,198948,2718224,Europe,1252,33558,5
124,Estonia,2124,11,63,-1,1954,6,107,-1,1601,47,122880,92626,1326625,Europe,625,21058,11
125,Mozambique,2120,41,15,-1,795,17,1310,-1,68,0.5,65151,2079,31331560,Africa,14779,2088771,481
126,Rwanda,2111,7,5,-1,1258,21,848,-1,163,0.4,286251,22052,12980666,Africa,6149,2596133,45
127,Suriname,2050,-1,27,-1,1327,-1,696,13,3492,46,2785,4743,587139,South America,286,21746,211
128,Guinea-Bissau,2032,-1,27,-1,944,-1,1061,5,1030,14,1500,761,1972150,Africa,971,73043,1
129,Benin,1936,-1,38,-1,1600,-1,298,1,159,3,93677,7709,12151106,Africa,6276,319766,130
130,Iceland,1930,4,10,-1,1825,-1,95,-1,5652,29,149693,438392,341459,Europe,177,34146,2
131,Sierra Leone,1877,17,67,-1,1427,26,383,-1,235,8,-1,-1,7991725,Africa,4258,119279,
132,Yemen,1768,5,508,-1,898,4,362,-1,59,17,120,4,29885098,Asia,16903,58829,249
133,Tunisia,1642,41,51,-1,1241,8,350,9,139,4,100298,8478,11830463,Africa,7205,231970,118
134,New Zealand,1569,-1,22,-1,1524,1,23,-1,314,4,482929,96545,5002100,Australia/Oceania,3188,227368,10
135,Angola,1483,88,64,2,520,14,899,20,45,2,64747,1965,32953494,Africa,22221,514898,509
136,Uruguay,1318,9,37,-1,1079,14,202,2,379,11,126956,36535,3474923,South America,2637,93917,27
137,Latvia,1275,18,32,-1,1070,-1,173,-1,677,17,207909,110356,1883993,Europe,1478,58875,9
138,Jordan,1232,1,11,-1,1171,11,50,3,121,1,628745,61564,10212861,Asia,8290,928442,16
139,Liberia,1224,3,78,-1,705,6,441,-1,242,15,-1,-1,5068292,Africa,4141,64978,
140,Uganda,1223,10,5,-1,1102,-1,116,-1,27,0.1,288367,6287,45863886,Africa,37501,9172777,159
141,Cyprus,1208,13,19,-1,856,-1,333,-1,1000,16,216597,179270,1208214,Asia,1000,63590,6
142,Georgia,1206,9,17,-1,987,13,202,-1,302,4,240473,60293,3988389,Asia,3307,234611,17
143,Burkina Faso,1158,5,54,-1,961,14,143,-1,55,3,-1,-1,20953280,Africa,18094,388024,
144,Niger,1152,-1,69,-1,1057,-1,26,-1,47,3,9052,373,24279024,Africa,21076,351870,2
145,Togo,1012,11,22,1,697,7,293,2,122,3,45767,5517,8296051,Africa,8198,377093,181
146,Syria,999,55,48,-1,311,15,640,-1,57,3,-1,-1,17538435,Asia,17556,365384,
147,Malta,946,20,9,-1,670,2,267,-1,2142,20,136713,309544,441660,Europe,467,49073,3
148,Andorra,944,5,52,-1,828,3,64,1,12216,673,3750,48527,77277,Europe,82,1486,21
149,Chad,942,3,76,1,838,3,28,-1,57,5,-1,-1,16466672,Africa,17481,216667,
150,Gambia,935,136,16,-1,136,21,783,-1,386,7,5183,2139,2422567,Africa,2591,151410,467
151,Jamaica,928,8,12,-1,745,-1,171,-1,313,4,41299,13941,2962443,North America,3192,246870,72
152,Sao Tome and Principe,878,-1,15,-1,795,-1,68,-1,3999,68,3062,13948,219532,Africa,250,14635,72
153,Botswana,804,-1,2,-1,63,-1,739,1,341,0.8,68423,29043,2355945,Africa,2930,1177973,34
154,Bahamas,751,-1,14,-1,91,-1,646,1,1908,36,4704,11951,393606,North America,524,28115,84
155,Vietnam,747,30,10,2,392,11,345,-1,8,0.1,482456,4952,97423080,Asia,130419,9742308,202
156,Lesotho,742,16,23,2,175,1,544,-1,346,11,8771,4091,2143896,Africa,2889,93213,244
157,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
158,San Marino,699,-1,42,-1,657,-1,0,-1,20596,1238,6068,178797,33938,Europe,49,808,6
159,Réunion,671,1,5,-1,592,-1,74,3,749,6,35419,39533,895934,Africa,1335,179187,25
160,Channel Islands,597,1,47,-1,533,-1,17,-1,3431,270,30721,176540,174017,Europe,291,3702,6
161,Guyana,509,-1,22,-1,189,-1,298,1,647,28,5057,6426,786926,South America,1546,35769,156
162,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59881716,Africa,117646,2851510,
163,Taiwan,477,1,7,-1,443,-1,27,-1,20,0.3,82737,3473,23821081,Asia,49939,3403012,288
164,Comoros,396,8,7,-1,340,-1,49,-1,455,8,-1,-1,871275,Africa,2200,124468,
165,Burundi,395,-1,1,-1,304,-1,90,-1,33,0.08,15614,1310,11921244,Africa,30180,11921244,763
166,Myanmar,357,-1,6,-1,308,3,43,-1,7,0.1,122290,2246,54445394,Asia,152508,9074232,445
167,Mauritius,344,-1,10,-1,334,-1,0,-1,270,8,205285,161390,1271979,Africa,3698,127198,6
168,Isle of Man,336,-1,24,-1,312,-1,0,-1,3949,282,8560,100615,85077,Europe,253,3545,10
169,Mongolia,293,-1,-1,-1,260,16,33,1,89,-1,38334,11676,3283200,Asia,11205,-1,86
170,Eritrea,282,-1,-1,-1,225,-1,57,-1,79,-1,-1,-1,3551041,Africa,12592,-1,
171,Guadeloupe,279,-1,14,-1,179,-1,86,-1,697,35,18476,46175,400131,North America,1434,28581,22
172,Martinique,276,7,15,-1,98,-1,163,1,736,40,12227,32585,375236,North America,1360,25016,31
173,Faeroe Islands,266,25,-1,-1,192,-1,74,1,5442,-1,43045,880608,48881,Europe,184,-1,1
174,Aruba,263,92,3,-1,114,2,146,-1,2462,28,14047,131513,106811,North America,406,35604,8
175,Cambodia,243,-1,-1,-1,210,8,33,1,15,-1,67807,4050,16740743,Asia,68892,-1,247
176,Trinidad and Tobago,210,11,8,-1,135,-1,67,-1,150,6,9559,6828,1399938,North America,6666,174992,146
177,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3085,15,30900,469641,65795,North America,324,65795,2
178,Gibraltar,190,1,-1,-1,184,1,6,-1,5640,-1,23063,684565,33690,Europe,177,-1,1
179,Papua New Guinea,163,10,3,1,53,9,107,-1,18,0.3,10808,1206,8962545,Australia/Oceania,54985,2987515,829
180,Sint Maarten,160,4,16,-1,64,-1,80,3,3728,373,1115,25977,42922,North America,268,2683,38
181,Bermuda,157,-1,9,-1,144,-1,4,-1,2522,145,25697,412777,62254,North America,397,6917,2
182,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,41148,93971,437882,Asia,3106,145961,11
183,Barbados,133,-1,7,-1,100,-1,26,-1,463,24,12057,41951,287410,North America,2161,41059,24
184,Turks and Caicos,129,13,2,-1,39,1,88,3,3328,52,1252,32296,38766,North America,301,19383,31
185,Seychelles,126,-1,-1,-1,124,-1,2,-1,1280,-1,-1,-1,98407,Africa,781,-1,
186,Monaco,125,-1,4,-1,105,-1,16,2,3183,102,38209,973007,39269,Europe,314,9817,1
187,Bhutan,105,-1,-1,-1,93,-1,12,-1,136,-1,54589,70673,772419,Asia,7356,-1,14
188,Antigua and Barbuda,92,-1,3,-1,76,-1,13,1,939,31,1500,15305,98008,North America,1065,32669,65
189,Liechtenstein,89,-1,1,-1,85,-1,3,-1,2334,26,900,23598,38139,Europe,429,38139,42
190,Belize,86,14,2,-1,31,-1,53,2,216,5,3679,9237,398292,North America,4631,199146,108
191,French Polynesia,64,-1,-1,-1,62,-1,2,-1,228,-1,5849,20810,281067,Australia/Oceania,4392,-1,48
192,St. Vincent Grenadines,56,-1,-1,-1,46,-1,10,-1,505,-1,2425,21852,110975,North America,1982,-1,46
193,Saint Martin,53,-1,3,-1,41,-1,9,1,1369,77,1183,30547,38727,North America,731,12909,33
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6261,650169,Asia,14134,-1,160
195,Curaçao,31,2,1,-1,28,4,2,-1,189,6,1080,6579,164159,North America,5295,164159,152
196,Fiji,27,-1,1,-1,18,-1,8,-1,30,1,6693,7461,897077,Australia/Oceania,33225,897077,134
197,Saint Lucia,25,-1,-1,-1,24,-1,1,-1,136,-1,3810,20739,183710,North America,7348,-1,48
198,Timor-Leste,25,-1,-1,-1,24,-1,1,-1,19,-1,4238,3209,1320743,Asia,52830,-1,312
199,Grenada,24,-1,-1,-1,23,-1,1,-1,213,-1,6252,55537,112574,North America,4691,-1,18
200,New Caledonia,22,-1,-1,-1,22,-1,0,-1,77,-1,10186,35645,285762,Australia/Oceania,12989,-1,28
201,Laos,20,-1,-1,-1,19,-1,1,-1,3,-1,29374,4032,7285462,Asia,364273,-1,248
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13958,72004,North America,4000,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,16,-1,1,-1,319,-1,1146,21527,53236,North America,3132,-1,46
204,Greenland,14,-1,-1,-1,14,1,0,-1,247,-1,5977,105266,56780,North America,4056,-1,9
205,Montserrat,13,-1,1,-1,10,-1,2,-1,2604,200,61,12220,4992,North America,384,4992,82
206,Caribbean Netherlands,13,-1,-1,-1,7,-1,6,-1,495,-1,424,16155,26246,North America,2019,-1,62
207,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3726,-1,1816,520493,3489,South America,268,-1,2
208,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
209,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598642,Africa,59864,598642,
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,British Virgin Islands,9,-1,1,-1,7,-1,1,-1,298,33,1522,50312,30251,North America,3361,30251,20
212,St. Barth,9,-1,-1,-1,6,-1,3,-1,911,-1,1246,126113,9880,North America,1098,-1,8
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5791,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,537,35762,15016,North America,5005,-1,28
215,China,84528,37,4634,-1,79057,10,837,34,59,3,90410000,62814,1439323776,Asia,17028,310601,16
