index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
17,Turkey,234934,1083,5765,18,218491,994,10678,583,2783,68,4973466,58913,84420896,Asia,359,14644,17
18,Germany,212331,11,9232,-1,194700,-1,8399,270,2534,110,8006135,95528,83809070,Europe,395,9078,10
19,Argentina,206743,-1,3863,50,94129,2827,108751,1150,4571,85,760746,16818,45233488,South America,219,11709,59
20,France,192334,1039,30296,2,82166,666,79872,384,2946,464,2982302,45680,65287125,Europe,339,2155,22
21,Iraq,134722,2836,5017,83,96103,1992,33602,511,3343,124,1059619,26294,40298609,Asia,299,8032,38
22,Canada,117792,761,8958,11,102345,748,6489,2253,3118,237,4178195,110615,37772312,North America,321,4217,9
23,Indonesia,115056,1922,5388,86,72050,1813,37618,-1,420,20,1575043,5753,273784671,Asia,2380,50814,174
24,Philippines,112593,6352,2115,11,66049,240,44429,239,1026,19,1616738,14736,109710763,Asia,974,51873,68
25,Qatar,111538,216,177,-1,108254,252,3107,73,39724,63,505148,179909,2807805,Asia,25,15863,6
26,Egypt,94752,112,4912,24,45569,1503,44271,41,924,48,135000,1317,102500680,Africa,1082,20867,759
27,Kazakhstan,93820,1158,1058,-1,65132,2621,27630,221,4991,56,2113795,112455,18796826,Asia,200,17766,9
28,Ecuador,87963,922,5808,41,70985,64,11170,366,4979,329,250720,14192,17666627,South America,201,3042,70
29,Bolivia,81846,1693,3228,75,24510,354,54108,71,7003,276,175283,14998,11687153,South America,143,3621,67
30,Sweden,81181,37,5747,6,-1,-1,-1,38,8034,569,810356,80193,10105081,Europe,124,1758,12
31,Oman,79159,-1,421,-1,61421,-1,17317,187,15469,82,305651,59728,5117378,Asia,65,12155,17
32,Israel,76198,1768,561,15,49834,2263,25803,341,8285,61,1794889,195148,9197590,Asia,121,16395,5
33,Dominican Republic,74295,1178,1213,30,38824,-1,34258,385,6843,112,268529,24732,10857757,North America,146,8951,40
34,Ukraine,74219,1061,1764,26,40613,737,31842,132,1698,40,1081146,24736,43708000,Europe,589,24778,40
35,Belgium,70314,465,9850,5,17598,8,42866,54,6065,850,1728283,149063,11594326,Europe,165,1177,7
36,Kuwait,68774,475,465,4,60326,587,7983,131,16083,109,514051,120214,4276141,Asia,62,9196,8
37,Panama,68456,-1,1497,-1,42093,-1,24866,164,15844,346,232514,53814,4320725,North America,63,2886,19
38,Belarus,68250,84,574,3,63163,220,4513,-1,7223,61,1325776,140308,9449026,Europe,138,16462,7
39,UAE,61352,189,351,-1,55090,227,5911,-1,6196,35,5219289,527142,9901100,Asia,161,28208,2
40,Netherlands,55955,485,6150,1,-1,-1,-1,27,3265,359,1079860,63008,17138446,Europe,306,2787,16
41,Romania,55241,1232,2480,48,28006,256,24755,436,2873,129,1268899,66002,19225070,Europe,348,7752,15
42,Singapore,53346,295,27,-1,47454,275,5865,1,9112,5,1321094,225652,5854555,Asia,110,216835,4
43,Guatemala,52365,823,2037,24,40285,939,10043,5,2918,114,165506,9223,17944179,North America,343,8809,108
44,Portugal,51681,112,1739,1,37318,207,12624,44,5070,171,1671422,163964,10193836,Europe,197,5862,6
45,Poland,48149,680,1738,6,35056,175,11355,65,1272,46,2341039,61862,37842640,Europe,786,21774,16
46,Nigeria,44433,304,910,14,31851,11188,11672,7,215,4,289133,1400,206564295,Africa,4649,226994,714
47,Honduras,43794,597,1384,7,5854,60,36556,48,4415,140,108314,10920,9918411,North America,226,7166,92
48,Bahrain,42132,297,151,1,39335,328,2646,43,24694,89,858249,503023,1706181,Asia,40,11299,2
49,Japan,39858,1171,1016,4,27197,710,11645,88,315,8,877134,6937,126439019,Asia,3172,124448,144
50,Armenia,39298,196,768,6,30372,511,8158,10,13259,259,168164,56740,2963766,Asia,75,3859,18
51,Ghana,37812,-1,191,-1,34313,-1,3308,8,1215,6,399446,12832,31128156,Africa,823,162975,78
52,Kyrgyzstan,37541,412,1427,7,28743,816,7371,24,5746,218,267718,40976,6533596,Asia,174,4579,24
53,Afghanistan,36782,35,1288,-1,25669,-1,9825,31,943,33,89377,2292,39002243,Asia,1060,30281,436
54,Switzerland,35746,130,1981,-1,31600,100,2165,24,4128,229,808031,93301,8660434,Europe,242,4372,11
55,Azerbaijan,32910,226,473,5,28348,588,4089,66,3243,47,751246,74033,10147495,Asia,308,21453,14
56,Algeria,32504,532,1248,9,22375,474,8881,57,740,28,-1,-1,43919580,Africa,1351,35192,
57,Morocco,27217,1021,417,16,19629,661,7171,31,737,11,1338989,36238,36949774,Africa,1358,88609,28
58,Uzbekistan,27047,981,165,8,18051,1213,8831,224,807,5,1377915,41117,33512049,Asia,1239,203103,24
59,Serbia,26738,287,605,7,14047,-1,12086,143,3061,69,703246,80519,8733952,Europe,327,14436,12
60,Ireland,26253,45,1763,-1,23364,-1,1126,5,5311,357,644227,130338,4942748,Europe,188,2804,8
61,Moldova,25814,332,810,10,18167,225,6837,362,6401,201,128076,31757,4033060,Europe,156,4979,31
62,Kenya,23202,605,388,6,9327,587,13487,44,431,7,322923,5994,53871430,Africa,2322,138844,167
63,Austria,21481,96,719,1,19336,273,1426,23,2384,80,916778,101738,9011157,Europe,419,12533,10
64,Nepal,21009,259,58,1,15026,65,5925,-1,720,2,718896,24635,29182185,Asia,1389,503141,41
65,Venezuela,20754,-1,180,-1,11622,-1,8952,25,730,6,1554624,54686,28428157,South America,1370,157934,18
66,Ethiopia,19877,588,343,7,8240,309,11294,153,173,3,452427,3927,115200324,Africa,5796,335861,255
67,Costa Rica,19837,435,181,10,6590,1901,13066,98,3891,36,92680,18178,5098349,North America,257,28168,55
68,Australia,18730,412,232,11,10622,-1,7876,44,734,9,4476021,175348,25526440,Australia/Oceania,1363,110028,6
69,El Salvador,18262,419,486,9,8954,145,8822,503,2814,75,248791,38339,6489246,North America,355,13352,26
70,Czechia,17286,278,383,-1,11812,104,5091,19,1614,36,713760,66639,10710857,Europe,620,27966,15
71,Cameroon,17255,-1,391,-1,15320,-1,1544,30,649,15,149000,5601,26600755,Africa,1542,68033,179
72,Ivory Coast,16293,73,103,1,11955,68,4235,-1,616,4,103624,3920,26432579,Africa,1622,256627,255
73,S. Korea,14423,34,301,-1,13352,72,770,13,281,6,1589780,31006,51273372,Asia,3555,170343,32
74,Denmark,14073,77,616,-1,12715,33,742,3,2429,106,1605991,277176,5794112,Europe,412,9406,4
75,Bosnia and Herzegovina,12856,394,373,11,6592,233,5891,-1,3921,114,143973,43910,3278816,Europe,255,8790,23
76,Palestine,12770,229,86,2,6419,1029,6265,-1,2498,17,200280,39183,5111366,Asia,400,59434,26
77,Bulgaria,12414,255,415,11,6964,280,5035,41,1788,60,281953,40608,6943280,Europe,559,16731,25
78,Madagascar,11895,235,123,5,9286,461,2486,79,429,4,44805,1615,27749854,Africa,2333,225609,619
79,Sudan,11780,42,763,11,6194,57,4823,-1,268,17,401,9,43935122,Africa,3730,57582,109
80,North Macedonia,11202,74,505,5,7108,136,3589,4,5377,242,106877,51300,2083366,Europe,186,4125,19
81,Senegal,10432,46,214,3,6920,19,3298,41,622,13,111603,6651,16780248,Africa,1609,78412,150
82,Norway,9362,28,256,-1,8752,-1,354,1,1726,47,455059,83880,5425124,Europe,579,21192,12
83,DRC,9178,45,215,-1,7727,303,1236,-1,102,2,-1,-1,89779764,Africa,9782,417580,
84,Malaysia,9002,1,125,-1,8684,16,193,1,278,4,991333,30594,32402973,Asia,3600,259224,33
85,French Guiana,7998,50,45,1,6873,106,1080,26,26720,150,40614,135687,299321,South America,37,6652,7
86,Gabon,7646,-1,51,-1,5408,-1,2187,11,3428,23,79255,35538,2230132,Africa,292,43728,28
87,Tajikistan,7583,45,61,-1,6356,39,1166,-1,794,6,-1,-1,9555708,Asia,1260,156651,
88,Haiti,7511,35,166,1,4832,226,2513,-1,658,15,18300,1603,11414964,North America,1520,68765,624
89,Guinea,7489,125,48,2,6591,86,850,24,569,4,14407,1095,13161974,Africa,1758,274208,914
90,Finland,7483,17,331,2,6950,-1,202,1,1350,60,380801,68718,5541534,Europe,741,16742,15
91,Luxembourg,6917,53,118,-1,5537,39,1262,7,11034,188,604696,964629,626869,Europe,91,5312,1
92,Zambia,6793,213,173,2,5109,408,1511,-1,369,9,88471,4801,18425892,Africa,2712,106508,208
93,Mauritania,6418,36,157,-1,5209,35,1052,3,1377,34,57387,12316,4659723,Africa,726,29680,81
94,Albania,5750,130,176,4,3031,-1,2543,16,1998,61,37503,13033,2877496,Europe,500,16349,77
95,Paraguay,5724,-1,55,-1,4249,-1,1420,14,802,8,129724,18168,7140373,South America,1247,129825,55
96,Croatia,5318,24,154,1,4517,79,647,7,1296,38,123199,30028,4102783,Europe,771,26641,33
97,Djibouti,5248,8,59,-1,5044,16,145,-1,5305,60,58445,59079,989269,Africa,189,16767,17
98,Lebanon,5062,-1,65,-1,1837,-1,3160,40,742,10,322725,47303,6822469,Asia,1348,104961,21
99,Greece,4855,118,209,-1,1374,-1,3272,13,466,20,599709,57564,10418088,Europe,2146,49847,17
100,Equatorial Guinea,4821,-1,83,-1,2182,-1,2556,-1,3427,59,44356,31534,1406622,Africa,292,16947,32
101,CAR,4618,4,59,-1,1640,5,2919,2,955,12,29567,6113,4837063,Africa,1047,81984,164
102,Hungary,4553,9,598,1,3415,2,540,7,471,62,348132,36046,9657985,Europe,2121,16150,28
103,Maldives,4446,153,19,1,2693,23,1734,12,8212,35,83115,153527,541370,Asia,122,28493,7
104,Malawi,4361,89,128,5,2047,102,2186,4,227,7,32144,1677,19170773,Africa,4396,149772,596
105,Zimbabwe,4221,146,81,1,1238,181,2902,-1,284,5,140421,9436,14882029,Africa,3526,183729,106
106,Libya,4063,-1,93,-1,625,-1,3345,-1,591,14,54788,7964,6879587,Africa,1693,73974,126
107,Nicaragua,3672,-1,116,-1,2492,-1,1064,-1,554,17,-1,-1,6631617,North America,1806,57169,
108,Hong Kong,3670,80,41,1,2141,104,1488,43,489,5,593962,79168,7502543,Asia,2044,182989,13
109,Congo,3546,-1,58,-1,1589,-1,1899,-1,641,10,-1,-1,5529389,Africa,1559,95334,
110,Thailand,3321,1,58,-1,3142,-1,121,1,48,0.8,749213,10731,69816463,Asia,21023,1203732,93
111,Montenegro,3301,-1,52,-1,1445,-1,1804,-1,5256,83,36752,58515,628074,Europe,190,12078,17
112,Somalia,3220,-1,93,-1,1598,-1,1529,2,202,6,-1,-1,15929364,Africa,4947,171283,
113,Mayotte,3023,15,39,-1,2738,-1,246,2,11059,143,13000,47556,273364,Africa,90,7009,21
114,Eswatini,2856,18,49,4,1258,5,1549,5,2459,42,20784,17898,1161249,Africa,407,23699,56
115,Sri Lanka,2834,6,11,-1,2524,7,299,1,132,0.5,162090,7567,21421628,Asia,7559,1947421,132
116,Cuba,2701,31,88,1,2382,9,231,1,238,8,277863,24533,11325955,North America,4193,128704,41
117,Cabo Verde,2583,-1,25,-1,1911,-1,647,-1,4641,45,41634,74810,556531,Africa,215,22261,13
118,Mali,2543,-1,124,-1,1943,-1,476,-1,125,6,23757,1170,20298100,Africa,7982,163694,854
119,Namibia,2470,64,12,-1,211,24,2247,24,971,5,29233,11487,2544887,Africa,1030,212074,87
120,South Sudan,2437,8,47,1,1175,-1,1215,-1,217,4,12044,1075,11205496,Africa,4598,238415,930
121,Slovakia,2368,14,29,-1,1771,25,568,2,434,5,267117,48923,5459893,Europe,2306,188272,20
122,Slovenia,2190,9,123,1,1854,23,213,2,1053,59,133957,64434,2078965,Europe,949,16902,16
123,Lithuania,2137,17,80,-1,1647,2,410,6,786,29,531518,195524,2718430,Europe,1272,33980,5
124,Rwanda,2099,7,5,-1,1222,53,872,-1,162,0.4,278457,21455,12978907,Africa,6183,2595781,47
125,Estonia,2091,11,63,-1,1937,2,91,-1,1576,47,120983,91196,1326620,Europe,634,21057,11
126,Mozambique,2029,56,15,1,765,89,1249,-1,65,0.5,62373,1991,31326757,Africa,15440,2088450,502
127,Guinea-Bissau,1981,-1,27,-1,803,-1,1151,5,1005,14,1500,761,1971895,Africa,995,73033,1
128,Iceland,1918,3,10,-1,1825,-1,83,-1,5617,29,145259,425422,341447,Europe,178,34145,2
129,Benin,1914,109,38,2,1036,-1,840,1,158,3,85863,7067,12149364,Africa,6348,319720,141
130,Suriname,1893,-1,27,-1,1227,-1,639,12,3224,46,2143,3650,587111,South America,310,21745,274
131,Sierra Leone,1855,7,67,-1,1397,22,391,-1,232,8,-1,-1,7990837,Africa,4308,119266,
132,Yemen,1760,26,506,7,863,-1,391,-1,59,17,120,4,29881500,Asia,16978,59054,249
133,Tunisia,1584,19,51,-1,1227,2,306,3,134,4,97245,8220,11829788,Africa,7468,231957,122
134,New Zealand,1567,-1,22,-1,1523,5,22,-1,313,4,473769,94714,5002100,Australia/Oceania,3192,227368,11
135,Angola,1344,64,59,1,503,27,782,20,41,2,64747,1965,32947881,Africa,24515,558439,509
136,Uruguay,1291,-1,36,-1,1023,-1,232,4,372,10,119042,34258,3474858,South America,2692,96524,29
137,Latvia,1249,3,32,-1,1070,18,147,-1,663,17,203868,108204,1884106,Europe,1508,58878,9
138,Jordan,1224,6,11,-1,1155,24,58,3,120,1,616656,60384,10212308,Asia,8343,928392,17
139,Liberia,1216,2,78,-1,698,2,440,-1,240,15,-1,-1,5067641,Africa,4167,64970,
140,Uganda,1203,8,5,-1,1073,3,125,-1,26,0.1,282512,6161,45855954,Africa,38118,9171191,162
141,Georgia,1182,3,17,-1,962,3,203,5,296,4,240473,60293,3988431,Asia,3374,234614,17
142,Cyprus,1180,25,19,-1,856,-1,305,-1,977,16,216597,179278,1208166,Asia,1024,63588,6
143,Burkina Faso,1153,3,53,-1,947,-1,153,-1,55,3,-1,-1,20950136,Africa,18170,395286,
144,Niger,1152,-1,69,-1,1032,-1,51,-1,47,3,9052,373,24274207,Africa,21071,351800,2
145,Togo,976,-1,19,-1,663,-1,294,2,118,2,43708,5269,8294987,Africa,8499,436578,190
146,Andorra,939,2,52,-1,825,4,62,1,12151,673,3750,48527,77277,Europe,82,1486,21
147,Chad,938,2,75,-1,814,-1,49,-1,57,5,-1,-1,16464086,Africa,17552,219521,
148,Jamaica,905,11,12,-1,743,-1,150,-1,305,4,40095,13535,2962372,North America,3273,246864,74
149,Syria,892,45,46,-1,283,15,563,-1,51,3,-1,-1,17536105,Asia,19659,381220,
150,Malta,890,16,9,-1,666,-1,215,-1,2015,20,133105,301378,441654,Europe,496,49073,3
151,Sao Tome and Principe,875,1,15,-1,794,7,66,-1,3986,68,2998,13658,219510,Africa,251,14634,73
152,Botswana,804,-1,2,-1,63,-1,739,1,341,0.8,68423,29046,2355686,Africa,2930,1177843,34
153,Lesotho,726,8,21,2,174,1,531,-1,339,10,8665,4042,2143804,Africa,2953,102086,247
154,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
155,San Marino,699,-1,42,-1,657,-1,0,-1,20596,1238,6068,178797,33938,Europe,49,808,6
156,Bahamas,679,-1,14,-1,91,-1,574,1,1725,36,4458,11327,393585,North America,580,28113,88
157,Gambia,671,-1,14,5,79,11,578,-1,277,6,4859,2006,2422195,Africa,3610,173014,498
158,Vietnam,670,18,8,2,378,4,284,-1,7,0.08,482456,4952,97418299,Asia,145400,12177287,202
159,Réunion,667,-1,4,-1,592,-1,71,3,745,4,35419,39535,895899,Africa,1343,223975,25
160,Channel Islands,595,4,47,-1,533,-1,15,-1,3419,270,30721,176548,174009,Europe,292,3702,6
161,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59872381,Africa,117627,2851066,
162,Guyana,497,23,22,1,186,1,289,2,632,28,4975,6322,786905,South America,1583,35768,158
163,Taiwan,476,1,7,-1,441,-1,28,-1,20,0.3,82337,3457,23820846,Asia,50044,3402978,289
164,Burundi,395,-1,1,-1,304,-1,90,-1,33,0.08,15614,1310,11919300,Africa,30175,11919300,763
165,Comoros,388,2,7,-1,340,10,41,-1,445,8,-1,-1,871174,Africa,2245,124453,
166,Myanmar,355,-1,6,-1,302,-1,47,-1,7,0.1,120292,2209,54443404,Asia,153362,9073901,453
167,Mauritius,344,-1,10,-1,334,-1,0,-1,270,8,205285,161392,1271967,Africa,3698,127197,6
168,Isle of Man,336,-1,24,-1,312,-1,0,-1,3949,282,8358,98243,85075,Europe,253,3545,10
169,Mongolia,293,-1,-1,-1,230,-1,63,1,89,-1,37278,11355,3282911,Asia,11204,-1,88
170,Eritrea,282,-1,-1,-1,225,-1,57,-1,79,-1,-1,-1,3550772,Africa,12591,-1,
171,Guadeloupe,272,-1,14,-1,179,-1,79,-1,680,35,17682,44191,400131,North America,1471,28581,23
172,Martinique,269,-1,15,-1,98,-1,156,4,717,40,12227,32585,375237,North America,1395,25016,31
173,Cambodia,240,-1,-1,-1,197,-1,43,1,14,-1,65974,3941,16739478,Asia,69748,-1,254
174,Faeroe Islands,227,2,-1,-1,192,-1,35,1,4644,-1,40837,835454,48880,Europe,215,-1,1
175,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3086,15,30122,457844,65791,North America,324,65791,2
176,Trinidad and Tobago,192,10,8,-1,135,-1,49,-1,137,6,8766,6262,1399913,North America,7291,174989,160
177,Gibraltar,189,1,-1,-1,183,-1,6,-1,5610,-1,22311,662244,33690,Europe,178,-1,2
178,Bermuda,157,-1,9,-1,144,-1,4,-1,2522,145,24242,389392,62256,North America,397,6917,3
179,Sint Maarten,150,4,16,-1,64,-1,70,-1,3495,373,1026,23905,42920,North America,286,2683,42
180,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,41148,93975,437859,Asia,3105,145953,11
181,Barbados,132,-1,7,-1,98,-1,27,-1,459,24,11711,40747,287408,North America,2177,41058,25
182,Aruba,132,8,3,-1,112,-1,17,-1,1236,28,13173,123333,106808,North America,809,35603,8
183,Monaco,123,2,4,-1,105,-1,14,1,3132,102,38209,973031,39268,Europe,319,9817,1
184,Turks and Caicos,116,-1,2,-1,38,-1,76,3,2992,52,1220,31473,38764,North America,334,19382,32
185,Papua New Guinea,114,3,2,-1,34,-1,78,-1,13,0.2,10471,1168,8961617,Australia/Oceania,78611,4480809,856
186,Seychelles,114,-1,-1,-1,113,-1,1,-1,1159,-1,-1,-1,98403,Africa,863,-1,
187,Bhutan,103,-1,-1,-1,90,1,13,-1,133,-1,52488,67957,772373,Asia,7499,-1,15
188,Antigua and Barbuda,92,-1,3,-1,75,-1,14,1,939,31,1477,15071,98003,North America,1065,32668,66
189,Liechtenstein,89,-1,1,-1,85,-1,3,-1,2334,26,900,23599,38138,Europe,429,38138,42
190,French Polynesia,62,-1,-1,-1,62,-1,0,-1,221,-1,5390,19178,281058,Australia/Oceania,4533,-1,52
191,Belize,57,-1,2,-1,30,-1,25,2,143,5,3484,8748,398252,North America,6987,199126,114
192,St. Vincent Grenadines,55,-1,-1,-1,45,-1,10,-1,496,-1,2191,19744,110973,North America,2018,-1,51
193,Saint Martin,53,-1,3,-1,41,-1,9,1,1369,77,1183,30550,38723,North America,731,12908,33
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6262,650121,Asia,14133,-1,160
195,Curaçao,29,-1,1,-1,24,-1,4,-1,177,6,1080,6579,164156,North America,5661,164156,152
196,Fiji,27,-1,1,-1,18,-1,8,-1,30,1,6693,7461,897042,Australia/Oceania,33224,897042,134
197,Saint Lucia,25,-1,-1,-1,22,-1,3,-1,136,-1,3548,19314,183705,North America,7348,-1,52
198,Grenada,24,-1,-1,-1,23,-1,1,-1,213,-1,6252,55538,112572,North America,4691,-1,18
199,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1187,1320606,Asia,55025,-1,842
200,New Caledonia,22,-1,-1,-1,22,-1,0,-1,77,-1,10186,35647,285747,Australia/Oceania,12989,-1,28
201,Laos,20,-1,-1,-1,19,-1,1,-1,3,-1,28547,3919,7284885,Asia,364244,-1,255
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13958,72003,North America,4000,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,16,-1,1,-1,319,-1,1043,19593,53234,North America,3131,-1,51
204,Greenland,14,-1,-1,-1,13,-1,1,-1,247,-1,5876,103489,56779,North America,4056,-1,10
205,Montserrat,13,-1,1,-1,10,-1,2,-1,2604,200,61,12220,4992,North America,384,4992,82
206,Caribbean Netherlands,13,-1,-1,-1,7,-1,6,-1,495,-1,424,16155,26245,North America,2019,-1,62
207,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3727,-1,1816,520642,3488,South America,268,-1,2
208,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
209,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,598561,Africa,59856,598561,
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,St. Barth,9,-1,-1,-1,6,-1,3,-1,911,-1,1246,126113,9880,North America,1098,-1,8
212,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,264,33,1253,41421,30250,North America,3781,30250,24
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5791,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,537,35764,15015,North America,5005,-1,28
215,China,84464,36,4634,-1,79030,17,800,36,59,3,90410000,62814,1439323776,Asia,17041,310601,16
