index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
68,Australia,25670,123,611,11,21116,260,3943,31,1005,24,6167592,241417,25547450,Australia/Oceania,995,41813,4
69,El Salvador,25635,98,713,5,14013,214,10909,275,3949,110,312849,48193,6491566,North America,253,9105,21
70,Czechia,24198,104,423,2,17546,5,6229,33,2259,39,896813,83718,10712264,Europe,443,25325,12
71,Palestine,22204,536,152,5,14787,156,7265,-1,4337,30,263288,51425,5119812,Asia,231,33683,19
72,Bosnia and Herzegovina,19793,243,598,4,12961,103,6234,-1,6039,182,185125,56486,3277374,Europe,166,5481,18
73,S. Korea,19699,299,323,2,14903,138,4473,70,384,6,1924170,37525,51276496,Asia,2603,158751,27
74,Cameroon,19142,-1,411,-1,17651,-1,1080,30,718,15,149000,5591,26647839,Africa,1392,64837,179
75,Ivory Coast,17948,55,115,-1,16553,113,1280,-1,678,4,126552,4779,26479122,Africa,1475,230253,209
76,Denmark,16891,112,624,-1,15116,127,1151,4,2914,108,2433762,419936,5795557,Europe,343,9288,2
77,Lebanon,16870,595,160,5,4693,209,12017,93,2473,23,520110,76259,6820309,Asia,404,42627,13
78,Paraguay,16474,-1,294,-1,8854,-1,7326,85,2305,41,188559,26384,7146595,South America,434,24308,38
79,Bulgaria,16190,26,613,8,11313,60,4264,63,2333,88,404683,58315,6939586,Europe,429,11321,17
80,Madagascar,14843,52,191,1,13802,49,850,53,534,7,57736,2077,27800589,Africa,1873,145553,482
81,North Macedonia,14330,37,600,4,11062,48,2668,3,6878,288,147819,70952,2083360,Europe,145,3472,14
82,Senegal,13556,100,284,2,9388,155,3884,36,806,17,145128,8633,16811700,Africa,1240,59196,116
83,Libya,13423,465,232,1,1410,77,11781,-1,1949,34,111448,16184,6886226,Africa,513,29682,62
84,Sudan,13189,-1,823,-1,6612,-1,5754,-1,300,19,401,9,44008044,Africa,3337,53473,109
85,Zambia,12025,123,287,3,11454,362,284,-1,651,16,114401,6196,18462608,Africa,1535,64330,161
86,Norway,10643,32,264,-1,9348,-1,1031,1,1961,49,686202,126416,5428131,Europe,510,20561,8
87,Greece,10134,157,262,2,3804,-1,6068,35,973,25,940882,90344,10414489,Europe,1028,39750,11
88,Croatia,10123,262,184,1,7212,188,2727,13,2468,45,166638,40634,4100994,Europe,405,22288,25
89,DRC,10045,38,258,-1,9103,35,684,-1,112,3,-1,-1,89974062,Africa,8957,348737,
90,Albania,9380,101,280,5,5139,119,3961,19,3260,97,57618,20025,2877274,Europe,307,10276,50
91,Guinea,9371,120,59,-1,8387,105,925,24,711,4,23588,1789,13187372,Africa,1407,223515,559
92,Malaysia,9334,17,126,1,9048,10,160,7,288,4,1243540,38342,32432431,Asia,3475,257400,26
93,French Guiana,9076,-1,58,-1,8620,-1,398,13,30266,193,52668,175634,299873,South America,33,5170,6
94,Tajikistan,8516,-1,68,-1,7309,-1,1139,-1,890,7,-1,-1,9570963,Asia,1124,140749,
95,Gabon,8505,-1,53,-1,7187,-1,1265,2,3807,24,116252,52041,2233873,Africa,263,42149,19
96,Haiti,8209,35,201,-1,5828,85,2180,-1,719,18,23322,2041,11424837,North America,1392,56840,490
97,Finland,8077,28,335,-1,7200,-1,542,1,1457,60,637159,114966,5542144,Europe,686,16544,9
98,Maldives,7667,89,28,-1,5036,111,2603,12,14145,52,111738,206141,542047,Asia,71,19359,5
99,Namibia,7365,249,72,3,2929,112,4364,16,2890,28,60065,23572,2548160,Africa,346,35391,42
100,Mauritania,7016,4,159,1,6430,23,427,3,1503,34,69937,14981,4668434,Africa,665,29361,67
101,Luxembourg,6625,-1,124,-1,-1,-1,-1,2,10556,198,633773,1009847,627593,Europe,95,5061,1
102,Zimbabwe,6412,6,196,-1,5061,5,1155,-1,430,13,149748,10052,14897405,Africa,2323,76007,99
103,Hungary,5961,292,614,-1,3759,-1,1588,7,617,64,424270,43937,9656250,Europe,1620,15727,23
104,Malawi,5536,8,174,-1,3147,4,2215,4,288,9,44296,2306,19206005,Africa,3469,110379,434
105,Djibouti,5385,-1,60,-1,5319,5,6,-1,5438,61,67083,67741,990290,Africa,184,16505,15
106,Equatorial Guinea,4941,-1,83,-1,3884,-1,974,1,3504,59,51944,36842,1409913,Africa,285,16987,27
107,Hong Kong,4802,15,88,2,4320,33,394,23,640,12,780415,103960,7506859,Asia,1563,85305,10
108,Montenegro,4727,-1,93,-1,3839,-1,795,-1,7526,148,48030,76471,628079,Europe,133,6754,13
109,CAR,4700,-1,61,-1,1784,-1,2855,2,970,13,31042,6410,4843035,Africa,1030,79394,156
110,Eswatini,4561,51,91,-1,3478,119,992,11,3925,78,30007,25821,1162102,Africa,255,12770,39
111,Nicaragua,4494,-1,137,-1,2913,-1,1444,-1,677,21,-1,-1,6637214,North America,1477,48447,
112,Rwanda,4020,177,16,-1,1918,14,2086,-1,309,1,404944,31145,13001784,Africa,3234,812612,32
113,Congo,3979,-1,78,-1,1742,-1,2159,-1,718,14,-1,-1,5539067,Africa,1392,71014,
114,Cuba,3973,48,94,-1,3327,54,552,6,351,8,392785,34682,11325466,North America,2851,120484,29
115,Suriname,3954,-1,67,-1,2991,-1,896,24,6730,114,8309,14143,587484,South America,149,8768,71
116,Slovakia,3876,34,33,-1,2278,24,1565,11,710,6,334344,61234,5460081,Europe,1409,165457,16
117,Cabo Verde,3852,74,40,1,2867,12,945,-1,6916,72,76576,137489,556960,Africa,145,13924,7
118,Mozambique,3821,61,23,1,2100,22,1698,-1,122,0.7,94696,3017,31389204,Africa,8215,1364748,331
119,Tunisia,3685,113,76,-1,1562,26,2047,15,311,6,142194,12011,11838567,Africa,3213,155771,83
120,Thailand,3411,-1,58,-1,3252,10,101,1,49,0.8,749213,10729,69828870,Asia,20472,1203946,93
121,Somalia,3310,-1,98,1,2481,-1,731,-1,207,6,-1,-1,15960984,Africa,4822,162867,
122,Mayotte,3301,-1,40,-1,2964,-1,297,1,12055,146,13000,47474,273833,Africa,83,6846,21
123,Sri Lanka,3012,17,12,-1,2860,11,140,-1,141,0.6,219162,10228,21427991,Asia,7114,1785666,98
124,Uganda,2928,81,30,1,1288,-1,1610,-1,64,0.7,367423,7995,45959067,Africa,15696,1531969,125
125,Gambia,2895,-1,96,-1,751,-1,2048,-1,1193,40,12460,5134,2427037,Africa,838,25282,195
126,Lithuania,2874,35,86,-1,1837,4,951,5,1058,32,637509,234745,2715752,Europe,945,31579,4
127,Slovenia,2865,31,133,-1,2283,15,449,2,1378,64,158236,76112,2078985,Europe,726,15631,13
128,Mali,2773,16,126,-1,2169,48,478,-1,136,6,37666,1852,20339705,Africa,7335,161426,540
129,Syria,2703,75,109,3,614,15,1980,-1,154,6,-1,-1,17566394,Asia,6499,161160,
130,Angola,2624,73,107,-1,1063,22,1454,24,79,3,64747,1961,33020849,Africa,12584,308606,510
131,South Sudan,2519,-1,47,-1,1290,-1,1182,-1,225,4,12044,1074,11214816,Africa,4452,238613,931
132,Estonia,2373,10,64,-1,2088,2,221,-1,1789,48,147902,111483,1326683,Europe,559,20729,9
133,Guinea-Bissau,2205,-1,34,-1,1127,-1,1044,5,1116,17,1500,759,1975208,Africa,896,58094,1
134,Benin,2145,-1,40,-1,1738,-1,367,-1,176,3,118206,9711,12171998,Africa,5675,304300,103
135,Bahamas,2135,-1,50,-1,782,-1,1303,83,5421,127,11037,28023,393852,North America,184,7877,36
136,Jamaica,2113,102,20,1,890,2,1203,4,713,7,57075,19261,2963288,North America,1402,148164,52
137,Iceland,2105,5,10,-1,1990,11,105,-1,6162,29,213608,625309,341604,Europe,162,34160,2
138,Sierra Leone,2022,3,70,-1,1594,3,358,-1,253,9,-1,-1,8002382,Africa,3958,114320,
139,Aruba,1997,22,10,-1,765,-1,1222,7,18692,94,21114,197623,106840,North America,54,10684,5
140,Jordan,1966,73,15,-1,1468,21,483,3,192,1,819171,80158,10219498,Asia,5198,681300,12
141,Yemen,1953,7,564,1,1123,10,266,-1,65,19,120,4,29928272,Asia,15324,53064,249
142,Malta,1862,15,12,1,1313,69,537,-1,4215,27,188553,426844,441737,Europe,237,36811,2
143,New Zealand,1729,2,22,-1,1570,2,137,10,346,4,750808,150099,5002100,Australia/Oceania,2893,227368,7
144,Trinidad and Tobago,1683,38,21,2,672,-1,990,5,1202,15,23429,16732,1400234,North America,832,66678,60
145,Réunion,1634,77,6,-1,880,-1,748,2,1823,7,35419,39515,896353,Africa,549,149392,25
146,Botswana,1633,-1,6,-1,224,-1,1403,1,692,3,109547,46437,2359065,Africa,1445,393178,22
147,Uruguay,1570,-1,44,-1,1364,-1,162,3,452,13,171237,49267,3475711,South America,2214,78993,20
148,Cyprus,1487,4,20,-1,935,-1,532,5,1230,17,286736,237209,1208790,Asia,813,60440,4
149,Georgia,1469,7,19,-1,1221,25,229,-1,368,5,355486,89141,3987889,Asia,2715,209889,11
150,Togo,1396,6,27,-1,996,6,373,-1,168,3,64679,7784,8308808,Africa,5952,307734,128
151,Latvia,1393,12,34,-1,1163,-1,196,1,740,18,250709,133169,1882635,Europe,1351,55372,8
152,Burkina Faso,1357,5,55,-1,1058,-1,244,-1,65,3,-1,-1,20991005,Africa,15469,381655,
153,Liberia,1304,-1,82,-1,872,-1,350,-1,257,16,-1,-1,5076108,Africa,3893,61904,
154,Guyana,1234,50,36,1,687,51,511,13,1568,46,8295,10538,787174,South America,638,21866,95
155,Niger,1175,-1,69,-1,1085,-1,21,-1,48,3,9052,372,24336834,Africa,20712,352708,2
156,Guadeloupe,1145,-1,16,-1,336,-1,793,9,2862,40,29595,73963,400135,North America,349,25008,14
157,Andorra,1124,-1,53,-1,902,-1,169,3,14544,686,137457,1778573,77285,Europe,69,1458,1
158,Lesotho,1085,34,31,-1,528,2,526,-1,506,14,15632,7288,2145008,Africa,1977,69194,137
159,Vietnam,1040,-1,32,-1,695,18,313,-1,11,0.3,1009145,10352,97480451,Asia,93731,3046264,97
160,Chad,1012,4,77,-1,878,-1,57,-1,61,5,-1,-1,16497705,Africa,16302,214256,
161,Belize,964,-1,13,-1,115,-1,836,8,2417,33,7965,19974,398766,North America,414,30674,50
162,Sao Tome and Principe,896,1,15,-1,851,3,30,-1,4076,68,3792,17252,219800,Africa,245,14653,58
163,Myanmar,775,42,6,-1,352,1,417,-1,14,0.1,157843,2898,54469273,Asia,70283,9078212,345
164,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
165,San Marino,710,-1,42,-1,658,-1,10,-1,20917,1237,6678,196742,33943,Europe,48,808,5
166,Channel Islands,625,-1,48,-1,545,-1,32,-1,3589,276,68985,396188,174122,Europe,279,3628,3
167,Martinique,596,-1,16,-1,98,-1,482,3,1588,43,12227,32586,375217,North America,630,23451,31
168,Tanzania,509,-1,21,-1,183,-1,305,7,8,0.4,-1,-1,59993731,Africa,117866,2856844,
169,Turks and Caicos,490,-1,3,-1,148,-1,339,3,12629,77,2367,61004,38801,North America,79,12934,16
170,Taiwan,488,-1,7,-1,462,-1,19,-1,20,0.3,86983,3651,23823899,Asia,48819,3403414,274
171,French Polynesia,482,-1,-1,-1,202,-1,280,3,1714,-1,14029,49895,281173,Australia/Oceania,583,-1,20
172,Sint Maarten,460,16,17,-1,179,-1,264,8,10709,396,2281,53103,42954,North America,93,2527,19
173,Papua New Guinea,459,6,5,-1,232,-1,222,-1,51,0.6,15592,1738,8973676,Australia/Oceania,19550,1794735,576
174,Burundi,445,-1,1,-1,357,-1,87,-1,37,0.08,24659,2064,11944567,Africa,26842,11944567,484
175,Comoros,423,-1,7,-1,399,-1,17,-1,485,8,-1,-1,872493,Africa,2063,124642,
176,Faeroe Islands,411,-1,-1,-1,362,-1,49,2,8406,-1,93086,1903833,48894,Europe,119,-1,1
177,Mauritius,355,-1,10,-1,335,-1,10,-1,279,8,227409,178764,1272117,Africa,3583,127212,6
178,Isle of Man,336,-1,24,-1,312,-1,0,-1,3948,282,9840,115619,85107,Europe,253,3546,9
179,Eritrea,318,-1,-1,-1,284,-1,34,-1,89,-1,-1,-1,3554260,Africa,11177,-1,
180,Mongolia,301,-1,-1,-1,295,4,6,1,92,-1,53417,16253,3286664,Asia,10919,-1,62
181,Gibraltar,285,10,-1,-1,228,2,57,-1,8460,-1,34102,1012259,33689,Europe,118,-1,1
182,Cambodia,273,-1,-1,-1,265,-1,8,1,16,-1,96451,5756,16755919,Asia,61377,-1,174
183,Saint Martin,213,-1,5,-1,79,-1,129,11,5494,129,2756,71086,38770,North America,182,7754,14
184,Cayman Islands,205,-1,1,-1,202,-1,2,-1,3113,15,35195,534505,65846,North America,321,65846,2
185,Bhutan,195,-1,-1,-1,135,-1,60,-1,252,-1,97956,126726,772976,Asia,3964,-1,8
186,Barbados,173,3,7,-1,145,4,21,-1,602,24,17057,59343,287433,North America,1661,41062,17
187,Bermuda,169,-1,9,-1,153,-1,7,-1,2715,145,43629,700991,62239,North America,368,6915,1
188,Brunei,144,-1,3,-1,139,-1,2,-1,329,7,51103,116632,438156,Asia,3043,146052,9
189,Seychelles,136,-1,-1,-1,127,-1,9,-1,1381,-1,-1,-1,98446,Africa,724,-1,
190,Monaco,130,-1,1,-1,89,-1,40,1,3309,25,51953,1322397,39287,Europe,302,39287,1
191,Liechtenstein,107,-1,1,-1,97,-1,9,-1,2805,26,900,23594,38146,Europe,357,38146,42
192,Antigua and Barbuda,94,-1,3,-1,91,2,0,1,959,31,1875,19121,98061,North America,1043,32687,52
193,Curaçao,67,5,1,-1,35,-1,31,-1,408,6,1080,6577,164203,North America,2451,164203,152
194,St. Vincent Grenadines,60,-1,-1,-1,57,-1,3,-1,541,-1,3315,29865,110998,North America,1850,-1,33
195,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6256,650750,Asia,14147,-1,160
196,British Virgin Islands,35,-1,1,-1,8,-1,26,-1,1156,33,2853,94270,30264,North America,865,30264,11
197,Fiji,28,-1,2,-1,23,-1,3,-1,31,2,6693,7457,897503,Australia/Oceania,32054,448752,134
198,Timor-Leste,27,-1,-1,-1,25,-1,2,-1,20,-1,5146,3891,1322393,Asia,48978,-1,257
199,Saint Lucia,26,-1,-1,-1,25,-1,1,-1,141,-1,5323,28966,183765,North America,7068,-1,35
200,Grenada,24,-1,-1,-1,24,-1,0,-1,213,-1,6252,55520,112609,North America,4692,-1,18
201,New Caledonia,23,-1,-1,-1,23,-1,0,-1,80,-1,12370,43261,285942,Australia/Oceania,12432,-1,23
202,Laos,22,-1,-1,-1,21,-1,1,-1,3,-1,37956,5205,7292388,Asia,331472,-1,192
203,Dominica,20,-1,-1,-1,18,-1,2,-1,278,-1,2022,28077,72015,North America,3601,-1,36
204,St. Barth,18,-1,-1,-1,13,-1,5,-1,1821,-1,2075,209978,9882,North America,549,-1,5
205,Saint Kitts and Nevis,17,-1,-1,-1,17,-1,0,-1,319,-1,1564,29365,53260,North America,3133,-1,34
206,Caribbean Netherlands,15,-1,-1,-1,7,-1,8,-1,571,-1,900,34270,26262,North America,1751,-1,29
207,Greenland,14,-1,-1,-1,14,-1,0,-1,247,-1,6727,118462,56786,North America,4056,-1,8
208,Montserrat,13,-1,1,-1,12,-1,0,-1,2604,200,61,12217,4993,North America,384,4993,82
209,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3720,-1,2256,645494,3495,South America,269,-1,2
210,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
211,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,599608,Africa,59961,599608,
212,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
213,Saint Pierre Miquelon,5,-1,-1,-1,4,3,1,-1,864,-1,1051,181551,5789,North America,1158,-1,6
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,808,53777,15025,North America,5008,-1,19
215,China,85031,9,4634,-1,80153,27,244,5,59,3,90410000,62814,1439323776,Asia,16927,310601,16
