index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
45,Oman,16016,930,72,-1,3451,-1,12493,67,3143,14,105772,20754,5096376,Asia,318,70783,48
46,Panama,15463,-1,370,-1,9719,-1,5374,77,3588,86,72697,16868,4309767,North America,279,11648,59
47,Bahrain,14383,548,24,2,9056,471,5303,15,8478,14,361376,213001,1696592,Asia,118,70691,5
48,Bolivia,12728,483,427,12,1739,81,10562,3,1091,37,28239,2422,11661480,South America,916,27310,413
49,Kazakhstan,12511,199,53,1,7135,232,5323,62,667,3,915904,48821,18760630,Asia,1500,353974,20
50,Armenia,12364,547,190,7,3720,207,8454,10,4173,64,66674,22503,2962876,Asia,240,15594,44
51,Denmark,11924,49,587,1,10721,68,616,15,2059,101,696334,120248,5790832,Europe,486,9865,8
52,Nigeria,11844,-1,333,-1,3696,-1,7815,7,58,2,73064,355,205738192,Africa,17371,617832,2
53,Serbia,11741,74,248,1,11056,4125,437,14,1343,28,269185,30801,8739599,Europe,744,35240,32
54,S. Korea,11719,51,273,-1,10531,25,915,15,229,5,1005305,19609,51266282,Asia,4375,187789,51
55,Iraq,11098,1252,318,33,4904,331,5876,60,276,8,294444,7333,40152757,Asia,3618,126267,136
56,Algeria,10050,115,698,8,6631,178,2721,24,229,16,-1,-1,43791767,Africa,4357,62739,
57,Czechia,9546,17,327,-1,6884,3,2335,12,892,31,468375,43742,10707664,Europe,1122,32745,23
58,Moldova,9511,264,331,8,5450,210,3730,306,2357,82,58521,14505,4034565,Europe,424,12189,69
59,Ghana,9462,294,44,2,3547,90,5871,3,305,1,226741,7309,31023387,Africa,3279,705077,137
60,Norway,8531,9,238,-1,8138,-1,155,5,1574,44,257303,47488,5418299,Europe,635,22766,21
61,Malaysia,8303,37,117,1,6635,25,1551,5,257,4,560738,17341,32336127,Asia,3895,276377,58
62,Morocco,8151,80,208,-1,7315,47,628,15,221,6,289457,7849,36879268,Africa,4525,177304,127
63,Cameroon,7599,207,212,7,4587,12,2800,28,287,8,-1,-1,26493910,Africa,3486,124971,
64,Australia,7255,4,102,-1,6690,7,463,2,285,4,1603027,62916,25478762,Australia/Oceania,3512,249792,16
65,Azerbaijan,7239,379,84,2,4024,153,3131,66,714,8,328385,32408,10132778,Asia,1400,120628,31
66,Finland,6964,23,322,-1,5800,-1,842,7,1257,58,200500,36190,5540151,Europe,796,17205,28
67,Guatemala,6485,331,216,58,1053,74,5216,5,362,12,31427,1757,17890679,North America,2759,82827,569
68,Honduras,5971,91,248,5,677,29,5046,13,604,25,14790,1495,9892998,North America,1657,39891,669
69,Sudan,5865,-1,347,-1,1924,-1,3594,-1,134,8,401,9,43769644,Africa,7463,126137,109
70,Tajikistan,4453,83,48,-1,2583,92,1822,-1,468,5,-1,-1,9521091,Asia,2138,198356,
71,Senegal,4249,94,47,2,2512,236,1690,15,254,3,49180,2943,16708875,Africa,3932,355508,340
72,Djibouti,4169,46,26,-1,1815,108,2328,-1,4224,26,35165,35630,986952,Africa,237,37960,28
73,Guinea,4117,57,23,-1,2857,190,1237,24,314,2,14407,1099,13104342,Africa,3183,569754,910
74,Uzbekistan,4064,57,17,1,3268,21,779,13,122,0.5,748555,22389,33433825,Asia,8227,1966696,45
75,Luxembourg,4035,3,110,-1,3888,3,37,1,6454,176,84934,135845,625225,Europe,155,5684,7
76,Hungary,3990,20,545,3,2279,34,1166,21,413,56,206853,21409,9661922,Europe,2422,17728,47
77,DRC,3878,114,82,1,537,25,3259,-1,43,0.9,-1,-1,89338858,Africa,23037,1089498,
78,Ivory Coast,3431,-1,36,-1,1604,-1,1791,-1,130,1,29856,1134,26326964,Africa,7673,731305,882
79,Nepal,3235,323,13,2,365,32,2857,-1,111,0.4,229912,7901,29097598,Asia,8995,2238277,127
80,Thailand,3104,2,58,-1,2971,-1,75,1,44,0.8,420529,6026,69788308,Asia,22483,1203247,166
81,Gabon,3101,-1,21,-1,833,-1,2247,13,1396,9,16730,7530,2221643,Africa,716,105793,133
82,Greece,2980,13,180,-1,1374,-1,1426,9,286,17,193929,18600,10426255,Europe,3499,57924,54
83,El Salvador,2934,85,53,-1,1281,32,1600,58,452,8,104060,16049,6483981,North America,2210,122339,62
84,Haiti,2924,184,50,-1,24,-1,2850,-1,257,4,6626,582,11392561,North America,3896,227851,1
85,North Macedonia,2915,125,151,2,1640,8,1124,34,1399,72,35471,17026,2083380,Europe,715,13797,59
86,Bulgaria,2668,41,160,1,1528,138,980,12,384,23,89086,12815,6951664,Europe,2606,43448,78
87,Bosnia and Herzegovina,2606,-1,159,-1,1968,-1,479,4,794,48,69654,21222,3282088,Europe,1259,20642,47
88,Kenya,2600,126,83,4,706,63,1811,7,48,2,94507,1761,53680055,Africa,20646,646748,568
89,Somalia,2289,85,82,3,431,13,1776,2,144,5,-1,-1,15857611,Africa,6928,193386,
90,Croatia,2247,-1,104,1,2121,8,22,2,547,25,68514,16683,4106842,Europe,1828,39489,60
91,Cuba,2173,40,83,-1,1855,7,235,3,192,7,116468,10282,11327066,North America,5213,136471,97
92,Venezuela,2145,-1,20,-1,334,-1,1791,-1,75,0.7,1009524,35495,28441089,South America,13259,1422054,28
93,Mayotte,2079,-1,25,-1,1523,-1,531,12,7635,92,8150,29930,272300,Africa,131,10892,33
94,Kyrgyzstan,1974,38,22,-1,1360,20,592,5,303,3,127051,19498,6516228,Asia,3301,296192,51
95,Ethiopia,1934,129,20,1,281,19,1633,27,17,0.2,136868,1193,114739889,Africa,59328,5736994,838
96,Estonia,1931,21,69,-1,1675,8,187,-1,1456,52,89000,67095,1326476,Europe,687,19224,15
97,Maldives,1901,18,8,1,763,46,1130,9,3521,15,28940,53609,539834,Asia,284,67479,19
98,Sri Lanka,1814,13,11,-1,891,33,912,1,85,0.5,73996,3457,21407188,Asia,11801,1946108,289
99,Iceland,1806,-1,10,-1,1794,-1,2,-1,5295,29,62230,182444,341091,Europe,189,34109,5
100,Lithuania,1705,11,71,-1,1321,19,313,17,626,26,331229,121574,2724507,Europe,1598,38373,8
101,CAR,1570,119,5,1,37,8,1528,-1,325,1,15881,3292,4823511,Africa,3072,964702,304
102,Slovakia,1528,2,28,-1,1379,-1,121,-1,280,5,188235,34479,5459469,Europe,3573,194981,29
103,Mali,1523,38,90,3,845,29,588,-1,75,4,3483,172,20203690,Africa,13266,224485,5
104,New Zealand,1504,-1,22,-1,1481,-1,1,-1,301,4,291194,58214,5002100,Australia/Oceania,3326,227368,17
105,Slovenia,1484,5,109,-1,1359,-1,16,-1,714,52,84244,40523,2078919,Europe,1401,19073,25
106,Guinea-Bissau,1368,-1,12,-1,153,-1,1203,-1,696,6,1500,764,1964376,Africa,1436,163698,1
107,Lebanon,1320,8,29,1,768,-1,523,4,193,4,93907,13754,6827373,Asia,5172,235427,73
108,Equatorial Guinea,1306,-1,12,-1,200,-1,1094,-1,933,9,8268,5909,1399153,Africa,1071,116596,169
109,Costa Rica,1263,35,10,-1,701,6,552,3,248,2,29140,5724,5090858,North America,4031,509086,175
110,Albania,1232,20,34,1,925,15,273,5,428,12,16063,5581,2878001,Europe,2336,84647,179
111,Nicaragua,1118,-1,46,-1,370,-1,702,-1,169,7,-1,-1,6618915,North America,5920,143889,
112,Hong Kong,1106,3,4,-1,1048,3,54,2,148,0.5,202930,27084,7492751,Asia,6775,1873188,37
113,Paraguay,1090,3,11,-1,532,16,547,2,153,2,35258,4948,7126251,South America,6538,647841,202
114,Zambia,1089,-1,7,-1,912,-1,170,1,59,0.4,28236,1539,18342575,Africa,16844,2620368,650
115,Tunisia,1087,-1,49,-1,977,8,61,1,92,4,54653,4628,11809865,Africa,10865,241018,216
116,Latvia,1086,1,25,-1,781,-1,280,3,575,13,116535,61742,1887445,Europe,1738,75498,16
117,Madagascar,1026,51,8,1,212,11,806,8,37,0.3,13230,479,27634723,Africa,26934,3454340,2
118,South Sudan,994,-1,10,-1,6,-1,978,-1,89,0.9,3356,300,11184347,Africa,11252,1118435,3
119,Niger,966,-1,65,-1,863,-1,38,-1,40,3,6119,254,24132092,Africa,24981,371263,3
120,Cyprus,960,-1,18,1,807,-1,135,4,796,15,125312,103842,1206752,Asia,1257,67042,10
121,Mauritania,947,64,49,6,104,35,794,7,204,11,7654,1650,4639954,Africa,4900,94693,606
122,Sierra Leone,946,17,48,1,600,20,298,-1,119,6,-1,-1,7964638,Africa,8419,165930,
123,Burkina Faso,888,-1,53,-1,760,-1,75,-1,43,3,-1,-1,20857394,Africa,23488,393536,
124,Andorra,852,-1,51,-1,741,-1,60,7,11028,660,3750,48539,77257,Europe,91,1515,21
125,Chad,836,-1,69,1,672,15,95,-1,51,4,-1,-1,16387798,Africa,19603,237504,
126,Uruguay,834,-1,23,-1,721,-1,90,4,240,7,47433,13658,3472922,South America,4164,150997,73
127,Georgia,808,3,13,-1,663,13,132,6,203,3,61395,15389,3989660,Asia,4938,306897,65
128,Jordan,795,11,9,-1,586,15,200,5,78,0.9,217905,21372,10195993,Asia,12825,1132888,47
129,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
130,San Marino,680,-1,42,-1,428,-1,210,1,20044,1238,4749,139981,33926,Europe,50,808,7
131,French Guiana,639,50,1,-1,348,27,290,1,2144,3,-1,-1,298069,South America,466,298069,
132,Congo,635,-1,20,-1,182,-1,433,-1,115,4,-1,-1,5507429,Africa,8673,275371,
133,Malta,627,2,9,-1,596,13,22,-1,1420,20,74469,168686,441465,Europe,704,49052,6
134,Jamaica,595,4,10,-1,385,17,200,2,201,3,13993,4727,2960293,North America,4975,296029,212
135,Uganda,593,36,-1,-1,82,-1,511,-1,13,-1,99092,2172,45621966,Africa,76934,-1,460
136,Channel Islands,563,2,46,-1,512,-1,5,-1,3240,265,10255,59021,173751,Europe,309,3777,17
137,Cabo Verde,542,6,5,-1,240,1,297,-1,976,9,1307,2353,555558,Africa,1025,111112,425
138,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59597011,Africa,117086,2837953,
139,Sao Tome and Principe,499,-1,12,-1,68,-1,419,-1,2280,55,175,800,218853,Africa,439,18238,1
140,Togo,487,2,13,-1,240,-1,234,-1,59,2,21812,2640,8263626,Africa,16968,635664,379
141,Réunion,480,-1,1,-1,411,-1,68,4,536,1,17200,19221,894871,Africa,1864,894871,52
142,Yemen,469,-1,111,-1,23,-1,335,-1,16,4,120,4,29775362,Asia,63487,268247,248
143,Palestine,464,-1,3,-1,400,23,61,-1,91,0.6,44876,8813,5092199,Asia,10975,1697400,113
144,Taiwan,443,-1,7,-1,429,-1,7,-1,19,0.3,73225,3075,23813918,Asia,53756,3401988,325
145,Rwanda,431,11,2,-1,283,1,146,-1,33,0.2,75013,5803,12926993,Africa,29993,6463497,172
146,Malawi,409,-1,4,-1,55,-1,350,3,21,0.2,6172,323,19090825,Africa,46677,4772706,3
147,Mozambique,409,55,2,-1,126,7,281,-1,13,0.06,12343,396,31185050,Africa,76247,15592525,2
148,Liberia,345,11,30,-1,185,9,130,-1,68,6,-1,-1,5048427,Africa,14633,168281,
149,Mauritius,337,-1,10,-1,324,-1,3,-1,265,8,131516,103423,1271628,Africa,3773,127163,10
150,Isle of Man,336,-1,24,-1,312,-1,0,-1,3953,282,5123,60269,85002,Europe,253,3542,17
151,Vietnam,329,1,-1,-1,307,-1,22,1,3,-1,275000,2827,97277260,Asia,295676,-1,354
152,Montenegro,324,-1,9,-1,315,-1,0,-1,516,14,13186,20995,628061,Europe,1938,69785,48
153,Eswatini,322,17,3,-1,224,3,95,5,278,3,6551,5651,1159314,Africa,3600,386438,177
154,Zimbabwe,265,-1,4,-1,33,-1,228,-1,18,0.3,52218,3517,14847136,Africa,56027,3711784,284
155,Benin,261,-1,3,-1,151,-1,107,-1,22,0.2,40900,3381,12098003,Africa,46353,4032668,296
156,Myanmar,240,4,6,-1,156,5,78,-1,4,0.1,33587,618,54384701,Asia,226603,9064117,1
157,Libya,239,-1,5,-1,52,-1,182,-1,35,0.7,8840,1288,6864522,Africa,28722,1372904,777
158,Martinique,202,-1,14,-1,98,-1,90,-1,538,37,-1,-1,375284,North America,1858,26806,
159,Mongolia,193,2,-1,-1,71,1,122,14,59,-1,16062,4905,3274394,Asia,16966,-1,204
160,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3828,-1,10134,207447,48851,Europe,261,-1,5
161,Gibraltar,175,1,-1,-1,155,2,20,-1,5194,-1,8908,264395,33692,Europe,193,-1,4
162,Guadeloupe,164,-1,14,-1,144,-1,6,1,410,35,4975,12434,400120,North America,2440,28580,80
163,Cayman Islands,164,-1,1,-1,93,-1,70,-1,2497,15,13947,212390,65667,North America,400,65667,5
164,Guyana,153,-1,12,-1,77,-1,64,3,195,15,1719,2186,786295,South America,5139,65525,457
165,Bermuda,141,-1,9,-1,114,-1,18,2,2263,144,7891,126676,62293,North America,442,6921,8
166,Brunei,141,-1,2,-1,138,-1,1,1,323,5,20619,47163,437184,Asia,3101,218592,21
167,Comoros,141,9,2,-1,67,12,72,-1,162,2,-1,-1,868181,Africa,6157,434091,
168,Syria,125,1,6,-1,58,5,61,-1,7,0.3,-1,-1,17467375,Asia,139739,2911229,
169,Cambodia,125,-1,-1,-1,123,-1,2,1,7,-1,23156,1386,16702170,Asia,133617,-1,721
170,Trinidad and Tobago,117,-1,8,-1,108,-1,1,-1,84,6,3325,2376,1399184,North America,11959,174898,421
171,Bahamas,102,-1,11,-1,55,-1,36,2,260,28,2156,5486,392980,North America,3853,35725,182
172,Aruba,101,-1,3,-1,98,-1,0,-1,946,28,2168,20312,106735,North America,1057,35578,49
173,Monaco,99,-1,4,-1,93,-1,2,1,2524,102,16200,413023,39223,Europe,396,9806,2
174,Suriname,98,8,1,-1,9,-1,88,-1,167,2,1165,1987,586264,South America,5982,586264,503
175,Barbados,92,-1,7,-1,81,-1,4,1,320,24,5812,20226,287352,North America,3123,41050,49
176,Angola,88,2,4,-1,24,3,60,1,3,0.1,10000,305,32782300,Africa,372526,8195575,3
177,Liechtenstein,82,-1,1,-1,55,-1,26,-1,2151,26,900,23609,38121,Europe,465,38121,42
178,Sint Maarten,77,-1,15,-1,61,-1,1,1,1797,350,470,10971,42841,North America,556,2856,91
179,Burundi,63,-1,1,-1,33,-1,29,-1,5,0.08,284,24,11861964,Africa,188285,11861964,41
180,French Polynesia,60,-1,-1,-1,60,-1,0,-1,214,-1,4040,14388,280797,Australia/Oceania,4680,-1,70
181,Bhutan,48,-1,-1,-1,11,-1,37,-1,62,-1,19004,24648,771004,Asia,16063,-1,41
182,Macao,45,-1,-1,-1,45,-1,0,-1,69,-1,-1,-1,648693,Asia,14415,-1,
183,Saint Martin,41,-1,3,-1,33,-1,5,1,1062,78,614,15900,38617,North America,942,12872,63
184,Botswana,40,-1,1,-1,23,-1,16,-1,17,0.4,24006,10224,2348017,Africa,58700,2348017,98
185,Eritrea,39,-1,-1,-1,39,-1,0,-1,11,-1,-1,-1,3542858,Africa,90843,-1,
186,Namibia,29,4,-1,-1,16,-1,13,-1,11,-1,4588,1808,2537459,Africa,87499,-1,553
187,Antigua and Barbuda,26,-1,3,-1,20,-1,3,1,266,31,246,2513,97873,North America,3764,32624,398
188,Gambia,26,-1,1,-1,21,-1,4,-1,11,0.4,1907,791,2411208,Africa,92739,2411208,1
189,St. Vincent Grenadines,26,-1,-1,-1,15,-1,11,-1,234,-1,600,5409,110916,North America,4266,-1,185
190,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1191,1316552,Asia,54856,-1,840
191,Grenada,23,-1,-1,-1,22,-1,1,2,204,-1,3516,31257,112488,North America,4891,-1,32
192,Curaçao,21,-1,1,-1,15,-1,5,-1,128,6,985,6004,164048,North America,7812,164048,167
193,New Caledonia,20,-1,-1,-1,18,-1,2,-1,70,-1,7055,24728,285305,Australia/Oceania,14265,-1,40
194,Belize,19,-1,2,-1,16,-1,1,-1,48,5,1741,4384,397087,North America,20899,198544,228
195,Laos,19,-1,-1,-1,18,-1,1,-1,3,-1,7824,1077,7267859,Asia,382519,-1,929
196,Saint Lucia,19,-1,-1,-1,18,-1,1,-1,104,-1,1204,6559,183570,North America,9662,-1,152
197,Dominica,18,-1,-1,-1,16,-1,2,-1,250,-1,534,7419,71974,North America,3999,-1,135
198,Fiji,18,-1,-1,-1,18,-1,0,-1,20,-1,2431,2713,895996,Australia/Oceania,49778,-1,369
199,Saint Kitts and Nevis,15,-1,-1,-1,15,-1,0,-1,282,-1,403,7579,53173,North America,3545,-1,132
200,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3744,-1,535,154090,3472,South America,267,-1,6
201,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,2288,40308,56763,North America,4366,-1,25
202,Turks and Caicos,12,-1,1,-1,11,-1,0,-1,310,26,192,4964,38679,North America,3223,38679,201
203,Vatican City,12,-1,-1,-1,12,10,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
204,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
205,Seychelles,11,-1,-1,-1,11,-1,0,-1,112,-1,-1,-1,98305,Africa,8937,-1,
206,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
207,Western Sahara,9,-1,1,-1,6,-1,2,-1,15,2,-1,-1,596187,Africa,66243,596187,
208,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,167,5527,30217,North America,3777,30217,181
209,Papua New Guinea,8,-1,-1,-1,8,-1,0,-1,0.9,-1,4646,520,8934255,Australia/Oceania,1116782,-1,1
210,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16180,26206,North America,3744,-1,62
211,St. Barth,6,-1,-1,-1,6,-1,0,-1,608,-1,137,13873,9875,North America,1646,-1,72
212,Lesotho,4,-1,-1,-1,2,-1,2,-1,2,-1,1515,708,2141070,Africa,535268,-1,1
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,41,2734,14994,North America,4998,-1,366
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5796,North America,5796,-1,
215,China,83030,3,4634,-1,78329,2,67,2,58,3,-1,-1,1439323776,Asia,17335,310601,
