index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
130,Congo,728,-1,24,-1,221,-1,483,-1,132,4,-1,-1,5509290,Africa,7568,229554,
131,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
132,San Marino,691,-1,42,-1,496,-1,153,1,20367,1238,5150,151797,33927,Europe,49,808,7
133,Uganda,679,14,-1,-1,161,42,518,-1,15,-1,108904,2386,45641795,Africa,67219,-1,419
134,Cabo Verde,657,42,5,-1,294,-1,358,-1,1182,9,1307,2352,555641,Africa,846,111128,425
135,Malta,640,5,9,-1,600,3,31,-1,1450,20,78788,178463,441481,Europe,690,49053,6
136,Sao Tome and Principe,632,21,12,-1,146,11,474,-1,2887,55,1278,5838,218909,Africa,346,18242,171
137,Jamaica,605,-1,10,-1,407,-1,188,2,204,3,15153,5118,2960470,North America,4893,296047,195
138,Yemen,591,31,136,7,23,-1,432,-1,20,5,120,4,29784357,Asia,50397,219003,248
139,Channel Islands,565,-1,48,-1,512,-1,5,-1,3251,276,10255,59014,173772,Europe,308,3620,17
140,Togo,524,2,13,-1,271,6,240,1,63,2,24358,2947,8266284,Africa,15775,635868,339
141,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59620347,Africa,117132,2839064,
142,Rwanda,494,18,2,-1,313,6,179,-1,38,0.2,84029,6498,12931392,Africa,26177,6465696,154
143,Mozambique,489,17,2,-1,144,6,343,-1,16,0.06,16035,514,31197059,Africa,63798,15598530,1
144,Palestine,487,2,3,-1,410,-1,74,-1,96,0.6,44876,8810,5093823,Asia,10460,1697941,114
145,Réunion,487,1,1,-1,447,-1,39,1,544,1,17200,19219,894958,Africa,1838,894958,52
146,Malawi,481,26,4,-1,55,-1,422,4,25,0.2,6690,350,19097600,Africa,39704,4774400,2
147,Eswatini,449,51,3,-1,238,2,208,5,387,3,6551,5650,1159478,Africa,2582,386493,177
148,Taiwan,443,-1,7,-1,431,-1,5,-1,19,0.3,73751,3097,23814505,Asia,53757,3402072,323
149,Liberia,410,13,31,-1,206,6,173,-1,81,6,-1,-1,5050055,Africa,12317,162905,
150,Libya,378,-1,5,-1,59,-1,314,-1,55,0.7,11070,1612,6865799,Africa,18163,1373160,620
151,Mauritius,337,-1,10,-1,325,-1,2,-1,265,8,137789,108354,1271657,Africa,3773,127166,9
152,Isle of Man,336,-1,24,-1,312,-1,0,-1,3953,282,5350,62935,85009,Europe,253,3542,16
153,Zimbabwe,332,12,4,-1,51,2,277,-1,22,0.3,52905,3563,14850093,Africa,44729,3712523,281
154,Vietnam,332,-1,-1,-1,321,1,11,1,3,-1,275000,2827,97289213,Asia,293040,-1,354
155,Montenegro,324,-1,9,-1,315,-1,0,-1,516,14,13186,20995,628062,Europe,1938,69785,48
156,Benin,305,-1,4,-1,188,-1,113,2,25,0.3,45100,3727,12102356,Africa,39680,3025589,268
157,Myanmar,260,12,6,-1,165,-1,89,-1,5,0.1,43936,808,54389676,Asia,209191,9064946,1
158,Martinique,202,-1,14,-1,98,-1,90,-1,538,37,-1,-1,375280,North America,1858,26806,
