index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
22,Belarus,52520,704,298,5,27760,1117,24462,92,5558,32,697011,73762,9449475,Europe,180,31710,14
23,Sweden,49684,205,4854,40,-1,-1,-1,272,4921,481,325000,32191,10095978,Europe,203,2080,31
24,Netherlands,48461,210,6053,9,-1,-1,-1,77,2829,353,455067,26561,17132971,Europe,354,2830,38
25,Ecuador,45778,1338,3828,108,22679,817,19271,219,2597,217,128175,7271,17627809,South America,385,4605,138
26,Colombia,45212,-1,1488,-1,17790,-1,25934,335,889,29,458324,9013,50853330,South America,1125,34176,111
27,UAE,41499,513,287,1,25946,712,15266,1,4199,29,2626000,265687,9883799,Asia,238,34438,4
28,Egypt,41303,1577,1422,45,11108,417,28773,41,404,14,135000,1321,102220760,Africa,2475,71885,757
29,Singapore,39850,463,25,-1,28040,754,11785,2,6814,4,488695,83568,5847901,Asia,147,233916,12
30,Indonesia,36406,1111,2048,48,13213,577,21145,-1,133,7,478953,1752,273366090,Asia,7509,133480,571
31,Portugal,36180,270,1505,1,22200,198,12475,73,3548,148,954069,93553,10198122,Europe,282,6776,11
32,Kuwait,34952,520,285,6,25048,911,9619,172,8191,67,330129,77368,4266990,Asia,122,14972,13
33,Switzerland,31063,19,1938,1,28800,-1,325,18,3591,224,447617,51740,8651283,Europe,279,4464,19
34,Ukraine,29753,683,870,16,13567,426,15316,306,680,20,468172,10702,43745847,Europe,1470,50283,93
35,Poland,28577,376,1222,7,13805,109,13550,77,755,32,1150983,30410,37848619,Europe,1324,30973,33
36,Argentina,27373,-1,772,7,8743,411,17858,274,606,17,221305,4899,45173491,South America,1650,58515,204
37,Ireland,25250,12,1705,2,22698,-1,847,28,5117,346,367780,74528,4934765,Europe,195,2894,13
38,Philippines,24787,612,1052,16,5454,289,18281,82,226,10,483544,4416,109499539,Asia,4418,104087,226
39,Afghanistan,23546,656,446,20,3928,602,19172,19,606,11,53705,1381,38874978,Asia,1651,87164,724
40,Dominican Republic,22008,571,568,7,12754,213,8686,110,2030,52,100035,9227,10842017,North America,493,19088,108
41,Romania,21404,222,1380,11,15445,162,4579,171,1112,72,542646,28199,19243552,Europe,899,13945,35
42,Oman,21071,1117,96,7,7489,866,13486,92,4133,19,133029,26092,5098511,Asia,242,53109,38
43,Israel,18795,226,300,-1,15288,38,3207,34,2043,33,727853,79135,9197590,Asia,489,30659,13
44,Panama,18586,-1,418,-1,10977,-1,7191,96,4311,97,82774,19201,4310882,North America,232,10313,52
45,Iraq,17770,1095,496,39,6868,300,10406,111,442,12,349625,8704,40167590,Asia,2260,80983,115
46,Japan,17292,-1,920,-1,15383,-1,989,88,137,7,328730,2599,126494838,Asia,7315,137494,385
47,Bahrain,17269,602,36,2,11903,416,5330,10,10173,21,403036,237420,1697568,Asia,98,47155,4
48,Austria,17064,30,675,1,15985,36,404,9,1895,75,516581,57374,9003730,Europe,528,13339,17
49,Bolivia,16165,884,533,21,2372,111,13260,71,1386,46,42741,3664,11664091,South America,722,21884,273
50,Armenia,15281,612,258,13,5639,173,9384,10,5157,87,77686,26219,2962966,Asia,194,11484,38
51,Nigeria,14554,-1,387,-1,4494,-1,9673,7,71,2,88432,430,205822203,Africa,14142,531840,2
52,Kazakhstan,13872,314,70,3,8829,236,4973,77,739,4,1050098,55963,18764311,Asia,1353,268062,18
53,Serbia,12175,73,252,-1,11348,-1,575,14,1393,29,297789,34076,8739024,Europe,718,34679,29
54,Denmark,12099,64,594,1,10993,38,512,14,2089,103,771881,133286,5791166,Europe,479,9749,8
55,S. Korea,12003,56,277,1,10669,15,1057,15,234,5,1081487,21095,51267003,Asia,4271,185079,47
56,Moldova,11093,366,385,10,6229,157,4479,344,2750,95,63328,15697,4034411,Europe,364,10479,64
57,Ghana,10856,498,48,-1,3921,97,6887,6,350,2,242218,7805,31034041,Africa,2859,646543,128
58,Algeria,10698,109,751,10,7322,67,2625,39,244,17,-1,-1,43804765,Africa,4095,58329,
59,Czechia,9887,32,329,1,7170,4,2388,14,923,31,491193,45872,10707989,Europe,1083,32547,22
60,Azerbaijan,9218,336,113,5,5116,186,3989,66,910,11,362654,35785,10134274,Asia,1099,89684,28
61,Cameroon,8681,-1,212,-1,4836,-1,3633,28,328,8,-1,-1,26504775,Africa,3053,125023,
62,Norway,8613,5,242,-1,8138,-1,233,5,1589,45,277253,51163,5418993,Europe,629,22393,20
63,Morocco,8610,73,212,1,7618,35,780,7,233,6,389142,10550,36886438,Africa,4284,173993,95
64,Guatemala,8561,340,334,18,1567,63,6660,5,478,19,31427,1756,17896120,North America,2090,53581,569
65,Malaysia,8402,33,119,1,7168,103,1115,4,260,4,618360,19119,32342925,Asia,3849,271789,52
66,Honduras,7669,309,294,4,837,28,6538,13,775,30,21540,2177,9895582,North America,1290,33658,459
67,Australia,7290,5,102,-1,6783,22,405,2,286,4,1746635,68540,25483610,Australia/Oceania,3496,249839,15
68,Finland,7073,9,325,-1,6200,-1,548,3,1277,59,214800,38771,5540291,Europe,783,17047,26
69,Sudan,6730,148,413,12,2278,76,4039,-1,154,9,401,9,43786472,Africa,6506,106021,109
70,Nepal,5062,448,16,1,877,16,4169,-1,174,0.5,309914,10648,29106200,Asia,5750,1819138,94
71,Tajikistan,4902,68,49,-1,3158,96,1695,-1,515,5,-1,-1,9524612,Asia,1943,194380,
72,Uzbekistan,4869,128,19,-1,3700,63,1150,14,146,0.6,748555,22384,33441780,Asia,6868,1760094,45
73,Senegal,4851,92,56,1,3100,106,1695,23,290,3,58003,3470,16716133,Africa,3446,298502,288
74,Ivory Coast,4684,280,45,4,2263,51,2376,-1,178,2,35179,1336,26337705,Africa,5623,585282,749
75,DRC,4637,122,101,3,580,13,3956,-1,52,1,-1,-1,89383696,Africa,19276,884987,
76,Djibouti,4441,43,38,1,2730,211,1673,-1,4499,38,40356,40880,987187,Africa,222,25979,24
77,Guinea,4426,54,24,1,3106,73,1296,24,338,2,14407,1099,13110203,Africa,2962,546258,910
78,Luxembourg,4055,3,110,-1,3918,8,27,1,6484,176,101877,162901,625393,Europe,154,5685,6
79,Hungary,4053,14,555,2,2447,56,1051,20,419,57,226669,23461,9661522,Europe,2384,17408,43
80,Haiti,3941,145,64,6,24,-1,3853,-1,346,6,8081,709,11394839,North America,2891,178044,1
81,North Macedonia,3701,163,171,2,1694,12,1836,34,1776,82,41049,19703,2083378,Europe,563,12183,51
82,El Salvador,3481,108,68,4,1587,90,1826,128,537,10,118483,18272,6484517,North America,1863,95361,55
83,Gabon,3463,-1,23,-1,1024,-1,2416,17,1558,10,19517,8782,2222506,Africa,642,96631,114
84,Kenya,3305,90,96,4,1164,72,2045,7,62,2,108666,2024,53699517,Africa,16248,559370,494
85,Thailand,3129,4,58,-1,2987,-1,84,1,45,0.8,468175,6708,69791171,Asia,22305,1203296,149
86,Greece,3108,20,183,-1,1374,-1,1551,14,298,18,243867,23392,10425424,Europe,3354,56970,43
87,Bulgaria,3086,-1,168,-1,1688,-1,1230,15,444,24,98460,14165,6950812,Europe,2252,41374,71
88,Ethiopia,2915,245,47,7,451,17,2417,38,25,0.4,170860,1488,114786713,Africa,39378,2442270,672
89,Bosnia and Herzegovina,2893,61,163,2,2119,19,611,4,882,50,75171,22906,3281756,Europe,1134,20133,44
90,Venezuela,2814,-1,23,-1,487,-1,2304,1,99,0.8,1053417,37040,28439773,South America,10107,1236512,27
91,Somalia,2513,-1,85,-1,532,-1,1896,2,158,5,-1,-1,15864908,Africa,6313,186646,
92,Mayotte,2268,28,28,-1,1790,136,450,12,8326,103,8800,32304,272408,Africa,120,9729,31
93,Croatia,2249,-1,107,1,2133,1,9,-1,548,26,69721,16978,4106429,Europe,1826,38378,59
94,Cuba,2233,14,84,-1,1902,9,247,4,197,7,129132,11400,11326953,North America,5073,134845,88
95,Kyrgyzstan,2166,37,26,-1,1668,38,472,11,332,4,147454,22623,6517994,Asia,3009,250692,44
96,CAR,2044,92,7,2,360,322,1677,2,424,1,18921,3922,4824890,Africa,2361,689270,255
97,Maldives,2003,27,8,-1,1193,40,802,9,3709,15,28940,53594,539990,Asia,270,67499,19
98,Estonia,1970,5,69,-1,1703,6,198,-1,1485,52,94715,71403,1326491,Europe,673,19225,14
99,Sri Lanka,1880,3,11,-1,1196,46,673,1,88,0.5,81735,3818,21408657,Asia,11388,1946242,262
100,Iceland,1807,-1,10,-1,1794,-1,3,-1,5297,29,63045,184814,341127,Europe,189,34113,5
101,Lithuania,1756,4,74,-1,1400,28,282,17,645,27,356062,130718,2723889,Europe,1551,36809,8
102,Mali,1752,30,101,4,1023,34,628,-1,87,5,3483,172,20213291,Africa,11537,200132,5
103,South Sudan,1670,-1,24,-1,48,-1,1598,-1,149,2,3356,300,11186498,Africa,6699,466104,3
104,Costa Rica,1612,74,12,-1,731,9,869,3,317,2,31308,6149,5091620,North America,3159,424302,163
105,Mauritania,1572,133,81,7,278,28,1213,25,339,17,7654,1649,4641964,Africa,2953,57308,606
106,Slovakia,1542,1,28,-1,1409,-1,105,-1,282,5,194733,35669,5459512,Europe,3541,194983,28
107,New Zealand,1504,-1,22,-1,1482,-1,0,-1,301,4,304832,60941,5002100,Australia/Oceania,3326,227368,16
108,Slovenia,1490,2,109,-1,1359,-1,22,-1,717,52,87760,42214,2078924,Europe,1395,19073,24
109,Nicaragua,1464,-1,55,-1,953,-1,456,-1,221,8,-1,-1,6620207,North America,4522,120367,
110,Guinea-Bissau,1460,71,15,3,153,-1,1292,5,743,8,1500,763,1965141,Africa,1346,131009,1
111,Lebanon,1422,20,31,-1,853,8,538,10,208,5,103390,15145,6826874,Asia,4801,220222,66
112,Albania,1416,31,36,1,1034,33,346,8,492,13,17618,6122,2877949,Europe,2032,79943,163
113,Zambia,1321,121,10,-1,1104,192,207,1,72,0.5,28236,1539,18351048,Africa,13892,1835105,650
114,Equatorial Guinea,1306,-1,12,-1,200,-1,1094,-1,933,9,8268,5906,1399912,Africa,1072,116659,169
115,Paraguay,1254,24,11,-1,633,9,610,2,176,2,45132,6332,7127687,South America,5684,647972,158
116,Madagascar,1240,37,10,-1,344,32,886,10,45,0.4,15148,548,27646431,Africa,22296,2764643,1
117,Hong Kong,1109,1,4,-1,1060,5,45,3,148,0.5,241992,32293,7493747,Asia,6757,1873437,31
118,Sierra Leone,1103,18,51,1,648,6,404,-1,138,6,-1,-1,7967302,Africa,7223,156222,
119,Latvia,1096,2,27,1,818,-1,251,3,581,14,124662,66060,1887105,Europe,1722,69893,15
120,Tunisia,1093,6,49,-1,995,6,49,-1,93,4,57273,4849,11811891,Africa,10807,241059,206
121,French Guiana,1043,126,2,-1,489,27,552,6,3498,7,277,929,298196,South America,286,149098,1
122,Cyprus,980,5,18,-1,807,-1,155,4,812,15,134706,111614,1206895,Asia,1232,67050,9
123,Niger,978,4,65,-1,881,3,32,-1,41,3,6252,259,24146544,Africa,24690,371485,3
124,Jordan,915,25,9,-1,671,1,235,5,90,0.9,257149,25216,10197652,Asia,11145,1133072,40
125,Burkina Faso,892,-1,53,-1,791,1,48,-1,43,3,-1,-1,20866826,Africa,23393,393714,
126,Andorra,853,1,51,-1,781,1,21,8,11041,660,3750,48538,77259,Europe,91,1515,21
127,Chad,848,-1,72,-1,711,5,65,-1,52,4,-1,-1,16395556,Africa,19334,227716,
128,Uruguay,847,-1,23,-1,772,-1,52,4,244,7,51313,14774,3473119,South America,4100,151005,68
129,Georgia,843,12,13,-1,697,3,133,6,211,3,70569,17689,3989535,Asia,4733,306887,57
130,Congo,728,-1,24,-1,221,-1,483,-1,132,4,-1,-1,5509663,Africa,7568,229569,
131,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
132,Cabo Verde,697,40,6,-1,294,-1,397,-1,1254,11,1307,2352,555657,Africa,797,92610,425
133,San Marino,694,3,42,-1,520,24,132,1,20456,1238,5238,154390,33927,Europe,49,808,6
134,Uganda,686,7,-1,-1,161,-1,525,-1,15,-1,111436,2441,45645761,Africa,66539,-1,410
135,Malta,645,5,9,-1,600,-1,36,-1,1461,20,78788,178462,441484,Europe,684,49054,6
136,Sao Tome and Principe,639,7,12,-1,156,10,471,-1,2919,55,1354,6185,218920,Africa,343,18243,162
137,Yemen,632,41,139,3,28,5,465,-1,21,5,120,4,29786156,Asia,47130,214289,248
138,Jamaica,611,6,10,-1,408,1,193,2,206,3,15153,5118,2960505,North America,4845,296051,195
139,Channel Islands,565,-1,48,-1,512,-1,5,-1,3251,276,10255,59012,173777,Europe,308,3620,17
140,Togo,525,1,13,-1,279,8,233,1,64,2,24802,3000,8266815,Africa,15746,635909,333
141,Rwanda,510,16,2,-1,321,8,187,-1,39,0.2,85613,6620,12932272,Africa,25357,6466136,151
142,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59625015,Africa,117141,2839286,
143,Mozambique,509,20,2,-1,145,1,362,-1,16,0.06,16919,542,31199461,Africa,61296,15599731,1
144,Palestine,489,2,3,-1,414,4,72,-1,96,0.6,44876,8809,5094148,Asia,10417,1698049,114
145,Réunion,488,1,1,-1,460,13,27,2,545,1,17200,19218,894975,Africa,1834,894975,52
146,Malawi,481,-1,4,-1,55,-1,422,4,25,0.2,6690,350,19098955,Africa,39707,4774739,2
147,Eswatini,472,23,3,-1,246,8,223,5,407,3,6551,5650,1159511,Africa,2457,386504,177
148,Taiwan,443,-1,7,-1,431,-1,5,-1,19,0.3,73751,3097,23814623,Asia,53758,3402089,323
149,Liberia,421,11,32,1,210,4,179,-1,83,6,-1,-1,5050381,Africa,11996,157824,
150,Libya,393,-1,5,-1,59,-1,329,-1,57,0.7,11765,1714,6866054,Africa,17471,1373211,584
151,Benin,388,83,5,1,217,29,166,2,32,0.4,45637,3771,12103226,Africa,31194,2420645,265
152,Zimbabwe,343,11,4,-1,51,-1,288,-1,23,0.3,52905,3562,14850685,Africa,43296,3712671,281
153,Mauritius,337,-1,10,-1,325,-1,2,-1,265,8,137789,108353,1271663,Africa,3773,127166,9
154,Isle of Man,336,-1,24,-1,312,-1,0,-1,3952,282,5415,63698,85010,Europe,253,3542,16
155,Vietnam,333,1,-1,-1,323,2,10,1,3,-1,275000,2827,97291603,Asia,292167,-1,354
156,Montenegro,324,-1,9,-1,315,-1,0,-1,516,14,13186,20995,628062,Europe,1938,69785,48
157,Myanmar,261,1,6,-1,165,-1,90,-1,5,0.1,45926,844,54390671,Asia,208393,9065112,1
158,Martinique,202,-1,14,-1,98,-1,90,-1,538,37,-1,-1,375279,North America,1858,26806,
159,Mongolia,197,3,-1,-1,95,6,102,11,60,-1,17279,5276,3275260,Asia,16626,-1,190
160,Suriname,187,19,3,1,9,-1,175,2,319,5,1165,1987,586350,South America,3136,195450,503
161,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3828,-1,10708,219184,48854,Europe,261,-1,5
162,Cayman Islands,186,-1,1,-1,112,-1,73,-1,2832,15,16628,253171,65679,North America,353,65679,4
163,Gibraltar,176,-1,-1,-1,172,1,4,-1,5224,-1,9914,294263,33691,Europe,191,-1,3
164,Guadeloupe,171,7,14,-1,157,13,0,1,427,35,5691,14223,400121,North America,2340,28580,70
165,Syria,164,-1,6,-1,68,-1,90,-1,9,0.3,-1,-1,17474364,Asia,106551,2912394,
166,Comoros,162,-1,2,-1,97,-1,63,-1,187,2,-1,-1,868486,Africa,5361,434243,
167,Guyana,158,-1,12,-1,92,-1,54,1,201,15,1920,2442,786357,South America,4977,65530,410
168,Bermuda,141,-1,9,-1,127,-1,5,2,2264,144,8430,135337,62289,North America,442,6921,7
169,Brunei,141,-1,2,-1,138,-1,1,1,322,5,24131,55188,437253,Asia,3101,218627,18
170,Angola,130,12,5,-1,42,1,83,1,4,0.2,10000,305,32799138,Africa,252301,6559828,3
171,Cambodia,126,-1,-1,-1,125,-1,1,1,8,-1,25884,1549,16705964,Asia,132587,-1,645
172,Trinidad and Tobago,117,-1,8,-1,109,-1,0,-1,84,6,3493,2496,1399258,North America,11959,174907,401
173,Bahamas,103,-1,11,-1,68,-1,24,1,262,28,2252,5730,393041,North America,3816,35731,175
174,Aruba,101,-1,3,-1,98,-1,0,-1,946,28,2199,20601,106743,North America,1057,35581,49
175,Monaco,99,-1,4,-1,93,-1,2,-1,2524,102,16200,412981,39227,Europe,396,9807,2
176,Barbados,96,-1,7,-1,83,-1,6,1,334,24,6388,22230,287358,North America,2993,41051,45
177,Burundi,85,-1,1,-1,45,-1,39,-1,7,0.08,382,32,11867795,Africa,139621,11867795,31
178,Liechtenstein,82,-1,1,-1,55,-1,26,-1,2151,26,900,23608,38122,Europe,465,38122,42
179,Sint Maarten,77,-1,15,-1,61,-1,1,1,1797,350,471,10992,42849,North America,556,2857,91
180,Bhutan,62,-1,-1,-1,19,1,43,-1,80,-1,20529,26622,771143,Asia,12438,-1,38
181,French Polynesia,60,-1,-1,-1,60,-1,0,-1,214,-1,4262,15177,280824,Australia/Oceania,4680,-1,66
182,Botswana,48,-1,1,-1,24,-1,23,1,20,0.4,26800,11410,2348797,Africa,48933,2348797,88
183,Macao,45,-1,-1,-1,45,-1,0,-1,69,-1,-1,-1,648839,Asia,14419,-1,
184,Saint Martin,41,-1,3,-1,33,-1,5,1,1061,78,614,15895,38628,North America,942,12876,63
185,Eritrea,41,-1,-1,-1,39,-1,2,-1,12,-1,-1,-1,3543663,Africa,86431,-1,
186,Namibia,31,-1,-1,-1,17,-1,14,1,12,-1,5514,2172,2538214,Africa,81878,-1,460
187,Gambia,28,-1,1,-1,22,-1,5,-1,12,0.4,1970,817,2412325,Africa,86154,2412325,1
188,St. Vincent Grenadines,27,-1,-1,-1,25,-1,2,-1,243,-1,643,5797,110922,North America,4108,-1,173
189,Antigua and Barbuda,26,-1,3,-1,20,-1,3,1,266,31,489,4996,97886,North America,3765,32629,200
190,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1191,1316964,Asia,54874,-1,840
191,Grenada,23,-1,-1,-1,22,-1,1,1,204,-1,4130,36712,112496,North America,4891,-1,27
192,Curaçao,22,-1,1,-1,15,-1,6,-1,134,6,1080,6583,164059,North America,7457,164059,152
193,New Caledonia,21,-1,-1,-1,20,-1,1,-1,74,-1,7477,26203,285350,Australia/Oceania,13588,-1,38
194,Belize,20,-1,2,-1,16,-1,2,-1,50,5,1776,4471,397206,North America,19860,198603,224
195,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,9676,1331,7269590,Asia,382610,-1,751
196,Saint Lucia,19,-1,-1,-1,18,-1,1,-1,103,-1,1264,6885,183584,North America,9662,-1,145
197,Dominica,18,-1,-1,-1,16,-1,2,-1,250,-1,534,7419,71977,North America,3999,-1,135
198,Fiji,18,-1,-1,-1,18,-1,0,-1,20,-1,2431,2713,896103,Australia/Oceania,49784,-1,369
199,Saint Kitts and Nevis,15,-1,-1,-1,15,-1,0,-1,282,-1,417,7841,53179,North America,3545,-1,128
200,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3743,-1,671,193205,3473,South America,267,-1,5
201,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,2511,44235,56765,North America,4367,-1,23
202,Turks and Caicos,12,-1,1,-1,11,-1,0,-1,310,26,192,4963,38688,North America,3224,38688,202
203,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
204,Montserrat,11,-1,1,-1,10,-1,0,-1,2204,200,61,12220,4992,North America,454,4992,82
205,Seychelles,11,-1,-1,-1,11,-1,0,-1,112,-1,-1,-1,98315,Africa,8938,-1,
206,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
207,Western Sahara,9,-1,1,-1,6,-1,2,-1,15,2,-1,-1,596428,Africa,66270,596428,
208,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,212,7015,30220,North America,3778,30220,143
209,Papua New Guinea,8,-1,-1,-1,8,-1,0,-1,0.9,-1,5281,591,8937038,Australia/Oceania,1117130,-1,1
210,Caribbean Netherlands,7,-1,-1,-1,7,-1,0,-1,267,-1,424,16177,26210,North America,3744,-1,62
211,St. Barth,6,-1,-1,-1,6,-1,0,-1,608,-1,152,15392,9875,North America,1646,-1,65
212,Lesotho,4,-1,-1,-1,2,-1,2,-1,2,-1,1515,707,2141348,Africa,535337,-1,1
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,41,2734,14996,North America,4999,-1,366
214,Saint Pierre Miquelon,1,-1,-1,-1,1,-1,0,-1,173,-1,-1,-1,5795,North America,5795,-1,
215,China,83064,7,4634,-1,78365,4,65,-1,58,3,-1,-1,1439323776,Asia,17328,310601,
