index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
42,Guatemala,62562,249,2379,24,50692,509,9491,5,3484,132,200984,11194,17955060,North America,287,7547,89
43,Poland,56684,594,1877,8,39130,277,15677,81,1498,50,2375706,62781,37841286,Europe,668,20161,16
44,Singapore,55747,86,27,-1,51953,432,3767,-1,9520,5,1610906,275083,5856062,Asia,105,216891,4
45,Japan,54714,1137,1088,3,40080,1135,13546,232,433,9,1177313,9312,126426380,Asia,2311,116201,107
46,Portugal,54102,121,1778,3,39697,112,12627,39,5308,174,1799226,176518,10192865,Europe,188,5733,6
47,Honduras,49979,512,1567,19,7255,127,41157,37,5036,158,122434,12338,9923580,North America,199,6333,81
48,Nigeria,49068,298,975,1,36497,207,11596,7,237,5,347545,1681,206732316,Africa,4213,212033,595
49,Bahrain,46835,405,170,-1,43128,322,3537,41,27419,100,972003,569044,1708132,Asia,36,10048,2
50,Ghana,42532,322,231,-1,40362,215,1939,6,1365,7,425969,13675,31149465,Africa,732,134846,73
51,Morocco,42489,1472,658,26,29344,778,12487,31,1149,18,1605613,43437,36964114,Africa,870,56176,23
52,Kyrgyzstan,41856,211,1495,2,34276,325,6085,24,6403,229,267718,40953,6537128,Asia,156,4373,24
53,Armenia,41663,168,818,1,34584,100,6261,-1,14057,276,185310,62521,2963947,Asia,71,3623,16
54,Algeria,38583,450,1370,10,27017,373,10196,40,878,31,-1,-1,43945575,Africa,1139,32077,
55,Switzerland,38124,200,1991,-1,33300,100,2833,26,4401,230,881683,101782,8662507,Europe,227,4351,10
56,Afghanistan,37596,45,1375,5,27166,-1,9055,31,963,35,98718,2529,39031058,Asia,1038,28386,395
57,Uzbekistan,35329,801,232,7,30973,1645,4124,410,1054,7,1377915,41097,33527959,Asia,949,144517,24
58,Azerbaijan,34219,112,506,-1,31875,178,1838,-1,3371,50,831755,81942,10150488,Asia,297,20060,12
59,Venezuela,33755,1148,281,5,22700,953,10774,85,1187,10,1640528,57713,28425527,South America,842,101158,17
60,Moldova,30183,278,896,1,21220,312,8067,362,7484,222,128076,31759,4032753,Europe,134,4501,31
61,Kenya,30120,271,474,2,16656,686,12990,44,559,9,391416,7260,53910353,Africa,1790,113735,138
62,Ethiopia,29876,982,528,19,12359,322,16989,217,259,5,609463,5286,115293972,Africa,3859,218360,189
63,Serbia,29682,211,674,4,27061,621,1947,73,3399,77,804568,92132,8732803,Europe,294,12957,11
64,Costa Rica,28465,728,294,3,9062,52,19109,102,5582,58,117914,23121,5099873,North America,179,17347,43
65,Ireland,27257,66,1774,-1,23364,-1,2119,8,5513,359,709689,143529,4944556,Europe,181,2787,7
66,Nepal,26660,641,104,2,17335,134,9221,-1,913,4,830309,28436,29199389,Asia,1095,280763,35
67,Austria,23370,191,728,-1,20681,54,1961,19,2593,81,1018490,113004,9012838,Europe,386,12380,9
68,Australia,23287,252,396,17,13634,-1,9257,47,912,16,5292922,207272,25536137,Australia/Oceania,1097,64485,5
69,El Salvador,22912,293,612,9,10807,189,11493,435,3530,94,278445,42902,6490317,North America,283,10605,23
70,Czechia,20012,121,397,2,13799,36,5816,26,1868,37,795760,74290,10711506,Europe,535,26981,13
71,Cameroon,18469,-1,401,-1,16540,-1,1528,30,694,15,149000,5597,26622486,Africa,1441,66390,179
72,Ivory Coast,17026,33,110,2,13947,188,2969,-1,644,4,113388,4286,26454060,Africa,1554,240491,233
73,Palestine,16534,381,110,2,9838,450,6586,-1,3232,22,214862,42004,5115264,Asia,309,46502,24
74,Bosnia and Herzegovina,15801,-1,471,-1,9619,-1,5711,-1,4820,144,161008,49115,3278151,Europe,207,6960,20
75,Denmark,15617,134,621,-1,13340,65,1656,-1,2695,107,1938033,334445,5794779,Europe,371,9331,3
76,S. Korea,15318,279,305,-1,13910,9,1103,13,299,6,1681787,32799,51274814,Asia,3347,168114,30
77,Bulgaria,14365,32,498,3,9186,25,4681,56,2069,72,334311,48161,6941575,Europe,483,13939,21
78,Madagascar,13827,103,170,4,12424,192,1233,93,498,6,52321,1884,27773270,Africa,2009,163372,531
79,North Macedonia,12739,86,544,5,9174,51,3021,4,6115,261,126284,60615,2083363,Europe,164,3830,16
80,Sudan,12314,103,798,2,6350,10,5166,-1,280,18,401,9,43968778,Africa,3571,55099,109
81,Senegal,12162,130,253,2,7677,40,4232,53,724,15,129392,7704,16794764,Africa,1381,66382,130
82,Norway,10005,40,261,-1,8857,-1,887,2,1844,48,530446,97751,5426512,Europe,542,20791,10
83,DRC,9676,38,240,1,8705,108,731,-1,108,3,-1,-1,89869440,Africa,9288,374456,
84,Paraguay,9381,-1,127,-1,5841,-1,3413,40,1313,18,151427,21199,7143245,South America,761,56246,47
85,Zambia,9343,157,260,-1,8412,347,671,-1,507,14,99835,5413,18442838,Africa,1974,70934,185
86,Malaysia,9200,25,125,-1,8859,28,216,7,284,4,1114246,34373,32416569,Asia,3524,259333,29
87,Lebanon,8881,439,103,6,2724,74,6054,68,1302,15,415273,60877,6821472,Asia,768,66228,16
88,French Guiana,8588,-1,53,-1,7893,-1,642,15,28667,177,46077,153807,299576,South America,35,5652,7
89,Guinea,8482,139,51,1,7364,154,1067,24,644,4,14407,1094,13173696,Africa,1553,258308,914
90,Gabon,8225,-1,51,-1,6277,-1,1897,1,3685,23,100298,44939,2231858,Africa,271,43762,22
91,Tajikistan,8065,36,64,-1,6855,40,1146,-1,843,7,-1,-1,9562749,Asia,1186,149418,
92,Haiti,7879,48,196,-1,5235,-1,2448,-1,690,17,18933,1658,11419521,North America,1449,58263,603
93,Libya,7738,-1,145,-1,894,-1,6699,-1,1124,21,79057,11486,6882651,Africa,889,47467,87
94,Finland,7731,11,333,-1,7050,-1,348,-1,1395,60,467080,84283,5541815,Europe,717,16642,12
95,Luxembourg,7458,19,123,-1,6500,-1,835,3,11891,196,685126,1092351,627203,Europe,84,5099,1
96,Albania,7380,120,228,3,3794,48,3358,15,2565,79,46028,15996,2877393,Europe,390,12620,63
97,Greece,7075,217,228,2,3804,-1,3043,24,679,22,719311,69055,10416427,Europe,1472,45686,14
98,Mauritania,6701,8,157,-1,5985,57,559,3,1437,34,58147,12468,4663743,Africa,696,29705,80
99,Croatia,6571,151,166,1,5220,27,1185,11,1602,40,137657,33559,4101957,Europe,624,24711,30
100,Maldives,5785,106,22,-1,3349,141,2414,12,10680,41,96175,177548,541683,Asia,94,24622,6
101,Djibouti,5369,2,59,-1,5202,21,108,-1,5425,60,63001,63654,989740,Africa,184,16775,16
102,Zimbabwe,5261,85,132,2,2092,45,3037,-1,353,9,149748,10058,14889126,Africa,2830,112796,99
103,Malawi,5072,46,161,4,2626,3,2285,4,264,8,39214,2044,19187034,Africa,3783,119174,489
104,Hungary,4916,39,608,1,3623,17,685,6,509,63,378608,39205,9657184,Europe,1964,15884,26
105,Equatorial Guinea,4821,-1,83,-1,2182,-1,2556,-1,3424,59,44356,31500,1408141,Africa,292,16966,32
106,CAR,4652,-1,61,-1,1728,-1,2863,2,961,13,29930,6184,4839820,Africa,1040,79341,162
107,Hong Kong,4481,74,69,1,3548,60,864,27,597,9,780415,103992,7504535,Asia,1675,108761,10
108,Namibia,4154,247,35,-1,2370,18,1749,14,1631,14,41146,16159,2546397,Africa,613,72754,62
109,Nicaragua,4115,-1,128,-1,2913,-1,1074,-1,620,19,-1,-1,6634200,North America,1612,51830,
110,Montenegro,4035,75,77,2,2910,80,1048,-1,6424,123,42434,67562,628076,Europe,156,8157,15
111,Eswatini,3839,94,70,1,2268,-1,1501,10,3305,60,28380,24431,1161643,Africa,303,16595,41
112,Congo,3831,86,76,16,1625,-1,2130,-1,692,14,-1,-1,5533856,Africa,1444,72814,
113,Thailand,3377,1,58,-1,3194,1,125,1,48,0.8,749213,10730,69822189,Asia,20676,1203831,93
114,Cuba,3316,24,88,-1,2620,52,608,2,293,8,327689,28933,11325729,North America,3415,128701,35
115,Somalia,3256,6,93,-1,2374,106,789,2,204,6,-1,-1,15943958,Africa,4897,171440,
116,Cabo Verde,3179,16,35,1,2317,15,827,-1,5710,63,61633,110706,556729,Africa,175,15907,9
117,Mayotte,3119,-1,39,-1,2940,-1,140,1,11401,143,13000,47518,273581,Africa,88,7015,21
118,Suriname,3016,55,47,5,2036,46,933,11,5136,80,4639,7899,587283,South America,195,12495,127
119,Slovakia,2902,47,31,-1,1969,-1,902,6,532,6,294838,54000,5459980,Europe,1881,176128,19
120,Sri Lanka,2893,3,11,-1,2670,4,212,1,135,0.5,166737,7783,21424565,Asia,7406,1947688,128
121,Mozambique,2855,64,19,-1,1163,27,1673,-1,91,0.6,77584,2474,31355578,Africa,10983,1650294,404
122,Mali,2640,26,125,-1,1987,1,528,-1,130,6,31412,1546,20317302,Africa,7696,162538,647
123,South Sudan,2489,1,47,-1,1175,-1,1267,-1,222,4,12044,1074,11209798,Africa,4504,238506,931
124,Rwanda,2453,101,8,-1,1648,17,797,-1,189,0.6,334270,25734,12989465,Africa,5295,1623683,39
125,Slovenia,2416,15,129,-1,2051,9,236,2,1162,62,143295,68926,2078975,Europe,861,16116,15
126,Lithuania,2416,30,81,-1,1704,-1,631,6,889,30,578700,212977,2717194,Europe,1125,33546,5
127,Estonia,2190,6,63,-1,1976,-1,151,-1,1651,47,134552,101422,1326649,Europe,606,21058,10
128,Guinea-Bissau,2117,-1,33,-1,1015,-1,1069,5,1073,17,1500,760,1973424,Africa,932,59801,1
129,Tunisia,2107,84,54,-1,1358,31,695,9,178,5,113025,9551,11833840,Africa,5616,219145,105
130,Benin,2063,-1,39,-1,1690,-1,334,-1,170,3,107057,8804,12159811,Africa,5894,311790,114
131,Iceland,2011,12,10,-1,1880,10,121,1,5888,29,181124,530347,341520,Europe,170,34152,2
132,Sierra Leone,1956,2,69,-1,1506,1,381,-1,245,9,-1,-1,7996165,Africa,4088,115886,
133,Angola,1906,27,88,2,628,-1,1190,20,58,3,64747,1963,32981559,Africa,17304,374790,509
134,Gambia,1872,183,63,9,401,54,1408,-1,772,26,6312,2603,2424430,Africa,1295,38483,384
135,Yemen,1869,11,530,2,1013,-1,326,-1,63,18,120,4,29903087,Asia,16000,56421,249
136,Syria,1677,84,64,4,417,9,1196,-1,96,4,-1,-1,17550085,Asia,10465,274220,
137,New Zealand,1622,13,22,-1,1531,-1,69,3,324,4,571942,114340,5002100,Australia/Oceania,3084,227368,9
138,Uganda,1500,66,13,-1,1142,-1,345,-1,33,0.3,312792,6814,45903545,Africa,30602,3531042,147
139,Uruguay,1440,6,38,-1,1200,6,202,4,414,11,146266,42088,3475251,South America,2413,91454,24
140,Jordan,1378,39,11,-1,1236,7,131,3,135,1,692760,67814,10215627,Asia,7413,928693,15
141,Cyprus,1339,7,20,-1,870,-1,449,5,1108,17,239630,198295,1208454,Asia,903,60423,5
142,Georgia,1336,15,17,-1,1088,-1,231,-1,335,4,301183,75519,3988180,Asia,2985,234599,13
143,Latvia,1322,7,32,-1,1078,-1,212,-1,702,17,225636,119801,1883427,Europe,1425,58857,8
144,Bahamas,1315,63,18,1,189,29,1108,1,3340,46,7639,19403,393708,North America,299,21873,52
145,Malta,1306,63,9,-1,749,11,548,3,2957,20,154522,349841,441692,Europe,338,49077,3
146,Burkina Faso,1267,27,55,1,1013,7,199,-1,60,3,-1,-1,20968999,Africa,16550,381255,
147,Liberia,1257,-1,82,-1,788,-1,387,-1,248,16,-1,-1,5071549,Africa,4035,61848,
148,Botswana,1214,-1,3,-1,120,-1,1091,1,515,1,87280,37026,2357245,Africa,1942,785748,27
149,Niger,1167,2,69,-1,1078,1,20,-1,48,3,9052,372,24303111,Africa,20825,352219,2
150,Togo,1147,17,27,-1,843,7,277,2,138,3,53017,6387,8301366,Africa,7237,307458,157
151,Jamaica,1106,24,14,-1,761,-1,331,2,373,5,46227,15602,2962795,North America,2679,211628,64
152,Aruba,1102,54,4,-1,200,7,898,-1,10316,37,16261,152224,106823,North America,97,26706,7
153,Andorra,989,-1,53,-1,863,-1,73,1,12797,686,3750,48524,77281,Europe,78,1458,21
154,Vietnam,962,11,24,1,456,9,482,-1,10,0.2,723596,7426,97446985,Asia,101296,4060291,135
155,Chad,956,4,76,-1,865,1,15,-1,58,5,-1,-1,16479603,Africa,17238,216837,
156,Lesotho,903,-1,25,-1,271,-1,607,-1,421,12,11097,5175,2144360,Africa,2375,85774,193
157,Sao Tome and Principe,885,-1,15,-1,818,3,52,-1,4029,68,3279,14929,219644,Africa,248,14643,67
158,Réunion,855,39,5,-1,657,-1,193,4,954,6,35419,39525,896108,Africa,1048,179222,25
159,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
160,Guyana,709,35,23,1,349,39,337,3,901,29,6046,7682,787029,South America,1110,34219,130
161,San Marino,699,-1,42,-1,657,-1,0,-1,20595,1237,6068,178786,33940,Europe,49,808,6
162,Channel Islands,607,-1,47,-1,545,-1,15,-1,3487,270,52055,299062,174061,Europe,287,3703,3
163,Trinidad and Tobago,552,55,11,1,140,1,401,3,394,8,14094,10067,1400061,North America,2536,127278,99
164,Tanzania,509,-1,21,-1,183,-1,305,7,8,0.4,-1,-1,59928389,Africa,117738,2853733,
165,Taiwan,484,2,7,-1,450,-1,27,-1,20,0.3,84446,3545,23822255,Asia,49220,3403179,282
166,Belize,452,64,3,-1,35,-1,414,3,1134,8,5117,12841,398489,North America,882,132830,78
167,Guadeloupe,446,-1,14,-1,289,-1,143,2,1115,35,22696,56721,400133,North America,897,28581,18
168,Burundi,413,1,1,-1,315,-1,97,-1,35,0.08,17306,1451,11930962,Africa,28889,11930962,689
169,Comoros,405,2,7,-1,379,-1,19,-1,465,8,-1,-1,871783,Africa,2153,124540,
170,Myanmar,375,1,6,-1,329,5,40,-1,7,0.1,135402,2486,54455344,Asia,145214,9075891,402
171,Faeroe Islands,372,2,-1,-1,225,-1,147,-1,7610,-1,71738,1467455,48886,Europe,131,-1,1
172,Mauritius,346,-1,10,-1,334,-1,2,-1,272,8,205285,161383,1272036,Africa,3676,127204,6
173,Isle of Man,336,-1,24,-1,312,-1,0,-1,3949,282,9066,106547,85089,Europe,253,3545,9
174,Martinique,336,-1,16,-1,98,-1,222,2,895,43,12227,32586,375228,North America,1117,23452,31
175,Papua New Guinea,323,52,3,-1,110,32,210,-1,36,0.3,13361,1490,8967183,Australia/Oceania,27762,2989061,671
176,Sint Maarten,300,31,17,-1,107,5,176,3,6987,396,1672,38942,42936,North America,143,2526,26
177,Turks and Caicos,298,24,2,-1,55,1,241,3,7684,52,1840,47446,38781,North America,130,19391,21
178,Mongolia,298,-1,-1,-1,276,4,22,1,91,-1,43785,13330,3284643,Asia,11022,-1,75
179,Eritrea,285,-1,-1,-1,248,-1,37,-1,80,-1,-1,-1,3552382,Africa,12464,-1,
180,Cambodia,273,-1,-1,-1,238,9,35,1,16,-1,79860,4769,16747066,Asia,61345,-1,210
181,Gibraltar,215,6,-1,-1,190,-1,25,-1,6382,-1,27328,811161,33690,Europe,157,-1,1
182,Cayman Islands,203,-1,1,-1,202,-1,0,-1,3084,15,32468,493307,65817,North America,324,65817,2
183,French Polynesia,166,-1,-1,-1,64,-1,102,1,591,-1,6525,23211,281111,Australia/Oceania,1693,-1,43
184,Bermuda,162,-1,9,-1,147,-1,6,-1,2602,145,32415,520740,62248,North America,384,6916,2
185,Barbados,151,1,7,-1,122,1,22,-1,525,24,14423,50181,287420,North America,1903,41060,20
186,Monaco,146,-1,4,-1,114,-1,28,4,3717,102,38209,972809,39277,Europe,269,9819,1
187,Brunei,142,-1,3,-1,138,-1,1,-1,324,7,46783,106811,437996,Asia,3084,145999,9
188,Bhutan,138,5,-1,-1,102,-1,36,-1,179,-1,59440,76930,772651,Asia,5599,-1,13
189,Seychelles,127,-1,-1,-1,126,-1,1,-1,1290,-1,-1,-1,98423,Africa,775,-1,
190,Saint Martin,109,-1,4,-1,49,-1,56,1,2813,103,2321,59905,38745,North America,355,9686,17
191,Antigua and Barbuda,93,-1,3,-1,83,-1,7,1,949,31,1780,18158,98030,North America,1054,32677,55
192,Liechtenstein,91,-1,1,-1,87,-1,3,-1,2386,26,900,23596,38142,Europe,419,38142,42
193,St. Vincent Grenadines,57,-1,-1,-1,55,-1,2,-1,514,-1,2649,23868,110985,North America,1947,-1,42
194,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6259,650411,Asia,14139,-1,160
195,Curaçao,34,1,1,-1,31,-1,2,-1,207,6,1080,6578,164178,North America,4829,164178,152
196,Fiji,28,-1,1,-1,20,-1,7,-1,31,1,6693,7459,897254,Australia/Oceania,32045,897254,134
197,Saint Lucia,25,-1,-1,-1,25,-1,0,-1,136,-1,4465,24302,183733,North America,7349,-1,41
198,Timor-Leste,25,-1,-1,-1,24,-1,1,-1,19,-1,4238,3207,1321431,Asia,52857,-1,312
199,Grenada,24,-1,-1,-1,23,-1,1,-1,213,-1,6252,55529,112589,North America,4691,-1,18
200,New Caledonia,23,-1,-1,-1,22,-1,1,-1,80,-1,11265,39411,285837,Australia/Oceania,12428,-1,25
201,Laos,22,-1,-1,-1,19,-1,3,-1,3,-1,34064,4674,7288348,Asia,331289,-1,214
202,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,1005,13957,72009,North America,4001,-1,72
203,Saint Kitts and Nevis,17,-1,-1,-1,17,-1,0,-1,319,-1,1312,24640,53246,North America,3132,-1,41
204,Greenland,14,-1,-1,-1,14,-1,0,-1,247,-1,6296,110878,56783,North America,4056,-1,9
205,Montserrat,13,-1,1,-1,12,-1,0,-1,2604,200,61,12220,4992,North America,384,4992,82
206,Caribbean Netherlands,13,-1,-1,-1,7,-1,6,-1,495,-1,424,16151,26253,North America,2019,-1,62
207,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3723,-1,2256,646048,3492,South America,269,-1,2
208,St. Barth,13,-1,-1,-1,9,-1,4,-1,1316,-1,1699,171946,9881,North America,760,-1,6
209,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
210,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,599044,Africa,59904,599044,
211,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
212,British Virgin Islands,9,-1,1,-1,7,-1,1,-1,297,33,1522,50304,30256,North America,3362,30256,20
213,Saint Pierre Miquelon,4,-1,-1,-1,1,-1,3,-1,691,-1,-1,-1,5790,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,662,44075,15020,North America,5007,-1,23
215,China,84827,19,4634,-1,79575,56,618,34,59,3,90410000,62814,1439323776,Asia,16968,310601,16
