index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
55,Japan,22508,-1,984,-1,18545,-1,2979,38,178,8,586706,4639,126459029,Asia,5618,128515,216
56,Algeria,21355,585,1052,12,15107,315,5196,61,487,24,-1,-1,43878420,Africa,2055,41710,
57,Moldova,20264,224,666,7,13640,342,5958,358,5024,165,101180,25085,4033544,Europe,199,6056,40
58,Serbia,19717,383,442,13,14047,-1,5228,177,2257,51,524578,60049,8735770,Europe,443,19764,17
59,Austria,19270,116,711,1,17244,69,1315,11,2139,79,726345,80629,9008494,Europe,467,12670,12
60,Nepal,17344,167,39,-1,11249,224,6056,-1,595,1,616212,21136,29154945,Asia,1681,747563,47
61,Morocco,16545,283,263,4,13965,144,2317,31,448,7,953715,25827,36927069,Africa,2232,140407,39
62,Cameroon,16157,984,373,14,13728,1800,2056,52,608,14,135000,5082,26566347,Africa,1644,71223,197
63,Uzbekistan,15066,485,75,4,8783,128,6208,43,450,2,1377915,41148,33486859,Asia,2223,446491,24
64,S. Korea,13612,61,291,2,12396,48,925,15,265,6,1441348,28112,51271089,Asia,3767,176189,36
65,Ivory Coast,13554,151,87,-1,7363,217,6104,-1,513,3,80633,3054,26398568,Africa,1948,303432,327
66,Czechia,13551,76,355,-1,8629,122,4567,18,1265,33,610642,57017,10709829,Europe,790,30169,18
67,Denmark,13124,32,610,-1,12195,13,319,5,2265,105,1290888,222834,5793056,Europe,441,9497,4
68,Kyrgyzstan,12498,521,167,7,3735,75,8596,24,1915,26,259793,39797,6528003,Asia,522,39090,25
69,Kenya,11673,421,217,8,3638,570,7818,44,217,4,229390,4263,53809800,Africa,4610,247971,235
70,El Salvador,10957,312,298,12,6257,137,4402,413,1689,46,202126,31156,6487551,North America,592,21770,32
71,Australia,10810,323,113,2,8035,107,2662,30,424,4,3284182,128735,25511086,Australia/Oceania,2360,225762,8
72,Sudan,10527,-1,668,-1,5601,-1,4258,-1,240,15,401,9,43881832,Africa,4169,65691,109
73,Venezuela,10428,-1,100,-1,3050,-1,7278,24,367,4,1406576,49471,28432321,South America,2727,284323,20
74,Costa Rica,9546,560,42,2,2673,122,6831,35,1873,8,61216,12013,5095937,North America,534,121332,83
75,Norway,9011,-1,254,1,8138,-1,619,1,1662,47,392676,72410,5422926,Europe,602,21350,14
76,Malaysia,8737,3,122,-1,8538,12,77,3,270,4,868394,26818,32381446,Asia,3706,265422,37
77,North Macedonia,8623,93,401,8,4565,-1,3657,55,4139,192,80774,38771,2083370,Europe,242,5195,26
78,Senegal,8481,112,156,3,5735,130,2590,38,506,9,94078,5614,16757263,Africa,1976,107418,178
79,DRC,8199,36,193,1,4248,265,3758,-1,91,2,-1,-1,89637777,Africa,10933,464444,
80,Ethiopia,8181,-1,146,-1,2430,-1,5605,35,71,1,250604,2178,115052048,Africa,14063,788028,459
81,Bulgaria,8144,267,293,4,3927,86,3924,28,1172,42,196479,28287,6945980,Europe,853,23706,35
82,Bosnia and Herzegovina,7681,270,240,5,3534,199,3907,-1,2342,73,116067,35388,3279870,Europe,427,13666,28
83,Palestine,7412,348,51,7,1313,229,6048,-1,1452,10,141444,27706,5105193,Asia,689,100102,36
84,Finland,7293,-1,328,-1,6880,-1,85,1,1316,59,294900,53221,5541089,Europe,760,16894,19
85,Haiti,6902,71,145,2,3484,201,3273,-1,605,13,14963,1312,11407750,North America,1653,78674,762
86,Tajikistan,6695,-1,56,-1,5383,-1,1256,-1,701,6,-1,-1,9544560,Asia,1426,170439,
87,French Guiana,6393,94,34,1,3818,80,2541,26,21387,114,11609,38837,298918,South America,47,8792,26
88,Guinea,6276,-1,38,-1,4981,-1,1257,24,478,3,14407,1096,13143415,Africa,2094,345879,912
89,Gabon,6121,-1,46,-1,3664,-1,2411,11,2748,21,52166,23420,2227398,Africa,364,48422,43
90,Madagascar,6089,484,53,10,2951,140,3085,61,220,2,31296,1129,27712778,Africa,4551,522883,886
91,Mauritania,5564,-1,149,-1,2830,-1,2585,5,1196,32,13842,2975,4653356,Africa,836,31231,336
92,Luxembourg,5285,163,111,-1,4275,28,899,5,8438,177,314956,502852,626339,Europe,119,5643,2
93,Djibouti,4993,8,56,-1,4796,31,141,-1,5051,57,52899,53513,988523,Africa,198,17652,19
94,CAR,4362,-1,53,-1,1261,-1,3048,2,903,11,27679,5727,4832699,Africa,1108,91183,175
95,Hungary,4279,16,595,-1,3156,30,528,5,443,62,300632,31124,9659253,Europe,2257,16234,32
96,Croatia,4039,86,120,-1,2729,100,1190,6,984,29,99414,24223,4104090,Europe,1016,34201,41
97,Greece,3939,29,193,-1,1374,-1,2372,14,378,19,398347,38226,10420718,Europe,2646,53993,26
98,Albania,3851,99,104,3,2137,46,1610,11,1338,36,30120,10467,2877658,Europe,747,27670,96
99,Paraguay,3342,144,27,2,1379,41,1936,12,468,4,98088,13746,7135825,South America,2135,264290,73
100,Thailand,3236,4,58,-1,3095,3,83,1,46,0.8,603657,8647,69807396,Asia,21572,1203576,116
101,Nicaragua,3147,-1,99,-1,2282,-1,766,-1,475,15,-1,-1,6627526,North America,2106,66945,
102,Somalia,3083,-1,93,-1,1425,-1,1565,2,194,6,-1,-1,15906257,Africa,5159,171035,
103,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2187,36,16000,11394,1404216,Africa,457,27534,88
104,Maldives,2831,-1,15,1,2321,-1,495,12,5234,28,64239,118769,540875,Asia,191,36058,8
105,Mayotte,2743,-1,37,-1,2581,-1,125,3,10047,136,13000,47615,273022,Africa,100,7379,21
106,Malawi,2712,98,51,8,1073,68,1588,4,142,3,22296,1165,19145027,Africa,7059,375393,859
107,Sri Lanka,2686,15,11,-1,2007,6,668,1,125,0.5,130390,6088,21416978,Asia,7974,1946998,164
108,Lebanon,2599,57,40,2,1485,30,1074,14,381,6,194448,28495,6824048,Asia,2626,170601,35
109,Mali,2440,7,121,-1,1777,13,542,-1,120,6,16317,805,20267697,Africa,8306,167502,1
110,Cuba,2440,2,87,-1,2285,8,68,2,215,8,211427,18667,11326313,North America,4642,130188,54
111,Congo,2222,-1,47,-1,589,-1,1586,-1,402,9,-1,-1,5522317,Africa,2485,117496,
112,South Sudan,2153,-1,41,-1,1175,-1,937,-1,192,4,12044,1075,11198686,Africa,5201,273139,930
113,Estonia,2016,-1,69,-1,1904,3,43,1,1520,52,113569,85611,1326574,Europe,658,19226,12
114,Slovakia,1951,24,28,-1,1514,7,409,2,357,5,235772,43184,5459757,Europe,2798,194991,23
115,Iceland,1914,3,10,-1,1892,7,12,-1,5607,29,106883,313135,341332,Europe,178,34133,3
116,Lithuania,1902,6,79,-1,1593,11,230,6,699,29,472804,173800,2720387,Europe,1430,34435,6
117,Guinea-Bissau,1902,60,26,-1,773,-1,1103,5,966,13,1500,762,1969474,Africa,1035,75749,1
118,Slovenia,1897,19,111,-1,1522,21,264,1,912,53,119385,57426,2078950,Europe,1096,18729,17
119,Zambia,1895,-1,42,-1,1412,-1,441,1,103,2,56825,3088,18399061,Africa,9709,438073,324
120,Cabo Verde,1894,114,19,-1,902,52,973,-1,3405,34,41091,73876,556218,Africa,294,29275,14
121,Sierra Leone,1668,-1,64,-1,1200,-1,404,-1,209,8,-1,-1,7982400,Africa,4786,124725,
122,Hong Kong,1656,67,10,-1,1254,13,392,6,221,1,442256,58972,7499390,Asia,4529,749939,17
123,Libya,1652,63,46,3,379,6,1227,-1,240,7,38266,5566,6874735,Africa,4161,149451,180
124,Yemen,1552,26,438,5,695,1,419,-1,52,15,120,4,29847320,Asia,19232,68145,248
125,New Zealand,1548,1,22,-1,1499,1,27,-1,309,4,436233,87210,5002100,Australia/Oceania,3231,227368,11
126,Eswatini,1489,-1,20,-1,724,-1,745,5,1283,17,17559,15129,1160626,Africa,779,58031,66
127,Rwanda,1473,38,4,-1,770,18,699,-1,114,0.3,200358,15457,12962189,Africa,8800,3240547,65
128,Mozambique,1383,53,9,-1,375,-1,999,-1,44,0.3,42551,1360,31281122,Africa,22618,3475680,735
129,Benin,1378,-1,26,-1,557,-1,795,1,114,2,67622,5573,12132824,Africa,8805,466647,179
130,Zimbabwe,1362,273,23,3,425,30,914,-1,92,2,97508,6557,14870792,Africa,10918,646556,153
131,Tunisia,1327,8,50,-1,1093,2,184,-1,112,4,81281,6875,11823372,Africa,8910,236467,145
132,Montenegro,1287,-1,24,-1,330,-1,933,7,2049,38,27367,43573,628069,Europe,488,26170,23
133,Jordan,1206,5,10,-1,1019,3,177,3,118,1,492161,48218,10207054,Asia,8464,1020705,21
134,Latvia,1179,1,31,-1,1022,-1,126,-1,625,16,175696,93198,1885181,Europe,1599,60812,11
135,Niger,1102,2,69,-1,993,-1,40,-1,45,3,6696,276,24228441,Africa,21986,351137,3
136,Liberia,1056,-1,51,-1,447,-1,558,-1,209,10,-1,-1,5061453,Africa,4793,99244,
137,Uganda,1051,8,-1,-1,1014,10,37,-1,23,-1,235013,5133,45780602,Africa,43559,-1,195
138,Burkina Faso,1038,-1,53,-1,882,-1,103,-1,50,3,-1,-1,20920270,Africa,20154,394722,
139,Namibia,1032,72,2,-1,31,-1,999,1,406,0.8,16305,6413,2542495,Africa,2464,1271248,156
140,Cyprus,1025,-1,19,-1,839,-1,167,-1,849,16,167394,138604,1207711,Asia,1178,63564,7
141,Uruguay,1009,-1,31,-1,909,-1,69,1,290,9,82772,23825,3474234,South America,3443,112072,42
142,Georgia,1006,2,15,-1,883,10,108,5,252,4,156144,39145,3988826,Asia,3965,265922,26
143,Chad,886,1,75,-1,799,-1,12,-1,54,5,-1,-1,16439519,Africa,18555,219194,
144,Suriname,886,49,18,-1,581,8,287,8,1510,31,1244,2120,586838,South America,662,32602,472
145,Andorra,862,-1,52,-1,803,-1,7,-1,11156,673,3750,48531,77270,Europe,90,1486,21
146,Jamaica,763,1,10,-1,647,4,106,-1,258,3,28959,9778,2961703,North America,3882,296170,102
147,Togo,749,9,15,-1,543,9,191,2,90,2,37085,4476,8284888,Africa,11061,552326,223
148,Sao Tome and Principe,737,-1,14,-1,322,-1,401,-1,3361,64,2024,9229,219299,Africa,298,15664,108
149,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
150,San Marino,699,-1,42,-1,656,-1,1,-1,20599,1238,5729,168828,33934,Europe,49,808,6
151,Malta,674,-1,9,-1,661,-1,4,-1,1526,20,109538,248052,441593,Europe,655,49066,4
152,Réunion,612,4,3,-1,472,-1,137,4,683,3,35419,39549,895568,Africa,1463,298523,25
153,Angola,607,31,28,1,124,-1,455,6,18,0.9,10000,304,32894558,Africa,54192,1174806,3
154,Channel Islands,581,-1,47,-1,512,-1,22,-1,3341,270,21410,123098,173926,Europe,299,3701,8
155,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59783703,Africa,117453,2846843,
156,Syria,477,19,22,-1,140,-1,315,-1,27,1,-1,-1,17513972,Asia,36717,796090,
157,Taiwan,452,1,7,-1,440,-1,5,-1,19,0.3,79065,3319,23818615,Asia,52696,3402659,301
158,Botswana,399,-1,1,-1,38,-1,360,1,170,0.4,51379,21834,2353216,Africa,5898,2353216,46
159,Vietnam,381,-1,-1,-1,356,3,25,1,4,-1,275000,2824,97372880,Asia,255572,-1,354
160,Mauritius,343,-1,10,-1,331,-1,2,-1,270,8,193561,152188,1271858,Africa,3708,127186,7
161,Myanmar,337,-1,6,-1,266,-1,65,-1,6,0.1,96324,1770,54424500,Asia,161497,9070750,565
162,Isle of Man,336,-1,24,-1,312,-1,0,-1,3951,282,7346,86372,85051,Europe,253,3544,12
163,Comoros,321,-1,7,-1,302,-1,12,-1,369,8,-1,-1,870210,Africa,2711,124316,
164,Guyana,313,-1,18,-1,156,-1,139,5,398,23,3418,4345,786708,South America,2513,43706,230
165,Burundi,269,-1,1,-1,207,-1,61,-1,23,0.08,6697,563,11900836,Africa,44241,11900836,1
166,Mongolia,261,-1,-1,-1,209,2,52,3,80,-1,28497,8688,3280168,Asia,12568,-1,115
167,Lesotho,256,-1,3,-1,48,-1,205,-1,119,1,6033,2815,2142923,Africa,8371,714308,355
168,Martinique,255,-1,15,-1,98,-1,142,5,680,40,-1,-1,375252,North America,1472,25017,
169,Eritrea,232,-1,-1,-1,107,-1,125,-1,65,-1,-1,-1,3548224,Africa,15294,-1,
170,Cayman Islands,203,-1,1,-1,200,-1,2,-1,3087,15,27206,413773,65751,North America,324,65751,2
171,Guadeloupe,190,-1,14,-1,157,-1,19,4,475,35,11538,28836,400127,North America,2106,28581,35
172,Faeroe Islands,188,-1,-1,-1,188,-1,0,-1,3847,-1,26351,539195,48871,Europe,260,-1,2
173,Gibraltar,180,-1,-1,-1,180,-1,0,-1,5343,-1,16789,498323,33691,Europe,187,-1,2
174,Cambodia,166,1,-1,-1,133,-1,33,1,10,-1,48435,2896,16727464,Asia,100768,-1,345
175,Bermuda,150,-1,9,-1,137,-1,4,1,2409,145,14751,236895,62268,North America,415,6919,4
176,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,34797,79510,437642,Asia,3104,145881,13
177,Trinidad and Tobago,133,-1,8,-1,124,-1,1,-1,95,6,5883,4203,1399678,North America,10524,174960,238
178,Bahamas,119,-1,11,-1,91,-1,17,1,302,28,2552,6487,393390,North America,3306,35763,154
179,Monaco,109,-1,4,-1,98,1,7,-1,2777,102,16200,412707,39253,Europe,360,9813,2
180,Aruba,106,-1,3,-1,99,-1,4,-1,993,28,4127,38648,106785,North America,1007,35595,26
181,Barbados,104,-1,7,-1,90,-1,7,-1,362,24,9160,31873,287390,North America,2763,41056,31
182,Seychelles,100,-1,-1,-1,27,-1,73,-1,1017,-1,-1,-1,98372,Africa,984,-1,
183,Liechtenstein,84,-1,1,-1,81,-1,2,-1,2203,26,900,23602,38133,Europe,454,38133,42
184,Bhutan,84,-1,-1,-1,78,-1,6,-1,109,-1,39451,51107,771932,Asia,9190,-1,20
185,Sint Maarten,78,-1,15,-1,63,-1,0,-1,1818,350,523,12193,42894,North America,550,2860,82
186,Gambia,78,14,3,-1,34,-1,41,-1,32,1,3573,1477,2418657,Africa,31008,806219,677
187,Antigua and Barbuda,74,-1,3,-1,57,-1,14,1,755,31,901,9198,97961,North America,1324,32654,109
188,Turks and Caicos,72,-1,2,-1,12,-1,58,4,1859,52,946,24422,38736,North America,538,19368,41
189,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16546,280974,Australia/Oceania,4532,-1,60
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6266,649661,Asia,14123,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1111,78,851,21996,38689,North America,900,12896,45
192,Belize,39,-1,2,-1,21,-1,16,-1,98,5,2665,6698,397877,North America,10202,198939,149
193,St. Vincent Grenadines,35,-1,-1,-1,29,-1,6,-1,315,-1,1213,10932,110955,North America,3170,-1,91
194,Curaçao,26,-1,1,-1,24,-1,1,-1,158,6,1080,6581,164121,North America,6312,164121,152
195,Fiji,26,-1,-1,-1,18,-1,8,-1,29,-1,4000,4461,896705,Australia/Oceania,34489,-1,224
196,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1189,1319300,Asia,54971,-1,841
197,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48558,112545,North America,4893,-1,21
198,New Caledonia,22,-1,-1,-1,21,-1,1,-1,77,-1,9424,32997,285605,Australia/Oceania,12982,-1,30
199,Saint Lucia,22,-1,-1,-1,19,-1,3,-1,120,-1,2111,11494,183662,North America,8348,-1,87
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,21764,2990,7279402,Asia,383126,-1,334
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,851,11820,71994,North America,4000,-1,85
202,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,705,13248,53214,North America,3130,-1,75
203,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3732,-1,1660,476601,3483,South America,268,-1,2
204,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,5164,90957,56774,North America,4367,-1,11
205,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
206,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
207,Papua New Guinea,11,-1,-1,-1,8,-1,3,-1,1,-1,7147,798,8952806,Australia/Oceania,813891,-1,1
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597797,Africa,59780,597797,
209,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
210,Caribbean Netherlands,9,-1,-1,-1,7,-1,2,-1,343,-1,424,16163,26233,North America,2915,-1,62
211,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14518,30239,North America,3780,30239,69
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,507,51326,9878,North America,1646,-1,19
213,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25320,15008,North America,5003,-1,39
214,Saint Pierre Miquelon,2,-1,-1,-1,1,-1,1,-1,345,-1,-1,-1,5793,North America,2897,-1,
215,China,83612,1,4634,-1,78719,26,259,3,58,3,90410000,62814,1439323776,Asia,17214,310601,16
