index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
107,Hong Kong,4811,9,89,1,4342,22,380,26,641,12,780415,103958,7507025,Asia,1560,84349,10
108,Montenegro,4790,-1,98,-1,3963,-1,729,-1,7626,156,48405,77068,628079,Europe,131,6409,13
109,CAR,4700,-1,61,-1,1784,-1,2855,2,970,13,31042,6409,4843265,Africa,1030,79398,156
110,Eswatini,4577,16,91,-1,3529,51,957,11,3938,78,30007,25821,1162135,Africa,254,12771,39
111,Nicaragua,4494,-1,137,-1,2913,-1,1444,-1,677,21,-1,-1,6637430,North America,1477,48448,
112,Rwanda,4063,43,16,-1,2013,95,2034,-1,312,1,409707,31509,13002664,Africa,3200,812667,32
113,Cuba,4032,59,94,-1,3378,51,560,6,356,8,392785,34682,11325447,North America,2809,120483,29
114,Suriname,4009,-1,67,-1,3073,-1,869,23,6824,114,8546,14546,587498,South America,147,8769,69
115,Congo,3979,-1,78,-1,1742,-1,2159,-1,718,14,-1,-1,5539439,Africa,1392,71018,
116,Slovakia,3917,41,33,-1,2377,99,1507,11,717,6,334932,61342,5460088,Europe,1394,165457,16
117,Mozambique,3916,95,23,-1,2170,70,1723,-1,125,0.7,96387,3070,31391605,Africa,8016,1364852,326
118,Cabo Verde,3884,32,40,-1,2916,49,928,-1,6973,72,76576,137485,556976,Africa,143,13924,7
119,Tunisia,3685,-1,76,-1,1562,-1,2047,15,311,6,142194,12011,11838905,Africa,3213,155775,83
120,Thailand,3412,1,58,-1,3252,-1,102,1,49,0.8,749213,10729,69829347,Asia,20466,1203954,93
121,Somalia,3310,-1,98,-1,2481,-1,731,-1,207,6,-1,-1,15962200,Africa,4822,162880,
122,Mayotte,3301,-1,40,-1,2964,-1,297,1,12054,146,13000,47471,273851,Africa,83,6846,21
123,Sri Lanka,3049,37,12,-1,2868,8,169,-1,142,0.6,226111,10552,21428236,Asia,7028,1785686,95
124,Uganda,2972,44,32,2,1288,-1,1652,-1,65,0.7,367423,7994,45963033,Africa,15465,1436345,125
125,Gambia,2963,-1,96,-1,1032,-1,1835,-1,1221,40,13354,5502,2427223,Africa,819,25284,182
126,Lithuania,2906,32,86,-1,1840,3,980,5,1070,32,639044,235319,2715649,Europe,934,31577,4
127,Slovenia,2883,18,133,-1,2296,13,454,2,1387,64,158824,76395,2078986,Europe,721,15631,13
128,Mali,2776,3,126,-1,2169,-1,481,-1,136,6,38306,1883,20341305,Africa,7328,161439,531
129,Syria,2765,62,112,3,629,15,2024,-1,157,6,-1,-1,17567558,Asia,6354,156853,
130,Angola,2654,30,108,1,1071,8,1475,24,80,3,64747,1961,33023656,Africa,12443,305775,510
131,South Sudan,2527,8,47,-1,1290,-1,1190,-1,225,4,12044,1074,11215175,Africa,4438,238621,931
132,Estonia,2375,2,64,-1,2088,-1,223,-1,1790,48,148131,111655,1326685,Europe,559,20729,9
133,Jamaica,2357,244,21,1,890,-1,1446,4,795,7,58279,19667,2963323,North America,1257,141111,51
134,Guinea-Bissau,2205,-1,34,-1,1127,-1,1044,5,1116,17,1500,759,1975336,Africa,896,58098,1
135,Bahamas,2167,-1,50,-1,782,-1,1335,83,5502,127,11093,28165,393862,North America,182,7877,36
136,Benin,2145,-1,40,-1,1738,-1,367,-1,176,3,118206,9711,12172869,Africa,5675,304322,103
137,Iceland,2107,2,10,-1,1997,7,100,-1,6168,29,215302,630257,341610,Europe,162,34161,2
138,Jordan,2034,68,15,-1,1508,40,511,3,199,1,828380,81057,10219775,Asia,5024,681318,12
139,Sierra Leone,2022,-1,70,-1,1594,-1,358,-1,253,9,-1,-1,8002826,Africa,3958,114326,
140,Aruba,2006,9,10,-1,768,3,1228,7,18775,94,21266,199042,106842,North America,53,10684,5
141,Yemen,1958,5,566,2,1131,8,261,-1,65,19,120,4,29930071,Asia,15286,52880,249
142,Malta,1883,21,12,-1,1400,87,471,-1,4263,27,190593,431460,441740,Europe,235,36812,2
143,New Zealand,1738,9,22,-1,1585,15,131,11,347,4,758027,151542,5002100,Australia/Oceania,2878,227368,7
144,Trinidad and Tobago,1727,44,22,1,676,4,1029,6,1233,16,23530,16804,1400246,North America,811,63648,60
145,Botswana,1724,91,6,-1,493,269,1225,1,731,3,116728,49478,2359195,Africa,1368,393199,20
146,Réunion,1679,45,9,-1,880,-1,790,2,1873,10,35419,39514,896370,Africa,534,99597,25
147,Uruguay,1585,-1,44,-1,1378,-1,163,3,456,13,172081,49509,3475743,South America,2193,78994,20
148,Cyprus,1488,1,20,-1,1139,204,329,5,1231,17,286736,237204,1208814,Asia,812,60441,4
149,Georgia,1487,18,19,-1,1240,19,228,-1,373,5,370858,92997,3987868,Asia,2682,209888,11
150,Togo,1400,4,28,1,1005,9,367,-1,168,3,65180,7844,8309339,Africa,5935,296762,127
151,Latvia,1396,3,34,-1,1163,-1,199,1,742,18,251717,133709,1882578,Europe,1349,55370,7
152,Burkina Faso,1368,11,55,-1,1058,-1,255,-1,65,3,-1,-1,20992577,Africa,15345,381683,
153,Liberia,1304,-1,82,-1,872,-1,350,-1,257,16,-1,-1,5076434,Africa,3893,61908,
154,Guadeloupe,1269,124,16,-1,336,-1,917,8,3171,40,30463,76132,400136,North America,315,25009,13
155,Guyana,1234,-1,36,-1,687,-1,511,13,1568,46,8295,10538,787184,South America,638,21866,95
156,Andorra,1176,52,53,-1,908,6,215,3,15216,686,137457,1778550,77286,Europe,66,1458,1
157,Niger,1175,-1,69,-1,1085,-1,21,-1,48,3,9052,372,24339242,Africa,20714,352743,2
158,Lesotho,1085,-1,31,-1,528,-1,526,-1,506,14,15632,7287,2145055,Africa,1977,69195,137
159,Vietnam,1044,4,34,2,707,12,303,-1,11,0.3,1009145,10352,97482842,Asia,93374,2867142,97
160,Chad,1013,1,77,-1,880,2,56,-1,61,5,-1,-1,16498998,Africa,16287,214273,
161,Belize,1007,14,13,-1,173,56,821,8,2525,33,8143,20419,398786,North America,396,30676,49
162,Sao Tome and Principe,896,-1,15,-1,851,-1,30,-1,4076,68,3792,17251,219811,Africa,245,14654,58
163,Myanmar,882,107,6,-1,354,2,522,-1,16,0.1,157843,2898,54470268,Asia,61758,9078378,345
164,San Marino,715,5,42,-1,660,2,13,-1,21065,1237,6865,202251,33943,Europe,47,808,5
165,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
166,Channel Islands,625,-1,48,-1,545,-1,32,-1,3589,276,68985,396176,174127,Europe,279,3628,3
167,Martinique,596,-1,16,-1,98,-1,482,3,1588,43,12227,32587,375216,North America,630,23451,31
168,Tanzania,509,-1,21,-1,183,-1,305,7,8,0.4,-1,-1,59998398,Africa,117875,2857067,
169,Turks and Caicos,507,2,3,-1,200,52,304,3,13066,77,2429,62600,38802,North America,77,12934,16
170,Taiwan,488,-1,7,-1,462,-1,19,-1,20,0.3,87291,3664,23824017,Asia,48820,3403431,273
171,French Polynesia,482,-1,-1,-1,202,-1,280,3,1714,-1,14029,49894,281178,Australia/Oceania,583,-1,20
172,Sint Maarten,463,3,17,-1,179,-1,267,8,10778,396,2281,53101,42956,North America,93,2527,19
173,Papua New Guinea,459,-1,5,-1,232,-1,222,-1,51,0.6,15592,1737,8974139,Australia/Oceania,19552,1794828,576
174,Burundi,445,-1,1,-1,357,-1,87,-1,37,0.08,24659,2064,11945539,Africa,26844,11945539,484
175,Comoros,423,-1,7,-1,399,-1,17,-1,485,8,-1,-1,872543,Africa,2063,124649,
176,Faeroe Islands,411,-1,-1,-1,374,12,37,2,8406,-1,95279,1948685,48894,Europe,119,-1,1
177,Mauritius,355,-1,10,-1,335,-1,10,-1,279,8,227409,178763,1272123,Africa,3583,127212,6
178,Isle of Man,336,-1,24,-1,312,-1,0,-1,3948,282,9840,115618,85108,Europe,253,3546,9
179,Eritrea,319,1,-1,-1,284,-1,35,-1,90,-1,-1,-1,3554394,Africa,11142,-1,
180,Mongolia,301,-1,-1,-1,295,-1,6,1,92,-1,54095,16458,3286809,Asia,10920,-1,61
181,Gibraltar,288,3,-1,-1,232,4,56,-1,8549,-1,34188,1014812,33689,Europe,117,-1,1
182,Cambodia,274,1,-1,-1,266,1,8,1,16,-1,97645,5827,16756551,Asia,61155,-1,172
183,Bhutan,224,29,-1,-1,140,5,84,-1,290,-1,99204,128336,773000,Asia,3451,-1,8
184,Saint Martin,213,-1,5,-1,79,-1,129,11,5494,129,2756,71082,38772,North America,182,7754,14
185,Cayman Islands,205,-1,1,-1,202,-1,2,-1,3113,15,35195,534489,65848,North America,321,65848,2
186,Barbados,173,-1,7,-1,145,-1,21,-1,602,24,17057,59342,287434,North America,1661,41062,17
187,Bermuda,169,-1,9,-1,153,-1,7,-1,2715,145,43629,700991,62239,North America,368,6915,1
188,Brunei,144,-1,3,-1,139,-1,2,-1,329,7,51741,118085,438168,Asia,3043,146056,8
189,Monaco,138,7,1,-1,89,-1,48,1,3513,25,51953,1322363,39288,Europe,285,39288,1
190,Seychelles,136,-1,-1,-1,127,-1,9,-1,1381,-1,-1,-1,98448,Africa,724,-1,
191,Liechtenstein,107,-1,1,-1,97,-1,9,-1,2805,26,900,23594,38146,Europe,357,38146,42
192,Antigua and Barbuda,94,-1,3,-1,91,-1,0,1,959,31,1900,19375,98063,North America,1043,32688,52
193,Curaçao,68,1,1,-1,35,-1,32,-1,414,6,1080,6577,164205,North America,2415,164205,152
194,St. Vincent Grenadines,60,-1,-1,-1,57,-1,3,-1,541,-1,3472,31280,110999,North America,1850,-1,32
195,British Virgin Islands,47,-1,1,-1,8,-1,38,-1,1553,33,2853,94270,30264,North America,644,30264,11
196,Macao,46,-1,-1,-1,46,-1,0,-1,71,-1,4071,6256,650774,Asia,14147,-1,160
197,Fiji,28,-1,2,-1,23,-1,3,-1,31,2,6693,7457,897520,Australia/Oceania,32054,448760,134
198,Timor-Leste,27,-1,-1,-1,25,-1,2,-1,20,-1,5146,3891,1322461,Asia,48980,-1,257
199,Saint Lucia,26,-1,-1,-1,25,-1,1,-1,141,-1,5542,30158,183767,North America,7068,-1,33
200,Grenada,24,-1,-1,-1,24,-1,0,-1,213,-1,6252,55519,112610,North America,4692,-1,18
201,New Caledonia,23,-1,-1,-1,23,-1,0,-1,80,-1,12618,44127,285949,Australia/Oceania,12433,-1,23
202,Laos,22,-1,-1,-1,21,-1,1,-1,3,-1,39063,5356,7292676,Asia,331485,-1,187
203,Dominica,20,-1,-1,-1,18,-1,2,-1,278,-1,2077,28841,72016,North America,3601,-1,35
204,St. Barth,18,-1,-1,-1,13,-1,5,-1,1821,-1,2075,209978,9882,North America,549,-1,5
205,Saint Kitts and Nevis,17,-1,-1,-1,17,-1,0,-1,319,-1,1564,29365,53261,North America,3133,-1,34
206,Caribbean Netherlands,15,-1,-1,-1,7,-1,8,-1,571,-1,900,34269,26263,North America,1751,-1,29
207,Greenland,14,-1,-1,-1,14,-1,0,-1,247,-1,6727,118460,56787,North America,4056,-1,8
208,Montserrat,13,-1,1,-1,12,-1,0,-1,2604,200,328,65692,4993,North America,384,4993,15
209,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3719,-1,2256,645309,3496,South America,269,-1,2
210,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
211,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,599648,Africa,59965,599648,
212,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
213,Saint Pierre Miquelon,5,-1,-1,-1,4,-1,1,-1,864,-1,1051,181551,5789,North America,1158,-1,6
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,808,53777,15025,North America,5008,-1,19
215,China,85048,17,4634,-1,80177,24,237,5,59,3,90410000,62814,1439323776,Asia,16924,310601,16
